date,FDN_2021_Q2,meta
2021-05-14 00:00:00,-151.322751118709,
2021-05-14 10:00:00,-97.27090995970048,
2021-05-14 10:30:00,-70.00122867970936,
2021-05-14 12:00:00,-74.63193833499963,
2021-05-14 13:30:00,-66.00231604136775,
2021-05-14 15:00:00,-78.04772444464584,
2021-05-14 15:30:30,-78.04772444464584,
2021-05-14 23:59:59,-77.26955988850159,w
2021-05-17 00:00:00,-93.41622237533375,
2021-05-17 10:00:00,-123.68532373914331,
2021-05-17 10:30:00,-133.86402103248247,
2021-05-17 12:00:00,-135.53523475298243,
2021-05-17 13:30:00,-141.9054246354981,
2021-05-17 15:00:00,-133.78541603049734,
2021-05-17 15:30:30,-133.78541603049734,
2021-05-17 23:59:59,-131.9934615009447,c
2021-05-18 00:00:00,-102.26551770728929,
2021-05-18 10:00:00,-107.14653691962553,
2021-05-18 10:30:00,-58.308879935132836,
2021-05-18 12:00:00,-64.91649662604141,
2021-05-18 13:30:00,-68.3666468583624,
2021-05-18 15:00:00,-86.93619992031108,
2021-05-18 15:30:30,-86.93619992031108,
2021-05-18 23:59:59,-93.91765508911931,c
2021-05-19 00:00:00,-162.9296866431747,
2021-05-19 10:00:00,-148.77179799732835,
2021-05-19 10:30:00,-114.86043922244403,
2021-05-19 12:00:00,-113.77376211441742,
2021-05-19 13:30:00,-129.43589762657734,
2021-05-19 15:00:00,-148.1793921325841,
2021-05-19 15:30:30,-148.1793921325841,
2021-05-19 23:59:59,-132.45649904744346,c
2021-05-20 00:00:00,-101.52581200502914,
2021-05-20 10:00:00,-85.61386776288145,
2021-05-20 10:30:00,-81.4900289563484,
2021-05-20 12:00:00,-96.54485342990847,
2021-05-20 13:30:00,-106.12844021433875,
2021-05-20 15:00:00,-103.70003053809091,
2021-05-20 15:30:30,-103.70003053809091,
2021-05-20 23:59:59,-113.99392771319754,c
2021-05-21 00:00:00,-90.82964637377881,
2021-05-21 10:00:00,-84.40709381830402,
2021-05-21 10:30:00,-97.04084849482433,
2021-05-21 12:00:00,-102.76312777212343,
2021-05-21 13:30:00,-101.96918741195532,
2021-05-21 15:00:00,-105.70841667900254,
2021-05-21 15:30:30,-105.70841667900254,s
2021-05-21 23:59:59,-109.16829202532085,w
2021-05-24 00:00:00,-90.06200330754132,
2021-05-24 10:00:00,-108.93889908438268,
2021-05-24 10:30:00,-138.6040140094933,
2021-05-24 12:00:00,-149.0867618785901,
2021-05-24 13:30:00,-156.49634973435673,
2021-05-24 15:00:00,-143.65163812960373,
2021-05-24 15:30:30,-143.65163812960373,
2021-05-24 23:59:59,-134.15986014441887,c
2021-05-25 00:00:00,-101.39941759150383,
2021-05-25 10:00:00,-108.33909689754046,
2021-05-25 10:30:00,-88.73857428031852,
2021-05-25 12:00:00,-109.99479396370475,
2021-05-25 13:30:00,-108.58805746685698,
2021-05-25 15:00:00,-113.81211714422489,
2021-05-25 15:30:30,-113.81211714422489,
2021-05-25 23:59:59,-112.54307732573557,c
2021-05-26 00:00:00,-85.16105772512492,
2021-05-26 10:00:00,-70.291371755201,
2021-05-26 10:30:00,-42.300266909233414,
2021-05-26 12:00:00,-45.34577828817123,
2021-05-26 13:30:00,-60.608551870897145,
2021-05-26 15:00:00,-25.335157653591068,
2021-05-26 15:30:30,-25.335157653591068,
2021-05-26 23:59:59,-43.85537406511162,c
2021-05-27 00:00:00,-43.78597104413598,
2021-05-27 10:00:00,-49.521672390487765,
2021-05-27 10:30:00,-15.146425212368285,
2021-05-27 12:00:00,-66.37500898603025,
2021-05-27 13:30:00,-42.04349085928584,
2021-05-27 15:00:00,-36.22953941767355,
2021-05-27 15:30:30,-36.22953941767355,m
2021-05-27 23:59:59,-19.400620881767964,c
2021-05-28 00:00:00,-33.77136296685558,
2021-05-28 10:00:00,29.78348609063687,
2021-05-28 10:30:00,-12.19536889362712,
2021-05-28 12:00:00,16.831600801293234,
2021-05-28 13:30:00,30.994586797839474,
2021-05-28 15:00:00,35.12102357206095,
2021-05-28 15:30:30,35.12102357206095,
2021-05-28 23:59:59,9.214956971755555,w
2021-05-31 00:00:00,9.214956971755555,
2021-05-31 10:00:00,9.214956971755555,
2021-05-31 10:30:00,9.214956971755555,
2021-05-31 12:00:00,9.214956971755555,
2021-05-31 13:30:00,9.214956971755555,
2021-05-31 15:00:00,9.214956971755555,
2021-05-31 15:30:30,9.214956971755555,
2021-05-31 23:59:59,9.214956971755555,c
2021-06-01 00:00:00,17.299306502882246,
2021-06-01 10:00:00,8.63986554394296,
2021-06-01 10:30:00,-18.71749293907851,
2021-06-01 12:00:00,-0.3620702888943015,
2021-06-01 13:30:00,38.45988790886281,
2021-06-01 15:00:00,31.971376986422683,
2021-06-01 15:30:30,31.971376986422683,
2021-06-01 23:59:59,20.185663568083783,c
2021-06-02 00:00:00,29.771181353135262,
2021-06-02 10:00:00,13.195701014132055,
2021-06-02 10:30:00,22.937452138392928,
2021-06-02 12:00:00,40.27702290735692,
2021-06-02 13:30:00,42.34902112374084,
2021-06-02 15:00:00,30.548403256147367,
2021-06-02 15:30:30,30.548403256147367,
2021-06-02 23:59:59,32.45329648035931,c
2021-06-03 00:00:00,-70.26897538124194,
2021-06-03 10:00:00,-52.42814743754002,
2021-06-03 10:30:00,-35.78034550028474,
2021-06-03 12:00:00,-82.49162282560337,
2021-06-03 13:30:00,-86.34803414891144,
2021-06-03 15:00:00,-106.55491969650348,
2021-06-03 15:30:30,-106.55491969650348,
2021-06-03 23:59:59,-109.11038702219753,c
2021-06-04 00:00:00,-86.24313521286399,
2021-06-04 10:00:00,-77.46141578928746,
2021-06-04 10:30:00,-75.76025179919907,
2021-06-04 12:00:00,-71.11231317703368,
2021-06-04 13:30:00,-72.2534010496081,
2021-06-04 15:00:00,-109.73210841155537,
2021-06-04 15:30:30,-109.73210841155537,
2021-06-04 23:59:59,-122.63499282744283,w
2021-06-07 00:00:00,-116.13890928783712,
2021-06-07 10:00:00,-87.49552780426507,
2021-06-07 10:30:00,-60.60678375929865,
2021-06-07 12:00:00,-50.523428281754605,
2021-06-07 13:30:00,-94.75654229167844,
2021-06-07 15:00:00,-71.98045386387844,
2021-06-07 15:30:30,-71.98045386387844,
2021-06-07 23:59:59,-65.60264598157619,c
2021-06-08 00:00:00,-69.84301747182963,
2021-06-08 10:00:00,-58.87988834516341,
2021-06-08 10:30:00,-71.0909039598921,
2021-06-08 12:00:00,-95.37155752905187,
2021-06-08 13:30:00,-41.57629119569606,
2021-06-08 15:00:00,-51.85569359971487,
2021-06-08 15:30:30,-51.85569359971487,
2021-06-08 23:59:59,-48.848383702655156,c
2021-06-09 00:00:00,-35.960204193022946,
2021-06-09 10:00:00,-27.300626056866122,
2021-06-09 10:30:00,-38.79720358351892,
2021-06-09 12:00:00,-49.56146118075503,
2021-06-09 13:30:00,-14.849378688765,
2021-06-09 15:00:00,-21.075653524461586,
2021-06-09 15:30:30,-21.075653524461586,
2021-06-09 23:59:59,-36.32155586141812,c
2021-06-10 00:00:00,-44.780359563351794,
2021-06-10 10:00:00,-53.92320139339586,
2021-06-10 10:30:00,-70.61017664605242,
2021-06-10 12:00:00,-80.74544502499793,
2021-06-10 13:30:00,-32.44441924879129,
2021-06-10 15:00:00,-27.049553918262063,
2021-06-10 15:30:30,-27.049553918262063,
2021-06-10 23:59:59,-46.04710695834228,c
2021-06-11 00:00:00,1.1815176392963167,
2021-06-11 10:00:00,-23.333836347802162,
2021-06-11 10:30:00,-14.266966282262956,
2021-06-11 12:00:00,-8.932561571118185,
2021-06-11 13:30:00,9.66196754540465,
2021-06-11 15:00:00,2.8306454411331288,
2021-06-11 15:30:30,2.8306454411331288,
2021-06-11 23:59:59,0.0,a
2021-06-14 00:00:00,47.67880199355068,
2021-06-14 10:00:00,204.3840510730538,
2021-06-14 10:30:00,181.3247467831775,
2021-06-14 12:00:00,220.8318034091078,
2021-06-14 13:30:00,179.6433175878642,
2021-06-14 15:00:00,195.0221770433086,
2021-06-14 15:30:30,195.0221770433086,
2021-06-14 23:59:59,181.67335591975507,c
2021-06-15 00:00:00,171.54746239226802,
2021-06-15 10:00:00,141.15992705893768,
2021-06-15 10:30:00,109.15714431025367,
2021-06-15 12:00:00,128.82060478234894,
2021-06-15 13:30:00,132.64218143997982,
2021-06-15 15:00:00,115.18507132861941,
2021-06-15 15:30:30,115.18507132861941,
2021-06-15 23:59:59,104.20451612452712,c
2021-06-16 00:00:00,120.29973637699754,
2021-06-16 10:00:00,138.6471104291686,
2021-06-16 10:30:00,135.14792531155422,
2021-06-16 12:00:00,147.3945167421698,
2021-06-16 13:30:00,141.22342829487297,
2021-06-16 15:00:00,92.91455064972024,
2021-06-16 15:30:30,92.91455064972024,
2021-06-16 23:59:59,126.59769280014734,c
2021-06-17 00:00:00,119.76487501372208,
2021-06-17 10:00:00,162.88479664939155,
2021-06-17 10:30:00,163.0710932397467,
2021-06-17 12:00:00,137.99353908875992,
2021-06-17 13:30:00,130.2950842059463,
2021-06-17 15:00:00,126.62378426710507,
2021-06-17 15:30:30,126.62378426710507,
2021-06-17 23:59:59,114.75167858357713,c
2021-06-18 00:00:00,99.51918175049605,
2021-06-18 10:00:00,147.93708554079512,
2021-06-18 10:30:00,134.07172451744736,
2021-06-18 12:00:00,150.42160167720476,
2021-06-18 13:30:00,155.5473061728237,
2021-06-18 15:00:00,139.16550611255593,
2021-06-18 15:30:30,139.16550611255593,
2021-06-18 23:59:59,152.63951113870962,e
2021-06-21 00:00:00,147.81200730228647,
2021-06-21 10:00:00,169.90505376622104,
2021-06-21 10:30:00,115.76879986188919,
2021-06-21 12:00:00,106.24834338341884,
2021-06-21 13:30:00,114.57009998922399,
2021-06-21 15:00:00,112.57895435860269,
2021-06-21 15:30:30,112.57895435860269,
2021-06-21 23:59:59,95.01798136821026,c
2021-06-22 00:00:00,97.30509188505084,
2021-06-22 10:00:00,123.33415134381994,
2021-06-22 10:30:00,150.45680107473368,
2021-06-22 12:00:00,224.6370020340148,
2021-06-22 13:30:00,201.09471132138242,
2021-06-22 15:00:00,196.2054654132628,
2021-06-22 15:30:30,196.2054654132628,
2021-06-22 23:59:59,217.67018352865261,c
2021-06-23 00:00:00,258.47833089743176,
2021-06-23 10:00:00,302.8593828658877,
2021-06-23 10:30:00,279.026607475113,
2021-06-23 12:00:00,238.70254859960573,
2021-06-23 13:30:00,247.93901454395564,
2021-06-23 15:00:00,267.9429314185254,
2021-06-23 15:30:30,267.9429314185254,
2021-06-23 23:59:59,282.7330667075171,c
2021-06-24 00:00:00,283.72557629281505,
2021-06-24 10:00:00,337.94344751319477,
2021-06-24 10:30:00,345.41632882627187,
2021-06-24 12:00:00,370.53834627800643,
2021-06-24 13:30:00,363.13317262652026,
2021-06-24 15:00:00,370.33395034868136,
2021-06-24 15:30:30,370.33395034868136,
2021-06-24 23:59:59,378.83439564139894,c
2021-06-25 00:00:00,390.9765059346821,
2021-06-25 10:00:00,401.7607679588616,
2021-06-25 10:30:00,397.9954750459765,
2021-06-25 12:00:00,403.4190201247484,
2021-06-25 13:30:00,415.4812648617499,
2021-06-25 15:00:00,413.68461519557536,
2021-06-25 15:30:30,413.68461519557536,
2021-06-25 23:59:59,420.06780779382484,w
2021-06-28 00:00:00,436.1989163505789,
2021-06-28 10:00:00,428.9566939513745,
2021-06-28 10:30:00,429.1566638840113,
2021-06-28 12:00:00,400.49152344543063,
2021-06-28 13:30:00,402.4686114238327,
2021-06-28 15:00:00,408.1010179420741,
2021-06-28 15:30:30,408.1010179420741,
2021-06-28 23:59:59,389.42380657411945,c
2021-06-29 00:00:00,378.0397237042914,
2021-06-29 10:00:00,400.9892297213637,
2021-06-29 10:30:00,388.3344207877037,
2021-06-29 12:00:00,403.3176730829548,
2021-06-29 13:30:00,421.5936018375146,
2021-06-29 15:00:00,411.2170280903981,
2021-06-29 15:30:30,411.2170280903981,
2021-06-29 23:59:59,428.43442708362636,c
2021-06-30 00:00:00,432.55255671027135,
2021-06-30 10:00:00,403.48944325498087,
2021-06-30 10:30:00,407.5343359206629,
2021-06-30 12:00:00,406.2929274427131,
2021-06-30 13:30:00,413.1554946190777,
2021-06-30 15:00:00,404.0722040930939,
2021-06-30 15:30:30,404.0722040930939,
2021-06-30 23:59:59,400.6191330575207,c
2021-07-01 00:00:00,408.42750001034733,
2021-07-01 10:00:00,417.53842712574397,
2021-07-01 10:30:00,426.0223055080355,
2021-07-01 12:00:00,360.0700068218041,
2021-07-01 13:30:00,346.6735461951573,
2021-07-01 15:00:00,345.1354022617095,
2021-07-01 15:30:30,345.1354022617095,
2021-07-01 23:59:59,330.866231713891,c
2021-07-02 00:00:00,345.0692465132088,
2021-07-02 10:00:00,299.49060802501776,
2021-07-02 10:30:00,299.92862175539835,
2021-07-02 12:00:00,285.37962832374933,
2021-07-02 13:30:00,287.99343659217175,
2021-07-02 15:00:00,267.6889915305112,
2021-07-02 15:30:30,267.6889915305112,
2021-07-02 23:59:59,256.7671065991153,w
