date,SDY_HEDGED_2022_Q1,meta
2021-12-20 00:00:00,90.31289539566325,
2021-12-20 10:00:00,71.4858053246345,
2021-12-20 10:30:00,68.44904438246522,
2021-12-20 12:00:00,73.30523735715991,
2021-12-20 13:30:00,82.7857444003937,
2021-12-20 15:00:00,82.53577990005635,
2021-12-20 15:30:30,82.53577990005635,
2021-12-20 23:59:59,83.12967830470348,c
2021-12-21 00:00:00,96.90159518631663,
2021-12-21 10:00:00,102.67483804757961,
2021-12-21 10:30:00,100.15533924043478,
2021-12-21 12:00:00,98.98833951691023,
2021-12-21 13:30:00,110.23153914612061,
2021-12-21 15:00:00,108.73493529171816,
2021-12-21 15:30:30,108.73493529171816,
2021-12-21 23:59:59,102.7406652372893,c
2021-12-22 00:00:00,102.89403282820717,
2021-12-22 10:00:00,93.35792088820506,
2021-12-22 10:30:00,96.7679038543161,
2021-12-22 12:00:00,90.56140897716949,
2021-12-22 13:30:00,95.02841156713231,
2021-12-22 15:00:00,89.23486298408443,
2021-12-22 15:30:30,89.23486298408443,
2021-12-22 23:59:59,93.9612360260391,c
2021-12-23 00:00:00,121.94195931195526,
2021-12-23 10:00:00,90.21219669270982,
2021-12-23 10:30:00,88.8219247259438,
2021-12-23 12:00:00,93.63314392240903,
2021-12-23 13:30:00,99.02065336134666,
2021-12-23 15:00:00,89.51620129271618,
2021-12-23 15:30:30,89.51620129271618,
2021-12-23 23:59:59,91.85155984771762,c
2021-12-24 00:00:00,91.85155984771762,
2021-12-24 10:00:00,91.85155984771762,
2021-12-24 10:30:00,91.85155984771762,
2021-12-24 12:00:00,91.85155984771762,
2021-12-24 13:30:00,91.85155984771762,
2021-12-24 15:00:00,91.85155984771762,
2021-12-24 15:30:30,91.85155984771762,
2021-12-24 23:59:59,91.85155984771762,w
2021-12-27 00:00:00,97.51893854350533,
2021-12-27 10:00:00,85.30204267604961,
2021-12-27 10:30:00,88.54798376562792,
2021-12-27 12:00:00,87.73592259531483,
2021-12-27 13:30:00,90.60380748552751,
2021-12-27 15:00:00,96.93992408870281,
2021-12-27 15:30:30,96.93992408870281,
2021-12-27 23:59:59,100.46471091265056,c
2021-12-28 00:00:00,95.56004232978927,
2021-12-28 10:00:00,97.93185212354314,
2021-12-28 10:30:00,106.35221079985524,
2021-12-28 12:00:00,110.11206906287651,
2021-12-28 13:30:00,112.68508997937346,
2021-12-28 15:00:00,115.9232566931654,
2021-12-28 15:30:30,115.9232566931654,
2021-12-28 23:59:59,110.41139378752035,c
2021-12-29 00:00:00,111.66906450275167,
2021-12-29 10:00:00,114.5696243754241,
2021-12-29 10:30:00,119.17876504370503,
2021-12-29 12:00:00,118.95557276923921,
2021-12-29 13:30:00,122.73186264136592,
2021-12-29 15:00:00,119.78071093170922,
2021-12-29 15:30:30,119.78071093170922,
2021-12-29 23:59:59,124.06002717973547,c
2021-12-30 00:00:00,121.11528102438263,
2021-12-30 10:00:00,124.36706013579175,
2021-12-30 10:30:00,122.82820072814025,
2021-12-30 12:00:00,124.48748251394306,
2021-12-30 13:30:00,118.63717096867526,
2021-12-30 15:00:00,124.56010719215897,
2021-12-30 15:30:30,124.56010719215897,
2021-12-30 23:59:59,124.80874563759369,c
2021-12-31 00:00:00,126.08084332655397,
2021-12-31 10:00:00,133.85434043367172,
2021-12-31 10:30:00,134.46155187267988,
2021-12-31 12:00:00,127.54004185563957,
2021-12-31 13:30:00,128.89938925081992,
2021-12-31 15:00:00,128.80675729296053,
2021-12-31 15:30:30,128.80675729296053,s
2021-12-31 23:59:59,123.65825358916555,w
2022-01-03 00:00:00,110.40666698813209,
2022-01-03 10:00:00,111.84051932007753,
2022-01-03 10:30:00,118.73171728958152,
2022-01-03 12:00:00,106.54848718133815,
2022-01-03 13:30:00,99.04306235276857,
2022-01-03 15:00:00,98.34199762725262,
2022-01-03 15:30:30,98.34199762725262,
2022-01-03 23:59:59,99.96250211661857,c
2022-01-04 00:00:00,90.25021744301529,
2022-01-04 10:00:00,115.48141674042813,
2022-01-04 10:30:00,111.81766085920515,
2022-01-04 12:00:00,119.06751505538324,
2022-01-04 13:30:00,118.5170891959483,
2022-01-04 15:00:00,113.6396122523035,
2022-01-04 15:30:30,113.6396122523035,
2022-01-04 23:59:59,110.59967789526729,c
2022-01-05 00:00:00,95.9406780565862,
2022-01-05 10:00:00,95.22114807896105,
2022-01-05 10:30:00,90.097792992243,
2022-01-05 12:00:00,88.72850627357263,
2022-01-05 13:30:00,80.0340580602221,
2022-01-05 15:00:00,77.57581794151668,
2022-01-05 15:30:30,77.57581794151668,
2022-01-05 23:59:59,72.1278414681766,c
2022-01-06 00:00:00,58.95451637704031,
2022-01-06 10:00:00,68.24229781942739,
2022-01-06 10:30:00,59.91068841911908,
2022-01-06 12:00:00,65.09611694099794,
2022-01-06 13:30:00,71.06699258691782,
2022-01-06 15:00:00,75.19527685929575,
2022-01-06 15:30:30,75.19527685929575,
2022-01-06 23:59:59,78.86784500321204,c
2022-01-07 00:00:00,66.29791723842385,
2022-01-07 10:00:00,62.547228507241016,
2022-01-07 10:30:00,56.486423453567284,
2022-01-07 12:00:00,72.16420700311511,
2022-01-07 13:30:00,76.08838719085651,
