date,MSCI_MXN_2022_Q4,meta
2022-10-06 00:00:00,199.96844878932734,
2022-10-06 10:00:00,277.2879736489442,
2022-10-06 10:30:00,251.68794727279078,
2022-10-06 12:00:00,208.27691999204103,
2022-10-06 13:30:00,203.78557767821076,
2022-10-06 15:00:00,149.48895278449095,
2022-10-06 15:30:30,149.48895278449095,
2022-10-06 23:59:59,171.7901677397483,c
2022-10-07 00:00:00,194.4261601346766,
2022-10-07 10:00:00,207.55139860987583,
2022-10-07 10:30:00,170.05579172273792,
2022-10-07 12:00:00,199.89370786990594,
2022-10-07 13:30:00,280.1754165512807,
2022-10-07 15:00:00,276.67654192347186,
2022-10-07 15:30:30,276.67654192347186,
2022-10-07 23:59:59,312.52841480381676,w
2022-10-10 00:00:00,322.05567302918416,
2022-10-10 10:00:00,288.79922560419527,
2022-10-10 10:30:00,260.1373256594809,
2022-10-10 12:00:00,315.9839056339581,
2022-10-10 13:30:00,370.42793353467164,
2022-10-10 15:00:00,329.9581222312054,
2022-10-10 15:30:30,329.9581222312054,
2022-10-10 23:59:59,368.1992817999071,c
2022-10-11 00:00:00,353.59325895164056,
2022-10-11 10:00:00,341.2064261487594,
2022-10-11 10:30:00,356.75599342616283,
2022-10-11 12:00:00,280.8258111581986,
2022-10-11 13:30:00,267.59454150503825,
2022-10-11 15:00:00,292.04292666902484,
2022-10-11 15:30:30,292.04292666902484,
2022-10-11 23:59:59,324.254406418828,c
2022-10-12 00:00:00,314.63756994322057,
2022-10-12 10:00:00,327.46791712242384,
2022-10-12 10:30:00,339.9738039457459,
2022-10-12 12:00:00,322.4948149547836,
2022-10-12 13:30:00,338.3731719326745,
2022-10-12 15:00:00,345.3471682747677,
2022-10-12 15:30:30,345.3471682747677,
2022-10-12 23:59:59,365.7462918904298,c
2022-10-13 00:00:00,373.14426547965286,
2022-10-13 10:00:00,387.66488203499307,
2022-10-13 10:30:00,361.1914156465896,
2022-10-13 12:00:00,347.5699424082802,
2022-10-13 13:30:00,365.87093451730107,
2022-10-13 15:00:00,383.30582499767047,
2022-10-13 15:30:30,383.30582499767047,
2022-10-13 23:59:59,410.03124086147886,c
2022-10-14 00:00:00,398.7560907531074,
2022-10-14 10:00:00,413.57991521164854,
2022-10-14 10:30:00,459.13851145528156,
2022-10-14 12:00:00,437.53009961508724,
2022-10-14 13:30:00,427.62799562475425,
2022-10-14 15:00:00,439.44455512018794,
2022-10-14 15:30:30,439.44455512018794,
2022-10-14 23:59:59,443.5376282723146,w
2022-10-17 00:00:00,439.7124341943638,
2022-10-17 10:00:00,447.7772026470793,
2022-10-17 10:30:00,464.94982157669665,
2022-10-17 12:00:00,501.89071547962317,
2022-10-17 13:30:00,476.09338916933143,
2022-10-17 15:00:00,503.15017277269635,
2022-10-17 15:30:30,503.15017277269635,
2022-10-17 23:59:59,496.9171079596217,c
2022-10-18 00:00:00,507.0346479931909,
2022-10-18 10:00:00,500.80652322621177,
2022-10-18 10:30:00,490.22657586639525,
2022-10-18 12:00:00,453.70673518412286,
2022-10-18 13:30:00,433.54306032636964,
2022-10-18 15:00:00,408.66673740802366,
2022-10-18 15:30:30,408.66673740802366,s
2022-10-18 23:59:59,374.80639849826525,c
2022-10-19 00:00:00,383.90723040851094,
2022-10-19 10:00:00,410.9691116750271,
2022-10-19 10:30:00,333.4146068534801,
2022-10-19 12:00:00,344.40032484241283,
2022-10-19 13:30:00,330.81533274045273,
2022-10-19 15:00:00,334.97505075496747,
2022-10-19 15:30:30,334.97505075496747,
2022-10-19 23:59:59,346.3370010149911,c
2022-10-20 00:00:00,355.9517957032281,
2022-10-20 10:00:00,352.17102225784515,
2022-10-20 10:30:00,338.74270800294244,
2022-10-20 12:00:00,313.96903420959757,
2022-10-20 13:30:00,336.73167807989057,
2022-10-20 15:00:00,338.97132574671605,
2022-10-20 15:30:30,338.97132574671605,
2022-10-20 23:59:59,281.6916241720005,c
2022-10-21 00:00:00,291.8223698143536,
2022-10-21 10:00:00,289.65902653641524,
2022-10-21 10:30:00,265.27253986229266,
2022-10-21 12:00:00,238.33784093284794,
2022-10-21 13:30:00,253.8390143479453,
2022-10-21 15:00:00,204.16898466558018,
2022-10-21 15:30:30,204.16898466558018,
2022-10-21 23:59:59,222.76433851740944,w
2022-10-24 00:00:00,283.0999284005288,
2022-10-24 10:00:00,220.1198934649119,
2022-10-24 10:30:00,198.2980400516999,
2022-10-24 12:00:00,203.84842480344764,
2022-10-24 13:30:00,195.71250668675498,
2022-10-24 15:00:00,190.50760981605595,
2022-10-24 15:30:30,190.50760981605595,
2022-10-24 23:59:59,195.0285586232735,c
2022-10-25 00:00:00,197.83421501138673,
2022-10-25 10:00:00,167.84104636298252,
2022-10-25 10:30:00,142.00733740559417,
2022-10-25 12:00:00,108.1748808857692,
2022-10-25 13:30:00,111.62301814499529,
2022-10-25 15:00:00,108.03497746531957,
2022-10-25 15:30:30,108.03497746531957,
2022-10-25 23:59:59,74.55520532692617,c
2022-10-26 00:00:00,120.3883474656916,
2022-10-26 10:00:00,46.96937295641146,
2022-10-26 10:30:00,28.18570053996291,
2022-10-26 12:00:00,46.53885265914823,
2022-10-26 13:30:00,77.01053913864394,
2022-10-26 15:00:00,59.23725406151834,
2022-10-26 15:30:30,59.23725406151834,
2022-10-26 23:59:59,52.3360125920633,c
2022-10-27 00:00:00,152.29300142868146,
2022-10-27 10:00:00,124.37484091491524,
2022-10-27 10:30:00,69.06886561270653,
2022-10-27 12:00:00,86.8552770536578,
2022-10-27 13:30:00,154.1305654945761,
2022-10-27 15:00:00,137.45437426373837,
2022-10-27 15:30:30,137.45437426373837,
2022-10-27 23:59:59,142.67035591031208,c
2022-10-28 00:00:00,152.96347473790092,
2022-10-28 10:00:00,176.3509744867838,
2022-10-28 10:30:00,163.42019053600097,
2022-10-28 12:00:00,123.30974656712465,
2022-10-28 13:30:00,134.55403360381297,
2022-10-28 15:00:00,98.57246678643992,
2022-10-28 15:30:30,98.57246678643992,
2022-10-28 23:59:59,104.46498637330365,w
2022-10-31 00:00:00,112.9356788638961,
2022-10-31 10:00:00,89.54368222912058,
2022-10-31 10:30:00,47.163112304535844,
2022-10-31 12:00:00,84.43556004397351,
2022-10-31 13:30:00,60.28134754340863,
2022-10-31 15:00:00,72.31955844438016,
2022-10-31 15:30:30,72.31955844438016,
2022-10-31 23:59:59,62.63676545535782,c
2022-11-01 00:00:00,46.157585304527174,
2022-11-01 10:00:00,-5.598018820528523,
2022-11-01 10:30:00,-8.655931485949623,
2022-11-01 12:00:00,-8.536416941575226,
2022-11-01 13:30:00,-99.39500327518954,
2022-11-01 15:00:00,-41.62947273265581,
2022-11-01 15:30:30,-41.62947273265581,
2022-11-01 23:59:59,-28.145825796077133,c
2022-11-02 00:00:00,-28.145825796077133,
2022-11-02 10:00:00,-28.145825796077133,
2022-11-02 10:30:00,-28.145825796077133,
2022-11-02 12:00:00,-28.145825796077133,
2022-11-02 13:30:00,-28.145825796077133,
2022-11-02 15:00:00,-28.145825796077133,
2022-11-02 15:30:30,-28.145825796077133,
2022-11-02 23:59:59,-28.145825796077133,c
2022-11-03 00:00:00,10.015972747087744,
2022-11-03 10:00:00,78.89180634847753,
2022-11-03 10:30:00,33.358757805189725,
2022-11-03 12:00:00,57.23934564065007,
2022-11-03 13:30:00,35.50907190371845,
2022-11-03 15:00:00,56.47379017051162,
2022-11-03 15:30:30,56.47379017051162,
2022-11-03 23:59:59,87.80464450870636,c
2022-11-04 00:00:00,50.821218175493186,
2022-11-04 10:00:00,0.5186233607923896,
2022-11-04 10:30:00,-8.162848099540042,
2022-11-04 12:00:00,25.11066833734094,
2022-11-04 13:30:00,-23.448978157636702,
2022-11-04 15:00:00,-21.20184367444972,
2022-11-04 15:30:30,-21.20184367444972,
2022-11-04 23:59:59,-111.9169056238361,w
2022-11-07 00:00:00,-107.06849563038486,
2022-11-07 10:00:00,-144.4886370192071,
2022-11-07 10:30:00,-162.53987897428578,
2022-11-07 12:00:00,-140.0508166194818,
2022-11-07 13:30:00,-80.0598959081949,
2022-11-07 15:00:00,-60.663456674902136,
2022-11-07 15:30:30,-60.663456674902136,
2022-11-07 23:59:59,-83.44856958855507,c
2022-11-08 00:00:00,-82.32580722848161,
2022-11-08 10:00:00,-82.36214274300028,
2022-11-08 10:30:00,-134.7223946512022,
2022-11-08 12:00:00,-163.88860879313188,
2022-11-08 13:30:00,-173.54901689274584,
2022-11-08 15:00:00,-175.43231815043964,
2022-11-08 15:30:30,-175.43231815043964,
2022-11-08 23:59:59,-190.62384496796903,c
2022-11-09 00:00:00,-180.6119534404388,
2022-11-09 10:00:00,-195.73799030910868,
2022-11-09 10:30:00,-203.1345012735601,
2022-11-09 12:00:00,-189.89276352464458,
2022-11-09 13:30:00,-103.84831211577148,
2022-11-09 15:00:00,-98.25767644683401,
2022-11-09 15:30:30,-98.25767644683401,
2022-11-09 23:59:59,-105.48940395562249,c
2022-11-10 00:00:00,-132.7170601513153,
2022-11-10 10:00:00,-163.84320713654188,
2022-11-10 10:30:00,-101.12680537221058,
2022-11-10 12:00:00,-79.23658006972255,
2022-11-10 13:30:00,-18.8077247373717,
2022-11-10 15:00:00,-45.37601948837255,
2022-11-10 15:30:30,-45.37601948837255,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,-11.240583059946402,
2022-11-11 10:00:00,94.05316644069308,
2022-11-11 10:30:00,93.17606322016127,
2022-11-11 12:00:00,36.89114334547821,
2022-11-11 13:30:00,-6.007752763385724,
2022-11-11 15:00:00,-75.47910986328588,
2022-11-11 15:30:30,-75.47910986328588,u
2022-11-11 23:59:59,-46.29029652138888,w
2022-11-14 00:00:00,-55.40302091483363,
2022-11-14 10:00:00,-80.08369108160969,
2022-11-14 10:30:00,-86.90022553896279,
2022-11-14 12:00:00,-123.65118073324356,
2022-11-14 13:30:00,-101.07976977332373,
2022-11-14 15:00:00,-72.31780860691151,
2022-11-14 15:30:30,-72.31780860691151,
2022-11-14 23:59:59,-63.22966542706172,c
2022-11-15 00:00:00,-71.11046815893042,
2022-11-15 10:00:00,-13.854505628910829,
2022-11-15 10:30:00,-61.18735516344623,
2022-11-15 12:00:00,-59.924865211345605,
2022-11-15 13:30:00,-19.32686594876077,
2022-11-15 15:00:00,-14.33963020416104,
2022-11-15 15:30:30,-14.33963020416104,
2022-11-15 23:59:59,-16.499821443205292,c
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
0,-16.499821443205292,
2022-11-16 00:00:00,-22.042142275145125,
2022-11-16 10:00:00,49.388930069651224,
2022-11-16 10:30:00,41.919722714889986,
2022-11-16 12:00:00,83.6348768305138,
2022-11-16 13:30:00,81.5299835370472,
2022-11-16 15:00:00,110.8593367872545,
2022-11-16 15:30:30,110.8593367872545,
2022-11-16 23:59:59,137.73408366962872,c
2022-11-17 00:00:00,133.58148455309265,
2022-11-17 10:00:00,101.29075865165214,
2022-11-17 10:30:00,103.00239649862078,
2022-11-17 12:00:00,53.12925138186688,
2022-11-17 13:30:00,18.714359336715006,
2022-11-17 15:00:00,24.69448595766289,
2022-11-17 15:30:30,24.69448595766289,
2022-11-17 23:59:59,47.26914412886367,c
2022-11-18 00:00:00,74.02164720078554,
2022-11-18 10:00:00,24.325426933428844,
2022-11-18 10:30:00,43.62338744712042,
2022-11-18 12:00:00,27.653672982257376,
2022-11-18 13:30:00,4.73023259993397,
2022-11-18 15:00:00,-44.329749227810225,
2022-11-18 15:30:30,-44.329749227810225,
2022-11-18 23:59:59,-21.308385664530306,w
2022-11-21 00:00:00,-21.308385664530306,
2022-11-21 10:00:00,-21.308385664530306,
2022-11-21 10:30:00,-21.308385664530306,
2022-11-21 12:00:00,-21.308385664530306,
2022-11-21 13:30:00,-21.308385664530306,
2022-11-21 15:00:00,-21.308385664530306,
2022-11-21 15:30:30,-21.308385664530306,
2022-11-21 23:59:59,-21.308385664530306,c
2022-11-22 00:00:00,85.96835658613372,
2022-11-22 10:00:00,-17.446075502581152,
2022-11-22 10:30:00,-21.84803307051152,
2022-11-22 12:00:00,-10.097028837348716,
2022-11-22 13:30:00,17.76564577360523,
2022-11-22 15:00:00,-25.528220941966993,
2022-11-22 15:30:30,-25.528220941966993,
2022-11-22 23:59:59,-45.730516449725656,c
2022-11-23 00:00:00,-42.93279904097608,
2022-11-23 10:00:00,-65.15911216768791,
2022-11-23 10:30:00,-103.93275338918193,
2022-11-23 12:00:00,-79.93999588218048,
2022-11-23 13:30:00,-115.03075480881671,
2022-11-23 15:00:00,-146.00665380067403,
2022-11-23 15:30:30,-146.00665380067403,
2022-11-23 23:59:59,-136.2296930599682,c
2022-11-24 00:00:00,-161.7865843626123,
2022-11-24 10:00:00,-161.78337396812594,
2022-11-24 10:30:00,-150.76844590634346,
2022-11-24 12:00:00,-89.72124153443292,
2022-11-24 13:30:00,-90.29661828292956,
2022-11-24 15:00:00,-73.27705874636331,
2022-11-24 15:30:30,-73.27705874636331,
2022-11-24 23:59:59,-120.86493939778711,c
2022-11-25 00:00:00,-64.68011639250062,
2022-11-25 10:00:00,-85.0137107145174,
2022-11-25 10:30:00,-117.55981455722485,
2022-11-25 12:00:00,-118.37896402984279,
2022-11-25 13:30:00,-123.88704416044766,
2022-11-25 15:00:00,-134.40879330743246,
2022-11-25 15:30:30,-134.40879330743246,
2022-11-25 23:59:59,-168.9613256416078,w
2022-11-28 00:00:00,-150.3090210902642,
