date,AS_MSCI_DM_STAY_2022_Q3,meta
2022-07-12 20:00:00,-95.0419409515352,
2022-07-12 23:00:00,-86.56691429578018,
2022-07-12 23:59:59,-83.47435076775542,c
2022-07-13 00:00:00,-85.13116214484245,
2022-07-13 01:00:00,-89.03581056131901,
2022-07-13 02:30:00,-84.68043558516018,
2022-07-13 03:00:00,-87.46594792108141,
2022-07-13 18:30:00,-86.90598689204029,
2022-07-13 20:00:00,-86.70926238484219,
2022-07-13 23:00:00,-58.01345145202299,
2022-07-13 23:59:59,-53.27178244323363,c
2022-07-14 00:00:00,-48.88785529411831,
2022-07-14 01:00:00,-50.686956048915135,
2022-07-14 02:30:00,-49.175562293154144,
2022-07-14 03:00:00,-52.48000336034801,
2022-07-14 18:30:00,-51.769010375691266,
2022-07-14 20:00:00,-51.671764243129644,
2022-07-14 23:00:00,-31.882887680567535,
2022-07-14 23:59:59,-33.27001067373442,c
2022-07-15 00:00:00,-35.90650474339401,
2022-07-15 01:00:00,-35.103512470915064,
2022-07-15 02:30:00,-37.74756641211326,
2022-07-15 03:00:00,-37.58463194716484,
2022-07-15 18:30:00,-37.58463194716484,
2022-07-15 20:00:00,-37.58463194716484,
2022-07-15 23:00:00,-37.58463194716484,
2022-07-15 23:59:59,-37.6697347498386,w
2022-07-18 00:00:00,-37.422856093656605,
2022-07-18 01:00:00,-38.44236969515629,
2022-07-18 02:30:00,-39.026256275379296,
2022-07-18 03:00:00,-37.65654847161875,
2022-07-18 18:30:00,-40.5517606473033,
2022-07-18 20:00:00,-40.400565447420206,
2022-07-18 23:00:00,-58.91011177069993,
2022-07-18 23:59:59,-57.16743790736825,c
2022-07-19 00:00:00,-43.06963609219872,
2022-07-19 01:00:00,-43.74552453508733,
2022-07-19 02:30:00,-43.32941993844747,
2022-07-19 03:00:00,-44.416069912338685,
2022-07-19 18:30:00,-66.16848226691855,
2022-07-19 20:00:00,-65.8172520650416,
2022-07-19 23:00:00,-67.33224841204236,
2022-07-19 23:59:59,-71.44493666194978,c
2022-07-20 00:00:00,-62.56126179190335,
2022-07-20 01:00:00,-60.900436114330034,
2022-07-20 02:30:00,-65.41655390979793,
2022-07-20 03:00:00,-62.406063860852214,
2022-07-20 18:30:00,-66.14968777223311,
2022-07-20 20:00:00,-66.2935270580104,
2022-07-20 23:00:00,-47.613291991058986,
2022-07-20 23:59:59,-47.877416613604225,c
2022-07-21 00:00:00,-65.11559357578449,
2022-07-21 01:00:00,-65.47525683728509,
2022-07-21 02:30:00,-71.34725351042937,
2022-07-21 03:00:00,-68.37859312645855,
2022-07-21 18:30:00,-67.9450300420529,
2022-07-21 20:00:00,-67.99701029855362,
2022-07-21 23:00:00,-72.4446907413311,
2022-07-21 23:59:59,-75.36203343006508,c
2022-07-22 00:00:00,-69.62543243188571,
2022-07-22 01:00:00,-67.7148866982929,
2022-07-22 02:30:00,-78.57120548536034,
2022-07-22 03:00:00,-77.22802520380327,
2022-07-22 18:30:00,-77.22802520380327,
2022-07-22 20:00:00,-77.22802520380327,
2022-07-22 23:00:00,-77.22802520380327,
2022-07-22 23:59:59,-64.6937269269742,w
2022-07-25 00:00:00,-69.17194038888874,
2022-07-25 01:00:00,-68.63448228662924,
2022-07-25 02:30:00,-61.032725399487504,
2022-07-25 03:00:00,-57.669382692615784,
2022-07-25 18:30:00,-53.828512684723705,
2022-07-25 20:00:00,-53.73233947418095,
2022-07-25 23:00:00,-45.96155195057173,
2022-07-25 23:59:59,-49.877361667416835,c
2022-07-26 00:00:00,-53.519309838302036,
2022-07-26 01:00:00,-50.41725989109693,
2022-07-26 02:30:00,-48.38301617432677,
2022-07-26 03:00:00,-46.95942712470469,
2022-07-26 18:30:00,-44.040621710321716,
2022-07-26 20:00:00,-43.540291311907254,
2022-07-26 23:00:00,-30.001369051915617,
2022-07-26 23:59:59,-18.815338488178156,c
2022-07-27 00:00:00,-21.655382083541383,
2022-07-27 01:00:00,-19.176145009489005,
2022-07-27 02:30:00,-25.30888269245588,
2022-07-27 03:00:00,-25.058380773093234,
2022-07-27 18:30:00,-30.806076947271777,
2022-07-27 20:00:00,-30.61460881692392,
2022-07-27 23:00:00,-38.45253586721316,
2022-07-27 23:59:59,-41.62647072558195,c
2022-07-28 00:00:00,-29.455670269061784,
2022-07-28 01:00:00,-31.943381127787063,
2022-07-28 02:30:00,-31.4590149995974,
2022-07-28 03:00:00,-33.08637884044225,
2022-07-28 18:30:00,-42.19336673688923,
2022-07-28 20:00:00,-42.18145261452838,
2022-07-28 23:00:00,-39.99677474288387,
2022-07-28 23:59:59,-41.545590676998074,c
2022-07-29 00:00:00,-29.78797010507725,
2022-07-29 01:00:00,-29.60960793291764,
2022-07-29 02:30:00,-24.739248037235427,
2022-07-29 03:00:00,-24.125888686643236,
2022-07-29 18:30:00,-24.125888686643236,
2022-07-29 20:00:00,-24.125888686643236,
2022-07-29 23:00:00,-24.125888686643236,
2022-07-29 23:59:59,-24.243963223741105,w
2022-08-01 00:00:00,-20.643368612178108,
2022-08-01 01:00:00,-13.731702555183489,
2022-08-01 02:30:00,-24.78367340491451,
2022-08-01 03:00:00,-25.897052264576757,
2022-08-01 18:30:00,-29.891174993549157,
2022-08-01 20:00:00,-29.93126313555041,
2022-08-01 23:00:00,-66.22319031570993,
2022-08-01 23:59:59,-79.67418532003228,c
2022-08-02 00:00:00,-82.54044082563638,
2022-08-02 01:00:00,-84.72593326860135,
2022-08-02 02:30:00,-81.51231262060821,
2022-08-02 03:00:00,-79.83125886189572,
2022-08-02 18:30:00,-83.23389301200245,
2022-08-02 20:00:00,-83.18868459127151,
2022-08-02 23:00:00,-63.44770031769576,
2022-08-02 23:59:59,-64.21288437087588,c
2022-08-03 00:00:00,-54.36613507754629,
2022-08-03 01:00:00,-53.81014654976116,
2022-08-03 02:30:00,-54.408609347950744,
2022-08-03 03:00:00,-54.58869807961071,
2022-08-03 18:30:00,-54.97385423917024,
2022-08-03 20:00:00,-54.92129730650424,
2022-08-03 23:00:00,-56.696204922747654,
2022-08-03 23:59:59,-50.141125020464415,c
2022-08-04 00:00:00,-44.34152950922436,
2022-08-04 01:00:00,-44.92907166916285,
2022-08-04 02:30:00,-48.21499991923514,
2022-08-04 03:00:00,-45.1619910977725,
2022-08-04 18:30:00,-50.88460118360797,
2022-08-04 20:00:00,-50.71233706668005,
2022-08-04 23:00:00,-48.041341900355974,
2022-08-04 23:59:59,-45.06131412930699,c
2022-08-05 00:00:00,-49.595016910049424,
2022-08-05 01:00:00,-51.2872501668902,
2022-08-05 02:30:00,-42.097722432964304,
2022-08-05 03:00:00,-43.62126381185249,
2022-08-05 18:30:00,-43.62126381185249,
2022-08-05 20:00:00,-43.62126381185249,
2022-08-05 23:00:00,-43.62126381185249,
2022-08-05 23:59:59,-41.40697378229356,w
2022-08-08 00:00:00,-24.387953468690398,
2022-08-08 01:00:00,-23.902344514495155,
2022-08-08 02:30:00,-21.398224196366698,
2022-08-08 03:00:00,-21.224006730456665,
2022-08-08 18:30:00,-26.818335542619877,
2022-08-08 20:00:00,-26.87903470001038,
2022-08-08 23:00:00,-40.11747173400005,
2022-08-08 23:59:59,-37.734626116694926,c
2022-08-09 00:00:00,-34.303639600957126,
2022-08-09 01:00:00,-34.084654244079616,
2022-08-09 02:30:00,-39.52685718177895,
2022-08-09 03:00:00,-40.25107750340277,
2022-08-09 18:30:00,-39.11733431886171,
2022-08-09 20:00:00,-39.210412577505906,
2022-08-09 23:00:00,-37.14321243480612,
2022-08-09 23:59:59,-41.528549061784815,c
2022-08-10 00:00:00,-33.055881890218586,
2022-08-10 01:00:00,-30.340613480196737,
2022-08-10 02:30:00,-36.66597539247931,
2022-08-10 03:00:00,-37.39082927140748,
2022-08-10 18:30:00,-42.866108569757785,
2022-08-10 20:00:00,-42.995083594039954,
2022-08-10 23:00:00,-55.04708660751396,
2022-08-10 23:59:59,-57.82795397076069,c
2022-08-11 00:00:00,-61.180116406671914,
2022-08-11 01:00:00,-59.774997688945234,
2022-08-11 02:30:00,-60.38592261799232,
2022-08-11 03:00:00,-59.896570180209494,
2022-08-11 18:30:00,-59.651353158599136,
2022-08-11 20:00:00,-59.56305779151438,
2022-08-11 23:00:00,-13.26069092667339,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,24.32769465509972,
2022-08-12 01:00:00,24.10651740531327,
2022-08-12 02:30:00,19.344224857056417,
2022-08-12 03:00:00,16.79948118634789,
2022-08-12 18:30:00,16.79948118634789,
2022-08-12 20:00:00,16.79948118634789,
2022-08-12 23:00:00,16.79948118634789,
2022-08-12 23:59:59,3.839043582531218,w
2022-08-15 00:00:00,19.023249196763544,
2022-08-15 01:00:00,22.10362067284251,
2022-08-15 02:30:00,24.10176447238527,
2022-08-15 03:00:00,26.170109734046747,
2022-08-15 18:30:00,26.846859260717906,
2022-08-15 20:00:00,26.73656682611329,
2022-08-15 23:00:00,30.687856260924633,
2022-08-15 23:59:59,35.20817241334595,c
2022-08-16 00:00:00,31.96334571008768,
2022-08-16 01:00:00,36.00049688132799,
2022-08-16 02:30:00,29.46408012052987,
2022-08-16 03:00:00,30.410456633647698,
2022-08-16 18:30:00,24.022889254837537,
2022-08-16 20:00:00,24.038359548336473,
2022-08-16 23:00:00,13.57499127451078,
2022-08-16 23:59:59,13.769755678032169,c
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
0,13.769755678032169,
2022-08-17 00:00:00,11.605492391902686,
2022-08-17 01:00:00,13.62817291679221,
2022-08-17 02:30:00,18.261680332767668,
2022-08-17 03:00:00,20.32845388520002,
2022-08-17 18:30:00,15.080596135175057,
2022-08-17 20:00:00,15.065536800437968,
2022-08-17 23:00:00,30.672642275351194,
2022-08-17 23:59:59,31.381176169484064,c
2022-08-18 00:00:00,19.67041872441888,
2022-08-18 01:00:00,18.34484335718315,
2022-08-18 02:30:00,11.328363836487227,
2022-08-18 03:00:00,9.869911443906915,
2022-08-18 18:30:00,6.234769372240407,
2022-08-18 20:00:00,6.674477277692745,
2022-08-18 23:00:00,10.329015345500608,
2022-08-18 23:59:59,6.749151579530576,c
2022-08-19 00:00:00,12.587385822041199,
2022-08-19 01:00:00,13.496860609828872,
2022-08-19 02:30:00,8.564124471310464,
2022-08-19 03:00:00,8.99037897378983,
2022-08-19 18:30:00,8.99037897378983,
2022-08-19 20:00:00,8.99037897378983,
2022-08-19 23:00:00,8.99037897378983,
2022-08-19 23:59:59,8.32559588039993,w
2022-08-22 00:00:00,-28.354439955830003,
2022-08-22 01:00:00,-27.87740149309144,
2022-08-22 02:30:00,-15.559450062669214,
2022-08-22 03:00:00,-16.52049478874062,
2022-08-22 18:30:00,-7.390897381685164,
2022-08-22 20:00:00,-7.750564300191627,
2022-08-22 23:00:00,5.4902227817773905,
2022-08-22 23:59:59,4.857498456701734,c
2022-08-23 00:00:00,3.854524533466929,
2022-08-23 01:00:00,1.3264897215660483,
2022-08-23 02:30:00,-3.6742772887527906,
2022-08-23 03:00:00,-0.5714973963377759,
2022-08-23 18:30:00,-8.039073375369412,
2022-08-23 20:00:00,-7.494759802296159,
2022-08-23 23:00:00,-4.835347984508047,
2022-08-23 23:59:59,-7.663787152945758,c
2022-08-24 00:00:00,-5.143930647264398,
2022-08-24 01:00:00,-3.1385625522394776,
2022-08-24 02:30:00,1.093843435646562,
2022-08-24 03:00:00,4.713883709334738,
2022-08-24 18:30:00,-2.5974483874205987,
2022-08-24 20:00:00,-2.561048143101516,
2022-08-24 23:00:00,2.6430287823551737,
2022-08-24 23:59:59,0.765811139353616,c
2022-08-25 00:00:00,5.750431730636592,
2022-08-25 01:00:00,6.105244163833021,
2022-08-25 02:30:00,-1.4911575362986866,
2022-08-25 03:00:00,-2.2035257047493246,
2022-08-25 18:30:00,-1.8690466387756999,
2022-08-25 20:00:00,-1.9581607611299603,
2022-08-25 23:00:00,-7.427879390131153,
2022-08-25 23:59:59,-21.460462974232087,c
2022-08-26 00:00:00,-16.63117296672351,
2022-08-26 01:00:00,-20.852951564333978,
2022-08-26 02:30:00,-22.751167335530567,
2022-08-26 03:00:00,-22.965363573311777,
2022-08-26 18:30:00,-22.965363573311777,
2022-08-26 20:00:00,-22.965363573311777,
2022-08-26 23:00:00,-22.965363573311777,
2022-08-26 23:59:59,-16.16035084224211,w
2022-08-29 00:00:00,-20.16503804796548,
2022-08-29 01:00:00,-22.71748382914558,
2022-08-29 02:30:00,-30.82287978265242,
2022-08-29 03:00:00,-29.601742873778733,
2022-08-29 18:30:00,-32.30273795961676,
2022-08-29 20:00:00,-32.04595679572179,
2022-08-29 23:00:00,-32.36043767297207,
2022-08-29 23:59:59,-32.22814468644549,c
2022-08-30 00:00:00,-21.820763416099908,
2022-08-30 01:00:00,-20.89738834858656,
2022-08-30 02:30:00,-16.359307796538303,
2022-08-30 03:00:00,-19.030014958740765,
2022-08-30 18:30:00,-19.401701002331095,
2022-08-30 20:00:00,-19.708670154150184,
2022-08-30 23:00:00,-51.58853187130785,
2022-08-30 23:59:59,-61.89472559438701,c
2022-08-31 00:00:00,-61.25160260361855,
2022-08-31 01:00:00,-62.52759609812023,
2022-08-31 02:30:00,-80.18531522676909,
2022-08-31 03:00:00,-81.88931089577261,
2022-08-31 18:30:00,-91.7147163581784,
2022-08-31 20:00:00,-91.68457402583613,
2022-08-31 23:00:00,-128.70278402363567,
2022-08-31 23:59:59,-131.05043345702268,e
2022-09-01 00:00:00,-131.30774327028382,
2022-09-01 01:00:00,-132.34746189777962,
2022-09-01 02:30:00,-139.91016779554576,
2022-09-01 03:00:00,-141.24096783424704,
2022-09-01 18:30:00,-136.83844090724932,
2022-09-01 20:00:00,-136.69189210698943,
2022-09-01 23:00:00,-162.9681854727712,
2022-09-01 23:59:59,-164.5471737114077,c
2022-09-02 00:00:00,-148.7883384473729,
2022-09-02 01:00:00,-150.47573685660183,
2022-09-02 02:30:00,-147.69030143234568,
2022-09-02 03:00:00,-145.5622512457315,
2022-09-02 18:30:00,-145.5622512457315,
2022-09-02 20:00:00,-145.5622512457315,
2022-09-02 23:00:00,-145.5622512457315,
2022-09-02 23:59:59,-161.31993763336737,w
2022-09-05 00:00:00,-141.7062956704388,
2022-09-05 01:00:00,-139.04937357493867,
2022-09-05 02:30:00,-138.9873091752217,
2022-09-05 03:00:00,-136.7592071883136,
2022-09-05 18:30:00,-137.44698469967204,
2022-09-05 20:00:00,-137.33446614274828,
2022-09-05 23:00:00,-146.8498618519087,
2022-09-05 23:59:59,-147.67844767070397,c
2022-09-06 00:00:00,-149.03064198176867,
2022-09-06 01:00:00,-152.9641841182857,
2022-09-06 02:30:00,-153.132510307345,
2022-09-06 03:00:00,-162.84781634841363,
2022-09-06 18:30:00,-161.36785808160727,
2022-09-06 20:00:00,-161.42037841485836,
2022-09-06 23:00:00,-188.1161289510049,
2022-09-06 23:59:59,-183.06403415317448,c
2022-09-07 00:00:00,-188.00206520618724,
2022-09-07 01:00:00,-185.09481742492568,
2022-09-07 02:30:00,-186.2126209965844,
2022-09-07 03:00:00,-182.09278090751326,
2022-09-07 18:30:00,-185.12214209979118,
2022-09-07 20:00:00,-184.9028127072109,
2022-09-07 23:00:00,-166.90533963205286,
2022-09-07 23:59:59,-163.68201141767258,c
2022-09-08 00:00:00,-155.1610888638872,
2022-09-08 01:00:00,-156.69248143306618,
2022-09-08 02:30:00,-155.04301901757293,
2022-09-08 03:00:00,-154.92014267835043,
2022-09-08 18:30:00,-151.02482878066388,
2022-09-08 20:00:00,-150.6223824193242,
2022-09-08 23:00:00,-160.41378573838722,
2022-09-08 23:59:59,-163.3769625692392,c
2022-09-09 00:00:00,-170.38446634941084,
2022-09-09 01:00:00,-171.79091998748356,
2022-09-09 02:30:00,-164.12551466353892,
2022-09-09 03:00:00,-167.04459998532656,
2022-09-09 18:30:00,-167.04459998532656,
2022-09-09 20:00:00,-167.04459998532656,
2022-09-09 23:00:00,-167.04459998532656,
2022-09-09 23:59:59,-172.84740072636555,w
2022-09-12 00:00:00,-164.2345472360098,
2022-09-12 01:00:00,-166.3904314148674,
2022-09-12 02:30:00,-162.66828703015864,
2022-09-12 03:00:00,-164.20142891984068,
2022-09-12 18:30:00,-164.3483422848367,
2022-09-12 20:00:00,-164.2718953780843,
2022-09-12 23:00:00,-168.08026998645795,
2022-09-12 23:59:59,-165.21624577343817,c
2022-09-13 00:00:00,-158.4210827953877,
2022-09-13 01:00:00,-161.03728482411503,
2022-09-13 02:30:00,-153.4065035495678,
2022-09-13 03:00:00,-146.7557750260426,
2022-09-13 18:30:00,-142.51687474606268,
2022-09-13 20:00:00,-142.3629819631965,
2022-09-13 23:00:00,-133.52921186634148,
2022-09-13 23:59:59,-134.2646326730229,c
2022-09-14 00:00:00,-145.40826605315942,
2022-09-14 01:00:00,-145.08752095363275,
2022-09-14 02:30:00,-139.52591782986445,
2022-09-14 03:00:00,-140.23530722061582,
2022-09-14 18:30:00,-150.42898542668934,
2022-09-14 20:00:00,-150.16709967817815,
2022-09-14 23:00:00,-193.57708337548075,
2022-09-14 23:59:59,-203.18707145099597,c
2022-09-15 00:00:00,-203.2920769265678,
2022-09-15 01:00:00,-203.98275619600133,
2022-09-15 02:30:00,-205.80778200862682,
2022-09-15 03:00:00,-207.39519355463244,
2022-09-15 18:30:00,-217.72017605651962,
2022-09-15 20:00:00,-217.67833533013697,
2022-09-15 23:00:00,-251.8992657856332,
2022-09-15 23:59:59,-227.634523667748,c
2022-09-16 00:00:00,-233.98456968464916,
2022-09-16 01:00:00,-234.15338395418752,
2022-09-16 02:30:00,-236.04225267282163,
2022-09-16 03:00:00,-236.52010909835013,
2022-09-16 18:30:00,-236.52010909835013,
2022-09-16 20:00:00,-236.52010909835013,
2022-09-16 23:00:00,-236.52010909835013,
2022-09-16 23:59:59,-231.93761602319591,w
2022-09-19 00:00:00,-214.46329405992998,
2022-09-19 01:00:00,-214.5807102700349,
2022-09-19 02:30:00,-216.56462992924838,
2022-09-19 03:00:00,-214.4384741212396,
2022-09-19 18:30:00,-222.5957469839862,
2022-09-19 20:00:00,-222.35696013718143,
2022-09-19 23:00:00,-234.14368375157636,
2022-09-19 23:59:59,-240.25610864897266,c
2022-09-20 00:00:00,-229.12515711506495,
2022-09-20 01:00:00,-229.81032130437194,
2022-09-20 02:30:00,-237.6386715749358,
2022-09-20 03:00:00,-232.26616617966454,
2022-09-20 18:30:00,-235.78850187237384,
2022-09-20 20:00:00,-235.62490238154612,
2022-09-20 23:00:00,-270.5218690382656,
2022-09-20 23:59:59,-271.45081921087797,c
2022-09-21 00:00:00,-273.0953542703148,
2022-09-21 01:00:00,-272.35937248134866,
2022-09-21 02:30:00,-278.4387475252892,
2022-09-21 03:00:00,-278.50784005579675,
2022-09-21 18:30:00,-284.30850840256534,
2022-09-21 20:00:00,-284.6778935113094,
2022-09-21 23:00:00,-299.96759713848684,
2022-09-21 23:59:59,-286.30081630135504,c
2022-09-22 00:00:00,-271.6348521419393,
2022-09-22 01:00:00,-270.2718989724968,
2022-09-22 02:30:00,-276.88016597885013,
2022-09-22 03:00:00,-278.0208631507648,
2022-09-22 18:30:00,-287.09343111776633,
2022-09-22 20:00:00,-287.29649029491014,
2022-09-22 23:00:00,-279.3451613029309,
2022-09-22 23:59:59,-278.9360791910711,c
2022-09-23 00:00:00,-271.15607182717207,
2022-09-23 01:00:00,-272.5549757965909,
2022-09-23 02:30:00,-266.0810938799475,
2022-09-23 03:00:00,-266.4389543987024,
2022-09-23 18:30:00,-266.4389543987024,
2022-09-23 20:00:00,-266.4389543987024,
2022-09-23 23:00:00,-266.4389543987024,
2022-09-23 23:59:59,-264.29936868680323,w
2022-09-26 00:00:00,-260.7152129791543,
2022-09-26 01:00:00,-257.97177629783926,
2022-09-26 02:30:00,-250.25937196315454,
2022-09-26 03:00:00,-251.56549349614676,
2022-09-26 18:30:00,-234.55846209748563,
2022-09-26 20:00:00,-234.22864089692393,
2022-09-26 23:00:00,-234.0163362204841,
2022-09-26 23:59:59,-230.83246336163177,c
2022-09-27 00:00:00,-226.52725984381345,
2022-09-27 01:00:00,-227.32456675888568,
2022-09-27 02:30:00,-233.88191077294368,
2022-09-27 03:00:00,-233.7356169072781,
2022-09-27 18:30:00,-231.95501034817818,
2022-09-27 20:00:00,-232.2548752350836,
2022-09-27 23:00:00,-261.1648802220423,
2022-09-27 23:59:59,-252.20732424615971,c
2022-09-28 00:00:00,-248.7449540673012,
2022-09-28 01:00:00,-249.6994050658567,
2022-09-28 02:30:00,-240.9319874117678,
2022-09-28 03:00:00,-241.38188223867638,
2022-09-28 18:30:00,-241.38188223867638,
2022-09-28 20:00:00,-241.38188223867638,
2022-09-28 23:00:00,-241.38188223867638,
2022-09-28 23:59:59,-232.9626332058424,c
