date,FTSE_US_2022_Q2,meta
2022-04-08 00:00:00,1141.193012240644,
2022-04-08 10:00:00,1085.4894416552368,
2022-04-08 10:30:00,1146.1491586097575,
2022-04-08 12:00:00,1120.2758984340737,
2022-04-08 13:30:00,1092.47822245456,
2022-04-08 15:00:00,1086.507844216684,
2022-04-08 15:30:30,1086.507844216684,
2022-04-08 23:59:59,1063.8173885497974,w
2022-04-11 00:00:00,971.3396510707171,
2022-04-11 10:00:00,1010.4164163498042,
2022-04-11 10:30:00,999.699274282307,
2022-04-11 12:00:00,1000.9754836863515,
2022-04-11 13:30:00,1029.7030203366498,
2022-04-11 15:00:00,1027.3066729712223,
2022-04-11 15:30:30,1027.3066729712223,
2022-04-11 23:59:59,1004.3541048456493,c
2022-04-12 00:00:00,1093.8637001863688,
2022-04-12 10:00:00,1152.7423234711657,
2022-04-12 10:30:00,1105.0197729586846,
2022-04-12 12:00:00,1075.2776757097681,
2022-04-12 13:30:00,1045.7895310110403,
2022-04-12 15:00:00,988.3509796827097,
2022-04-12 15:30:30,988.3509796827097,
2022-04-12 23:59:59,989.5564868862382,c
2022-04-13 00:00:00,990.1614818242394,
2022-04-13 10:00:00,1040.4242750648846,
2022-04-13 10:30:00,1063.3639351698546,
2022-04-13 12:00:00,1120.316410211304,
2022-04-13 13:30:00,1128.6730035415442,
2022-04-13 15:00:00,1134.889847443463,
2022-04-13 15:30:30,1134.889847443463,
2022-04-13 23:59:59,1142.3251702061973,c
2022-04-14 00:00:00,1133.7896312686141,
2022-04-14 10:00:00,1087.9530225581127,
2022-04-14 10:30:00,1073.3266616773003,
2022-04-14 12:00:00,1043.5520527355848,
2022-04-14 13:30:00,1032.6068508978017,
2022-04-14 15:00:00,1023.1824653471767,
2022-04-14 15:30:30,1023.1824653471767,
2022-04-14 23:59:59,1024.3890057523565,c
2022-04-15 00:00:00,1024.3890057523565,
2022-04-15 10:00:00,1024.3890057523565,
2022-04-15 10:30:00,1024.3890057523565,
2022-04-15 12:00:00,1024.3890057523565,
2022-04-15 13:30:00,1024.3890057523565,
2022-04-15 15:00:00,1024.3890057523565,
2022-04-15 15:30:30,1024.3890057523565,
2022-04-15 23:59:59,1024.3890057523565,w
2022-04-18 00:00:00,1025.6820717258795,
2022-04-18 10:00:00,956.637472021526,
2022-04-18 10:30:00,1010.4572651752201,
2022-04-18 12:00:00,943.6865228143367,
2022-04-18 13:30:00,929.0790004533517,
2022-04-18 15:00:00,981.6636391537413,
2022-04-18 15:30:30,981.6636391537413,
2022-04-18 23:59:59,979.4249840914963,c
2022-04-19 00:00:00,966.3452605891202,
2022-04-19 10:00:00,1020.1089718361859,
2022-04-19 10:30:00,1037.5615689155165,
2022-04-19 12:00:00,1118.7600230231803,
2022-04-19 13:30:00,1114.0378315942637,
2022-04-19 15:00:00,1108.5233803637923,
2022-04-19 15:30:30,1108.5233803637923,
2022-04-19 23:59:59,1122.723826078903,c
2022-04-20 00:00:00,1107.5066195033644,
2022-04-20 10:00:00,955.48405907706,
2022-04-20 10:30:00,945.509415693748,
2022-04-20 12:00:00,924.4917587954931,
2022-04-20 13:30:00,961.0307812827455,
2022-04-20 15:00:00,928.190902438412,
2022-04-20 15:30:30,928.190902438412,
2022-04-20 23:59:59,916.9542098794482,c
2022-04-21 00:00:00,1018.754969312776,
2022-04-21 10:00:00,938.1119777993756,
2022-04-21 10:30:00,922.9462349306145,
2022-04-21 12:00:00,797.0142027530258,
2022-04-21 13:30:00,804.0870404010814,
2022-04-21 15:00:00,722.5603841562709,
2022-04-21 15:30:30,722.5603841562709,
2022-04-21 23:59:59,725.4933391004515,c
2022-04-22 00:00:00,758.4832030966363,
2022-04-22 10:00:00,802.0766186355117,
2022-04-22 10:30:00,767.985024747604,
2022-04-22 12:00:00,741.4078693982071,
2022-04-22 13:30:00,705.8882310651063,
2022-04-22 15:00:00,712.2926687407455,
2022-04-22 15:30:30,712.2926687407455,
2022-04-22 23:59:59,725.5431293399176,w
2022-04-25 00:00:00,686.5480368924734,
2022-04-25 10:00:00,738.0554779828972,
2022-04-25 10:30:00,800.3783774165172,
2022-04-25 12:00:00,765.2133819364594,
2022-04-25 13:30:00,777.8995815636652,
2022-04-25 15:00:00,774.1056414848374,
2022-04-25 15:30:30,774.1056414848374,
2022-04-25 23:59:59,797.1077103548828,c
2022-04-26 00:00:00,778.1486563118251,
2022-04-26 10:00:00,663.3554316427351,
2022-04-26 10:30:00,629.8801100868122,
2022-04-26 12:00:00,572.6044322147636,
2022-04-26 13:30:00,584.3026114463999,
2022-04-26 15:00:00,613.3374624456683,
2022-04-26 15:30:30,613.3374624456683,
2022-04-26 23:59:59,564.2945372106403,c
2022-04-27 00:00:00,590.9900640109001,
2022-04-27 10:00:00,618.0765965852529,
2022-04-27 10:30:00,526.6242814340276,
2022-04-27 12:00:00,543.5573577895116,
2022-04-27 13:30:00,565.7774520099322,
2022-04-27 15:00:00,550.0959557281255,
2022-04-27 15:30:30,550.0959557281255,
2022-04-27 23:59:59,534.5043498286632,c
2022-04-28 00:00:00,591.2370360012662,
2022-04-28 10:00:00,552.5706468680307,
2022-04-28 10:30:00,507.10429004673347,
2022-04-28 12:00:00,505.97546404936224,
2022-04-28 13:30:00,606.9502607967265,
2022-04-28 15:00:00,668.400615789687,
2022-04-28 15:30:30,668.400615789687,
2022-04-28 23:59:59,640.1190052255738,c
2022-04-29 00:00:00,538.7241144202369,
2022-04-29 10:00:00,601.0002100625886,
2022-04-29 10:30:00,560.2331518516194,
2022-04-29 12:00:00,540.8803612181255,
2022-04-29 13:30:00,515.952063220036,
2022-04-29 15:00:00,455.4663803182609,
2022-04-29 15:30:30,455.4663803182609,
2022-04-29 23:59:59,444.5101550482111,w
2022-05-02 00:00:00,410.1468668406428,
2022-05-02 10:00:00,460.81300476374963,
2022-05-02 10:30:00,467.44974192320524,
2022-05-02 12:00:00,460.4533457139303,
2022-05-02 13:30:00,417.9755039952986,
2022-05-02 15:00:00,448.2119558446341,
2022-05-02 15:30:30,448.2119558446341,
2022-05-02 23:59:59,519.7058520923486,c
2022-05-03 00:00:00,495.55138349842946,
2022-05-03 10:00:00,547.5868924080858,
2022-05-03 10:30:00,516.750298576359,
2022-05-03 12:00:00,485.54589847320835,
2022-05-03 13:30:00,483.0397685148728,
2022-05-03 15:00:00,491.87503049979296,
2022-05-03 15:30:30,491.87503049979296,
2022-05-03 23:59:59,490.0919110186767,c
2022-05-04 00:00:00,443.15304114262995,
2022-05-04 10:00:00,344.6758145285098,
2022-05-04 10:30:00,306.67954677861144,
2022-05-04 12:00:00,306.68363484906854,
2022-05-04 13:30:00,372.5137919119529,
2022-05-04 15:00:00,452.00120501097194,
2022-05-04 15:30:30,452.00120501097194,
2022-05-04 23:59:59,518.6430978723768,c
2022-05-05 00:00:00,475.0443609174258,
2022-05-05 10:00:00,379.37897041180736,
2022-05-05 10:30:00,302.6518142904358,
2022-05-05 12:00:00,265.67134039890084,
2022-05-05 13:30:00,295.0330317273831,
2022-05-05 15:00:00,265.63298498009567,
2022-05-05 15:30:30,265.63298498009567,
2022-05-05 23:59:59,287.18217267330556,c
2022-05-06 00:00:00,278.22809909672037,
2022-05-06 10:00:00,94.44571800218432,
2022-05-06 10:30:00,158.07605185912234,
2022-05-06 12:00:00,196.50206368634895,
2022-05-06 13:30:00,202.4914366797741,
2022-05-06 15:00:00,144.20584648544605,
2022-05-06 15:30:30,144.20584648544605,
2022-05-06 23:59:59,150.83789354362602,w
2022-05-09 00:00:00,53.72867484608162,
2022-05-09 10:00:00,25.82126756423645,
2022-05-09 10:30:00,-40.27185688695306,
2022-05-09 12:00:00,-65.181612020844,
2022-05-09 13:30:00,-96.67798237939041,
2022-05-09 15:00:00,-130.10819906173742,
2022-05-09 15:30:30,-130.10819906173742,
2022-05-09 23:59:59,-150.85173696326535,c
2022-05-10 00:00:00,-71.09367730030533,
2022-05-10 10:00:00,-100.28882502564966,
2022-05-10 10:30:00,-118.20898517019384,
2022-05-10 12:00:00,-199.45088408917366,
2022-05-10 13:30:00,-149.09146916257419,
2022-05-10 15:00:00,-102.46453815742268,
2022-05-10 15:30:30,-102.46453815742268,u
2022-05-10 23:59:59,-118.87257066475411,c
2022-05-11 00:00:00,-198.0445578312416,
2022-05-11 10:00:00,-157.50990473509307,
