date,MID_HEDGED_2020_Q4,meta
2020-10-30 00:00:00,53.78454117613501,
2020-10-30 10:00:00,59.39102698877292,
2020-10-30 10:30:00,45.55873497418247,
2020-10-30 12:00:00,45.2719053689342,
2020-10-30 13:30:00,58.70344015843733,
2020-10-30 15:00:00,67.36609579823039,
2020-10-30 15:30:30,67.36609579823039,
2020-10-30 23:59:59,65.61619105621139,w
2020-11-02 00:00:00,82.58062867586688,
2020-11-02 10:00:00,93.55666429342199,
2020-11-02 10:30:00,97.64859505436169,
2020-11-02 12:00:00,89.30846983601685,
2020-11-02 13:30:00,82.36529814942963,
2020-11-02 15:00:00,88.8638489168871,
2020-11-02 15:30:30,88.8638489168871,
2020-11-02 23:59:59,91.21827288362124,c
2020-11-03 00:00:00,45.66258305683186,
2020-11-03 10:00:00,53.387600562822115,
2020-11-03 10:30:00,36.76833981957691,
2020-11-03 12:00:00,37.3107117569773,
2020-11-03 13:30:00,54.31126901891815,
2020-11-03 15:00:00,52.895019527512716,
2020-11-03 15:30:30,52.895019527512716,
2020-11-03 23:59:59,57.19130964676282,c
2020-11-04 00:00:00,38.76719899191312,
2020-11-04 10:00:00,39.820343049973474,
2020-11-04 10:30:00,37.6844059232389,
2020-11-04 12:00:00,51.5062436522968,
2020-11-04 13:30:00,60.00312621505316,
2020-11-04 15:00:00,68.74712903279027,
2020-11-04 15:30:30,68.74712903279027,
2020-11-04 23:59:59,62.12404047035227,c
2020-11-05 00:00:00,85.99876594274747,
2020-11-05 10:00:00,92.75637240311579,
2020-11-05 10:30:00,105.35232983790667,
2020-11-05 12:00:00,98.0228906255357,
2020-11-05 13:30:00,88.70468957546143,
2020-11-05 15:00:00,101.08509952372276,
2020-11-05 15:30:30,101.08509952372276,
2020-11-05 23:59:59,107.32068843972507,c
2020-11-06 00:00:00,92.23027516971757,
2020-11-06 10:00:00,108.50366514809917,
2020-11-06 10:30:00,126.30027261048394,
2020-11-06 12:00:00,116.00991413090566,
2020-11-06 13:30:00,110.15234461525279,
2020-11-06 15:00:00,119.17783835071339,
2020-11-06 15:30:30,119.17783835071339,
2020-11-06 23:59:59,123.26699690818572,w
2020-11-09 00:00:00,146.34658219602636,
2020-11-09 10:00:00,135.56627556758258,
2020-11-09 10:30:00,106.175702469915,
2020-11-09 12:00:00,98.10733603000534,
2020-11-09 13:30:00,67.05322209096465,
2020-11-09 15:00:00,47.20221507538844,
2020-11-09 15:30:30,47.20221507538844,x
2020-11-09 23:59:59,37.05147623850485,c
2020-11-10 00:00:00,35.76226226941134,
2020-11-10 10:00:00,27.221417293393074,
2020-11-10 10:30:00,13.088055689436032,
2020-11-10 12:00:00,42.0989088795954,
2020-11-10 13:30:00,38.07322156594722,
2020-11-10 15:00:00,43.15312991263983,
2020-11-10 15:30:30,43.15312991263983,
2020-11-10 23:59:59,35.55989691227785,c
2020-11-11 00:00:00,54.65958985340586,
2020-11-11 10:00:00,51.652989757758746,
2020-11-11 10:30:00,49.6492739077413,
2020-11-11 12:00:00,49.56603948645835,
2020-11-11 13:30:00,57.22715062116566,
2020-11-11 15:00:00,47.21463722159609,
