date,AS_FTSE_EM_STAY_2023_Q1,meta
2023-01-17 20:00:00,-127.66789229306187,
2023-01-17 23:00:00,-73.38174690426331,
2023-01-17 23:59:59,-51.393145753640965,c
2023-01-18 00:00:00,-79.97638641335016,
2023-01-18 01:00:00,-79.97638641335016,
2023-01-18 02:30:00,-79.70609829662408,
2023-01-18 03:00:00,-83.31196436588743,
2023-01-18 18:30:00,-83.31196436588743,
2023-01-18 20:00:00,-83.31196436588743,
2023-01-18 23:00:00,-59.46079779155207,
2023-01-18 23:59:59,-73.50046140888026,c
2023-01-19 00:00:00,-54.864759771650824,
2023-01-19 01:00:00,-54.864759771650824,
2023-01-19 02:30:00,-67.29560277454038,
2023-01-19 03:00:00,-54.06020804075888,
2023-01-19 18:30:00,-54.06020804075888,
2023-01-19 20:00:00,-54.06020804075888,
2023-01-19 23:00:00,-29.664034696194904,
2023-01-19 23:59:59,-53.63149662908654,c
2023-01-20 00:00:00,-68.20691812294353,
2023-01-20 01:00:00,-68.20691812294353,
2023-01-20 02:30:00,-52.17890266324048,
2023-01-20 03:00:00,-55.653033254328875,
2023-01-20 18:30:00,-55.653033254328875,
2023-01-20 20:00:00,-55.653033254328875,
2023-01-20 23:00:00,-55.653033254328875,
2023-01-20 23:59:59,-63.27529973381843,w
2023-01-23 00:00:00,-62.2861059811039,
2023-01-23 01:00:00,-62.2861059811039,
2023-01-23 02:30:00,-62.2861059811039,
2023-01-23 03:00:00,-62.39265284800331,
2023-01-23 18:30:00,-62.39265284800331,
2023-01-23 20:00:00,-62.39265284800331,
2023-01-23 23:00:00,-60.84084058281587,
2023-01-23 23:59:59,-56.828157712106986,c
2023-01-24 00:00:00,-60.00636733741521,
2023-01-24 01:00:00,-60.00636733741521,
2023-01-24 02:30:00,-65.35078345392321,
2023-01-24 03:00:00,-64.32045537936756,
2023-01-24 18:30:00,-64.32045537936756,
2023-01-24 20:00:00,-64.32045537936756,
2023-01-24 23:00:00,-102.30476224304175,
2023-01-24 23:59:59,-103.28700082862815,c
2023-01-25 00:00:00,-98.53999900671215,
2023-01-25 01:00:00,-98.53999900671215,
2023-01-25 02:30:00,-86.78787982942777,
2023-01-25 03:00:00,-87.42436518468139,
2023-01-25 18:30:00,-87.42436518468139,
2023-01-25 20:00:00,-87.42436518468139,
2023-01-25 23:00:00,-41.51334173376108,
2023-01-25 23:59:59,-58.83268212731582,c
2023-01-26 00:00:00,-60.54015571465425,
2023-01-26 01:00:00,-60.54015571465425,
2023-01-26 02:30:00,-24.397727888023837,
2023-01-26 03:00:00,-35.32512076390594,
2023-01-26 18:30:00,-35.32512076390594,
2023-01-26 20:00:00,-35.32512076390594,
2023-01-26 23:00:00,-8.016439266127236,
2023-01-26 23:59:59,-19.154628206410962,c
2023-01-27 00:00:00,-30.639844539242404,
2023-01-27 01:00:00,-30.639844539242404,
2023-01-27 02:30:00,-21.15494090600623,
2023-01-27 03:00:00,-11.411782082043828,
2023-01-27 18:30:00,-11.411782082043828,
2023-01-27 20:00:00,-11.411782082043828,
2023-01-27 23:00:00,-11.411782082043828,
2023-01-27 23:59:59,-8.900168697662593,w
2023-01-30 00:00:00,-3.5534729207020064,
2023-01-30 01:00:00,-3.5534729207020064,
2023-01-30 02:30:00,-22.15177398392734,
2023-01-30 03:00:00,-28.922653213154263,
2023-01-30 18:30:00,-28.922653213154263,
2023-01-30 20:00:00,-28.922653213154263,
2023-01-30 23:00:00,-24.60812020166759,
2023-01-30 23:59:59,-18.989566432876927,c
2023-01-31 00:00:00,-38.4001478027285,
2023-01-31 01:00:00,-38.4001478027285,
2023-01-31 02:30:00,-58.98321443246823,
2023-01-31 03:00:00,-53.752504360540115,
2023-01-31 18:30:00,-53.752504360540115,
2023-01-31 20:00:00,-53.752504360540115,
2023-01-31 23:00:00,-59.584394694397815,
2023-01-31 23:59:59,-50.491510616185224,c
2023-02-01 00:00:00,-54.78501358864651,
2023-02-01 01:00:00,-54.78501358864651,
2023-02-01 02:30:00,-52.79170123420954,
2023-02-01 03:00:00,-52.236687407474165,
2023-02-01 18:30:00,-52.236687407474165,
2023-02-01 20:00:00,-52.236687407474165,
2023-02-01 23:00:00,-35.44056285770148,
2023-02-01 23:59:59,-47.01593997024338,c
2023-02-02 00:00:00,-46.84066867612182,
2023-02-02 01:00:00,-46.84066867612182,
2023-02-02 02:30:00,-48.56835354863415,
2023-02-02 03:00:00,-52.98240017997978,
2023-02-02 18:30:00,-52.98240017997978,
2023-02-02 20:00:00,-52.98240017997978,
2023-02-02 23:00:00,-45.98896691132268,
2023-02-02 23:59:59,-40.447470598275686,c
2023-02-03 00:00:00,-41.48899034873011,
2023-02-03 01:00:00,-41.48899034873011,
2023-02-03 02:30:00,-77.0774993288087,
2023-02-03 03:00:00,-82.51912449386145,
2023-02-03 18:30:00,-82.51912449386145,
2023-02-03 20:00:00,-82.51912449386145,
2023-02-03 23:00:00,-82.51912449386145,
2023-02-03 23:59:59,-63.59523583503051,w
2023-02-06 00:00:00,-67.6191608722811,
2023-02-06 01:00:00,-67.6191608722811,
2023-02-06 02:30:00,-73.75029911451384,
2023-02-06 03:00:00,-75.45223450680805,
2023-02-06 18:30:00,-75.45223450680805,
2023-02-06 20:00:00,-75.45223450680805,
2023-02-06 23:00:00,-78.04045691363808,
2023-02-06 23:59:59,-87.92583456500324,c
2023-02-07 00:00:00,-73.45266231119876,
2023-02-07 01:00:00,-73.45266231119876,
2023-02-07 02:30:00,-73.85299895474873,
2023-02-07 03:00:00,-54.73686950820138,
2023-02-07 18:30:00,-54.73686950820138,
2023-02-07 20:00:00,-54.73686950820138,
2023-02-07 23:00:00,-68.49875203099509,
2023-02-07 23:59:59,-60.87806797545636,c
2023-02-08 00:00:00,-77.63822037332102,
2023-02-08 01:00:00,-77.63822037332102,
2023-02-08 02:30:00,-65.69852411800457,
2023-02-08 03:00:00,-65.60487047127845,
2023-02-08 18:30:00,-65.60487047127845,
2023-02-08 20:00:00,-65.60487047127845,
2023-02-08 23:00:00,-83.87113666755613,
2023-02-08 23:59:59,-71.78376507462599,c
2023-02-09 00:00:00,-84.6630740317255,
2023-02-09 01:00:00,-84.6630740317255,
2023-02-09 02:30:00,-80.58450968694979,
2023-02-09 03:00:00,-97.99454069795365,
2023-02-09 18:30:00,-97.99454069795365,
2023-02-09 20:00:00,-97.99454069795365,
2023-02-09 23:00:00,-129.66552367721306,
2023-02-09 23:59:59,-129.05996872820197,c
2023-02-10 00:00:00,-153.7356695932158,
2023-02-10 01:00:00,-153.7356695932158,
2023-02-10 02:30:00,-158.88053594780558,
2023-02-10 03:00:00,-161.81019912013198,
2023-02-10 18:30:00,-161.81019912013198,
2023-02-10 20:00:00,-161.81019912013198,
2023-02-10 23:00:00,-161.81019912013198,
2023-02-10 23:59:59,-158.34004102969857,w
2023-02-13 00:00:00,-139.9769628055169,
2023-02-13 01:00:00,-139.9769628055169,
2023-02-13 02:30:00,-138.1331274096733,
2023-02-13 03:00:00,-132.34087682205063,
2023-02-13 18:30:00,-132.34087682205063,
2023-02-13 20:00:00,-132.34087682205063,
2023-02-13 23:00:00,-130.9448174895042,
2023-02-13 23:59:59,-111.91806760953295,c
2023-02-14 00:00:00,-96.79415669523405,
2023-02-14 01:00:00,-96.79415669523405,
2023-02-14 02:30:00,-91.8146126261986,
2023-02-14 03:00:00,-90.42633042851367,
2023-02-14 18:30:00,-90.42633042851367,
2023-02-14 20:00:00,-90.42633042851367,
2023-02-14 23:00:00,-139.3692157181781,
2023-02-14 23:59:59,-128.35526475366805,c
2023-02-15 00:00:00,-106.37645919882061,
2023-02-15 01:00:00,-106.37645919882061,
2023-02-15 02:30:00,-103.9009101023048,
2023-02-15 03:00:00,-108.58373437480759,
2023-02-15 18:30:00,-108.58373437480759,
2023-02-15 20:00:00,-108.58373437480759,
2023-02-15 23:00:00,-89.20570469195764,
2023-02-15 23:59:59,-60.41226144308348,c
2023-02-16 00:00:00,-27.8994630660236,
2023-02-16 01:00:00,-27.8994630660236,
2023-02-16 02:30:00,-65.72978869038343,
2023-02-16 03:00:00,-78.05015335743155,
2023-02-16 18:30:00,-78.05015335743155,
2023-02-16 20:00:00,-78.05015335743155,
2023-02-16 23:00:00,-49.07839170734951,
2023-02-16 23:59:59,-59.730629472705004,c
2023-02-17 00:00:00,-53.71754115742351,
2023-02-17 01:00:00,-53.71754115742351,
2023-02-17 02:30:00,-73.24110239445781,
2023-02-17 03:00:00,-42.357347934627796,
2023-02-17 18:30:00,-42.357347934627796,
2023-02-17 20:00:00,-42.357347934627796,
2023-02-17 23:00:00,-42.357347934627796,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,127.19859314913083,
2023-02-20 01:00:00,127.19859314913083,
2023-02-20 02:30:00,150.32571579818978,
2023-02-20 03:00:00,126.30574566856103,
2023-02-20 18:30:00,126.30574566856103,
2023-02-20 20:00:00,126.30574566856103,
2023-02-20 23:00:00,52.653403658227944,
2023-02-20 23:59:59,61.05983153293346,c
2023-02-21 00:00:00,27.015360709080596,
2023-02-21 01:00:00,27.015360709080596,
2023-02-21 02:30:00,27.857529960131615,
2023-02-21 03:00:00,37.714373146766775,
2023-02-21 18:30:00,37.714373146766775,
2023-02-21 20:00:00,37.714373146766775,
2023-02-21 23:00:00,38.17139753781157,
2023-02-21 23:59:59,43.52253090205795,c
2023-02-22 00:00:00,60.65304358660069,
2023-02-22 01:00:00,60.65304358660069,
2023-02-22 02:30:00,48.2272381336752,
2023-02-22 03:00:00,29.041874278014802,
2023-02-22 18:30:00,29.041874278014802,
2023-02-22 20:00:00,29.041874278014802,
2023-02-22 23:00:00,-8.905629288445198,
2023-02-22 23:59:59,-2.3205382485712107,c
2023-02-23 00:00:00,7.671379882105612,
2023-02-23 01:00:00,7.671379882105612,
2023-02-23 02:30:00,1.6028516964997834,
2023-02-23 03:00:00,-8.165151099538889,
2023-02-23 18:30:00,-8.165151099538889,
2023-02-23 20:00:00,-8.165151099538889,
2023-02-23 23:00:00,3.4362954198240914,
2023-02-23 23:59:59,8.771592650671664,c
2023-02-24 00:00:00,-16.269646551013466,
2023-02-24 01:00:00,-16.269646551013466,
2023-02-24 02:30:00,-19.197273318733096,
2023-02-24 03:00:00,-4.912027643089459,
2023-02-24 18:30:00,-4.912027643089459,
2023-02-24 20:00:00,-4.912027643089459,
2023-02-24 23:00:00,-4.912027643089459,
2023-02-24 23:59:59,50.12489381826799,w
2023-02-27 00:00:00,-8.206484432696016,
2023-02-27 01:00:00,-8.206484432696016,
2023-02-27 02:30:00,-20.836932719019387,
2023-02-27 03:00:00,-9.626569202048813,
2023-02-27 18:30:00,-9.626569202048813,
2023-02-27 20:00:00,-9.626569202048813,
2023-02-27 23:00:00,-45.268713349874815,
2023-02-27 23:59:59,-22.117449673426563,c
2023-02-28 00:00:00,-50.88171480096844,
2023-02-28 01:00:00,-50.88171480096844,
2023-02-28 02:30:00,-44.94343458813819,
2023-02-28 03:00:00,-55.813047814025595,
2023-02-28 18:30:00,-55.813047814025595,
2023-02-28 20:00:00,-55.813047814025595,
2023-02-28 23:00:00,-152.7198347856015,
2023-02-28 23:59:59,-129.42777246821288,c
2023-03-01 00:00:00,-93.50138181138118,
2023-03-01 01:00:00,-93.50138181138118,
2023-03-01 02:30:00,-87.055929722374,
2023-03-01 03:00:00,-88.56845539513643,
2023-03-01 18:30:00,-88.56845539513643,
2023-03-01 20:00:00,-88.56845539513643,
2023-03-01 23:00:00,-27.253745623732357,
2023-03-01 23:59:59,-65.05471113048134,c
2023-03-02 00:00:00,-70.41940940277982,
2023-03-02 01:00:00,-70.41940940277982,
2023-03-02 02:30:00,-89.1317826206855,
2023-03-02 03:00:00,-75.52341885978876,
2023-03-02 18:30:00,-75.52341885978876,
2023-03-02 20:00:00,-75.52341885978876,
2023-03-02 23:00:00,-66.00325307874391,
2023-03-02 23:59:59,-56.430093848331126,c
2023-03-03 00:00:00,-52.089018360005866,
2023-03-03 01:00:00,-52.089018360005866,
2023-03-03 02:30:00,-62.381063525249374,
2023-03-03 03:00:00,-56.65946980773333,
2023-03-03 18:30:00,-56.65946980773333,
2023-03-03 20:00:00,-56.65946980773333,
2023-03-03 23:00:00,-56.65946980773333,
2023-03-03 23:59:59,-70.65703498448329,w
2023-03-06 00:00:00,-74.8837477070274,
2023-03-06 01:00:00,-74.8837477070274,
2023-03-06 02:30:00,-73.85859563185386,
2023-03-06 03:00:00,-76.24700949325415,
2023-03-06 18:30:00,-76.24700949325415,
2023-03-06 20:00:00,-76.24700949325415,
2023-03-06 23:00:00,-49.72314762145106,
2023-03-06 23:59:59,-63.63513356822932,c
2023-03-07 00:00:00,-72.07768276624665,
2023-03-07 01:00:00,-72.07768276624665,
2023-03-07 02:30:00,-92.85919383483179,
2023-03-07 03:00:00,-73.85899052422974,
2023-03-07 18:30:00,-73.85899052422974,
2023-03-07 20:00:00,-73.85899052422974,
2023-03-07 23:00:00,-79.88214892670021,
2023-03-07 23:59:59,-102.50102711161526,c
2023-03-08 00:00:00,-67.7313562695208,
2023-03-08 01:00:00,-67.7313562695208,
2023-03-08 02:30:00,-72.03606137762927,
2023-03-08 03:00:00,-80.78407233453345,
2023-03-08 18:30:00,-80.78407233453345,
2023-03-08 20:00:00,-80.78407233453345,
2023-03-08 23:00:00,-63.40346724234496,
2023-03-08 23:59:59,-56.63223061741428,c
2023-03-09 00:00:00,-60.38683545028198,
2023-03-09 01:00:00,-60.38683545028198,
2023-03-09 02:30:00,-63.967776713519015,
2023-03-09 03:00:00,-71.85573401211059,
2023-03-09 18:30:00,-71.85573401211059,
2023-03-09 20:00:00,-71.85573401211059,
2023-03-09 23:00:00,-95.66528936441637,
2023-03-09 23:59:59,-102.76895299715488,c
2023-03-10 00:00:00,-96.9951832569268,
2023-03-10 01:00:00,-96.9951832569268,
2023-03-10 02:30:00,-113.37833897731434,
2023-03-10 03:00:00,-115.18443381852057,
2023-03-10 18:30:00,-115.18443381852057,
2023-03-10 20:00:00,-115.18443381852057,
2023-03-10 23:00:00,-115.18443381852057,
2023-03-10 23:59:59,-133.62265060786194,w
2023-03-13 00:00:00,-133.62265060786194,
2023-03-13 01:00:00,-133.62265060786194,
2023-03-13 02:30:00,-133.62265060786194,
2023-03-13 03:00:00,-133.62265060786194,
2023-03-13 18:30:00,-133.62265060786194,
2023-03-13 20:00:00,-133.62265060786194,
2023-03-13 23:00:00,-133.62265060786194,
2023-03-13 23:59:59,-133.62265060786194,c
2023-03-14 00:00:00,-133.62265060786194,
2023-03-14 01:00:00,-133.62265060786194,
2023-03-14 02:30:00,-133.62265060786194,
2023-03-14 03:00:00,-133.62265060786194,
2023-03-14 18:30:00,-133.62265060786194,
2023-03-14 20:00:00,-133.62265060786194,
2023-03-14 23:00:00,-133.62265060786194,
2023-03-14 23:59:59,-133.62265060786194,c
2023-03-15 00:00:00,-133.62265060786194,
2023-03-15 01:00:00,-133.62265060786194,
2023-03-15 02:30:00,-133.62265060786194,
2023-03-15 03:00:00,-133.62265060786194,
2023-03-15 18:30:00,-133.62265060786194,
2023-03-15 20:00:00,-133.62265060786194,
2023-03-15 23:00:00,-133.62265060786194,
2023-03-15 23:59:59,-133.62265060786194,c
2023-03-16 00:00:00,-133.62265060786194,
2023-03-16 01:00:00,-133.62265060786194,
2023-03-16 02:30:00,-133.62265060786194,
2023-03-16 03:00:00,-133.62265060786194,
2023-03-16 18:30:00,-133.62265060786194,
2023-03-16 20:00:00,-133.62265060786194,
2023-03-16 23:00:00,-133.62265060786194,
2023-03-16 23:59:59,-133.62265060786194,c
2023-03-17 00:00:00,-133.62265060786194,
2023-03-17 01:00:00,-133.62265060786194,
2023-03-17 02:30:00,-133.62265060786194,
2023-03-17 03:00:00,-133.62265060786194,
2023-03-17 18:30:00,-133.62265060786194,
2023-03-17 20:00:00,-133.62265060786194,
2023-03-17 23:00:00,-133.62265060786194,
2023-03-17 23:59:59,-133.62265060786194,e
2023-03-20 00:00:00,-133.62265060786194,
2023-03-20 01:00:00,-133.62265060786194,
2023-03-20 02:30:00,-133.62265060786194,
2023-03-20 03:00:00,-133.62265060786194,
2023-03-20 18:30:00,-133.62265060786194,
2023-03-20 20:00:00,-133.62265060786194,
2023-03-20 23:00:00,-133.62265060786194,
2023-03-20 23:59:59,-133.62265060786194,c
2023-03-21 00:00:00,-133.62265060786194,
2023-03-21 01:00:00,-133.62265060786194,
2023-03-21 02:30:00,-133.62265060786194,
2023-03-21 03:00:00,-133.62265060786194,
2023-03-21 18:30:00,-133.62265060786194,
2023-03-21 20:00:00,-133.62265060786194,
2023-03-21 23:00:00,-133.62265060786194,
2023-03-21 23:59:59,-133.62265060786194,c
2023-03-22 00:00:00,-133.62265060786194,
2023-03-22 01:00:00,-133.62265060786194,
2023-03-22 02:30:00,-133.62265060786194,
2023-03-22 03:00:00,-133.62265060786194,
2023-03-22 18:30:00,-133.62265060786194,
2023-03-22 20:00:00,-133.62265060786194,
2023-03-22 23:00:00,-133.62265060786194,
2023-03-22 23:59:59,-133.62265060786194,c
2023-03-23 00:00:00,-133.62265060786194,
2023-03-23 01:00:00,-133.62265060786194,
2023-03-23 02:30:00,-133.62265060786194,
2023-03-23 03:00:00,-133.62265060786194,
2023-03-23 18:30:00,-133.62265060786194,
2023-03-23 20:00:00,-133.62265060786194,
2023-03-23 23:00:00,-133.62265060786194,
2023-03-23 23:59:59,-133.62265060786194,c
2023-03-24 00:00:00,-133.62265060786194,
2023-03-24 01:00:00,-133.62265060786194,
2023-03-24 02:30:00,-133.62265060786194,
2023-03-24 03:00:00,-133.62265060786194,
2023-03-24 18:30:00,-133.62265060786194,
2023-03-24 20:00:00,-133.62265060786194,
2023-03-24 23:00:00,-133.62265060786194,
2023-03-24 23:59:59,-133.62265060786194,w
2023-03-27 00:00:00,-133.62265060786194,
2023-03-27 01:00:00,-133.62265060786194,
2023-03-27 02:30:00,-133.62265060786194,
2023-03-27 03:00:00,-133.62265060786194,
2023-03-27 18:30:00,-133.62265060786194,
2023-03-27 20:00:00,-133.62265060786194,
2023-03-27 23:00:00,-133.62265060786194,
2023-03-27 23:59:59,-133.62265060786194,c
2023-03-28 00:00:00,-133.62265060786194,
2023-03-28 01:00:00,-133.62265060786194,
2023-03-28 02:30:00,-133.62265060786194,
2023-03-28 03:00:00,-133.62265060786194,
2023-03-28 18:30:00,-133.62265060786194,
2023-03-28 20:00:00,-133.62265060786194,
2023-03-28 23:00:00,-133.62265060786194,
2023-03-28 23:59:59,-133.62265060786194,c
2023-03-29 00:00:00,-133.62265060786194,
2023-03-29 01:00:00,-133.62265060786194,
2023-03-29 02:30:00,-133.62265060786194,
2023-03-29 03:00:00,-133.62265060786194,
2023-03-29 18:30:00,-133.62265060786194,
2023-03-29 20:00:00,-133.62265060786194,
2023-03-29 23:00:00,-133.62265060786194,
2023-03-29 23:59:59,-133.62265060786194,c
2023-03-30 00:00:00,-133.62265060786194,
2023-03-30 01:00:00,-133.62265060786194,
2023-03-30 02:30:00,-133.62265060786194,
2023-03-30 03:00:00,-133.62265060786194,
2023-03-30 18:30:00,-133.62265060786194,
2023-03-30 20:00:00,-133.62265060786194,
2023-03-30 23:00:00,-133.62265060786194,
2023-03-30 23:59:59,-133.62265060786194,c
2023-03-31 00:00:00,-133.62265060786194,
2023-03-31 01:00:00,-133.62265060786194,
2023-03-31 02:30:00,-133.62265060786194,
2023-03-31 03:00:00,-133.62265060786194,
2023-03-31 18:30:00,-133.62265060786194,
2023-03-31 20:00:00,-133.62265060786194,
2023-03-31 23:00:00,-133.62265060786194,
2023-03-31 23:59:59,-133.62265060786194,w
2023-04-03 00:00:00,-133.62265060786194,
2023-04-03 01:00:00,-133.62265060786194,
2023-04-03 02:30:00,-133.62265060786194,
2023-04-03 03:00:00,-133.62265060786194,
2023-04-03 18:30:00,-133.62265060786194,
2023-04-03 20:00:00,-133.62265060786194,
2023-04-03 23:00:00,-133.62265060786194,
2023-04-03 23:59:59,-133.62265060786194,c
2023-04-04 00:00:00,-133.62265060786194,
2023-04-04 01:00:00,-133.62265060786194,
2023-04-04 02:30:00,-133.62265060786194,
2023-04-04 03:00:00,-133.62265060786194,
2023-04-04 18:30:00,-133.62265060786194,
2023-04-04 20:00:00,-133.62265060786194,
2023-04-04 23:00:00,-133.62265060786194,
2023-04-04 23:59:59,-133.62265060786194,c
2023-04-05 00:00:00,-133.62265060786194,
2023-04-05 01:00:00,-133.62265060786194,
2023-04-05 02:30:00,-133.62265060786194,
2023-04-05 03:00:00,-133.62265060786194,
2023-04-05 18:30:00,-133.62265060786194,
2023-04-05 20:00:00,-133.62265060786194,
2023-04-05 23:00:00,-133.62265060786194,
2023-04-05 23:59:59,-133.62265060786194,c
2023-04-06 00:00:00,-133.62265060786194,
2023-04-06 01:00:00,-133.62265060786194,
2023-04-06 02:30:00,-133.62265060786194,
2023-04-06 03:00:00,-133.62265060786194,
2023-04-06 18:30:00,-133.62265060786194,
2023-04-06 20:00:00,-133.62265060786194,
2023-04-06 23:00:00,-133.62265060786194,
2023-04-06 23:59:59,-133.62265060786194,c
2023-04-07 00:00:00,-133.62265060786194,
2023-04-07 01:00:00,-133.62265060786194,
2023-04-07 02:30:00,-133.62265060786194,
2023-04-07 03:00:00,-133.62265060786194,
2023-04-07 18:30:00,-133.62265060786194,
2023-04-07 20:00:00,-133.62265060786194,
2023-04-07 23:00:00,-133.62265060786194,
2023-04-07 23:59:59,-133.62265060786194,w
