date,DJSECT_2021_Q4,meta
2021-12-07 10:00:00,70.45364686145558,
2021-12-07 10:30:00,63.03448544964158,
2021-12-07 12:00:00,54.705903720856895,
2021-12-07 13:30:00,77.62957421870328,
2021-12-07 15:00:00,81.27542279179875,
2021-12-07 15:30:30,81.27542279179875,
2021-12-07 23:59:59,53.37102300777951,c
2021-12-08 00:00:00,55.4117856348189,
2021-12-08 10:00:00,32.598772078791626,
2021-12-08 10:30:00,24.163394846824758,
2021-12-08 12:00:00,37.09738858225023,
2021-12-08 13:30:00,18.243526038828122,
2021-12-08 15:00:00,9.841037280489672,
2021-12-08 15:30:30,9.841037280489672,s
2021-12-08 23:59:59,20.639849626528985,c
2021-12-09 00:00:00,-3.5316192409977702,
2021-12-09 10:00:00,24.82446967780379,
2021-12-09 10:30:00,3.550560086323003,
2021-12-09 12:00:00,-1.026916552433022,
2021-12-09 13:30:00,-12.164117391566379,
2021-12-09 15:00:00,-32.37483794079799,
2021-12-09 15:30:30,-32.37483794079799,
2021-12-09 23:59:59,-24.370979618242472,c
2021-12-10 00:00:00,19.816962850949494,
2021-12-10 10:00:00,-21.54324084940231,
2021-12-10 10:30:00,-31.384439234744832,
2021-12-10 12:00:00,-42.48344497132484,
2021-12-10 13:30:00,-20.61595451662538,
2021-12-10 15:00:00,-8.507493119064065,
2021-12-10 15:30:30,-8.507493119064065,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,-16.335074151050094,
2021-12-13 10:00:00,2.3671485445197504,
2021-12-13 10:30:00,29.680378136760282,
2021-12-13 12:00:00,16.826398214731853,
2021-12-13 13:30:00,19.607175723587034,
2021-12-13 15:00:00,27.762818886592868,
2021-12-13 15:30:30,27.762818886592868,
2021-12-13 23:59:59,14.461854732295023,c
2021-12-14 00:00:00,25.93143969128687,
2021-12-14 10:00:00,75.06674173163083,
2021-12-14 10:30:00,81.56546895568408,
2021-12-14 12:00:00,108.18278825202174,
2021-12-14 13:30:00,81.10515344845248,
2021-12-14 15:00:00,81.04698418442786,
2021-12-14 15:30:30,81.04698418442786,
2021-12-14 23:59:59,66.85688646121275,c
2021-12-15 00:00:00,-44.855780544078016,
2021-12-15 10:00:00,-46.18921765361415,
2021-12-15 10:30:00,-67.2790667550878,
2021-12-15 12:00:00,-27.449272208900084,
2021-12-15 13:30:00,-32.6537250948993,
2021-12-15 15:00:00,-66.1983947490985,
2021-12-15 15:30:30,-66.1983947490985,
2021-12-15 23:59:59,-47.713014232175965,c
2021-12-16 00:00:00,-82.82318537588367,
2021-12-16 10:00:00,-65.78158205102136,
2021-12-16 10:30:00,-109.06288738012336,
2021-12-16 12:00:00,-137.28739992493752,
2021-12-16 13:30:00,-130.3464726233601,
2021-12-16 15:00:00,-139.9130961737053,
2021-12-16 15:30:30,-139.9130961737053,
2021-12-16 23:59:59,-132.44284257251525,c
2021-12-17 00:00:00,-110.37248285990813,
2021-12-17 10:00:00,-108.58339791140475,
2021-12-17 10:30:00,-115.95559722325015,
2021-12-17 12:00:00,-28.724026786225522,
2021-12-17 13:30:00,-1.2184173101525175,
2021-12-17 15:00:00,-5.929183262074503,
2021-12-17 15:30:30,-5.929183262074503,
2021-12-17 23:59:59,-68.4414566923515,e
2021-12-20 00:00:00,-95.85733228107802,
2021-12-20 10:00:00,-90.15400656597785,
2021-12-20 10:30:00,-86.31875771755745,
2021-12-20 12:00:00,-125.72407858672364,
2021-12-20 13:30:00,-139.490874425446,
2021-12-20 15:00:00,-149.65143175591902,
2021-12-20 15:30:30,-149.65143175591902,
2021-12-20 23:59:59,-153.49314196366868,c
2021-12-21 00:00:00,-131.58815210079865,
2021-12-21 10:00:00,-125.57172304067944,
2021-12-21 10:30:00,-89.91452550506483,
2021-12-21 12:00:00,-60.90054868575248,
2021-12-21 13:30:00,-59.24540953417272,
2021-12-21 15:00:00,-57.38139995497227,
2021-12-21 15:30:30,-57.38139995497227,
2021-12-21 23:59:59,-66.9653314750201,c
2021-12-22 00:00:00,-82.85337026297452,
2021-12-22 10:00:00,-97.2185398149511,
2021-12-22 10:30:00,-97.21895872779874,
2021-12-22 12:00:00,-77.89005143111899,
2021-12-22 13:30:00,-66.62650995017793,
2021-12-22 15:00:00,-67.50365298280644,
2021-12-22 15:30:30,-67.50365298280644,
2021-12-22 23:59:59,-67.60811079868199,c
2021-12-23 00:00:00,-40.563097366979946,
2021-12-23 10:00:00,-58.221331720108765,
2021-12-23 10:30:00,-76.73185143250885,
2021-12-23 12:00:00,-60.23559497620431,
2021-12-23 13:30:00,-39.61554778128243,
2021-12-23 15:00:00,-47.28335678008625,
2021-12-23 15:30:30,-47.28335678008625,
2021-12-23 23:59:59,-46.833831073677175,c
2021-12-24 00:00:00,-46.833831073677175,
2021-12-24 10:00:00,-46.833831073677175,
2021-12-24 10:30:00,-46.833831073677175,
2021-12-24 12:00:00,-46.833831073677175,
2021-12-24 13:30:00,-46.833831073677175,
2021-12-24 15:00:00,-46.833831073677175,
2021-12-24 15:30:30,-46.833831073677175,
2021-12-24 23:59:59,-46.833831073677175,w
2021-12-27 00:00:00,-92.99371024448828,
2021-12-27 10:00:00,-91.6113184886326,
2021-12-27 10:30:00,-78.72841121423266,
2021-12-27 12:00:00,-73.11075037992168,
2021-12-27 13:30:00,-59.55355988146698,
2021-12-27 15:00:00,-61.11902414988231,
2021-12-27 15:30:30,-61.11902414988231,
2021-12-27 23:59:59,-61.50259927162733,c
2021-12-28 00:00:00,-50.6876045529807,
2021-12-28 10:00:00,-60.89422969674206,
2021-12-28 10:30:00,-57.130285525667205,
2021-12-28 12:00:00,-49.482522794773104,
2021-12-28 13:30:00,-59.3860075403486,
2021-12-28 15:00:00,-55.397230421134054,
2021-12-28 15:30:30,-55.397230421134054,
2021-12-28 23:59:59,-60.09016864386763,c
2021-12-29 00:00:00,-69.51817340052457,
2021-12-29 10:00:00,-73.41980867123084,
2021-12-29 10:30:00,-70.84165341478524,
2021-12-29 12:00:00,-77.3944810830194,
2021-12-29 13:30:00,-75.99428954362338,
2021-12-29 15:00:00,-86.91690695660441,
2021-12-29 15:30:30,-86.91690695660441,
2021-12-29 23:59:59,-98.96164825902974,c
2021-12-30 00:00:00,-101.85622653280484,
2021-12-30 10:00:00,-87.5928500383834,
2021-12-30 10:30:00,-86.23022036789803,
2021-12-30 12:00:00,-86.29366084249273,
2021-12-30 13:30:00,-94.8912391875408,
2021-12-30 15:00:00,-97.64200870368018,
2021-12-30 15:30:30,-97.64200870368018,
2021-12-30 23:59:59,-102.02203484634401,c
2021-12-31 00:00:00,-102.7274581065069,
2021-12-31 10:00:00,-110.98454370557943,
2021-12-31 10:30:00,-111.34727971166012,
2021-12-31 12:00:00,-108.02539768463225,
2021-12-31 13:30:00,-128.3862984627217,
2021-12-31 15:00:00,-130.40762249609088,
2021-12-31 15:30:30,-130.40762249609088,
2021-12-31 23:59:59,-138.36786188642304,w
