date,INTEL_SECT_2021_Q2,meta
2021-05-13 00:00:00,-1.517237903657593,
2021-05-13 10:00:00,-16.618606057883646,
2021-05-13 10:30:00,-12.36926502868052,
2021-05-13 12:00:00,8.070924432153419,
2021-05-13 13:30:00,4.63917129471932,
2021-05-13 15:00:00,9.17243331588547,
2021-05-13 15:30:30,9.17243331588547,u
2021-05-13 23:59:59,9.016043495466553,c
2021-05-14 00:00:00,-12.488618912911374,
2021-05-14 10:00:00,-22.690578763869883,
2021-05-14 10:30:00,-34.58307106460377,
2021-05-14 12:00:00,-40.43209367754879,
2021-05-14 13:30:00,-35.461808714720874,
2021-05-14 15:00:00,-32.6964225443933,
2021-05-14 15:30:30,-32.6964225443933,
2021-05-14 23:59:59,-34.97220008348988,w
2021-05-17 00:00:00,-9.4045038086138,
2021-05-17 10:00:00,4.403135714180924,
2021-05-17 10:30:00,8.979789265555535,
2021-05-17 12:00:00,19.021048388208143,
2021-05-17 13:30:00,26.9250430512645,
2021-05-17 15:00:00,42.46710725158084,
2021-05-17 15:30:30,42.46710725158084,
2021-05-17 23:59:59,33.43353073797198,c
2021-05-18 00:00:00,29.282022176946573,
2021-05-18 10:00:00,11.803528175246184,
2021-05-18 10:30:00,-6.701057898064837,
2021-05-18 12:00:00,-16.448582918505057,
2021-05-18 13:30:00,-15.430032919570621,
2021-05-18 15:00:00,-15.36783778414608,
2021-05-18 15:30:30,-15.36783778414608,
2021-05-18 23:59:59,-12.447027650485293,c
2021-05-19 00:00:00,3.426062753626507,
2021-05-19 10:00:00,-10.572997178247487,
2021-05-19 10:30:00,-27.458651274829524,
2021-05-19 12:00:00,-13.373146023734403,
2021-05-19 13:30:00,-16.17985314910259,
2021-05-19 15:00:00,-16.554948038796553,
2021-05-19 15:30:30,-16.554948038796553,
2021-05-19 23:59:59,-28.214883640123947,c
2021-05-20 00:00:00,-31.526697239493497,
2021-05-20 10:00:00,-36.64361192140579,
2021-05-20 10:30:00,-37.11573219091484,
2021-05-20 12:00:00,-36.037820018499005,
2021-05-20 13:30:00,-34.42432540894451,
2021-05-20 15:00:00,-24.71616167964579,
2021-05-20 15:30:30,-24.71616167964579,
2021-05-20 23:59:59,-15.340756141362625,c
2021-05-21 00:00:00,-21.156496069628254,
2021-05-21 10:00:00,-20.98908483097197,
2021-05-21 10:30:00,-6.719507887657885,
2021-05-21 12:00:00,-8.937482257552706,
2021-05-21 13:30:00,-14.149117035798973,
2021-05-21 15:00:00,-10.535143375204179,
2021-05-21 15:30:30,-10.535143375204179,
2021-05-21 23:59:59,-17.619113096376186,w
2021-05-24 00:00:00,-20.377254178731413,
2021-05-24 10:00:00,-38.82671910642897,
2021-05-24 10:30:00,-33.469023724527275,
2021-05-24 12:00:00,-36.920675677559345,
2021-05-24 13:30:00,-29.677321679797213,
2021-05-24 15:00:00,-29.69875586997642,
2021-05-24 15:30:30,-29.69875586997642,
2021-05-24 23:59:59,-35.56046015428538,c
2021-05-25 00:00:00,-40.344425049495726,
2021-05-25 10:00:00,-35.093193309982425,
2021-05-25 10:30:00,-37.0640577351579,
2021-05-25 12:00:00,-33.84746272893541,
2021-05-25 13:30:00,-18.600470143482696,
2021-05-25 15:00:00,-11.880325831071303,
2021-05-25 15:30:30,-11.880325831071303,s
2021-05-25 23:59:59,-8.993007769913685,c
2021-05-26 00:00:00,-12.499288146245515,
2021-05-26 10:00:00,-26.88486243816558,
2021-05-26 10:30:00,-26.91353190125083,
2021-05-26 12:00:00,-13.447313994467883,
2021-05-26 13:30:00,-26.531267853179667,
2021-05-26 15:00:00,-21.822574210579937,
2021-05-26 15:30:30,-21.822574210579937,
2021-05-26 23:59:59,-18.28146445739194,c
2021-05-27 00:00:00,-22.987740455445504,
2021-05-27 10:00:00,-34.27212986106292,
2021-05-27 10:30:00,-43.26287939328162,
2021-05-27 12:00:00,-12.586556162766929,
2021-05-27 13:30:00,-0.7071065892967372,
2021-05-27 15:00:00,-9.448461843075972,
2021-05-27 15:30:30,-9.448461843075972,
2021-05-27 23:59:59,0.0,a
2021-05-28 00:00:00,-6.563245979987139,
2021-05-28 10:00:00,27.114132085391486,
2021-05-28 10:30:00,33.04537252323808,
2021-05-28 12:00:00,36.87143982400477,
2021-05-28 13:30:00,52.04835434918533,
2021-05-28 15:00:00,48.0376501644009,
2021-05-28 15:30:30,48.0376501644009,
2021-05-28 23:59:59,56.53266751101722,w
2021-05-31 00:00:00,56.53266751101722,
2021-05-31 10:00:00,56.53266751101722,
2021-05-31 10:30:00,56.53266751101722,
2021-05-31 12:00:00,56.53266751101722,
2021-05-31 13:30:00,56.53266751101722,
2021-05-31 15:00:00,56.53266751101722,
2021-05-31 15:30:30,56.53266751101722,
2021-05-31 23:59:59,56.53266751101722,c
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
0,56.53266751101722,
2021-06-01 00:00:00,47.63190887161845,
2021-06-01 10:00:00,77.16112838481789,
2021-06-01 10:30:00,90.75842969706903,
2021-06-01 12:00:00,90.61596367992168,
2021-06-01 13:30:00,84.90492395326673,
2021-06-01 15:00:00,75.91831463584786,
2021-06-01 15:30:30,75.91831463584786,
2021-06-01 23:59:59,71.1651277737222,c
2021-06-02 00:00:00,77.50608509235137,
2021-06-02 10:00:00,108.4590725524623,
2021-06-02 10:30:00,94.83191017525064,
2021-06-02 12:00:00,107.90443170318267,
2021-06-02 13:30:00,103.1619443172781,
2021-06-02 15:00:00,113.06238926597274,
2021-06-02 15:30:30,113.06238926597274,
2021-06-02 23:59:59,94.48552940866077,e
2021-06-03 00:00:00,62.10911835688924,
2021-06-03 10:00:00,48.358965053099695,
2021-06-03 10:30:00,60.69023071704689,
2021-06-03 12:00:00,84.4253864692141,
2021-06-03 13:30:00,77.20558755398139,
2021-06-03 15:00:00,69.29818586025746,
2021-06-03 15:30:30,69.29818586025746,
2021-06-03 23:59:59,81.6159834935093,c
2021-06-04 00:00:00,93.36800250445638,
2021-06-04 10:00:00,71.0535548059107,
2021-06-04 10:30:00,77.54397825266237,
2021-06-04 12:00:00,79.83959238651718,
2021-06-04 13:30:00,86.69205264029357,
2021-06-04 15:00:00,94.50656377557978,
2021-06-04 15:30:30,94.50656377557978,
2021-06-04 23:59:59,98.31641225086982,w
2021-06-07 00:00:00,92.54156639004847,
2021-06-07 10:00:00,91.08612063227277,
2021-06-07 10:30:00,83.10801291615873,
2021-06-07 12:00:00,93.89704987056678,
2021-06-07 13:30:00,101.88625768985207,
2021-06-07 15:00:00,117.33259611428593,
2021-06-07 15:30:30,117.33259611428593,
2021-06-07 23:59:59,107.24551147608037,c
2021-06-08 00:00:00,95.84382174944993,
2021-06-08 10:00:00,102.63740697519287,
2021-06-08 10:30:00,111.03798323717969,
2021-06-08 12:00:00,139.99413517503342,
2021-06-08 13:30:00,145.71965318667773,
2021-06-08 15:00:00,150.50435251820582,
2021-06-08 15:30:30,150.50435251820582,
2021-06-08 23:59:59,155.0396526341297,c
2021-06-09 00:00:00,148.87286676531406,
2021-06-09 10:00:00,125.54626984214728,
2021-06-09 10:30:00,127.04300704113113,
2021-06-09 12:00:00,123.62953737042623,
2021-06-09 13:30:00,123.14575498257969,
2021-06-09 15:00:00,116.13787349358941,
2021-06-09 15:30:30,116.13787349358941,
2021-06-09 23:59:59,110.32013345680424,c
2021-06-10 00:00:00,106.39113385842496,
2021-06-10 10:00:00,92.4414499562227,
2021-06-10 10:30:00,89.62502482855786,
2021-06-10 12:00:00,85.47445211310425,
2021-06-10 13:30:00,73.50711209359676,
