date,AS_MSCI_FACTOR_2021_Q4,meta
2021-11-09 00:00:00,164.37779571899597,
2021-11-09 01:00:00,138.14726227404773,
2021-11-09 02:30:00,138.14726227404773,
2021-11-09 03:00:00,138.14726227404773,
2021-11-09 18:30:00,138.14726227404773,
2021-11-09 20:00:00,113.46228839719409,
2021-11-09 23:00:00,63.22016525221865,
2021-11-09 23:59:59,4.34261888357568,c
2021-11-10 00:00:00,-5.633634306873571,
2021-11-10 01:00:00,-12.152901582472346,
2021-11-10 02:30:00,-12.152901582472346,
2021-11-10 03:00:00,-12.152901582472346,
2021-11-10 18:30:00,-12.152901582472346,
2021-11-10 20:00:00,50.046408851411954,
2021-11-10 23:00:00,53.703101810941476,
2021-11-10 23:59:59,68.3277783115314,c
2021-11-11 00:00:00,64.02707294851832,
2021-11-11 01:00:00,19.393256063610757,
2021-11-11 02:30:00,19.393256063610757,
2021-11-11 03:00:00,19.393256063610757,
2021-11-11 18:30:00,19.393256063610757,
2021-11-11 20:00:00,96.79389223008044,
2021-11-11 23:00:00,82.20938657472624,
2021-11-11 23:59:59,79.0591249507587,c
2021-11-12 00:00:00,86.12593794930437,
2021-11-12 01:00:00,74.36603904228545,
2021-11-12 02:30:00,74.36603904228545,
2021-11-12 03:00:00,74.36603904228545,
2021-11-12 18:30:00,74.36603904228545,
2021-11-12 20:00:00,74.36603904228545,
2021-11-12 23:00:00,74.36603904228545,
2021-11-12 23:59:59,9.51774076657422,w
2021-11-15 00:00:00,56.88578014473238,
2021-11-15 01:00:00,33.52647218595223,
2021-11-15 02:30:00,33.52647218595223,
2021-11-15 03:00:00,33.52647218595223,
2021-11-15 18:30:00,33.52647218595223,
2021-11-15 20:00:00,48.89276546383949,
2021-11-15 23:00:00,57.368509782426244,
2021-11-15 23:59:59,46.114515274934654,c
2021-11-16 00:00:00,49.859797584993004,
2021-11-16 01:00:00,15.43847978306011,
2021-11-16 02:30:00,15.43847978306011,
2021-11-16 03:00:00,15.43847978306011,
2021-11-16 18:30:00,15.43847978306011,
2021-11-16 20:00:00,-8.6154838571067,
2021-11-16 23:00:00,2.0684943821818393,
2021-11-16 23:59:59,-17.124061812933366,c
2021-11-17 00:00:00,-9.618225633889686,
2021-11-17 01:00:00,-7.069837794295385,
2021-11-17 02:30:00,-7.069837794295385,
2021-11-17 03:00:00,-7.069837794295385,
2021-11-17 18:30:00,-7.069837794295385,
2021-11-17 20:00:00,-7.069837794295385,
2021-11-17 23:00:00,20.19080936188378,
2021-11-17 23:59:59,35.330541194274005,c
2021-11-18 00:00:00,31.880785470058626,
2021-11-18 01:00:00,21.85013104054552,
2021-11-18 02:30:00,21.85013104054552,
2021-11-18 03:00:00,21.85013104054552,
2021-11-18 18:30:00,21.85013104054552,
2021-11-18 20:00:00,45.62495177577349,
2021-11-18 23:00:00,-10.774790867701086,
2021-11-18 23:59:59,0.0,a
2021-11-19 00:00:00,0.15159336469388052,
2021-11-19 01:00:00,-0.09456045560322579,
2021-11-19 02:30:00,-0.09456045560322579,
2021-11-19 03:00:00,-0.09456045560322579,
2021-11-19 18:30:00,-0.09456045560322579,
2021-11-19 20:00:00,-0.09456045560322579,
2021-11-19 23:00:00,-0.09456045560322579,
2021-11-19 23:59:59,-2.3504981835030954,w
2021-11-22 00:00:00,31.211524837887453,
2021-11-22 01:00:00,9.015250896846537,
2021-11-22 02:30:00,9.015250896846537,
2021-11-22 03:00:00,9.015250896846537,
2021-11-22 18:30:00,9.015250896846537,
2021-11-22 20:00:00,55.48689288246709,
2021-11-22 23:00:00,70.46698230643977,
2021-11-22 23:59:59,54.50818284536149,c
2021-11-23 00:00:00,68.7991607761808,
2021-11-23 01:00:00,83.49936396102345,
2021-11-23 02:30:00,83.49936396102345,
2021-11-23 03:00:00,83.49936396102345,
2021-11-23 18:30:00,83.49936396102345,
2021-11-23 20:00:00,124.94330774764126,
2021-11-23 23:00:00,242.18866860841564,
2021-11-23 23:59:59,253.8891453956952,c
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
0,253.8891453956952,
2021-11-24 00:00:00,260.5426245530533,
2021-11-24 01:00:00,250.11097300924297,
2021-11-24 02:30:00,250.11097300924297,
2021-11-24 03:00:00,250.11097300924297,
2021-11-24 18:30:00,250.11097300924297,
2021-11-24 20:00:00,258.3927678645198,
2021-11-24 23:00:00,235.40415021059758,
2021-11-24 23:59:59,222.13806746292153,c
2021-11-25 00:00:00,229.56799755372958,
2021-11-25 01:00:00,233.95916208000745,
2021-11-25 02:30:00,233.95916208000745,
2021-11-25 03:00:00,233.95916208000745,
2021-11-25 18:30:00,233.95916208000745,
2021-11-25 20:00:00,201.58867829110017,
2021-11-25 23:00:00,198.98313188196263,
2021-11-25 23:59:59,213.93258028133053,c
2021-11-26 00:00:00,240.4801363235963,
2021-11-26 01:00:00,249.3358564000465,
2021-11-26 02:30:00,249.3358564000465,
2021-11-26 03:00:00,249.3358564000465,
2021-11-26 18:30:00,249.3358564000465,
2021-11-26 20:00:00,249.3358564000465,
2021-11-26 23:00:00,249.3358564000465,
2021-11-26 23:59:59,243.0520566565106,w
2021-11-29 00:00:00,199.3944313171611,
2021-11-29 01:00:00,162.46848688192617,
2021-11-29 02:30:00,162.46848688192617,
2021-11-29 03:00:00,162.46848688192617,
2021-11-29 18:30:00,162.46848688192617,
2021-11-29 20:00:00,215.0387592164689,
2021-11-29 23:00:00,103.39482498449715,
2021-11-29 23:59:59,149.97391350211717,c
2021-11-30 00:00:00,174.84296371997937,
2021-11-30 01:00:00,259.0029691306728,
2021-11-30 02:30:00,259.0029691306728,
2021-11-30 03:00:00,259.0029691306728,
2021-11-30 18:30:00,259.0029691306728,
2021-11-30 20:00:00,232.563817373702,
2021-11-30 23:00:00,290.1844006170578,
2021-11-30 23:59:59,263.86895056337414,e
2021-12-01 00:00:00,258.142769324557,
2021-12-01 01:00:00,210.33134858812357,
2021-12-01 02:30:00,210.33134858812357,
2021-12-01 03:00:00,210.33134858812357,
2021-12-01 18:30:00,210.33134858812357,
2021-12-01 20:00:00,238.85503350311657,
2021-12-01 23:00:00,283.1437143162279,
2021-12-01 23:59:59,271.53021768249874,c
2021-12-02 00:00:00,261.6774158476876,
2021-12-02 01:00:00,276.17261488776654,
2021-12-02 02:30:00,276.17261488776654,
2021-12-02 03:00:00,276.17261488776654,
2021-12-02 18:30:00,276.17261488776654,
2021-12-02 20:00:00,284.8691228987714,
2021-12-02 23:00:00,303.3295641348778,
2021-12-02 23:59:59,320.86740393146874,c
2021-12-03 00:00:00,319.5640199314842,
2021-12-03 01:00:00,299.8665605267921,
2021-12-03 02:30:00,299.8665605267921,
2021-12-03 03:00:00,299.8665605267921,
2021-12-03 18:30:00,299.8665605267921,
2021-12-03 20:00:00,299.8665605267921,
2021-12-03 23:00:00,299.8665605267921,
2021-12-03 23:59:59,330.08852436571345,w
2021-12-06 00:00:00,421.3736851919083,
2021-12-06 01:00:00,377.14976590330804,
2021-12-06 02:30:00,377.14976590330804,
2021-12-06 03:00:00,377.14976590330804,
2021-12-06 18:30:00,377.14976590330804,
2021-12-06 20:00:00,365.45846896871103,
2021-12-06 23:00:00,430.13494221551844,
2021-12-06 23:59:59,386.0510202821428,c
2021-12-07 00:00:00,380.37209280780536,
2021-12-07 01:00:00,348.0541288578582,
2021-12-07 02:30:00,348.0541288578582,
2021-12-07 03:00:00,348.0541288578582,
2021-12-07 18:30:00,348.0541288578582,
2021-12-07 20:00:00,305.69221763012797,
2021-12-07 23:00:00,286.5373468976206,
2021-12-07 23:59:59,257.0476560322712,c
2021-12-08 00:00:00,259.6261885275275,
2021-12-08 01:00:00,252.23570727369645,
2021-12-08 02:30:00,252.23570727369645,
2021-12-08 03:00:00,252.23570727369645,
2021-12-08 18:30:00,252.23570727369645,
2021-12-08 20:00:00,297.60690255147387,
2021-12-08 23:00:00,279.0281824476777,
2021-12-08 23:59:59,278.29484875527373,c
2021-12-09 00:00:00,271.82810385461295,
2021-12-09 01:00:00,258.49895812890355,
2021-12-09 02:30:00,258.49895812890355,
2021-12-09 03:00:00,258.49895812890355,
2021-12-09 18:30:00,258.49895812890355,
2021-12-09 20:00:00,261.6240599612389,
2021-12-09 23:00:00,257.80744961905935,
2021-12-09 23:59:59,233.43512499239873,c
2021-12-10 00:00:00,223.07132583677156,
2021-12-10 01:00:00,186.59939454312013,
2021-12-10 02:30:00,186.59939454312013,
2021-12-10 03:00:00,186.59939454312013,
2021-12-10 18:30:00,186.59939454312013,
2021-12-10 20:00:00,186.59939454312013,
2021-12-10 23:00:00,186.59939454312013,
2021-12-10 23:59:59,180.51547987044816,w
2021-12-13 00:00:00,271.4220003150423,
2021-12-13 01:00:00,231.77583419487982,
2021-12-13 02:30:00,231.77583419487982,
2021-12-13 03:00:00,231.77583419487982,
2021-12-13 18:30:00,231.77583419487982,
2021-12-13 20:00:00,187.15679643610832,
2021-12-13 23:00:00,245.91541131827728,
2021-12-13 23:59:59,186.5948536946583,c
2021-12-14 00:00:00,177.85342122829144,
2021-12-14 01:00:00,198.8888110526857,
2021-12-14 02:30:00,198.8888110526857,
2021-12-14 03:00:00,198.8888110526857,
2021-12-14 18:30:00,198.8888110526857,
2021-12-14 20:00:00,180.88458087734074,
2021-12-14 23:00:00,247.6216104844225,
2021-12-14 23:59:59,258.30220052698644,c
2021-12-15 00:00:00,254.1574146135954,
2021-12-15 01:00:00,256.2787151585809,
2021-12-15 02:30:00,256.2787151585809,
2021-12-15 03:00:00,256.2787151585809,
2021-12-15 18:30:00,256.2787151585809,
2021-12-15 20:00:00,243.73194800037842,
2021-12-15 23:00:00,300.9170118863457,
2021-12-15 23:59:59,294.6322325705827,c
2021-12-16 00:00:00,314.9896436259007,
2021-12-16 01:00:00,331.6317154660329,
2021-12-16 02:30:00,331.6317154660329,
2021-12-16 03:00:00,331.6317154660329,
2021-12-16 18:30:00,331.6317154660329,
2021-12-16 20:00:00,386.06747813024066,
2021-12-16 23:00:00,398.9871862761411,
2021-12-16 23:59:59,440.57388303496754,c
2021-12-17 00:00:00,448.95862578959395,
2021-12-17 01:00:00,465.22916538509634,
2021-12-17 02:30:00,465.22916538509634,
2021-12-17 03:00:00,465.22916538509634,
2021-12-17 18:30:00,465.22916538509634,
2021-12-17 20:00:00,465.22916538509634,
2021-12-17 23:00:00,465.22916538509634,
2021-12-17 23:59:59,455.5717329356552,w
2021-12-20 00:00:00,451.13196325008164,
2021-12-20 01:00:00,465.600557355601,
2021-12-20 02:30:00,465.600557355601,
2021-12-20 03:00:00,465.600557355601,
2021-12-20 18:30:00,465.600557355601,
2021-12-20 20:00:00,516.2919026296166,
2021-12-20 23:00:00,451.7479066065108,
2021-12-20 23:59:59,467.92813159780167,c
2021-12-21 00:00:00,474.871251626626,
2021-12-21 01:00:00,471.18465335988725,
2021-12-21 02:30:00,471.18465335988725,
2021-12-21 03:00:00,471.18465335988725,
2021-12-21 18:30:00,471.18465335988725,
2021-12-21 20:00:00,471.18465335988725,
2021-12-21 23:00:00,471.18465335988725,
2021-12-21 23:59:59,482.0330870039801,c
