date,NOBL_2021_Q2,meta
2021-04-02 00:00:00,30.408111450438657,
2021-04-02 10:00:00,30.408111450438657,
2021-04-02 10:30:00,30.408111450438657,
2021-04-02 12:00:00,30.408111450438657,
2021-04-02 13:30:00,30.408111450438657,
2021-04-02 15:00:00,30.408111450438657,
2021-04-02 15:30:30,30.408111450438657,
2021-04-02 23:59:59,30.408111450438657,w
2021-04-05 00:00:00,30.408111450438657,
2021-04-05 10:00:00,46.92624847249073,
2021-04-05 10:30:00,51.504099035733844,
2021-04-05 12:00:00,54.64412048645552,
2021-04-05 13:30:00,46.247140057020914,
2021-04-05 15:00:00,42.34356654502379,
2021-04-05 15:30:30,42.34356654502379,
2021-04-05 23:59:59,39.35557066726,c
2021-04-06 00:00:00,52.09267202418211,
2021-04-06 10:00:00,52.87174738074998,
2021-04-06 10:30:00,58.23706119511516,
2021-04-06 12:00:00,88.52242982011794,
2021-04-06 13:30:00,80.93497260812792,
2021-04-06 15:00:00,75.4540530984879,
2021-04-06 15:30:30,75.4540530984879,
2021-04-06 23:59:59,70.84768254643119,c
2021-04-07 00:00:00,73.48038356877979,
2021-04-07 10:00:00,72.52956402375065,
2021-04-07 10:30:00,71.86561313714695,
2021-04-07 12:00:00,75.27209472540778,
2021-04-07 13:30:00,53.36235702184846,
2021-04-07 15:00:00,49.94570766984533,
2021-04-07 15:30:30,49.94570766984533,
2021-04-07 23:59:59,46.77899379605918,c
2021-04-08 00:00:00,55.275803953159155,
2021-04-08 10:00:00,94.214250648129,
2021-04-08 10:30:00,89.57211967121054,
2021-04-08 12:00:00,70.53055102969748,
2021-04-08 13:30:00,63.97283304038062,
2021-04-08 15:00:00,56.200382824114854,
2021-04-08 15:30:30,56.200382824114854,
2021-04-08 23:59:59,56.565910918454044,c
2021-04-09 00:00:00,45.98495192934428,
2021-04-09 10:00:00,34.039359600061985,
2021-04-09 10:30:00,45.32701667756012,
2021-04-09 12:00:00,36.035331646744176,
2021-04-09 13:30:00,28.678394103147866,
2021-04-09 15:00:00,36.19229444819011,
2021-04-09 15:30:30,36.19229444819011,
2021-04-09 23:59:59,30.97346067462984,w
2021-04-12 00:00:00,27.559207862014205,
2021-04-12 10:00:00,34.09694656104007,
2021-04-12 10:30:00,35.56995104588693,
2021-04-12 12:00:00,30.240823486873172,
2021-04-12 13:30:00,34.81323969170165,
2021-04-12 15:00:00,27.72936351801385,
2021-04-12 15:30:30,27.72936351801385,
2021-04-12 23:59:59,21.41413516508416,c
2021-04-13 00:00:00,32.369943054705985,
2021-04-13 10:00:00,58.896866968976255,
2021-04-13 10:30:00,58.48832981309762,
2021-04-13 12:00:00,54.229037375226795,
2021-04-13 13:30:00,67.22208714943774,
2021-04-13 15:00:00,58.32813197952844,
2021-04-13 15:30:30,58.32813197952844,
2021-04-13 23:59:59,57.44199304956976,c
2021-04-14 00:00:00,52.15360590823168,
2021-04-14 10:00:00,10.27719747784278,
2021-04-14 10:30:00,7.6055750587204045,
2021-04-14 12:00:00,19.243134434851637,
2021-04-14 13:30:00,28.752407205966712,
2021-04-14 15:00:00,34.32576029097005,
2021-04-14 15:30:30,34.32576029097005,
2021-04-14 23:59:59,45.524423936562336,c
2021-04-15 00:00:00,38.939883422969885,
2021-04-15 10:00:00,63.4636636243838,
2021-04-15 10:30:00,72.1676889673397,
2021-04-15 12:00:00,56.85131819386332,
2021-04-15 13:30:00,67.30432732869947,
2021-04-15 15:00:00,55.18962294947397,
2021-04-15 15:30:30,55.18962294947397,
2021-04-15 23:59:59,61.464046072979045,c
2021-04-16 00:00:00,28.36565695668429,
2021-04-16 10:00:00,30.159696139870775,
2021-04-16 10:30:00,33.53908068238624,
2021-04-16 12:00:00,42.94105498273633,
2021-04-16 13:30:00,39.73169208913197,
2021-04-16 15:00:00,31.816578570330968,
2021-04-16 15:30:30,31.816578570330968,
2021-04-16 23:59:59,36.888268722089435,w
2021-04-19 00:00:00,46.68317526374301,
2021-04-19 10:00:00,44.784431220740615,
2021-04-19 10:30:00,34.172299937187695,
2021-04-19 12:00:00,49.012062944000284,
2021-04-19 13:30:00,44.847930769733665,
2021-04-19 15:00:00,41.68589840214489,
2021-04-19 15:30:30,41.68589840214489,
2021-04-19 23:59:59,33.327454029388974,c
2021-04-20 00:00:00,10.159663633724929,
2021-04-20 10:00:00,24.70563217114647,
2021-04-20 10:30:00,24.34842056398937,
2021-04-20 12:00:00,58.913395408604735,
2021-04-20 13:30:00,71.78051652271145,
2021-04-20 15:00:00,69.9703248825355,
2021-04-20 15:30:30,69.9703248825355,
2021-04-20 23:59:59,71.47880634544535,c
2021-04-21 00:00:00,83.40536902238128,
2021-04-21 10:00:00,63.5648846865178,
2021-04-21 10:30:00,48.657252571431975,
2021-04-21 12:00:00,28.562183162763326,
2021-04-21 13:30:00,24.3765780718631,
2021-04-21 15:00:00,15.177854849560937,
2021-04-21 15:30:30,15.177854849560937,
2021-04-21 23:59:59,13.250132940276568,c
2021-04-22 00:00:00,26.606441073488554,
2021-04-22 10:00:00,41.90979073241336,
2021-04-22 10:30:00,72.41348799332081,
2021-04-22 12:00:00,45.617795356671394,
2021-04-22 13:30:00,44.40909827023947,
2021-04-22 15:00:00,53.02612178057398,
2021-04-22 15:30:30,53.02612178057398,
2021-04-22 23:59:59,69.15554435767109,c
2021-04-23 00:00:00,35.05930644306084,
2021-04-23 10:00:00,20.545424991772215,
2021-04-23 10:30:00,8.833132983918386,
2021-04-23 12:00:00,31.293023845454883,
2021-04-23 13:30:00,14.13735021195323,
2021-04-23 15:00:00,6.491830429495231,
2021-04-23 15:30:30,6.491830429495231,
2021-04-23 23:59:59,0.0,a
2021-04-26 00:00:00,-11.468964692078998,
2021-04-26 10:00:00,-47.73960586005941,
2021-04-26 10:30:00,-35.523580112794775,
2021-04-26 12:00:00,-23.988816279658586,
2021-04-26 13:30:00,-11.33922527258349,
2021-04-26 15:00:00,-2.274681187040663,
2021-04-26 15:30:30,-2.274681187040663,
2021-04-26 23:59:59,-16.299321976264487,c
2021-04-27 00:00:00,-19.03025064780921,
2021-04-27 10:00:00,-36.54870669207213,
2021-04-27 10:30:00,-29.63559332838517,
2021-04-27 12:00:00,-31.868379825171544,
2021-04-27 13:30:00,-13.796001072495955,
2021-04-27 15:00:00,-22.367585238721738,
2021-04-27 15:30:30,-22.367585238721738,
2021-04-27 23:59:59,-34.022715559224935,c
2021-04-28 00:00:00,-25.122252039719484,
2021-04-28 10:00:00,-26.299137538628827,
2021-04-28 10:30:00,-42.168921268412504,
2021-04-28 12:00:00,-46.730939931955476,
2021-04-28 13:30:00,-41.272593150371634,
2021-04-28 15:00:00,-30.85352929610464,
2021-04-28 15:30:30,-30.85352929610464,
2021-04-28 23:59:59,-27.182708130123316,c
2021-04-29 00:00:00,-54.891819394937,
2021-04-29 10:00:00,-69.59039934510561,
2021-04-29 10:30:00,-52.97361514707987,
2021-04-29 12:00:00,-57.549687688341734,
2021-04-29 13:30:00,-52.883095429840154,
2021-04-29 15:00:00,-61.23660487380356,
2021-04-29 15:30:30,-61.23660487380356,
2021-04-29 23:59:59,-70.12750903277441,c
2021-04-30 00:00:00,-67.59026662003443,
2021-04-30 10:00:00,-77.82359006792508,
2021-04-30 10:30:00,-60.145463906665114,
2021-04-30 12:00:00,-48.97148223739784,
2021-04-30 13:30:00,-55.22852530443626,
2021-04-30 15:00:00,-53.85361383885231,
2021-04-30 15:30:30,-53.85361383885231,
2021-04-30 23:59:59,-52.87024779071544,e
2021-05-03 00:00:00,-86.53919359360266,
2021-05-03 10:00:00,-100.83432778572504,
2021-05-03 10:30:00,-50.645329275224285,
2021-05-03 12:00:00,-66.53524970508991,
2021-05-03 13:30:00,-90.98473605749751,
2021-05-03 15:00:00,-110.53924871732141,
2021-05-03 15:30:30,-110.53924871732141,
2021-05-03 23:59:59,-99.76562529230341,c
2021-05-04 00:00:00,-97.59421420004114,
2021-05-04 10:00:00,-105.50585438773089,
2021-05-04 10:30:00,-142.0723763464296,
2021-05-04 12:00:00,-161.41426994437842,
2021-05-04 13:30:00,-185.3333981381014,
2021-05-04 15:00:00,-181.67762736496599,
2021-05-04 15:30:30,-181.67762736496599,
2021-05-04 23:59:59,-184.4549196360231,c
2021-05-05 00:00:00,-174.58350289197466,
2021-05-05 10:00:00,-180.79105272305213,
2021-05-05 10:30:00,-171.9299203193435,
2021-05-05 12:00:00,-226.05402418143248,
2021-05-05 13:30:00,-213.14460919779592,
2021-05-05 15:00:00,-215.22563300883573,
2021-05-05 15:30:30,-215.22563300883573,
2021-05-05 23:59:59,-212.5809715354639,c
2021-05-06 00:00:00,-267.15134544715954,
2021-05-06 10:00:00,-276.0392042299927,
2021-05-06 10:30:00,-260.1341555616219,
2021-05-06 12:00:00,-294.4728483552657,
2021-05-06 13:30:00,-296.08176932671495,
2021-05-06 15:00:00,-297.7987808855082,
2021-05-06 15:30:30,-297.7987808855082,
2021-05-06 23:59:59,-317.1753736267224,c
2021-05-07 00:00:00,-285.1330726165065,
2021-05-07 10:00:00,-292.6024778010262,
2021-05-07 10:30:00,-285.1432037832441,
2021-05-07 12:00:00,-308.0302107842425,
2021-05-07 13:30:00,-357.11160865904344,
2021-05-07 15:00:00,-349.722233717666,
2021-05-07 15:30:30,-349.722233717666,
2021-05-07 23:59:59,-355.9528635617045,w
2021-05-10 00:00:00,-375.8359643228124,
2021-05-10 10:00:00,-388.8685504975981,
2021-05-10 10:30:00,-394.02669053448165,
2021-05-10 12:00:00,-382.0522001870229,
2021-05-10 13:30:00,-374.81727353315136,
2021-05-10 15:00:00,-375.17629034613753,
2021-05-10 15:30:30,-375.17629034613753,
2021-05-10 23:59:59,-361.4166666852261,c
2021-05-11 00:00:00,-333.91762810393016,
2021-05-11 10:00:00,-378.8478532179141,
2021-05-11 10:30:00,-321.9695219248981,
2021-05-11 12:00:00,-324.22908325476953,
2021-05-11 13:30:00,-332.5027745087449,
2021-05-11 15:00:00,-327.6090032736935,
2021-05-11 15:30:30,-327.6090032736935,
2021-05-11 23:59:59,-338.69269890374255,c
2021-05-12 00:00:00,-357.98536456631894,
2021-05-12 10:00:00,-341.57634642036976,
2021-05-12 10:30:00,-326.32789544276307,
2021-05-12 12:00:00,-297.94397302185587,
2021-05-12 13:30:00,-294.68678266601364,
2021-05-12 15:00:00,-270.8530866781879,
2021-05-12 15:30:30,-270.8530866781879,
2021-05-12 23:59:59,-270.88810791818264,c
2021-05-13 00:00:00,-265.43620382004497,
2021-05-13 10:00:00,-333.0227599501703,
2021-05-13 10:30:00,-324.3865283391809,
2021-05-13 12:00:00,-297.5023505381224,
2021-05-13 13:30:00,-314.3839354915664,
2021-05-13 15:00:00,-321.5344645782351,
2021-05-13 15:30:30,-321.5344645782351,u
2021-05-13 23:59:59,-340.12406172409214,c
2021-05-14 00:00:00,-330.0630374673949,
2021-05-14 10:00:00,-337.2338751072008,
2021-05-14 10:30:00,-311.2197882624299,
2021-05-14 12:00:00,-329.41846302378406,
2021-05-14 13:30:00,-346.3711514107697,
2021-05-14 15:00:00,-360.69194954428053,
2021-05-14 15:30:30,-360.69194954428053,
2021-05-14 23:59:59,-364.5110762062603,w
