date,SPX500_HEDGED_2022_Q2,meta
2022-04-22 00:00:00,-7.83752588980974,
2022-04-22 10:00:00,-1.1294710107594028,
2022-04-22 10:30:00,0.08658174379252159,
2022-04-22 12:00:00,5.0593280965231315,
2022-04-22 13:30:00,2.748398475091335,
2022-04-22 15:00:00,10.162473482570135,
2022-04-22 15:30:30,10.162473482570135,
2022-04-22 23:59:59,11.655106534142533,w
2022-04-25 00:00:00,6.777377870370174,
2022-04-25 10:00:00,5.169887685116919,
2022-04-25 10:30:00,7.073039230901884,
2022-04-25 12:00:00,4.2316264262688605,
2022-04-25 13:30:00,0.1555509702039899,
2022-04-25 15:00:00,-1.020857954510518,
2022-04-25 15:30:30,-1.020857954510518,
2022-04-25 23:59:59,3.6121674793718626,c
2022-04-26 00:00:00,12.480328804087492,
2022-04-26 10:00:00,-6.534009667985458,
2022-04-26 10:30:00,-11.891678670532315,
2022-04-26 12:00:00,-10.9823683096688,
2022-04-26 13:30:00,-13.25102701426539,
2022-04-26 15:00:00,-16.919615879978096,
2022-04-26 15:30:30,-16.919615879978096,
2022-04-26 23:59:59,-13.20297733945938,c
2022-04-27 00:00:00,-8.73637560714036,
2022-04-27 10:00:00,-17.451239556161568,
2022-04-27 10:30:00,-14.043203475680457,
2022-04-27 12:00:00,-20.532782471755297,
2022-04-27 13:30:00,-24.788164048988506,
2022-04-27 15:00:00,-29.214092538269313,
2022-04-27 15:30:30,-29.214092538269313,
2022-04-27 23:59:59,-27.896235547846857,c
2022-04-28 00:00:00,-8.358387654057822,
2022-04-28 10:00:00,-4.148873366070177,
2022-04-28 10:30:00,1.2154122305389592,
2022-04-28 12:00:00,-2.809868447906865,
2022-04-28 13:30:00,-4.017325716642006,
2022-04-28 15:00:00,-5.239162984083066,
2022-04-28 15:30:30,-5.239162984083066,
2022-04-28 23:59:59,-1.6892870200147172,c
2022-04-29 00:00:00,-13.6915203309822,
2022-04-29 10:00:00,-31.95950200431929,
2022-04-29 10:30:00,-26.413135091472043,
2022-04-29 12:00:00,-27.80800443648309,
