date,RBOT_2021_Q2,meta
2021-06-01 15:30:30,-0.7900260660147185,
2021-06-01 23:59:59,-1.9877885367659747,c
2021-06-02 00:00:00,16.094356336912288,
2021-06-02 10:00:00,42.507021526935425,
2021-06-02 10:30:00,31.34385594333605,
2021-06-02 12:00:00,22.923657372644126,
2021-06-02 13:30:00,38.81059431670927,
2021-06-02 15:00:00,44.84385543081886,
2021-06-02 15:30:30,44.84385543081886,
2021-06-02 23:59:59,59.18181087781255,c
2021-06-03 00:00:00,36.16513396824887,
2021-06-03 10:00:00,9.118340629385235,
2021-06-03 10:30:00,15.704407346779846,
2021-06-03 12:00:00,12.624576577503687,
2021-06-03 13:30:00,14.100504548099615,
2021-06-03 15:00:00,18.17996888219236,
2021-06-03 15:30:30,18.17996888219236,
2021-06-03 23:59:59,20.195438301086053,c
2021-06-04 00:00:00,14.720151260818836,
2021-06-04 10:00:00,14.098288479523138,
2021-06-04 10:30:00,11.693616354720307,
2021-06-04 12:00:00,19.86335456985006,
2021-06-04 13:30:00,2.859859287609993,
2021-06-04 15:00:00,-12.128333468376685,
2021-06-04 15:30:30,-12.128333468376685,
2021-06-04 23:59:59,0.0,a
2021-06-07 00:00:00,6.3070423627381,
2021-06-07 10:00:00,26.537160688366313,
2021-06-07 10:30:00,40.233929635743195,
2021-06-07 12:00:00,65.96819420274696,
2021-06-07 13:30:00,29.938176890893306,
2021-06-07 15:00:00,41.9365065588933,
2021-06-07 15:30:30,41.9365065588933,
2021-06-07 23:59:59,48.41747868071247,c
2021-06-08 00:00:00,-40.56410573862013,
2021-06-08 10:00:00,-14.627444456549672,
2021-06-08 10:30:00,-9.438039201312362,
2021-06-08 12:00:00,-18.50697257542121,
2021-06-08 13:30:00,-26.085021047061435,
2021-06-08 15:00:00,-9.454524847641405,
2021-06-08 15:30:30,-9.454524847641405,
2021-06-08 23:59:59,-19.2773149609833,c
2021-06-09 00:00:00,-52.46428479560557,
2021-06-09 10:00:00,-51.795279215276544,
2021-06-09 10:30:00,-63.45997394694083,
2021-06-09 12:00:00,-61.9566692566876,
2021-06-09 13:30:00,-47.320530625932406,
2021-06-09 15:00:00,-77.10547320758207,
2021-06-09 15:30:30,-77.10547320758207,
2021-06-09 23:59:59,-100.7450053499537,c
2021-06-10 00:00:00,-110.84667911800729,
2021-06-10 10:00:00,-137.53903273713004,
2021-06-10 10:30:00,-125.3739209225033,
2021-06-10 12:00:00,-111.71168554312501,
2021-06-10 13:30:00,-99.51375986919012,
2021-06-10 15:00:00,-119.01698113072025,
2021-06-10 15:30:30,-119.01698113072025,
2021-06-10 23:59:59,-137.41370835450755,c
2021-06-11 00:00:00,-158.99273682354237,
2021-06-11 10:00:00,-153.61740085489973,
2021-06-11 10:30:00,-140.42073901777286,
2021-06-11 12:00:00,-118.39952094531536,
2021-06-11 13:30:00,-124.40505702374627,
2021-06-11 15:00:00,-119.352347807896,
2021-06-11 15:30:30,-119.352347807896,
2021-06-11 23:59:59,-129.8349355602532,w
2021-06-14 00:00:00,-134.13450796590936,
2021-06-14 10:00:00,-156.6879322901932,
2021-06-14 10:30:00,-166.83214863169766,
2021-06-14 12:00:00,-202.82195029742616,
2021-06-14 13:30:00,-197.60208363288098,
2021-06-14 15:00:00,-188.27041031361554,
2021-06-14 15:30:30,-188.27041031361554,
2021-06-14 23:59:59,-197.19400469083615,c
2021-06-15 00:00:00,-178.7322686385427,
2021-06-15 10:00:00,-188.52932361606315,
2021-06-15 10:30:00,-186.62610109579586,
2021-06-15 12:00:00,-200.41454554731953,
2021-06-15 13:30:00,-213.35459484127165,
2021-06-15 15:00:00,-212.71881461378553,
2021-06-15 15:30:30,-212.71881461378553,
2021-06-15 23:59:59,-214.76563801268523,c
2021-06-16 00:00:00,-241.97786425560324,
2021-06-16 10:00:00,-250.84545187007691,
2021-06-16 10:30:00,-235.95726641127175,
2021-06-16 12:00:00,-247.95941237855703,
2021-06-16 13:30:00,-209.88248524976805,
2021-06-16 15:00:00,-209.62736734758624,
2021-06-16 15:30:30,-209.62736734758624,
2021-06-16 23:59:59,-216.75135844931208,c
2021-06-17 00:00:00,-228.24501460893103,
2021-06-17 10:00:00,-224.69949803207004,
2021-06-17 10:30:00,-248.81430435707918,
2021-06-17 12:00:00,-202.33049631387104,
2021-06-17 13:30:00,-192.85389733991818,
2021-06-17 15:00:00,-188.09420123888913,
2021-06-17 15:30:30,-188.09420123888913,
2021-06-17 23:59:59,-184.22192512703813,c
2021-06-18 00:00:00,-148.92769174587693,
2021-06-18 10:00:00,-183.43185339181665,
2021-06-18 10:30:00,-156.80386331193017,
2021-06-18 12:00:00,-139.33276952209275,
2021-06-18 13:30:00,-151.59522720241506,
2021-06-18 15:00:00,-143.76979288368875,
2021-06-18 15:30:30,-143.76979288368875,
2021-06-18 23:59:59,-112.40399841229195,e
2021-06-21 00:00:00,-95.67930232020377,
2021-06-21 10:00:00,-147.9592677303786,
2021-06-21 10:30:00,-161.6405338409649,
2021-06-21 12:00:00,-157.378386082792,
2021-06-21 13:30:00,-151.6434600836419,
2021-06-21 15:00:00,-171.33078358785846,
2021-06-21 15:30:30,-171.33078358785846,
2021-06-21 23:59:59,-164.04805086838633,c
2021-06-22 00:00:00,-123.1558108846199,
2021-06-22 10:00:00,-101.49568043704173,
2021-06-22 10:30:00,-93.19615656758957,
2021-06-22 12:00:00,-82.84776761152618,
2021-06-22 13:30:00,-94.24582754286654,
2021-06-22 15:00:00,-75.7165827006697,
2021-06-22 15:30:30,-75.7165827006697,
2021-06-22 23:59:59,-68.9804965530849,c
2021-06-23 00:00:00,-80.19618320023353,
2021-06-23 10:00:00,-108.19899681464047,
2021-06-23 10:30:00,-119.16502322336267,
2021-06-23 12:00:00,-134.09535983405934,
2021-06-23 13:30:00,-137.68176334875622,
2021-06-23 15:00:00,-140.11328832518595,
2021-06-23 15:30:30,-140.11328832518595,
2021-06-23 23:59:59,-134.04010237078293,c
2021-06-24 00:00:00,-163.03619928551723,
2021-06-24 10:00:00,-144.78965965331258,
2021-06-24 10:30:00,-155.1119098070843,
2021-06-24 12:00:00,-169.27986067728227,
2021-06-24 13:30:00,-169.26827455009467,
2021-06-24 15:00:00,-170.89247356066107,
2021-06-24 15:30:30,-170.89247356066107,
2021-06-24 23:59:59,-161.59690487788723,c
2021-06-25 00:00:00,-148.43192527927172,
2021-06-25 10:00:00,-149.93356538634887,
2021-06-25 10:30:00,-156.59000331456036,
2021-06-25 12:00:00,-155.25834994886483,
2021-06-25 13:30:00,-139.7561441957216,
2021-06-25 15:00:00,-127.57465880322903,
2021-06-25 15:30:30,-127.57465880322903,
2021-06-25 23:59:59,-146.2291332052659,w
2021-06-28 00:00:00,-163.3513674052757,
2021-06-28 10:00:00,-173.9935799896925,
2021-06-28 10:30:00,-183.09791516168795,
2021-06-28 12:00:00,-199.89797361798475,
2021-06-28 13:30:00,-192.52759194844623,
2021-06-28 15:00:00,-205.6170953762099,
2021-06-28 15:30:30,-205.6170953762099,
2021-06-28 23:59:59,-193.4030218231008,c
2021-06-29 00:00:00,-199.98347416041568,
2021-06-29 10:00:00,-193.4445140451811,
2021-06-29 10:30:00,-197.27967638510086,
2021-06-29 12:00:00,-207.05107746332322,
2021-06-29 13:30:00,-207.57830765358077,
2021-06-29 15:00:00,-209.64502261607674,
2021-06-29 15:30:30,-209.64502261607674,
2021-06-29 23:59:59,-216.13322885743494,c
2021-06-30 00:00:00,-225.3164558538456,
2021-06-30 10:00:00,-256.6004929652125,
2021-06-30 10:30:00,-264.4803293391289,
2021-06-30 12:00:00,-244.60996649192774,
2021-06-30 13:30:00,-254.0539540865308,
2021-06-30 15:00:00,-285.97134154380984,
2021-06-30 15:30:30,-285.97134154380984,
2021-06-30 23:59:59,-287.31015961255014,c
2021-07-01 00:00:00,-289.11326491051693,
2021-07-01 10:00:00,-227.89747689839504,
2021-07-01 10:30:00,-232.8676670598548,
2021-07-01 12:00:00,-221.14513203131673,
2021-07-01 13:30:00,-226.33210465749403,
2021-07-01 15:00:00,-221.06654591283254,
2021-07-01 15:30:30,-221.06654591283254,
2021-07-01 23:59:59,-228.45349312989163,c
2021-07-02 00:00:00,-219.66986751186204,
2021-07-02 10:00:00,-199.5660932387218,
2021-07-02 10:30:00,-200.26904983151974,
2021-07-02 12:00:00,-199.25007246248373,
2021-07-02 13:30:00,-206.61029721485647,
2021-07-02 15:00:00,-218.2237137034101,
2021-07-02 15:30:30,-218.2237137034101,
2021-07-02 23:59:59,-231.28471226421118,w
