date,PAR2_AD_20210506,meta
2020-12-11 00:00:00,-219.5711678529761,
2020-12-11 10:00:00,-224.98383014832592,
2020-12-11 10:30:00,-237.88804561994903,
2020-12-11 12:00:00,-221.7942501914619,
2020-12-11 13:30:00,-229.30095659022925,
2020-12-11 15:00:00,-227.72402347570312,
2020-12-11 15:30:30,-227.72402347570312,
2020-12-11 23:59:59,-235.62167488316095,w
2020-12-14 00:00:00,-243.15731938500448,
2020-12-14 10:00:00,-259.5536316218484,
2020-12-14 10:30:00,-254.85739422857955,
2020-12-14 12:00:00,-247.42222965271293,
2020-12-14 13:30:00,-230.11714805965102,
2020-12-14 15:00:00,-233.82379088443128,
2020-12-14 15:30:30,-233.82379088443128,
2020-12-14 23:59:59,-216.28687286345894,c
2020-12-15 00:00:00,-233.96833048196493,
2020-12-15 10:00:00,-217.70039638970758,
2020-12-15 10:30:00,-228.2640696741064,
2020-12-15 12:00:00,-219.2876136423974,
2020-12-15 13:30:00,-241.63900200596254,
2020-12-15 15:00:00,-269.70347404210895,
2020-12-15 15:30:30,-269.70347404210895,
2020-12-15 23:59:59,-264.7911865257833,c
2020-12-16 00:00:00,-256.71785007994595,
2020-12-16 10:00:00,-236.34174289145415,
2020-12-16 10:30:00,-228.46728151090673,
2020-12-16 12:00:00,-224.90846089839152,
2020-12-16 13:30:00,-216.67340535315003,
2020-12-16 15:00:00,-220.97906140183022,
2020-12-16 15:30:30,-220.97906140183022,
2020-12-16 23:59:59,-217.37668466258378,c
2020-12-17 00:00:00,-226.12371199584845,
2020-12-17 10:00:00,-200.7996536476872,
2020-12-17 10:30:00,-209.17235549033728,
2020-12-17 12:00:00,-179.99667665430957,
2020-12-17 13:30:00,-179.84260322249247,
2020-12-17 15:00:00,-171.60246446478448,
2020-12-17 15:30:30,-171.60246446478448,
2020-12-17 23:59:59,-175.92682903323737,c
2020-12-18 00:00:00,-186.28898992091263,
2020-12-18 10:00:00,-160.65711405878392,
