date,XSLV_2021_Q3,meta
2021-08-11 00:00:00,68.64178261909063,
2021-08-11 10:00:00,68.47585328037599,
2021-08-11 10:30:00,69.35511976643903,
2021-08-11 12:00:00,75.79958777438839,
2021-08-11 13:30:00,77.02355677141759,
2021-08-11 15:00:00,68.92898493525576,
2021-08-11 15:30:30,68.92898493525576,
2021-08-11 23:59:59,82.87539544862909,c
2021-08-12 00:00:00,75.8496138426242,
2021-08-12 10:00:00,85.04298647569027,
2021-08-12 10:30:00,70.19034676654633,
2021-08-12 12:00:00,62.62721997866771,
2021-08-12 13:30:00,52.50507600327768,
2021-08-12 15:00:00,47.83133159389939,
2021-08-12 15:30:30,47.83133159389939,
2021-08-12 23:59:59,46.72824302989494,c
2021-08-13 00:00:00,28.019053562769045,
2021-08-13 10:00:00,43.712167420989545,
2021-08-13 10:30:00,42.948329023284714,
2021-08-13 12:00:00,33.65075806354582,
2021-08-13 13:30:00,18.614290172623782,
2021-08-13 15:00:00,13.525520104153259,
2021-08-13 15:30:30,13.525520104153259,
2021-08-13 23:59:59,0.0,a
2021-08-16 00:00:00,3.7481084206486344,
2021-08-16 10:00:00,21.826895252970303,
2021-08-16 10:30:00,18.339120885750106,
2021-08-16 12:00:00,4.910537885183828,
2021-08-16 13:30:00,-1.7992862067239912,
2021-08-16 15:00:00,1.6241474419687734,
2021-08-16 15:30:30,1.6241474419687734,
2021-08-16 23:59:59,-14.239936390809703,c
2021-08-17 00:00:00,-4.149643768193869,
2021-08-17 10:00:00,13.40573348003187,
2021-08-17 10:30:00,17.68133006569053,
2021-08-17 12:00:00,27.634338854314024,
2021-08-17 13:30:00,35.31635687389701,
2021-08-17 15:00:00,39.03421009124287,
2021-08-17 15:30:30,39.03421009124287,
2021-08-17 23:59:59,36.10785748665671,c
2021-08-18 00:00:00,24.00904064137029,
2021-08-18 10:00:00,35.68433153677614,
2021-08-18 10:30:00,32.56924915255627,
2021-08-18 12:00:00,29.112575591891073,
2021-08-18 13:30:00,27.034804355006486,
2021-08-18 15:00:00,24.677493284911634,
2021-08-18 15:30:30,24.677493284911634,
2021-08-18 23:59:59,16.66804965653688,c
2021-08-19 00:00:00,27.608257880739586,
2021-08-19 10:00:00,15.327661365196548,
2021-08-19 10:30:00,6.159761110061709,
2021-08-19 12:00:00,-17.412262334916647,
2021-08-19 13:30:00,-26.60201016405739,
2021-08-19 15:00:00,-32.440540048597256,
2021-08-19 15:30:30,-32.440540048597256,
2021-08-19 23:59:59,-27.238658876478098,c
2021-08-20 00:00:00,-17.149512024475598,
2021-08-20 10:00:00,-51.43530766906787,
2021-08-20 10:30:00,-59.047476437760906,
2021-08-20 12:00:00,-38.11602061906734,
2021-08-20 13:30:00,-29.85041292853174,
2021-08-20 15:00:00,-37.62072092693097,
2021-08-20 15:30:30,-37.62072092693097,
2021-08-20 23:59:59,-64.34354271338219,e
2021-08-23 00:00:00,-78.16885168240287,
2021-08-23 10:00:00,-69.77419138705608,
2021-08-23 10:30:00,-78.4804401923065,
2021-08-23 12:00:00,-53.42231063473537,
2021-08-23 13:30:00,-57.08223364985321,
2021-08-23 15:00:00,-57.850033785808876,
2021-08-23 15:30:30,-57.850033785808876,
2021-08-23 23:59:59,-62.56953712408705,c
2021-08-24 00:00:00,-57.77063362751045,
2021-08-24 10:00:00,-39.95891403076075,
2021-08-24 10:30:00,-49.23955667039894,
2021-08-24 12:00:00,-41.89029942691678,
2021-08-24 13:30:00,-29.807329546202652,
2021-08-24 15:00:00,-32.86751814044567,
2021-08-24 15:30:30,-32.86751814044567,
2021-08-24 23:59:59,-32.62864438026088,c
2021-08-25 00:00:00,-20.70454180484535,
2021-08-25 10:00:00,-7.2282841818473,
2021-08-25 10:30:00,-3.8480992467771102,
2021-08-25 12:00:00,1.2848453474607595,
2021-08-25 13:30:00,-5.484067120987504,
2021-08-25 15:00:00,4.241959802661881,
2021-08-25 15:30:30,4.241959802661881,
2021-08-25 23:59:59,0.4087980796727493,c
2021-08-26 00:00:00,-1.2722897361631453,
2021-08-26 10:00:00,9.974972127021942,
2021-08-26 10:30:00,27.071743693257076,
2021-08-26 12:00:00,38.470750011244036,
2021-08-26 13:30:00,40.95678375289532,
2021-08-26 15:00:00,34.168178723512085,
2021-08-26 15:30:30,34.168178723512085,
2021-08-26 23:59:59,26.029973716387758,c
2021-08-27 00:00:00,17.618998635721425,
2021-08-27 10:00:00,20.19997835418002,
2021-08-27 10:30:00,8.513447983142214,
2021-08-27 12:00:00,1.7373518668808288,
2021-08-27 13:30:00,0.03158422137778416,
2021-08-27 15:00:00,-0.640218679341956,
2021-08-27 15:30:30,-0.640218679341956,
2021-08-27 23:59:59,-16.26309207396031,w
2021-08-30 00:00:00,-60.7419916459674,
2021-08-30 10:00:00,-72.07196183146999,
2021-08-30 10:30:00,-67.92320284978547,
2021-08-30 12:00:00,-73.46049542306105,
2021-08-30 13:30:00,-79.09261894715621,
2021-08-30 15:00:00,-83.05403679015905,
2021-08-30 15:30:30,-83.05403679015905,
2021-08-30 23:59:59,-91.75730382669803,c
2021-08-31 00:00:00,-101.00624028262337,
2021-08-31 10:00:00,-93.4150809497155,
2021-08-31 10:30:00,-100.99298335395508,
2021-08-31 12:00:00,-81.84456413052266,
2021-08-31 13:30:00,-89.23248185831346,
2021-08-31 15:00:00,-90.28121375516861,
2021-08-31 15:30:30,-90.28121375516861,m
2021-08-31 23:59:59,-99.75830672559039,c
2021-09-01 00:00:00,-88.69785357407955,
2021-09-01 10:00:00,-101.2927262795431,
2021-09-01 10:30:00,-102.57542910591565,
2021-09-01 12:00:00,-110.99990968877034,
2021-09-01 13:30:00,-114.01790095742501,
2021-09-01 15:00:00,-113.50146238405387,
2021-09-01 15:30:30,-113.50146238405387,
2021-09-01 23:59:59,-115.04768116025355,c
2021-09-02 00:00:00,-100.5270543725793,
2021-09-02 10:00:00,-137.12074266160164,
2021-09-02 10:30:00,-137.69715676915519,
2021-09-02 12:00:00,-128.34238253672947,
2021-09-02 13:30:00,-114.52570631947674,
2021-09-02 15:00:00,-121.58083690086062,
2021-09-02 15:30:30,-121.58083690086062,
2021-09-02 23:59:59,-127.18579594152595,c
2021-09-03 00:00:00,-134.52354899113584,
2021-09-03 10:00:00,-135.0931052856978,
2021-09-03 10:30:00,-135.44299406401785,
2021-09-03 12:00:00,-122.6083605614441,
2021-09-03 13:30:00,-122.37203780150799,
2021-09-03 15:00:00,-120.23439496844287,
2021-09-03 15:30:30,-120.23439496844287,
2021-09-03 23:59:59,-115.41174108509153,w
