date,CRSP_STAY_HEDGED_2022_Q4,meta
2022-10-21 00:00:00,27.77470661911599,
2022-10-21 10:00:00,15.138490629131866,
2022-10-21 10:30:00,16.767288486976383,
2022-10-21 12:00:00,24.116652491195225,
2022-10-21 13:30:00,28.425574656882418,
2022-10-21 15:00:00,32.345260356111226,
2022-10-21 15:30:30,32.345260356111226,
2022-10-21 23:59:59,30.515100691221676,w
2022-10-24 00:00:00,29.76363769717284,
2022-10-24 10:00:00,19.738129557232412,
2022-10-24 10:30:00,14.98458271042864,
2022-10-24 12:00:00,18.620824735343774,
2022-10-24 13:30:00,15.385106815520146,
2022-10-24 15:00:00,18.45096076157961,
2022-10-24 15:30:30,18.45096076157961,
2022-10-24 23:59:59,18.36359368872064,c
2022-10-25 00:00:00,11.659388877429421,
2022-10-25 10:00:00,12.269427008870196,
2022-10-25 10:30:00,15.852345443820923,
2022-10-25 12:00:00,10.08249814464034,
2022-10-25 13:30:00,9.09637523272113,
2022-10-25 15:00:00,7.594728818696183,
2022-10-25 15:30:30,7.594728818696183,
2022-10-25 23:59:59,6.842132203913479,c
2022-10-26 00:00:00,0.8515956644592961,
2022-10-26 10:00:00,-1.9679841568918164,
2022-10-26 10:30:00,1.909031582937132,
2022-10-26 12:00:00,6.241211062135108,
2022-10-26 13:30:00,1.0339806055610552,
2022-10-26 15:00:00,2.272791875998905,
2022-10-26 15:30:30,2.272791875998905,
2022-10-26 23:59:59,-3.062556755263131,c
2022-10-27 00:00:00,6.1081062955307175,
2022-10-27 10:00:00,-0.4050375215508666,
2022-10-27 10:30:00,3.3156315879445515,
2022-10-27 12:00:00,-1.4621013515804293,
2022-10-27 13:30:00,3.110772028580584,
2022-10-27 15:00:00,4.940695715093625,
2022-10-27 15:30:30,4.940695715093625,
2022-10-27 23:59:59,4.936185099364764,c
2022-10-28 00:00:00,-13.303678033812844,
2022-10-28 10:00:00,-24.366513697817084,
2022-10-28 10:30:00,-28.02574944661825,
2022-10-28 12:00:00,-24.80369093316324,
2022-10-28 13:30:00,-21.05547011951313,
2022-10-28 15:00:00,-16.36947100763757,
2022-10-28 15:30:30,-16.36947100763757,
2022-10-28 23:59:59,-19.006861181548857,w
2022-10-31 00:00:00,-19.344835693218442,
2022-10-31 10:00:00,-16.42576009265298,
2022-10-31 10:30:00,-17.26219990751889,
2022-10-31 12:00:00,-11.974920196191476,
