date,PCEF_2022_Q4,meta
2022-12-20 15:00:00,7.708884833259617,
2022-12-20 15:30:30,7.708884833259617,
2022-12-20 23:59:59,0.0,a
2022-12-21 00:00:00,0.0,
2022-12-21 10:00:00,8.791944435922687,
2022-12-21 10:30:00,4.999032850813137,
2022-12-21 12:00:00,7.540136036704098,
2022-12-21 13:30:00,13.20440926574338,
2022-12-21 15:00:00,12.709594358995673,
2022-12-21 15:30:30,12.709594358995673,
2022-12-21 23:59:59,17.151859779348115,c
2022-12-22 00:00:00,17.151859779348115,
2022-12-22 10:00:00,28.754797729700385,
2022-12-22 10:30:00,29.325816447040097,
2022-12-22 12:00:00,20.292730165788043,
2022-12-22 13:30:00,32.87422393538509,
2022-12-22 15:00:00,20.683402541006217,
2022-12-22 15:30:30,20.683402541006217,
2022-12-22 23:59:59,21.733356779652013,c
2022-12-23 00:00:00,21.733356779652013,
2022-12-23 10:00:00,24.52279460457703,
2022-12-23 10:30:00,19.6000709299592,
2022-12-23 12:00:00,14.671539847839767,
2022-12-23 13:30:00,11.064456389050974,
2022-12-23 15:00:00,-1.2599115847949633,
2022-12-23 15:30:30,-1.2599115847949633,
2022-12-23 23:59:59,-11.096595383348586,w
2022-12-26 00:00:00,-11.096595383348586,
2022-12-26 10:00:00,-11.096595383348586,
2022-12-26 10:30:00,-11.096595383348586,
2022-12-26 12:00:00,-11.096595383348586,
2022-12-26 13:30:00,-11.096595383348586,
2022-12-26 15:00:00,-11.096595383348586,
2022-12-26 15:30:30,-11.096595383348586,
2022-12-26 23:59:59,-11.096595383348586,c
2022-12-27 00:00:00,-11.096595383348586,
2022-12-27 10:00:00,9.305908730588499,
2022-12-27 10:30:00,12.261369705889365,
2022-12-27 12:00:00,21.840032289915825,
2022-12-27 13:30:00,21.973520167802008,
2022-12-27 15:00:00,1.8522611840285208,
2022-12-27 15:30:30,1.8522611840285208,
2022-12-27 23:59:59,-8.513715303224444,c
2022-12-28 00:00:00,-8.513715303224444,
2022-12-28 10:00:00,-2.621203382860358,
2022-12-28 10:30:00,1.1637614979495083,
2022-12-28 12:00:00,-4.804813146773995,
2022-12-28 13:30:00,-7.97992028116073,
2022-12-28 15:00:00,-2.4068120533618185,
2022-12-28 15:30:30,-2.4068120533618185,
2022-12-28 23:59:59,4.901855834529215,c
2022-12-29 00:00:00,4.901855834529215,
2022-12-29 10:00:00,-30.151957538910665,
2022-12-29 10:30:00,-30.64868093932546,
2022-12-29 12:00:00,-37.85887162414315,
2022-12-29 13:30:00,-24.480797043933535,
2022-12-29 15:00:00,-28.399878692945776,
2022-12-29 15:30:30,-28.399878692945776,
2022-12-29 23:59:59,-27.916581940146898,c
2022-12-30 00:00:00,-27.916581940146898,
2022-12-30 10:00:00,-31.046860011735816,
2022-12-30 10:30:00,-33.64724529483101,
2022-12-30 12:00:00,-26.6392963108583,
2022-12-30 13:30:00,-20.944994016478404,
2022-12-30 15:00:00,-11.594065667031145,
2022-12-30 15:30:30,-11.594065667031145,
2022-12-30 23:59:59,6.730661087107364,e
2023-01-02 00:00:00,6.730661087107364,
2023-01-02 10:00:00,6.730661087107364,
2023-01-02 10:30:00,6.730661087107364,
2023-01-02 12:00:00,6.730661087107364,
2023-01-02 13:30:00,6.730661087107364,
2023-01-02 15:00:00,6.730661087107364,
2023-01-02 15:30:30,6.730661087107364,
2023-01-02 23:59:59,6.730661087107364,c
2023-01-03 00:00:00,6.730661087107364,
2023-01-03 10:00:00,2.8782372028306327,
2023-01-03 10:30:00,5.338772458788753,
2023-01-03 12:00:00,3.530708856521869,
2023-01-03 13:30:00,1.0983476210785739,
2023-01-03 15:00:00,-9.81859555799997,
2023-01-03 15:30:30,-9.81859555799997,
2023-01-03 23:59:59,-16.728547369973512,c
2023-01-04 00:00:00,-16.728547369973512,
2023-01-04 10:00:00,-25.30059782146691,
2023-01-04 10:30:00,-29.412012329384197,
2023-01-04 12:00:00,-38.44601597805399,
2023-01-04 13:30:00,-26.82812161069046,
2023-01-04 15:00:00,-24.592098616701605,
2023-01-04 15:30:30,-24.592098616701605,
2023-01-04 23:59:59,-26.588067045015805,c
2023-01-05 00:00:00,-26.588067045015805,
2023-01-05 10:00:00,-28.915087850038617,
2023-01-05 10:30:00,-20.945225863382348,
2023-01-05 12:00:00,-16.80854068354688,
2023-01-05 13:30:00,-18.203173726342584,
2023-01-05 15:00:00,-19.689736749626945,
2023-01-05 15:30:30,-19.689736749626945,
2023-01-05 23:59:59,-18.426518219541776,c
2023-01-06 00:00:00,-18.426518219541776,
2023-01-06 10:00:00,-13.680194638448484,
2023-01-06 10:30:00,-18.973515872449298,
2023-01-06 12:00:00,-32.859053102184134,
2023-01-06 13:30:00,-27.341236355574893,
2023-01-06 15:00:00,-29.103390583825558,
2023-01-06 15:30:30,-29.103390583825558,
2023-01-06 23:59:59,-28.845451490607047,w
2023-01-09 00:00:00,-28.845451490607047,
2023-01-09 10:00:00,-18.323380564521585,
2023-01-09 10:30:00,-22.335061956530808,
2023-01-09 12:00:00,-29.700170843559818,
2023-01-09 13:30:00,-15.699346468283693,
2023-01-09 15:00:00,-5.384189547246933,
2023-01-09 15:30:30,-5.384189547246933,
2023-01-09 23:59:59,-14.219081657992774,c
2023-01-10 00:00:00,-14.219081657992774,
2023-01-10 10:00:00,-11.06098241329164,
2023-01-10 10:30:00,-5.115498051528448,
2023-01-10 12:00:00,-10.425259816802736,
2023-01-10 13:30:00,-11.03799068117246,
2023-01-10 15:00:00,-11.594535361990893,
2023-01-10 15:30:30,-11.594535361990893,
2023-01-10 23:59:59,-15.576554560144587,c
2023-01-11 00:00:00,-15.576554560144587,
2023-01-11 10:00:00,-17.51158571379915,
2023-01-11 10:30:00,-9.339068820331477,
2023-01-11 12:00:00,-13.015316377920726,
2023-01-11 13:30:00,-13.005167317016685,
2023-01-11 15:00:00,-18.85955025132057,
2023-01-11 15:30:30,-18.85955025132057,
2023-01-11 23:59:59,-12.943077369610364,c
2023-01-12 00:00:00,-12.943077369610364,
2023-01-12 10:00:00,-4.388693125240707,
2023-01-12 10:30:00,-1.2518915776079211,
2023-01-12 12:00:00,-2.1282154882721898,
2023-01-12 13:30:00,1.7343794900966714,
2023-01-12 15:00:00,7.348618058234933,
2023-01-12 15:30:30,7.348618058234933,
2023-01-12 23:59:59,18.038939750843383,c
2023-01-13 00:00:00,18.038939750843383,
2023-01-13 10:00:00,18.299060138506547,
2023-01-13 10:30:00,14.540709706217285,
2023-01-13 12:00:00,3.645218167193434,
2023-01-13 13:30:00,4.9172239419679045,
2023-01-13 15:00:00,13.493343756626018,
2023-01-13 15:30:30,13.493343756626018,
2023-01-13 23:59:59,6.308702659575147,w
