date,AS_TWDP_2022_Q4,meta
2022-11-22 23:00:00,-30.635202764927605,
2022-11-22 23:59:59,-37.282621704387076,c
2022-11-23 00:00:00,-29.716118591903665,
2022-11-23 01:00:00,-29.716118591903665,
2022-11-23 02:30:00,-29.716118591903665,
2022-11-23 03:00:00,-29.716118591903665,
2022-11-23 18:30:00,-29.716118591903665,
2022-11-23 20:00:00,-29.716118591903665,
2022-11-23 23:00:00,-38.877281155040535,
2022-11-23 23:59:59,-43.88695219011049,c
2022-11-24 00:00:00,-46.43465443482866,
2022-11-24 01:00:00,-46.43465443482866,
2022-11-24 02:30:00,-46.43465443482866,
2022-11-24 03:00:00,-46.43465443482866,
2022-11-24 18:30:00,-46.43465443482866,
2022-11-24 20:00:00,-46.43465443482866,
2022-11-24 23:00:00,-50.544285040669095,
2022-11-24 23:59:59,-51.734480150282145,c
2022-11-25 00:00:00,-50.60132044986819,
2022-11-25 01:00:00,-50.60132044986819,
2022-11-25 02:30:00,-50.60132044986819,
2022-11-25 03:00:00,-50.60132044986819,
2022-11-25 18:30:00,-50.60132044986819,
2022-11-25 20:00:00,-50.60132044986819,
2022-11-25 23:00:00,-50.60132044986819,
2022-11-25 23:59:59,-50.4830408894844,w
2022-11-28 00:00:00,-21.669503808115742,
2022-11-28 01:00:00,-21.669503808115742,
2022-11-28 02:30:00,-21.669503808115742,
2022-11-28 03:00:00,-21.669503808115742,
2022-11-28 18:30:00,-21.669503808115742,
2022-11-28 20:00:00,-21.669503808115742,
2022-11-28 23:00:00,-47.75757225329171,
2022-11-28 23:59:59,-53.33705427690409,c
2022-11-29 00:00:00,-59.39879547179999,
2022-11-29 01:00:00,-59.39879547179999,
2022-11-29 02:30:00,-59.39879547179999,
2022-11-29 03:00:00,-59.39879547179999,
2022-11-29 18:30:00,-59.39879547179999,
2022-11-29 20:00:00,-59.39879547179999,
2022-11-29 23:00:00,-53.9235586067144,
2022-11-29 23:59:59,-58.85598871706484,c
2022-11-30 00:00:00,-51.377144639705485,
2022-11-30 01:00:00,-51.377144639705485,
2022-11-30 02:30:00,-51.377144639705485,
2022-11-30 03:00:00,-51.377144639705485,
2022-11-30 18:30:00,-51.377144639705485,
2022-11-30 20:00:00,-51.377144639705485,
2022-11-30 23:00:00,-6.023068323801148,
2022-11-30 23:59:59,-10.639242565207605,c
2022-12-01 00:00:00,-7.029345558017434,
2022-12-01 01:00:00,-7.029345558017434,
2022-12-01 02:30:00,-7.029345558017434,
2022-12-01 03:00:00,-7.029345558017434,
2022-12-01 18:30:00,-7.029345558017434,
2022-12-01 20:00:00,-7.029345558017434,
2022-12-01 23:00:00,-11.041260484090857,
2022-12-01 23:59:59,-1.0765348274660713,c
2022-12-02 00:00:00,6.610833127510966,
2022-12-02 01:00:00,6.610833127510966,
2022-12-02 02:30:00,6.610833127510966,
2022-12-02 03:00:00,6.610833127510966,
2022-12-02 18:30:00,6.610833127510966,
2022-12-02 20:00:00,6.610833127510966,
2022-12-02 23:00:00,6.610833127510966,
2022-12-02 23:59:59,0.0,a
2022-12-05 00:00:00,24.558811687907777,
2022-12-05 01:00:00,24.558811687907777,
2022-12-05 02:30:00,24.558811687907777,
2022-12-05 03:00:00,24.558811687907777,
2022-12-05 18:30:00,24.558811687907777,
2022-12-05 20:00:00,24.558811687907777,
2022-12-05 23:00:00,54.00241245495507,
2022-12-05 23:59:59,44.357154481041505,c
2022-12-06 00:00:00,42.333438013481405,
2022-12-06 01:00:00,42.333438013481405,
2022-12-06 02:30:00,42.333438013481405,
2022-12-06 03:00:00,42.333438013481405,
2022-12-06 18:30:00,42.333438013481405,
2022-12-06 20:00:00,42.333438013481405,
2022-12-06 23:00:00,-5.120549093997237,
2022-12-06 23:59:59,-1.5497986804259352,c
2022-12-07 00:00:00,5.140138288291165,
2022-12-07 01:00:00,5.140138288291165,
2022-12-07 02:30:00,5.140138288291165,
2022-12-07 03:00:00,5.140138288291165,
2022-12-07 18:30:00,5.140138288291165,
2022-12-07 20:00:00,5.140138288291165,
2022-12-07 23:00:00,18.24620021311869,
2022-12-07 23:59:59,14.198726968740818,c
2022-12-08 00:00:00,3.1077623948673354,
2022-12-08 01:00:00,3.1077623948673354,
2022-12-08 02:30:00,3.1077623948673354,
2022-12-08 03:00:00,3.1077623948673354,
2022-12-08 18:30:00,3.1077623948673354,
2022-12-08 20:00:00,3.1077623948673354,
2022-12-08 23:00:00,-10.319787800043462,
2022-12-08 23:59:59,-22.52590175145729,c
2022-12-09 00:00:00,-25.049003171421703,
2022-12-09 01:00:00,-25.049003171421703,
2022-12-09 02:30:00,-25.049003171421703,
2022-12-09 03:00:00,-25.049003171421703,
2022-12-09 18:30:00,-25.049003171421703,
2022-12-09 20:00:00,-25.049003171421703,
2022-12-09 23:00:00,-25.049003171421703,
2022-12-09 23:59:59,-29.317104455611045,w
0,-29.317104455611045,
0,-29.317104455611045,
0,-29.317104455611045,
0,-29.317104455611045,
0,-29.317104455611045,
0,-29.317104455611045,
0,-29.317104455611045,
0,-29.317104455611045,
2022-12-12 00:00:00,-35.08245650868832,
2022-12-12 01:00:00,-35.08245650868832,
2022-12-12 02:30:00,-35.08245650868832,
2022-12-12 03:00:00,-35.08245650868832,
2022-12-12 18:30:00,-35.08245650868832,
2022-12-12 20:00:00,-35.08245650868832,
2022-12-12 23:00:00,-88.49734150953495,
2022-12-12 23:59:59,-101.05727190652455,c
2022-12-13 00:00:00,-103.27262751494588,
2022-12-13 01:00:00,-103.27262751494588,
2022-12-13 02:30:00,-103.27262751494588,
2022-12-13 03:00:00,-103.27262751494588,
2022-12-13 18:30:00,-103.27262751494588,
2022-12-13 20:00:00,-103.27262751494588,
2022-12-13 23:00:00,-72.98074457273066,
2022-12-13 23:59:59,-64.12905138513634,c
2022-12-14 00:00:00,-64.69478040516427,
2022-12-14 01:00:00,-64.69478040516427,
2022-12-14 02:30:00,-64.69478040516427,
2022-12-14 03:00:00,-64.69478040516427,
2022-12-14 18:30:00,-64.69478040516427,
2022-12-14 20:00:00,-64.69478040516427,
2022-12-14 23:00:00,-17.466137318793905,
2022-12-14 23:59:59,-22.32006756628258,c
2022-12-15 00:00:00,-38.23971692585184,
2022-12-15 01:00:00,-38.23971692585184,
2022-12-15 02:30:00,-38.23971692585184,
2022-12-15 03:00:00,-38.23971692585184,
2022-12-15 18:30:00,-38.23971692585184,
2022-12-15 20:00:00,-38.23971692585184,
2022-12-15 23:00:00,-43.444799813647194,
2022-12-15 23:59:59,-96.37326665460616,c
2022-12-16 00:00:00,-97.4034272633548,
2022-12-16 01:00:00,-97.4034272633548,
2022-12-16 02:30:00,-97.4034272633548,
2022-12-16 03:00:00,-97.4034272633548,
2022-12-16 18:30:00,-97.4034272633548,
2022-12-16 20:00:00,-97.4034272633548,
2022-12-16 23:00:00,-97.4034272633548,
2022-12-16 23:59:59,-198.8295197668975,w
2022-12-19 00:00:00,-240.47851238250024,
2022-12-19 01:00:00,-240.47851238250024,
2022-12-19 02:30:00,-240.47851238250024,
2022-12-19 03:00:00,-240.47851238250024,
2022-12-19 18:30:00,-240.47851238250024,
2022-12-19 20:00:00,-240.47851238250024,
2022-12-19 23:00:00,-241.8401519309992,
2022-12-19 23:59:59,-236.1912679906809,c
2022-12-20 00:00:00,-249.32890019402515,
2022-12-20 01:00:00,-249.32890019402515,
2022-12-20 02:30:00,-249.32890019402515,
2022-12-20 03:00:00,-249.32890019402515,
2022-12-20 18:30:00,-249.32890019402515,
2022-12-20 20:00:00,-249.32890019402515,
2022-12-20 23:00:00,-276.09249885178644,
2022-12-20 23:59:59,-276.7046811685221,c
2022-12-21 00:00:00,-284.9797104205656,
2022-12-21 01:00:00,-284.9797104205656,
2022-12-21 02:30:00,-284.9797104205656,
2022-12-21 03:00:00,-284.9797104205656,
2022-12-21 18:30:00,-284.9797104205656,
2022-12-21 20:00:00,-284.9797104205656,
2022-12-21 23:00:00,-340.35248121823275,
2022-12-21 23:59:59,-343.6155550851802,c
2022-12-22 00:00:00,-341.3947749356686,
2022-12-22 01:00:00,-341.3947749356686,
2022-12-22 02:30:00,-341.3947749356686,
2022-12-22 03:00:00,-341.3947749356686,
2022-12-22 18:30:00,-341.3947749356686,
2022-12-22 20:00:00,-341.3947749356686,
2022-12-22 23:00:00,-275.1843282617496,
2022-12-22 23:59:59,-279.8103043527421,e
2022-12-23 00:00:00,-294.73824726929456,
2022-12-23 01:00:00,-294.73824726929456,
2022-12-23 02:30:00,-294.73824726929456,
2022-12-23 03:00:00,-294.73824726929456,
2022-12-23 18:30:00,-294.73824726929456,
2022-12-23 20:00:00,-294.73824726929456,
2022-12-23 23:00:00,-294.73824726929456,
2022-12-23 23:59:59,-300.43901863359855,w
2022-12-26 00:00:00,-297.45081965569284,
2022-12-26 01:00:00,-297.45081965569284,
2022-12-26 02:30:00,-297.45081965569284,
2022-12-26 03:00:00,-297.45081965569284,
2022-12-26 18:30:00,-297.45081965569284,
2022-12-26 20:00:00,-297.45081965569284,
2022-12-26 23:00:00,-265.31888557899805,
2022-12-26 23:59:59,-271.93052646961655,c
2022-12-27 00:00:00,-273.4157920722586,
2022-12-27 01:00:00,-273.4157920722586,
2022-12-27 02:30:00,-273.4157920722586,
2022-12-27 03:00:00,-273.4157920722586,
2022-12-27 18:30:00,-273.4157920722586,
2022-12-27 20:00:00,-273.4157920722586,
2022-12-27 23:00:00,-276.1661406648406,
2022-12-27 23:59:59,-278.57420349227897,c
2022-12-28 00:00:00,-278.28315461863656,
2022-12-28 01:00:00,-278.28315461863656,
2022-12-28 02:30:00,-278.28315461863656,
2022-12-28 03:00:00,-278.28315461863656,
2022-12-28 18:30:00,-278.28315461863656,
2022-12-28 20:00:00,-278.28315461863656,
2022-12-28 23:00:00,-293.8172062436097,
2022-12-28 23:59:59,-299.41100993965824,c
2022-12-29 00:00:00,-301.99835192893806,
2022-12-29 01:00:00,-301.99835192893806,
2022-12-29 02:30:00,-301.99835192893806,
2022-12-29 03:00:00,-301.99835192893806,
2022-12-29 18:30:00,-301.99835192893806,
2022-12-29 20:00:00,-301.99835192893806,
2022-12-29 23:00:00,-323.8718816824532,
2022-12-29 23:59:59,-318.6650967754104,c
2022-12-30 00:00:00,-311.9878257778567,
2022-12-30 01:00:00,-311.9878257778567,
2022-12-30 02:30:00,-311.9878257778567,
2022-12-30 03:00:00,-311.9878257778567,
2022-12-30 18:30:00,-311.9878257778567,
2022-12-30 20:00:00,-311.9878257778567,
2022-12-30 23:00:00,-311.9878257778567,
2022-12-30 23:59:59,-317.0955108328611,w
2023-01-02 00:00:00,-317.0955108328611,
2023-01-02 01:00:00,-317.0955108328611,
2023-01-02 02:30:00,-317.0955108328611,
2023-01-02 03:00:00,-317.0955108328611,
2023-01-02 18:30:00,-317.0955108328611,
2023-01-02 20:00:00,-317.0955108328611,
2023-01-02 23:00:00,-332.961162654236,
2023-01-02 23:59:59,-332.961162654236,c
2023-01-03 00:00:00,-332.06402273178634,
2023-01-03 01:00:00,-332.06402273178634,
2023-01-03 02:30:00,-332.06402273178634,
2023-01-03 03:00:00,-332.06402273178634,
2023-01-03 18:30:00,-332.06402273178634,
2023-01-03 20:00:00,-332.06402273178634,
2023-01-03 23:00:00,-326.48937792196926,
2023-01-03 23:59:59,-323.3789084940837,c
2023-01-04 00:00:00,-330.3852756190443,
2023-01-04 01:00:00,-330.3852756190443,
2023-01-04 02:30:00,-330.3852756190443,
2023-01-04 03:00:00,-330.3852756190443,
2023-01-04 18:30:00,-330.3852756190443,
2023-01-04 20:00:00,-330.3852756190443,
2023-01-04 23:00:00,-330.53478384092136,
2023-01-04 23:59:59,-325.5762457620953,c
2023-01-05 00:00:00,-336.6993629040763,
2023-01-05 01:00:00,-336.6993629040763,
2023-01-05 02:30:00,-336.6993629040763,
2023-01-05 03:00:00,-336.6993629040763,
2023-01-05 18:30:00,-336.6993629040763,
2023-01-05 20:00:00,-336.6993629040763,
2023-01-05 23:00:00,-322.36973564652544,
2023-01-05 23:59:59,-320.9811279040754,c
2023-01-06 00:00:00,-320.55691064968664,
2023-01-06 01:00:00,-320.55691064968664,
2023-01-06 02:30:00,-320.55691064968664,
2023-01-06 03:00:00,-320.55691064968664,
2023-01-06 18:30:00,-320.55691064968664,
2023-01-06 20:00:00,-320.55691064968664,
2023-01-06 23:00:00,-320.55691064968664,
2023-01-06 23:59:59,-326.7059890147409,w
2023-01-09 00:00:00,-297.08288239426935,
2023-01-09 01:00:00,-297.08288239426935,
2023-01-09 02:30:00,-297.08288239426935,
2023-01-09 03:00:00,-297.08288239426935,
2023-01-09 18:30:00,-297.08288239426935,
2023-01-09 20:00:00,-297.08288239426935,
2023-01-09 23:00:00,-298.0487632420676,
2023-01-09 23:59:59,-295.58537292060436,c
2023-01-10 00:00:00,-295.8310321387765,
2023-01-10 01:00:00,-295.8310321387765,
2023-01-10 02:30:00,-295.8310321387765,
2023-01-10 03:00:00,-295.8310321387765,
2023-01-10 18:30:00,-295.8310321387765,
2023-01-10 20:00:00,-295.8310321387765,
2023-01-10 23:00:00,-284.45890351436134,
2023-01-10 23:59:59,-286.1392170957498,c
2023-01-11 00:00:00,-294.3871979607512,
2023-01-11 01:00:00,-294.3871979607512,
2023-01-11 02:30:00,-294.3871979607512,
2023-01-11 03:00:00,-294.3871979607512,
2023-01-11 18:30:00,-294.3871979607512,
2023-01-11 20:00:00,-294.3871979607512,
2023-01-11 23:00:00,-295.7058548097323,
2023-01-11 23:59:59,-288.16709088473624,c
2023-01-12 00:00:00,-287.06279078183616,
2023-01-12 01:00:00,-287.06279078183616,
2023-01-12 02:30:00,-287.06279078183616,
2023-01-12 03:00:00,-287.06279078183616,
2023-01-12 18:30:00,-287.06279078183616,
2023-01-12 20:00:00,-287.06279078183616,
2023-01-12 23:00:00,-287.06279078183616,
2023-01-12 23:59:59,-286.1044465849278,c
