date,AS_FTSE_EM_HK_STAY_2023_Q1,meta
2023-01-31 03:00:00,161.25674068101716,
2023-01-31 18:30:00,161.25674068101716,
2023-01-31 20:00:00,161.25674068101716,
2023-01-31 23:00:00,196.44381534752472,
2023-01-31 23:59:59,196.64463308029252,c
2023-02-01 00:00:00,206.79985018522478,
2023-02-01 01:00:00,209.6368491360074,
2023-02-01 02:30:00,240.98680212431327,
2023-02-01 03:00:00,236.53316966943953,
2023-02-01 18:30:00,236.53316966943953,
2023-02-01 20:00:00,236.53316966943953,
2023-02-01 23:00:00,155.15767022530417,
2023-02-01 23:59:59,155.28890486622686,c
2023-02-02 00:00:00,207.18531735392497,
2023-02-02 01:00:00,203.774658068802,
2023-02-02 02:30:00,216.69560730056207,
2023-02-02 03:00:00,222.22332902987068,
2023-02-02 18:30:00,222.22332902987068,
2023-02-02 20:00:00,222.22332902987068,
2023-02-02 23:00:00,157.65939148002298,
2023-02-02 23:59:59,157.83634616304994,c
2023-02-03 00:00:00,166.76488909321972,
2023-02-03 01:00:00,168.25539492319695,
2023-02-03 02:30:00,152.36314811656894,
2023-02-03 03:00:00,154.89191619222424,
2023-02-03 18:30:00,154.89191619222424,
2023-02-03 20:00:00,154.89191619222424,
2023-02-03 23:00:00,154.89191619222424,
2023-02-03 23:59:59,155.01612120756522,w
2023-02-06 00:00:00,95.7059156311393,
2023-02-06 01:00:00,73.36988626883885,
2023-02-06 02:30:00,85.32202244927089,
2023-02-06 03:00:00,91.78170234245044,
2023-02-06 18:30:00,91.78170234245044,
2023-02-06 20:00:00,91.78170234245044,
2023-02-06 23:00:00,105.708560594488,
2023-02-06 23:59:59,105.72737232446002,c
2023-02-07 00:00:00,98.35097696617282,
2023-02-07 01:00:00,95.17668279135995,
2023-02-07 02:30:00,92.90983644873819,
2023-02-07 03:00:00,91.34959476390372,
2023-02-07 18:30:00,91.34959476390372,
2023-02-07 20:00:00,91.34959476390372,
2023-02-07 23:00:00,71.27575198736884,
2023-02-07 23:59:59,71.35157595131938,c
2023-02-08 00:00:00,62.3303515103907,
2023-02-08 01:00:00,55.377596854695355,
2023-02-08 02:30:00,45.6305800475418,
2023-02-08 03:00:00,52.23202016680341,
2023-02-08 18:30:00,52.23202016680341,
2023-02-08 20:00:00,52.23202016680341,
2023-02-08 23:00:00,81.01122883366088,
2023-02-08 23:59:59,81.05887234408772,c
2023-02-09 00:00:00,42.51035445213881,
2023-02-09 01:00:00,34.19808441642817,
2023-02-09 02:30:00,60.697704966620336,
2023-02-09 03:00:00,63.7396958194218,
2023-02-09 18:30:00,63.7396958194218,
2023-02-09 20:00:00,63.7396958194218,
2023-02-09 23:00:00,-2.0730352508646206,
2023-02-09 23:59:59,-2.0387595658376085,c
2023-02-10 00:00:00,-4.110123672570069,
2023-02-10 01:00:00,9.4823047824284,
2023-02-10 02:30:00,12.224389491440604,
2023-02-10 03:00:00,25.770139340520018,
2023-02-10 18:30:00,25.770139340520018,
2023-02-10 20:00:00,25.770139340520018,
2023-02-10 23:00:00,25.770139340520018,
2023-02-10 23:59:59,25.770139340520018,w
2023-02-13 00:00:00,15.228247885710346,
2023-02-13 01:00:00,4.396032586009483,
2023-02-13 02:30:00,-1.997616189113728,
2023-02-13 03:00:00,26.491848731412063,
2023-02-13 18:30:00,26.491848731412063,
2023-02-13 20:00:00,26.491848731412063,
2023-02-13 23:00:00,-21.53238264473623,
2023-02-13 23:59:59,-21.52773458570897,c
2023-02-14 00:00:00,-8.639534739549617,
2023-02-14 01:00:00,-4.749083710346554,
2023-02-14 02:30:00,1.069800152881328,
2023-02-14 03:00:00,5.316408433209006,
2023-02-14 18:30:00,5.316408433209006,
2023-02-14 20:00:00,5.316408433209006,
2023-02-14 23:00:00,-62.45387733104195,
2023-02-14 23:59:59,-62.455940807754985,c
2023-02-15 00:00:00,-55.98872780808816,
2023-02-15 01:00:00,-63.71773912667226,
2023-02-15 02:30:00,-81.13431432055589,
2023-02-15 03:00:00,-76.49294743311188,
2023-02-15 18:30:00,-76.49294743311188,
2023-02-15 20:00:00,-76.49294743311188,
2023-02-15 23:00:00,-54.973535151479666,
2023-02-15 23:59:59,-54.86370595562198,c
2023-02-16 00:00:00,-34.31702055587846,
2023-02-16 01:00:00,-31.992796749545278,
2023-02-16 02:30:00,-48.710352642832135,
2023-02-16 03:00:00,-39.141164184428135,
2023-02-16 18:30:00,-39.141164184428135,
2023-02-16 20:00:00,-39.141164184428135,
2023-02-16 23:00:00,-15.891512418784544,
2023-02-16 23:59:59,-15.849023545313571,c
2023-02-17 00:00:00,-26.132178559296904,
2023-02-17 01:00:00,-29.204036365274646,
2023-02-17 02:30:00,-24.39916367134191,
2023-02-17 03:00:00,-0.034459997878116155,
2023-02-17 18:30:00,-0.034459997878116155,
2023-02-17 20:00:00,-0.034459997878116155,
2023-02-17 23:00:00,-0.034459997878116155,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,39.85954490749674,
2023-02-20 01:00:00,70.97751261168213,
2023-02-20 02:30:00,76.4320291303959,
2023-02-20 03:00:00,74.33443357915553,
2023-02-20 18:30:00,74.33443357915553,
2023-02-20 20:00:00,74.33443357915553,
2023-02-20 23:00:00,74.280613142856,
2023-02-20 23:59:59,73.68154671815358,c
2023-02-21 00:00:00,83.23771222448579,
2023-02-21 01:00:00,91.41317241836708,
2023-02-21 02:30:00,93.642602262531,
2023-02-21 03:00:00,95.87243690485803,
2023-02-21 18:30:00,95.87243690485803,
2023-02-21 20:00:00,95.87243690485803,
2023-02-21 23:00:00,51.87186826363603,
2023-02-21 23:59:59,52.03681107637868,c
2023-02-22 00:00:00,93.11783848077488,
2023-02-22 01:00:00,82.1294621330216,
2023-02-22 02:30:00,92.61447080723758,
2023-02-22 03:00:00,85.45667719029126,
2023-02-22 18:30:00,85.45667719029126,
2023-02-22 20:00:00,85.45667719029126,
2023-02-22 23:00:00,87.25048483577962,
2023-02-22 23:59:59,87.2263314054776,c
2023-02-23 00:00:00,96.07593318521606,
2023-02-23 01:00:00,68.64239209517507,
2023-02-23 02:30:00,78.84914635314794,
2023-02-23 03:00:00,81.44432585077607,
2023-02-23 18:30:00,81.44432585077607,
2023-02-23 20:00:00,81.44432585077607,
2023-02-23 23:00:00,175.6469179839832,
2023-02-23 23:59:59,175.58601858409924,c
2023-02-24 00:00:00,195.5593301160426,
2023-02-24 01:00:00,186.82914576654207,
2023-02-24 02:30:00,203.02651091603502,
2023-02-24 03:00:00,178.9552576210515,
2023-02-24 18:30:00,178.9552576210515,
2023-02-24 20:00:00,178.9552576210515,
2023-02-24 23:00:00,178.9552576210515,
2023-02-24 23:59:59,178.96966736236413,w
2023-02-27 00:00:00,109.44896025162666,
2023-02-27 01:00:00,117.66136411846202,
2023-02-27 02:30:00,141.4861935105318,
2023-02-27 03:00:00,152.95331828617367,
2023-02-27 18:30:00,152.95331828617367,
2023-02-27 20:00:00,152.95331828617367,
2023-02-27 23:00:00,97.67046513382206,
2023-02-27 23:59:59,97.53168371699769,c
2023-02-28 00:00:00,121.92814641627882,
2023-02-28 01:00:00,135.30824642275394,
2023-02-28 02:30:00,162.12157584035936,
2023-02-28 03:00:00,162.8751827829367,
2023-02-28 18:30:00,162.8751827829367,
2023-02-28 20:00:00,162.8751827829367,
2023-02-28 23:00:00,238.773437763223,
2023-02-28 23:59:59,238.95271319037715,c
2023-03-01 00:00:00,243.84204783053485,
2023-03-01 01:00:00,239.6756274544672,
2023-03-01 02:30:00,249.11705818845712,
2023-03-01 03:00:00,267.2444239875043,
2023-03-01 18:30:00,267.2444239875043,
2023-03-01 20:00:00,267.2444239875043,
2023-03-01 23:00:00,329.54652116860404,
2023-03-01 23:59:59,329.5647635418343,c
2023-03-02 00:00:00,341.4337220097808,
2023-03-02 01:00:00,334.5187408687557,
2023-03-02 02:30:00,364.63647646804486,
2023-03-02 03:00:00,355.09555967744245,
2023-03-02 18:30:00,355.09555967744245,
2023-03-02 20:00:00,355.09555967744245,
2023-03-02 23:00:00,357.2679339285512,
2023-03-02 23:59:59,357.2963575363559,c
2023-03-03 00:00:00,369.50844471343305,
2023-03-03 01:00:00,405.67268593167364,
2023-03-03 02:30:00,432.43413061878107,
2023-03-03 03:00:00,402.65073850167596,
2023-03-03 18:30:00,402.65073850167596,
2023-03-03 20:00:00,402.65073850167596,
2023-03-03 23:00:00,402.65073850167596,
2023-03-03 23:59:59,402.66079077319307,w
2023-03-06 00:00:00,296.80649620169186,
2023-03-06 01:00:00,310.913239290687,
2023-03-06 02:30:00,348.6811475040853,
2023-03-06 03:00:00,334.66938006962243,
2023-03-06 18:30:00,334.66938006962243,
2023-03-06 20:00:00,334.66938006962243,
2023-03-06 23:00:00,319.8614365907115,
2023-03-06 23:59:59,319.8704339317368,c
2023-03-07 00:00:00,264.1539277477907,
2023-03-07 01:00:00,234.6390740612112,
2023-03-07 02:30:00,244.87647082744934,
2023-03-07 03:00:00,244.10870377365495,
2023-03-07 18:30:00,244.10870377365495,
2023-03-07 20:00:00,244.10870377365495,
2023-03-07 23:00:00,219.15152046924027,
2023-03-07 23:59:59,219.16694940839034,c
2023-03-08 00:00:00,191.5443134221228,
2023-03-08 01:00:00,198.29148002278208,
2023-03-08 02:30:00,201.5710552347071,
2023-03-08 03:00:00,202.08821357763742,
2023-03-08 18:30:00,202.08821357763742,
2023-03-08 20:00:00,202.08821357763742,
2023-03-08 23:00:00,234.89178791867846,
2023-03-08 23:59:59,234.89970240602042,c
2023-03-09 00:00:00,243.95274941905473,
2023-03-09 01:00:00,238.7298449928412,
2023-03-09 02:30:00,205.90550582006375,
2023-03-09 03:00:00,202.546630214642,
2023-03-09 18:30:00,202.546630214642,
2023-03-09 20:00:00,202.546630214642,
2023-03-09 23:00:00,112.50776675939733,
2023-03-09 23:59:59,112.52047837715247,c
2023-03-10 00:00:00,131.08236817081627,
2023-03-10 01:00:00,109.6387297932082,
2023-03-10 02:30:00,114.32190774886243,
2023-03-10 03:00:00,120.86601858105905,
2023-03-10 18:30:00,120.86601858105905,
2023-03-10 20:00:00,120.86601858105905,
2023-03-10 23:00:00,120.86601858105905,
2023-03-10 23:59:59,120.8983320733775,w
2023-03-13 00:00:00,120.8983320733775,
2023-03-13 01:00:00,120.8983320733775,
2023-03-13 02:30:00,120.8983320733775,
2023-03-13 03:00:00,120.8983320733775,
2023-03-13 18:30:00,120.8983320733775,
2023-03-13 20:00:00,120.8983320733775,
2023-03-13 23:00:00,120.8983320733775,
2023-03-13 23:59:59,120.8983320733775,c
2023-03-14 00:00:00,120.8983320733775,
2023-03-14 01:00:00,120.8983320733775,
2023-03-14 02:30:00,120.8983320733775,
2023-03-14 03:00:00,120.8983320733775,
2023-03-14 18:30:00,120.8983320733775,
2023-03-14 20:00:00,120.8983320733775,
2023-03-14 23:00:00,120.8983320733775,
2023-03-14 23:59:59,120.8983320733775,c
2023-03-15 00:00:00,120.8983320733775,
2023-03-15 01:00:00,120.8983320733775,
2023-03-15 02:30:00,120.8983320733775,
2023-03-15 03:00:00,120.8983320733775,
2023-03-15 18:30:00,120.8983320733775,
2023-03-15 20:00:00,120.8983320733775,
2023-03-15 23:00:00,120.8983320733775,
2023-03-15 23:59:59,120.8983320733775,c
2023-03-16 00:00:00,120.8983320733775,
2023-03-16 01:00:00,120.8983320733775,
2023-03-16 02:30:00,120.8983320733775,
2023-03-16 03:00:00,120.8983320733775,
2023-03-16 18:30:00,120.8983320733775,
2023-03-16 20:00:00,120.8983320733775,
2023-03-16 23:00:00,120.8983320733775,
2023-03-16 23:59:59,120.8983320733775,c
2023-03-17 00:00:00,120.8983320733775,
2023-03-17 01:00:00,120.8983320733775,
2023-03-17 02:30:00,120.8983320733775,
2023-03-17 03:00:00,120.8983320733775,
2023-03-17 18:30:00,120.8983320733775,
2023-03-17 20:00:00,120.8983320733775,
2023-03-17 23:00:00,120.8983320733775,
2023-03-17 23:59:59,120.8983320733775,e
2023-03-20 00:00:00,120.8983320733775,
2023-03-20 01:00:00,120.8983320733775,
2023-03-20 02:30:00,120.8983320733775,
2023-03-20 03:00:00,120.8983320733775,
2023-03-20 18:30:00,120.8983320733775,
2023-03-20 20:00:00,120.8983320733775,
2023-03-20 23:00:00,120.8983320733775,
2023-03-20 23:59:59,120.8983320733775,c
2023-03-21 00:00:00,120.8983320733775,
2023-03-21 01:00:00,120.8983320733775,
2023-03-21 02:30:00,120.8983320733775,
2023-03-21 03:00:00,120.8983320733775,
2023-03-21 18:30:00,120.8983320733775,
2023-03-21 20:00:00,120.8983320733775,
2023-03-21 23:00:00,120.8983320733775,
2023-03-21 23:59:59,120.8983320733775,c
2023-03-22 00:00:00,120.8983320733775,
2023-03-22 01:00:00,120.8983320733775,
2023-03-22 02:30:00,120.8983320733775,
2023-03-22 03:00:00,120.8983320733775,
2023-03-22 18:30:00,120.8983320733775,
2023-03-22 20:00:00,120.8983320733775,
2023-03-22 23:00:00,120.8983320733775,
2023-03-22 23:59:59,120.8983320733775,c
2023-03-23 00:00:00,120.8983320733775,
2023-03-23 01:00:00,120.8983320733775,
2023-03-23 02:30:00,120.8983320733775,
2023-03-23 03:00:00,120.8983320733775,
2023-03-23 18:30:00,120.8983320733775,
2023-03-23 20:00:00,120.8983320733775,
2023-03-23 23:00:00,120.8983320733775,
2023-03-23 23:59:59,120.8983320733775,c
2023-03-24 00:00:00,120.8983320733775,
2023-03-24 01:00:00,120.8983320733775,
2023-03-24 02:30:00,120.8983320733775,
2023-03-24 03:00:00,120.8983320733775,
2023-03-24 18:30:00,120.8983320733775,
2023-03-24 20:00:00,120.8983320733775,
2023-03-24 23:00:00,120.8983320733775,
2023-03-24 23:59:59,120.8983320733775,w
2023-03-27 00:00:00,120.8983320733775,
2023-03-27 01:00:00,120.8983320733775,
2023-03-27 02:30:00,120.8983320733775,
2023-03-27 03:00:00,120.8983320733775,
2023-03-27 18:30:00,120.8983320733775,
2023-03-27 20:00:00,120.8983320733775,
2023-03-27 23:00:00,120.8983320733775,
2023-03-27 23:59:59,120.8983320733775,c
2023-03-28 00:00:00,120.8983320733775,
2023-03-28 01:00:00,120.8983320733775,
2023-03-28 02:30:00,120.8983320733775,
2023-03-28 03:00:00,120.8983320733775,
2023-03-28 18:30:00,120.8983320733775,
2023-03-28 20:00:00,120.8983320733775,
2023-03-28 23:00:00,120.8983320733775,
2023-03-28 23:59:59,120.8983320733775,c
2023-03-29 00:00:00,120.8983320733775,
2023-03-29 01:00:00,120.8983320733775,
2023-03-29 02:30:00,120.8983320733775,
2023-03-29 03:00:00,120.8983320733775,
2023-03-29 18:30:00,120.8983320733775,
2023-03-29 20:00:00,120.8983320733775,
2023-03-29 23:00:00,120.8983320733775,
2023-03-29 23:59:59,120.8983320733775,c
2023-03-30 00:00:00,120.8983320733775,
2023-03-30 01:00:00,120.8983320733775,
2023-03-30 02:30:00,120.8983320733775,
2023-03-30 03:00:00,120.8983320733775,
2023-03-30 18:30:00,120.8983320733775,
2023-03-30 20:00:00,120.8983320733775,
2023-03-30 23:00:00,120.8983320733775,
2023-03-30 23:59:59,120.8983320733775,c
2023-03-31 00:00:00,120.8983320733775,
2023-03-31 01:00:00,120.8983320733775,
2023-03-31 02:30:00,120.8983320733775,
2023-03-31 03:00:00,120.8983320733775,
2023-03-31 18:30:00,120.8983320733775,
2023-03-31 20:00:00,120.8983320733775,
2023-03-31 23:00:00,120.8983320733775,
2023-03-31 23:59:59,120.8983320733775,w
2023-04-03 00:00:00,120.8983320733775,
2023-04-03 01:00:00,120.8983320733775,
2023-04-03 02:30:00,120.8983320733775,
2023-04-03 03:00:00,120.8983320733775,
2023-04-03 18:30:00,120.8983320733775,
2023-04-03 20:00:00,120.8983320733775,
2023-04-03 23:00:00,120.8983320733775,
2023-04-03 23:59:59,120.8983320733775,c
2023-04-04 00:00:00,120.8983320733775,
2023-04-04 01:00:00,120.8983320733775,
2023-04-04 02:30:00,120.8983320733775,
2023-04-04 03:00:00,120.8983320733775,
2023-04-04 18:30:00,120.8983320733775,
2023-04-04 20:00:00,120.8983320733775,
2023-04-04 23:00:00,120.8983320733775,
2023-04-04 23:59:59,120.8983320733775,c
2023-04-05 00:00:00,120.8983320733775,
2023-04-05 01:00:00,120.8983320733775,
2023-04-05 02:30:00,120.8983320733775,
2023-04-05 03:00:00,120.8983320733775,
2023-04-05 18:30:00,120.8983320733775,
2023-04-05 20:00:00,120.8983320733775,
2023-04-05 23:00:00,120.8983320733775,
2023-04-05 23:59:59,120.8983320733775,c
2023-04-06 00:00:00,120.8983320733775,
2023-04-06 01:00:00,120.8983320733775,
2023-04-06 02:30:00,120.8983320733775,
2023-04-06 03:00:00,120.8983320733775,
2023-04-06 18:30:00,120.8983320733775,
2023-04-06 20:00:00,120.8983320733775,
2023-04-06 23:00:00,120.8983320733775,
2023-04-06 23:59:59,120.8983320733775,c
2023-04-07 00:00:00,120.8983320733775,
2023-04-07 01:00:00,120.8983320733775,
2023-04-07 02:30:00,120.8983320733775,
2023-04-07 03:00:00,120.8983320733775,
2023-04-07 18:30:00,120.8983320733775,
2023-04-07 20:00:00,120.8983320733775,
2023-04-07 23:00:00,120.8983320733775,
2023-04-07 23:59:59,120.8983320733775,w
