date,PAR2_STAY_20210506,meta
2021-04-02 00:00:00,4.976568917992495,
2021-04-02 10:00:00,4.976568917992495,
2021-04-02 10:30:00,4.976568917992495,
2021-04-02 12:00:00,4.976568917992495,
2021-04-02 13:30:00,4.976568917992495,
2021-04-02 15:00:00,4.976568917992495,
2021-04-02 15:30:30,4.976568917992495,
2021-04-02 23:59:59,4.976568917992495,w
2021-04-05 00:00:00,4.976568917992495,
2021-04-05 10:00:00,-13.635733785909451,
2021-04-05 10:30:00,-16.869900680675755,
2021-04-05 12:00:00,-25.34458907532064,
2021-04-05 13:30:00,-28.979505624938838,
2021-04-05 15:00:00,-46.11300041790025,
2021-04-05 15:30:30,-46.11300041790025,
2021-04-05 23:59:59,-37.60168987906491,c
2021-04-06 00:00:00,-31.272481561340328,
2021-04-06 10:00:00,-24.522026180443277,
2021-04-06 10:30:00,-23.6037239429769,
2021-04-06 12:00:00,-28.28349962284392,
2021-04-06 13:30:00,-27.18882408155639,
2021-04-06 15:00:00,-23.971871544958162,
2021-04-06 15:30:30,-23.971871544958162,
2021-04-06 23:59:59,-28.22054438918235,c
2021-04-07 00:00:00,-35.35211181143177,
2021-04-07 10:00:00,-50.29673805690891,
2021-04-07 10:30:00,-53.00837803994682,
2021-04-07 12:00:00,-65.49354147263841,
2021-04-07 13:30:00,-63.56188495129618,
2021-04-07 15:00:00,-64.60693633021287,
2021-04-07 15:30:30,-64.60693633021287,
2021-04-07 23:59:59,-58.324108260504886,c
2021-04-08 00:00:00,-54.53006894538146,
2021-04-08 10:00:00,-65.15495264921242,
2021-04-08 10:30:00,-69.65008030601348,
2021-04-08 12:00:00,-64.99111378127895,
2021-04-08 13:30:00,-68.40387683847393,
2021-04-08 15:00:00,-69.60428332810295,
2021-04-08 15:30:30,-69.60428332810295,
2021-04-08 23:59:59,-67.21353488210548,c
2021-04-09 00:00:00,-55.34915753214045,
2021-04-09 10:00:00,-77.696415716096,
2021-04-09 10:30:00,-79.54270860259908,
2021-04-09 12:00:00,-59.02778931167734,
2021-04-09 13:30:00,-59.15849074507298,
2021-04-09 15:00:00,-54.74159529935491,
2021-04-09 15:30:30,-54.74159529935491,
2021-04-09 23:59:59,-51.89780363284251,w
2021-04-12 00:00:00,-51.22241261221734,
2021-04-12 10:00:00,-69.52880666554586,
2021-04-12 10:30:00,-72.94355432703412,
2021-04-12 12:00:00,-75.14068347223031,
2021-04-12 13:30:00,-82.55989816671456,
2021-04-12 15:00:00,-83.91283089949218,
2021-04-12 15:30:30,-83.91283089949218,
2021-04-12 23:59:59,-85.02416263082637,c
2021-04-13 00:00:00,-90.17447733167762,
2021-04-13 10:00:00,-95.43072331035592,
2021-04-13 10:30:00,-88.20434642061525,
2021-04-13 12:00:00,-95.1681761462354,
2021-04-13 13:30:00,-98.24166590881146,
2021-04-13 15:00:00,-90.53905026561608,
2021-04-13 15:30:30,-90.53905026561608,
2021-04-13 23:59:59,-88.55921123814562,c
2021-04-14 00:00:00,-89.40338081606501,
2021-04-14 10:00:00,-89.67211763507055,
2021-04-14 10:30:00,-84.73167344698174,
2021-04-14 12:00:00,-92.69790425916926,
2021-04-14 13:30:00,-92.76518085321982,
2021-04-14 15:00:00,-102.9500936957478,
2021-04-14 15:30:30,-102.9500936957478,
2021-04-14 23:59:59,-100.79266447212967,c
2021-04-15 00:00:00,-102.80413539886251,
2021-04-15 10:00:00,-125.57741336458889,
2021-04-15 10:30:00,-131.68544344779502,
2021-04-15 12:00:00,-134.1721957278121,
2021-04-15 13:30:00,-149.6208749638347,
2021-04-15 15:00:00,-147.45955656927458,
2021-04-15 15:30:30,-147.45955656927458,
2021-04-15 23:59:59,-147.16821077746897,c
2021-04-16 00:00:00,-138.38491688177646,
2021-04-16 10:00:00,-151.48340350358728,
2021-04-16 10:30:00,-145.97620578586884,
2021-04-16 12:00:00,-140.00798227410712,
2021-04-16 13:30:00,-136.30874414050538,
2021-04-16 15:00:00,-126.29788034518458,
2021-04-16 15:30:30,-126.29788034518458,
2021-04-16 23:59:59,-134.47772839314268,w
2021-04-19 00:00:00,-126.35342121475014,
2021-04-19 10:00:00,-133.33360035779208,
2021-04-19 10:30:00,-138.48876539033984,
2021-04-19 12:00:00,-149.1043895986562,
2021-04-19 13:30:00,-150.9111589860853,
2021-04-19 15:00:00,-153.10872018511282,
2021-04-19 15:30:30,-153.10872018511282,
2021-04-19 23:59:59,-149.56109161034396,c
2021-04-20 00:00:00,-150.49710566087276,
2021-04-20 10:00:00,-158.13493157003654,
2021-04-20 10:30:00,-163.1781429495678,
2021-04-20 12:00:00,-174.25587241590415,
2021-04-20 13:30:00,-174.70359461637509,
2021-04-20 15:00:00,-174.22600880354094,
2021-04-20 15:30:30,-174.22600880354094,
2021-04-20 23:59:59,-166.40055570474237,c
2021-04-21 00:00:00,-162.57990456566063,
2021-04-21 10:00:00,-170.0130211185691,
2021-04-21 10:30:00,-159.38781711339197,
2021-04-21 12:00:00,-145.4927749267664,
2021-04-21 13:30:00,-141.937204496012,
2021-04-21 15:00:00,-134.12743204633966,
2021-04-21 15:30:30,-134.12743204633966,
2021-04-21 23:59:59,-133.6549323087985,c
2021-04-22 00:00:00,-121.14412611941691,
2021-04-22 10:00:00,-126.22316610559119,
2021-04-22 10:30:00,-130.3960354174145,
2021-04-22 12:00:00,-131.91820482234243,
2021-04-22 13:30:00,-132.9352046822147,
2021-04-22 15:00:00,-130.06371531343655,
2021-04-22 15:30:30,-130.06371531343655,
2021-04-22 23:59:59,-134.79376276727407,c
2021-04-23 00:00:00,-138.96871276342893,
2021-04-23 10:00:00,-125.98708136658456,
2021-04-23 10:30:00,-121.86297182181477,
2021-04-23 12:00:00,-130.48905186602371,
2021-04-23 13:30:00,-127.45223483091502,
2021-04-23 15:00:00,-123.24533061608543,
2021-04-23 15:30:30,-123.24533061608543,
2021-04-23 23:59:59,-118.66594515885504,w
2021-04-26 00:00:00,-107.74121343483148,
2021-04-26 10:00:00,-111.4567054886187,
2021-04-26 10:30:00,-110.1048879459704,
2021-04-26 12:00:00,-105.98697725698753,
2021-04-26 13:30:00,-97.62733508880444,
2021-04-26 15:00:00,-95.21919878835672,
2021-04-26 15:30:30,-95.21919878835672,
2021-04-26 23:59:59,-95.50531089764274,c
2021-04-27 00:00:00,-98.8529045749832,
2021-04-27 10:00:00,-106.56615802309818,
2021-04-27 10:30:00,-111.06458729613712,
2021-04-27 12:00:00,-101.7124016811963,
2021-04-27 13:30:00,-105.62908733901804,
2021-04-27 15:00:00,-106.6205255223033,
2021-04-27 15:30:30,-106.6205255223033,
2021-04-27 23:59:59,-109.10947785650023,c
2021-04-28 00:00:00,-111.2819028825129,
2021-04-28 10:00:00,-129.23686059915713,
2021-04-28 10:30:00,-116.79855475742556,
2021-04-28 12:00:00,-110.91254422856844,
2021-04-28 13:30:00,-100.76849634634289,
2021-04-28 15:00:00,-105.37128601337679,
2021-04-28 15:30:30,-105.37128601337679,
2021-04-28 23:59:59,-108.37799644226197,c
2021-04-29 00:00:00,-109.7932285705482,
2021-04-29 10:00:00,-109.81776457879278,
2021-04-29 10:30:00,-99.79870373117478,
2021-04-29 12:00:00,-109.5697088817875,
2021-04-29 13:30:00,-104.52026625056408,
2021-04-29 15:00:00,-89.89451720013903,
2021-04-29 15:30:30,-89.89451720013903,
2021-04-29 23:59:59,-96.85457216758232,c
2021-04-30 00:00:00,-103.42378640496656,
2021-04-30 10:00:00,-115.67885184921658,
2021-04-30 10:30:00,-105.12752467066173,
2021-04-30 12:00:00,-101.18849441452141,
2021-04-30 13:30:00,-100.89225598213147,
