date,EU_SBX_2022_Q4,meta
2022-11-09 23:59:59,139.33461959760103,c
2022-11-10 00:00:00,148.48887156712732,
2022-11-10 03:30:00,133.3156901117634,
2022-11-10 04:00:00,133.39380149692272,
2022-11-10 06:00:00,122.96913109411167,
2022-11-10 08:00:00,123.24021691581214,
2022-11-10 10:30:00,26.08737499210912,
2022-11-10 11:00:00,25.453241676360108,
2022-11-10 23:59:59,17.785769460278345,c
2022-11-11 00:00:00,24.8483411418581,
2022-11-11 03:30:00,-3.7616870381031333,
2022-11-11 04:00:00,-50.11140639208253,
2022-11-11 06:00:00,-65.25415020999495,
2022-11-11 08:00:00,-78.96458044102201,
2022-11-11 10:30:00,-67.4724787283852,
2022-11-11 11:00:00,-80.57399816461287,
2022-11-11 23:59:59,-83.11284668176665,w
2022-11-14 00:00:00,-95.1874790722629,
2022-11-14 03:30:00,-44.89351750571254,
2022-11-14 04:00:00,-43.62590323267719,
2022-11-14 06:00:00,-54.15945305224244,
2022-11-14 08:00:00,-91.53519264391383,
2022-11-14 10:30:00,-82.53751865842614,
2022-11-14 11:00:00,-84.07120867670642,
2022-11-14 23:59:59,-83.80851488264247,c
2022-11-15 00:00:00,-91.31522056100076,
2022-11-15 03:30:00,-89.18140318074626,
2022-11-15 04:00:00,-84.24611548374222,
2022-11-15 06:00:00,-59.3301050157518,
2022-11-15 08:00:00,-59.4219024150585,
2022-11-15 10:30:00,-60.02504934131542,
2022-11-15 11:00:00,-56.186661921281,
2022-11-15 23:59:59,-42.669020603525354,c
2022-11-16 00:00:00,-32.91729377340852,
2022-11-16 03:30:00,-11.860062835688439,
2022-11-16 04:00:00,-14.315468794767071,
2022-11-16 06:00:00,-4.7532240800961745,
2022-11-16 08:00:00,8.060701182384435,
2022-11-16 10:30:00,20.4072997513901,
2022-11-16 11:00:00,18.91065170494727,
2022-11-16 23:59:59,5.49109556019522,c
2022-11-17 00:00:00,4.393309610730114,
2022-11-17 03:30:00,-7.283763285600628,
2022-11-17 04:00:00,14.047336248216368,
2022-11-17 06:00:00,13.749166934525704,
2022-11-17 08:00:00,22.280968474939982,
2022-11-17 10:30:00,36.974579196211096,
2022-11-17 11:00:00,34.80152908586547,
2022-11-17 23:59:59,42.08618386170559,c
2022-11-18 00:00:00,60.672575610248316,
2022-11-18 03:30:00,38.2478862122573,
2022-11-18 04:00:00,26.754669392957453,
2022-11-18 06:00:00,19.071945228820482,
2022-11-18 08:00:00,14.666720782961704,
2022-11-18 10:30:00,17.356361616667584,
2022-11-18 11:00:00,23.3758331304208,
2022-11-18 23:59:59,25.918089305840624,w
2022-11-21 00:00:00,30.925473238178085,
2022-11-21 03:30:00,23.212718848241025,
2022-11-21 04:00:00,33.60479124145178,
2022-11-21 06:00:00,15.165308114682773,
2022-11-21 08:00:00,20.79545170791897,
2022-11-21 10:30:00,2.4249136101844897,
2022-11-21 11:00:00,-4.0223643686439345,
2022-11-21 23:59:59,0.0,a
2022-11-22 00:00:00,37.70233357341709,
2022-11-22 03:30:00,61.014229210899316,
2022-11-22 04:00:00,81.27499617392385,
2022-11-22 06:00:00,91.50307594703503,
2022-11-22 08:00:00,96.49832923455375,
2022-11-22 10:30:00,70.18939011208914,
2022-11-22 11:00:00,80.0237425277038,
2022-11-22 23:59:59,84.2835663177732,c
2022-11-23 00:00:00,83.0631796474974,
2022-11-23 03:30:00,126.15905785412798,
2022-11-23 04:00:00,126.01000795324171,
2022-11-23 06:00:00,113.58992859437842,
2022-11-23 08:00:00,111.12301214114467,
2022-11-23 10:30:00,113.90359742568597,
2022-11-23 11:00:00,110.60425599892096,
2022-11-23 23:59:59,107.51066933817458,c
2022-11-24 00:00:00,111.8602306075606,
2022-11-24 03:30:00,96.25792083438614,
2022-11-24 04:00:00,94.47450216874455,
2022-11-24 06:00:00,87.50416841445718,
2022-11-24 08:00:00,86.98521732878606,
2022-11-24 10:30:00,103.65345447483077,
2022-11-24 11:00:00,102.02817453360984,
2022-11-24 23:59:59,100.08878563193525,c
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
0,100.08878563193525,
2022-11-25 00:00:00,111.41230790854178,
2022-11-25 03:30:00,129.77816898713593,
2022-11-25 04:00:00,130.20524565864253,
2022-11-25 06:00:00,148.98292869385926,
2022-11-25 08:00:00,148.83376015508333,
2022-11-25 10:30:00,171.11865818151102,
2022-11-25 11:00:00,169.8548550690764,
2022-11-25 23:59:59,164.21386781282587,w
2022-11-28 00:00:00,158.51593990454307,
2022-11-28 03:30:00,157.72737427497736,
2022-11-28 04:00:00,146.05807973867275,
2022-11-28 06:00:00,157.20707701280816,
2022-11-28 08:00:00,153.63082048604957,
2022-11-28 10:30:00,170.31696121260364,
2022-11-28 11:00:00,175.54438040292263,
2022-11-28 23:59:59,177.1349262779941,c
2022-11-29 00:00:00,175.72040067744763,
2022-11-29 03:30:00,178.26513099910375,
2022-11-29 04:00:00,182.43376683784254,
2022-11-29 06:00:00,186.34905091955466,
2022-11-29 08:00:00,132.22656450462296,
2022-11-29 10:30:00,136.15685764673833,
2022-11-29 11:00:00,142.9215148581725,
2022-11-29 23:59:59,135.2910654564215,c
2022-11-30 00:00:00,132.27455144859772,
2022-11-30 03:30:00,148.18232030711312,
2022-11-30 04:00:00,156.44571161576647,
2022-11-30 06:00:00,167.74939455244794,
2022-11-30 08:00:00,159.92524226936973,
2022-11-30 10:30:00,155.92119176875116,
2022-11-30 11:00:00,149.26076234487658,
2022-11-30 23:59:59,138.83156331095904,e
2022-12-01 00:00:00,102.28632665876228,
2022-12-01 03:30:00,108.09991766997399,
2022-12-01 04:00:00,83.74974728131855,
2022-12-01 06:00:00,112.26064951638409,
2022-12-01 08:00:00,110.35149784188815,
2022-12-01 10:30:00,104.0794954661364,
2022-12-01 11:00:00,124.28373299924039,
2022-12-01 23:59:59,110.71413708502394,c
2022-12-02 00:00:00,99.15996393227579,
2022-12-02 03:30:00,130.83553975068486,
2022-12-02 04:00:00,128.8360609403718,
2022-12-02 06:00:00,142.9580130363243,
2022-12-02 08:00:00,131.44999574120624,
2022-12-02 10:30:00,136.79440163541398,
2022-12-02 11:00:00,132.59433028104348,
2022-12-02 23:59:59,133.92718234796473,w
2022-12-05 00:00:00,144.17527744583862,
2022-12-05 03:30:00,142.2287565478253,
2022-12-05 04:00:00,133.81413415932064,
2022-12-05 06:00:00,139.0025316413795,
2022-12-05 08:00:00,152.45428693986304,
2022-12-05 10:30:00,157.6560821454584,
2022-12-05 11:00:00,162.6470750289277,
2022-12-05 23:59:59,170.78802886029382,c
2022-12-06 00:00:00,166.38275127337374,
2022-12-06 03:30:00,172.02033234870157,
2022-12-06 04:00:00,168.05428615587732,
2022-12-06 06:00:00,200.64892206521256,
2022-12-06 08:00:00,203.58407007802145,
2022-12-06 10:30:00,193.91892304766736,
2022-12-06 11:00:00,192.36776652733215,
2022-12-06 23:59:59,203.2776651837226,c
2022-12-07 00:00:00,198.94687754856693,
2022-12-07 03:30:00,180.4240893965316,
2022-12-07 04:00:00,192.327459379797,
2022-12-07 06:00:00,217.37401764127873,
2022-12-07 08:00:00,234.86390105928763,
2022-12-07 10:30:00,237.34360958803796,
2022-12-07 11:00:00,237.24525389422155,
2022-12-07 23:59:59,234.91815060270437,c
2022-12-08 00:00:00,217.61258659919423,
2022-12-08 03:30:00,221.0998892638242,
2022-12-08 04:00:00,226.15787721912398,
2022-12-08 06:00:00,228.56673426763876,
2022-12-08 08:00:00,213.91734921029848,
2022-12-08 10:30:00,203.42844366656584,
2022-12-08 11:00:00,214.57497299413052,
2022-12-08 23:59:59,205.66779351102423,c
2022-12-09 00:00:00,206.41987214338883,
2022-12-09 03:30:00,194.30136587517865,
2022-12-09 04:00:00,188.90676849393213,
2022-12-09 06:00:00,187.34913387134708,
2022-12-09 08:00:00,189.10123566694193,
2022-12-09 10:30:00,169.31034161221083,
2022-12-09 11:00:00,165.34301525564211,
2022-12-09 23:59:59,164.96961947205125,w
2022-12-12 00:00:00,163.16239259868246,
2022-12-12 03:30:00,173.90485652899764,
2022-12-12 04:00:00,174.77782715591457,
2022-12-12 06:00:00,178.15954243297926,
2022-12-12 08:00:00,189.0814339491987,
2022-12-12 10:30:00,202.42505317261885,
2022-12-12 11:00:00,192.82870374916826,
2022-12-12 23:59:59,190.2970231546812,c
2022-12-13 00:00:00,197.61675333339957,
2022-12-13 03:30:00,180.73247136721767,
2022-12-13 04:00:00,198.58146068740967,
2022-12-13 06:00:00,151.558276507554,
2022-12-13 08:00:00,159.66497543217332,
2022-12-13 10:30:00,178.13378498284732,
2022-12-13 11:00:00,176.28708525396536,
2022-12-13 23:59:59,171.28089223778414,c
2022-12-14 00:00:00,176.30548381868482,
2022-12-14 03:30:00,177.4620785853876,
2022-12-14 04:00:00,151.12573757394188,
2022-12-14 06:00:00,173.4821799154871,
2022-12-14 08:00:00,172.2199339497286,
2022-12-14 10:30:00,166.64842864091696,
2022-12-14 11:00:00,169.85442516433744,
2022-12-14 23:59:59,179.94894870177126,c
2022-12-15 00:00:00,181.8253628311963,
2022-12-15 03:30:00,166.0023279474393,
2022-12-15 04:00:00,161.10201566864458,
2022-12-15 06:00:00,136.6627660552595,
2022-12-15 08:00:00,138.7390233697056,
2022-12-15 10:30:00,155.33281053805086,
2022-12-15 11:00:00,148.81588011913232,
2022-12-15 23:59:59,160.13119972288,c
2022-12-16 00:00:00,163.4823808357222,
2022-12-16 03:30:00,196.7903756749347,
2022-12-16 04:00:00,201.74807203095918,
2022-12-16 06:00:00,192.0813323508923,
2022-12-16 08:00:00,190.6400765093261,
2022-12-16 10:30:00,203.5846661074649,
2022-12-16 11:00:00,196.1411579412142,
2022-12-16 23:59:59,192.32411146584258,w
2022-12-19 00:00:00,189.49526304279118,
2022-12-19 03:30:00,204.38976967231685,
2022-12-19 04:00:00,220.85149225510497,
2022-12-19 06:00:00,201.99329873254993,
2022-12-19 08:00:00,200.5819771745763,
2022-12-19 10:30:00,190.16245880904012,
2022-12-19 11:00:00,194.68990765416777,
2022-12-19 23:59:59,195.286684534782,c
2022-12-20 00:00:00,191.47226574626848,
2022-12-20 03:30:00,192.07343888116554,
2022-12-20 04:00:00,198.67689802030043,
2022-12-20 06:00:00,195.46964702540163,
2022-12-20 08:00:00,197.8731457257257,
2022-12-20 10:30:00,193.75940348160907,
2022-12-20 11:00:00,195.77228917762739,
2022-12-20 23:59:59,198.9359923090758,c
2022-12-21 00:00:00,192.40456786764958,
2022-12-21 03:30:00,183.0825502273102,
2022-12-21 04:00:00,172.68912383318713,
2022-12-21 06:00:00,170.5086990696633,
2022-12-21 08:00:00,177.45476459478016,
2022-12-21 10:30:00,169.85258114947203,
2022-12-21 11:00:00,169.15335833788612,
2022-12-21 23:59:59,165.79485032617862,c
