date,PHO_PIO_2022_Q4,meta
2022-11-25 12:00:00,-114.27631856800895,
2022-11-25 13:30:00,-104.8711654305306,
2022-11-25 15:00:00,-105.0106038932405,
2022-11-25 15:30:30,-105.0106038932405,
2022-11-25 23:59:59,-105.00177527088192,w
2022-11-28 00:00:00,-131.70097043631506,
2022-11-28 10:00:00,-147.6286742086603,
2022-11-28 10:30:00,-141.35578179626543,
2022-11-28 12:00:00,-141.90827055248917,
2022-11-28 13:30:00,-151.1154949526831,
2022-11-28 15:00:00,-138.84332567650824,
2022-11-28 15:30:30,-138.84332567650824,
2022-11-28 23:59:59,-121.93633205215258,c
2022-11-29 00:00:00,-198.29786420563744,
2022-11-29 10:00:00,-175.06781457639158,
2022-11-29 10:30:00,-162.75888279160984,
2022-11-29 12:00:00,-138.96689346158837,
2022-11-29 13:30:00,-160.23153723689745,
2022-11-29 15:00:00,-158.77590183092298,
2022-11-29 15:30:30,-158.77590183092298,
2022-11-29 23:59:59,-148.1855348539416,c
2022-11-30 00:00:00,-163.99150013241228,
2022-11-30 10:00:00,-168.42038753456052,
2022-11-30 10:30:00,-165.12318083606294,
2022-11-30 12:00:00,-202.44040399435198,
2022-11-30 13:30:00,-189.7290934346072,
2022-11-30 15:00:00,-185.94255217147952,
2022-11-30 15:30:30,-185.94255217147952,s
2022-11-30 23:59:59,-170.76828977916682,c
2022-12-01 00:00:00,-120.50031903087688,
2022-12-01 10:00:00,-105.81692758200768,
2022-12-01 10:30:00,-110.69994801405187,
2022-12-01 12:00:00,-154.41402932462472,
2022-12-01 13:30:00,-165.11786765372744,
2022-12-01 15:00:00,-155.85962741672233,
2022-12-01 15:30:30,-155.85962741672233,
2022-12-01 23:59:59,-156.0549335623839,c
2022-12-02 00:00:00,-209.17087454645502,
2022-12-02 10:00:00,-168.56601651982203,
2022-12-02 10:30:00,-196.53987658425729,
2022-12-02 12:00:00,-210.0258498752902,
2022-12-02 13:30:00,-208.23138133596592,
2022-12-02 15:00:00,-205.9241531147752,
2022-12-02 15:30:30,-205.9241531147752,
2022-12-02 23:59:59,-203.27993583455827,w
2022-12-05 00:00:00,-194.6769764000543,
2022-12-05 10:00:00,-187.25851343373768,
2022-12-05 10:30:00,-181.43926635592345,
2022-12-05 12:00:00,-194.0131443741402,
2022-12-05 13:30:00,-210.1066077251652,
2022-12-05 15:00:00,-231.5320107059606,
2022-12-05 15:30:30,-231.5320107059606,
2022-12-05 23:59:59,-215.23382894594954,c
2022-12-06 00:00:00,-207.10154995571543,
2022-12-06 10:00:00,-130.8314935234838,
2022-12-06 10:30:00,-140.0287558744982,
2022-12-06 12:00:00,-135.95411616982778,
2022-12-06 13:30:00,-115.09905422626184,
2022-12-06 15:00:00,-101.54912050156167,
2022-12-06 15:30:30,-101.54912050156167,
2022-12-06 23:59:59,-88.38581242444309,c
2022-12-07 00:00:00,-100.04646676640505,
2022-12-07 10:00:00,-160.322316227883,
2022-12-07 10:30:00,-113.57435287253873,
2022-12-07 12:00:00,-86.50744613023403,
2022-12-07 13:30:00,-50.67663242836136,
2022-12-07 15:00:00,-56.90784047627335,
2022-12-07 15:30:30,-56.90784047627335,
2022-12-07 23:59:59,-78.56099366834553,c
2022-12-08 00:00:00,-51.862813822122234,
2022-12-08 10:00:00,-88.29443480702969,
2022-12-08 10:30:00,-86.51548517013191,
2022-12-08 12:00:00,-79.23573492931428,
2022-12-08 13:30:00,-86.57793084755235,
2022-12-08 15:00:00,-83.74119628735411,
2022-12-08 15:30:30,-83.74119628735411,
2022-12-08 23:59:59,-72.48534010223489,c
2022-12-09 00:00:00,-73.75177024102163,
2022-12-09 10:00:00,-43.87762979503168,
2022-12-09 10:30:00,-26.36144201014099,
2022-12-09 12:00:00,-0.8604449074030072,
2022-12-09 13:30:00,-11.25687064493286,
2022-12-09 15:00:00,2.012655810921842,
2022-12-09 15:30:30,2.012655810921842,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,-59.11656761884876,
2022-12-12 10:00:00,-49.78921754506746,
2022-12-12 10:30:00,-45.07498487108069,
2022-12-12 12:00:00,-52.85996852073447,
2022-12-12 13:30:00,-47.83694722549524,
2022-12-12 15:00:00,-32.12603112545787,
2022-12-12 15:30:30,-32.12603112545787,
2022-12-12 23:59:59,-30.233667154736395,c
2022-12-13 00:00:00,-8.056535587880717,
2022-12-13 10:00:00,-6.888636222647165,
2022-12-13 10:30:00,32.90622918525992,
2022-12-13 12:00:00,-2.633576451582485,
2022-12-13 13:30:00,-7.634663142177033,
2022-12-13 15:00:00,-14.44199512968396,
2022-12-13 15:30:30,-14.44199512968396,
2022-12-13 23:59:59,-15.175591170902294,c
2022-12-14 00:00:00,-19.529688307825268,
2022-12-14 10:00:00,-3.1379650669651937,
2022-12-14 10:30:00,-33.50395777045719,
2022-12-14 12:00:00,-20.629468894087722,
2022-12-14 13:30:00,-10.940917470675458,
2022-12-14 15:00:00,1.280903037354733,
2022-12-14 15:30:30,1.280903037354733,
2022-12-14 23:59:59,4.822025373540555,c
2022-12-15 00:00:00,41.41048663279719,
2022-12-15 10:00:00,-0.6737561145608879,
2022-12-15 10:30:00,-42.00017899739407,
2022-12-15 12:00:00,-70.24354835054066,
2022-12-15 13:30:00,-69.9442594983235,
2022-12-15 15:00:00,-63.15739399545839,
2022-12-15 15:30:30,-63.15739399545839,
2022-12-15 23:59:59,-44.17585851116689,c
2022-12-16 00:00:00,-73.13643956811859,
2022-12-16 10:00:00,-81.1053533861284,
2022-12-16 10:30:00,-117.06758304933749,
2022-12-16 12:00:00,-129.8541256947542,
2022-12-16 13:30:00,-77.37641051470052,
2022-12-16 15:00:00,-60.63330658324185,
2022-12-16 15:30:30,-60.63330658324185,
2022-12-16 23:59:59,-97.88642198695413,e
2022-12-19 00:00:00,-98.33480609295987,
2022-12-19 10:00:00,-81.97317218365174,
2022-12-19 10:30:00,-76.87081894047412,
2022-12-19 12:00:00,-78.43697532260558,
2022-12-19 13:30:00,-59.53849803741946,
2022-12-19 15:00:00,-68.69178885141253,
2022-12-19 15:30:30,-68.69178885141253,
2022-12-19 23:59:59,-44.78886943649047,c
2022-12-20 00:00:00,-47.41006596741511,
2022-12-20 10:00:00,-40.70466435112371,
2022-12-20 10:30:00,-70.51528190417571,
2022-12-20 12:00:00,-88.47257456720536,
2022-12-20 13:30:00,-75.10957969637548,
2022-12-20 15:00:00,-71.90705852950111,
2022-12-20 15:30:30,-71.90705852950111,
2022-12-20 23:59:59,-47.22463778957251,c
2022-12-21 00:00:00,-72.28177282247736,
2022-12-21 10:00:00,-71.26207407898642,
2022-12-21 10:30:00,-88.01014821087745,
2022-12-21 12:00:00,-117.41220900826079,
2022-12-21 13:30:00,-101.7859928379238,
2022-12-21 15:00:00,-103.12294615019402,
2022-12-21 15:30:30,-103.12294615019402,
2022-12-21 23:59:59,-106.13580547967206,c
2022-12-22 00:00:00,-55.492429968775696,
2022-12-22 10:00:00,-111.48669034705074,
2022-12-22 10:30:00,-102.55111127278235,
2022-12-22 12:00:00,-110.59387460264008,
2022-12-22 13:30:00,-111.73036603420849,
2022-12-22 15:00:00,-107.3636533697138,
2022-12-22 15:30:30,-107.3636533697138,
2022-12-22 23:59:59,-91.23588769295543,c
2022-12-23 00:00:00,-116.22646310255209,
2022-12-23 10:00:00,-99.30563349801878,
2022-12-23 10:30:00,-80.91570375615277,
2022-12-23 12:00:00,-70.10158637334507,
2022-12-23 13:30:00,-77.03246369807425,
2022-12-23 15:00:00,-99.87960930613633,
2022-12-23 15:30:30,-99.87960930613633,
2022-12-23 23:59:59,-73.53837214002203,w
2022-12-26 00:00:00,-73.53837214002203,
2022-12-26 10:00:00,-73.53837214002203,
2022-12-26 10:30:00,-73.53837214002203,
2022-12-26 12:00:00,-73.53837214002203,
2022-12-26 13:30:00,-73.53837214002203,
2022-12-26 15:00:00,-73.53837214002203,
2022-12-26 15:30:30,-73.53837214002203,
2022-12-26 23:59:59,-73.53837214002203,c
2022-12-27 00:00:00,-78.2198744121996,
2022-12-27 10:00:00,-111.64133919649134,
2022-12-27 10:30:00,-96.45901766798158,
2022-12-27 12:00:00,-78.09252236390182,
2022-12-27 13:30:00,-90.83301175325778,
2022-12-27 15:00:00,-93.94962260691307,
2022-12-27 15:30:30,-93.94962260691307,
2022-12-27 23:59:59,-92.44695224108,c
2022-12-28 00:00:00,-104.59288208626833,
2022-12-28 10:00:00,-88.89431655965836,
2022-12-28 10:30:00,-81.54906085866526,
2022-12-28 12:00:00,-55.44461301461115,
2022-12-28 13:30:00,-46.304604647236374,
2022-12-28 15:00:00,-57.80333734629403,
2022-12-28 15:30:30,-57.80333734629403,
2022-12-28 23:59:59,-47.23087101322176,c
2022-12-29 00:00:00,-35.152925474186645,
2022-12-29 10:00:00,-43.989153140825806,
2022-12-29 10:30:00,-51.12620139412013,
2022-12-29 12:00:00,-40.165210046173,
2022-12-29 13:30:00,-36.8117948304473,
2022-12-29 15:00:00,-41.78172236038438,
2022-12-29 15:30:30,-41.78172236038438,
2022-12-29 23:59:59,-24.523282538725766,c
2022-12-30 00:00:00,-20.322749831160195,
2022-12-30 10:00:00,-15.844904242630719,
2022-12-30 10:30:00,-12.017131101115865,
2022-12-30 12:00:00,-18.333249900119995,
2022-12-30 13:30:00,-0.17936522642219188,
2022-12-30 15:00:00,-7.063562084584419,
2022-12-30 15:30:30,-7.063562084584419,
2022-12-30 23:59:59,-21.478944532062542,w
