date,AR2_STAY_HEDGED_2022_Q2,meta
2022-05-09 00:00:00,-282.9813613400154,
2022-05-09 10:00:00,-300.4791967665139,
2022-05-09 10:30:00,-311.2145330602117,
2022-05-09 12:00:00,-307.04456606676564,
2022-05-09 13:30:00,-305.9042081930569,
2022-05-09 15:00:00,-314.9867802477179,
2022-05-09 15:30:30,-314.9867802477179,
2022-05-09 23:59:59,-314.2820485628721,c
2022-05-10 00:00:00,-310.86448250509045,
2022-05-10 10:00:00,-317.6473281494551,
2022-05-10 10:30:00,-316.88937858209806,
2022-05-10 12:00:00,-327.3023918384314,
2022-05-10 13:30:00,-336.6714272823238,
2022-05-10 15:00:00,-343.48142813191555,
2022-05-10 15:30:30,-343.48142813191555,u
2022-05-10 23:59:59,-327.5607394085015,c
2022-05-11 00:00:00,-322.139910413754,
2022-05-11 10:00:00,-310.21180751509155,
2022-05-11 10:30:00,-302.1064269983033,
2022-05-11 12:00:00,-303.30971508043797,
2022-05-11 13:30:00,-307.4036089920196,
2022-05-11 15:00:00,-306.74808449758734,
2022-05-11 15:30:30,-306.74808449758734,
2022-05-11 23:59:59,-305.6566268650372,c
2022-05-12 00:00:00,-308.3222999715739,
2022-05-12 10:00:00,-334.3986762571823,
2022-05-12 10:30:00,-329.0294810716141,
2022-05-12 12:00:00,-308.0201796611007,
2022-05-12 13:30:00,-316.2494142299083,
2022-05-12 15:00:00,-316.8095062696231,
2022-05-12 15:30:30,-316.8095062696231,
2022-05-12 23:59:59,-321.83334649400103,c
2022-05-13 00:00:00,-318.14874818386784,
2022-05-13 10:00:00,-289.34238021807005,
2022-05-13 10:30:00,-288.264503809145,
2022-05-13 12:00:00,-281.0923832029521,
2022-05-13 13:30:00,-283.02406043959525,
2022-05-13 15:00:00,-278.1486943438232,
2022-05-13 15:30:30,-278.1486943438232,
2022-05-13 23:59:59,-274.953408429773,w
2022-05-16 00:00:00,-267.73351925173625,
2022-05-16 10:00:00,-258.05028050450824,
2022-05-16 10:30:00,-263.21444590519144,
2022-05-16 12:00:00,-256.5289208963354,
2022-05-16 13:30:00,-247.9290613381243,
2022-05-16 15:00:00,-246.29100717654546,
2022-05-16 15:30:30,-246.29100717654546,
2022-05-16 23:59:59,-236.95833701655897,c
2022-05-17 00:00:00,-242.43144300681666,
2022-05-17 10:00:00,-247.64434545882608,
2022-05-17 10:30:00,-242.93561940678302,
2022-05-17 12:00:00,-240.1905035602997,
2022-05-17 13:30:00,-231.21141275693424,
2022-05-17 15:00:00,-234.18303989893326,
2022-05-17 15:30:30,-234.18303989893326,
2022-05-17 23:59:59,-238.86783034918716,c
2022-05-18 00:00:00,-250.00498284083704,
2022-05-18 10:00:00,-242.48501010027655,
2022-05-18 10:30:00,-233.4492270976063,
2022-05-18 12:00:00,-237.4013904741538,
2022-05-18 13:30:00,-241.62542430506227,
2022-05-18 15:00:00,-238.4200733645548,
2022-05-18 15:30:30,-238.4200733645548,
2022-05-18 23:59:59,-228.91377302518367,c
2022-05-19 00:00:00,-224.29010071259177,
2022-05-19 10:00:00,-203.1923264866304,
2022-05-19 10:30:00,-210.96592830535127,
2022-05-19 12:00:00,-206.5604949130011,
2022-05-19 13:30:00,-220.18469936491482,
2022-05-19 15:00:00,-220.5709596613296,
2022-05-19 15:30:30,-220.5709596613296,
2022-05-19 23:59:59,-224.1888602704468,c
2022-05-20 00:00:00,-207.34134012692874,
2022-05-20 10:00:00,-219.73642695473865,
2022-05-20 10:30:00,-218.53665365092877,
2022-05-20 12:00:00,-203.34108514924287,
2022-05-20 13:30:00,-196.65725725171865,
2022-05-20 15:00:00,-193.20849077600798,
2022-05-20 15:30:30,-193.20849077600798,
2022-05-20 23:59:59,-193.48223386180877,w
2022-05-23 00:00:00,-186.18474639361074,
2022-05-23 10:00:00,-170.39373877793935,
2022-05-23 10:30:00,-161.13265370067148,
2022-05-23 12:00:00,-134.59735650325678,
2022-05-23 13:30:00,-110.49650978127067,
2022-05-23 15:00:00,-102.84080974461347,
2022-05-23 15:30:30,-102.84080974461347,
2022-05-23 23:59:59,-96.86795269682642,c
2022-05-24 00:00:00,-88.02126142840251,
2022-05-24 10:00:00,-91.82181395188002,
2022-05-24 10:30:00,-80.00531716860405,
2022-05-24 12:00:00,-66.39087828938472,
2022-05-24 13:30:00,-62.70003296866321,
2022-05-24 15:00:00,-46.21842389783035,
2022-05-24 15:30:30,-46.21842389783035,
2022-05-24 23:59:59,-46.41573362084438,c
2022-05-25 00:00:00,-55.97657472248068,
2022-05-25 10:00:00,-63.8825837700565,
2022-05-25 10:30:00,-71.95297568828414,
2022-05-25 12:00:00,-57.93483885763919,
2022-05-25 13:30:00,-54.3859340894079,
2022-05-25 15:00:00,-50.47121767494781,
2022-05-25 15:30:30,-50.47121767494781,
2022-05-25 23:59:59,-47.956354009569964,c
2022-05-26 00:00:00,-46.00277737401848,
2022-05-26 10:00:00,-38.44839339831037,
2022-05-26 10:30:00,-41.412823963543985,
2022-05-26 12:00:00,-39.10643276749613,
2022-05-26 13:30:00,-39.99992962830407,
2022-05-26 15:00:00,-40.07164820902585,
2022-05-26 15:30:30,-40.07164820902585,
2022-05-26 23:59:59,-39.788005149916614,c
2022-05-27 00:00:00,-32.453546466039256,
2022-05-27 10:00:00,-27.64032964739073,
2022-05-27 10:30:00,-22.207860903706376,
2022-05-27 12:00:00,-32.34286113584676,
2022-05-27 13:30:00,-38.01150620788394,
2022-05-27 15:00:00,-33.83041857236981,
2022-05-27 15:30:30,-33.83041857236981,
2022-05-27 23:59:59,-35.21075556598532,w
2022-05-30 00:00:00,-35.21075556598532,
2022-05-30 10:00:00,-35.21075556598532,
2022-05-30 10:30:00,-35.21075556598532,
2022-05-30 12:00:00,-35.21075556598532,
2022-05-30 13:30:00,-35.21075556598532,
2022-05-30 15:00:00,-35.21075556598532,
2022-05-30 15:30:30,-35.21075556598532,
2022-05-30 23:59:59,-35.21075556598532,c
2022-05-31 00:00:00,-41.46119561509198,
2022-05-31 10:00:00,-41.991108644921894,
2022-05-31 10:30:00,-40.13648540054237,
2022-05-31 12:00:00,-57.58920132058154,
2022-05-31 13:30:00,-60.03909703940536,
2022-05-31 15:00:00,-68.66029055115757,
2022-05-31 15:30:30,-68.66029055115757,m
2022-05-31 23:59:59,-63.031979775946866,c
2022-06-01 00:00:00,-62.57083716085543,
2022-06-01 10:00:00,-59.547420884927305,
2022-06-01 10:30:00,-50.98553306665099,
2022-06-01 12:00:00,-56.99799072635926,
2022-06-01 13:30:00,-60.33151872417051,
2022-06-01 15:00:00,-62.184127503374384,
2022-06-01 15:30:30,-62.184127503374384,
2022-06-01 23:59:59,-62.340950189235,c
2022-06-02 00:00:00,-64.69151255971491,
2022-06-02 10:00:00,-64.40828897942384,
2022-06-02 10:30:00,-52.55423258056953,
2022-06-02 12:00:00,-37.68182699307823,
2022-06-02 13:30:00,-35.332358966474146,
2022-06-02 15:00:00,-44.495800077375065,
2022-06-02 15:30:30,-44.495800077375065,
2022-06-02 23:59:59,-39.36503370792934,c
2022-06-03 00:00:00,-62.148075037411445,
2022-06-03 10:00:00,-20.645377261838917,
2022-06-03 10:30:00,-8.44138280651623,
2022-06-03 12:00:00,-15.506288019863291,
2022-06-03 13:30:00,-17.619212376806786,
2022-06-03 15:00:00,-15.060968283734269,
2022-06-03 15:30:30,-15.060968283734269,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,20.323984191183285,
2022-06-06 10:00:00,-0.16476748910281458,
2022-06-06 10:30:00,-1.5321012354247614,
2022-06-06 12:00:00,-9.829585864363366,
2022-06-06 13:30:00,-32.34375253985763,
2022-06-06 15:00:00,-29.228714598765237,
2022-06-06 15:30:30,-29.228714598765237,
2022-06-06 23:59:59,-37.4820165745856,c
2022-06-07 00:00:00,-45.01597102727402,
2022-06-07 10:00:00,-13.109069319398145,
2022-06-07 10:30:00,-20.209334570981696,
2022-06-07 12:00:00,-65.33560755838016,
2022-06-07 13:30:00,-88.3599886898694,
2022-06-07 15:00:00,-68.8387318922313,
2022-06-07 15:30:30,-68.8387318922313,u
2022-06-07 23:59:59,-51.811694932569026,c
2022-06-08 00:00:00,-63.70483017532865,
2022-06-08 10:00:00,-74.10441291522471,
2022-06-08 10:30:00,-88.09438977850402,
2022-06-08 12:00:00,-96.90974074513542,
2022-06-08 13:30:00,-99.61841996854679,
2022-06-08 15:00:00,-100.720943061475,
2022-06-08 15:30:30,-100.720943061475,
2022-06-08 23:59:59,-91.03863936406634,c
2022-06-09 00:00:00,-96.19145575557678,
2022-06-09 10:00:00,-89.97287196348822,
2022-06-09 10:30:00,-86.3924927876684,
2022-06-09 12:00:00,-91.98172912124829,
2022-06-09 13:30:00,-82.85528713350743,
2022-06-09 15:00:00,-95.75867006693534,
2022-06-09 15:30:30,-95.75867006693534,
2022-06-09 23:59:59,-106.00558974800026,c
2022-06-10 00:00:00,-116.15563592611699,
2022-06-10 10:00:00,-96.93314252792584,
2022-06-10 10:30:00,-101.34566676071387,
2022-06-10 12:00:00,-97.4230421224571,
2022-06-10 13:30:00,-106.96914336684603,
2022-06-10 15:00:00,-95.32883120770992,
2022-06-10 15:30:30,-95.32883120770992,
2022-06-10 23:59:59,-89.35884171548628,w
2022-06-13 00:00:00,-99.40449365075011,
2022-06-13 10:00:00,-115.49149524339708,
2022-06-13 10:30:00,-124.37361871638569,
2022-06-13 12:00:00,-122.94386729695026,
2022-06-13 13:30:00,-128.51061682221473,
2022-06-13 15:00:00,-144.433595071357,
2022-06-13 15:30:30,-144.433595071357,
2022-06-13 23:59:59,-136.04147876432808,c
2022-06-14 00:00:00,-130.55326227324605,
2022-06-14 10:00:00,-158.14140916171272,
2022-06-14 10:30:00,-150.71051966531883,
2022-06-14 12:00:00,-145.7361840799731,
2022-06-14 13:30:00,-145.1914522554751,
2022-06-14 15:00:00,-157.83295376007453,
2022-06-14 15:30:30,-157.83295376007453,
2022-06-14 23:59:59,-158.49561609363246,c
2022-06-15 00:00:00,-159.3266951441512,
2022-06-15 10:00:00,-137.7137890937002,
2022-06-15 10:30:00,-138.4821433851534,
2022-06-15 12:00:00,-144.07151798709214,
2022-06-15 13:30:00,-145.7874593005127,
2022-06-15 15:00:00,-130.72365962080204,
2022-06-15 15:30:30,-130.72365962080204,
2022-06-15 23:59:59,-130.28786164140064,c
2022-06-16 00:00:00,-137.08315061847753,
2022-06-16 10:00:00,-122.33875203255678,
2022-06-16 10:30:00,-111.30805128763063,
2022-06-16 12:00:00,-90.41429461933853,
2022-06-16 13:30:00,-84.46433091334598,
2022-06-16 15:00:00,-79.96213307804709,
2022-06-16 15:30:30,-79.96213307804709,
2022-06-16 23:59:59,-83.39693522017137,c
2022-06-17 00:00:00,-85.43010273515904,
2022-06-17 10:00:00,-33.678438759700214,
2022-06-17 10:30:00,-63.47532612038577,
2022-06-17 12:00:00,-52.167518425754,
2022-06-17 13:30:00,-63.705887007457534,
2022-06-17 15:00:00,-53.859867768580216,
2022-06-17 15:30:30,-53.859867768580216,q
2022-06-17 23:59:59,-57.60590382912261,w
2022-06-20 00:00:00,-57.60590382912261,
2022-06-20 10:00:00,-57.60590382912261,
2022-06-20 10:30:00,-57.60590382912261,
2022-06-20 12:00:00,-57.60590382912261,
2022-06-20 13:30:00,-57.60590382912261,
2022-06-20 15:00:00,-57.60590382912261,
2022-06-20 15:30:30,-57.60590382912261,
2022-06-20 23:59:59,-57.60590382912261,c
2022-06-21 00:00:00,-46.41673498842101,
2022-06-21 10:00:00,-36.10134627158857,
2022-06-21 10:30:00,-50.36339552800138,
2022-06-21 12:00:00,-50.397043307322576,
2022-06-21 13:30:00,-61.646608353899865,
2022-06-21 15:00:00,-76.22387019482812,
2022-06-21 15:30:30,-76.22387019482812,
2022-06-21 23:59:59,-86.38743817789339,c
2022-06-22 00:00:00,-106.06511467769604,
2022-06-22 10:00:00,-80.75577116199946,
2022-06-22 10:30:00,-98.90947291068989,
2022-06-22 12:00:00,-108.865884760509,
2022-06-22 13:30:00,-106.07983659432409,
2022-06-22 15:00:00,-119.08395798427352,
2022-06-22 15:30:30,-119.08395798427352,
2022-06-22 23:59:59,-125.98743430261669,c
2022-06-23 00:00:00,-105.96286517663225,
2022-06-23 10:00:00,-110.20559178289949,
2022-06-23 10:30:00,-109.29008921996501,
2022-06-23 12:00:00,-127.97402213237126,
2022-06-23 13:30:00,-134.50912119851586,
2022-06-23 15:00:00,-147.67506717592863,
2022-06-23 15:30:30,-147.67506717592863,
2022-06-23 23:59:59,-148.67843780174655,c
2022-06-24 00:00:00,-146.1649532506451,
2022-06-24 10:00:00,-177.62767534408448,
2022-06-24 10:30:00,-194.0899100082674,
2022-06-24 12:00:00,-176.54073154491118,
2022-06-24 13:30:00,-177.34341808072662,
2022-06-24 15:00:00,-170.68705778501857,
2022-06-24 15:30:30,-170.68705778501857,
2022-06-24 23:59:59,-270.9575380440784,e
2022-06-27 00:00:00,-254.92691349267517,
2022-06-27 10:00:00,-205.47381120578797,
2022-06-27 10:30:00,-211.0464980497984,
2022-06-27 12:00:00,-235.03850624743853,
2022-06-27 13:30:00,-236.36357288216084,
2022-06-27 15:00:00,-240.68064282973114,
2022-06-27 15:30:30,-240.68064282973114,
2022-06-27 23:59:59,-232.36540543066695,c
2022-06-28 00:00:00,-222.03272871171242,
2022-06-28 10:00:00,-230.88374921139598,
2022-06-28 10:30:00,-213.39949454006626,
2022-06-28 12:00:00,-218.84939247524102,
2022-06-28 13:30:00,-216.27957905615614,
2022-06-28 15:00:00,-222.26447040233825,
2022-06-28 15:30:30,-222.26447040233825,
2022-06-28 23:59:59,-217.6628008787979,c
2022-06-29 00:00:00,-204.14108405674682,
2022-06-29 10:00:00,-214.90066120357528,
2022-06-29 10:30:00,-224.09353915873317,
2022-06-29 12:00:00,-233.64886887828453,
2022-06-29 13:30:00,-239.9891442294312,
2022-06-29 15:00:00,-241.29473119371227,
2022-06-29 15:30:30,-241.29473119371227,
2022-06-29 23:59:59,-235.05228392529278,c
2022-06-30 00:00:00,-228.67880494557198,
2022-06-30 10:00:00,-234.8523180346918,
2022-06-30 10:30:00,-239.02123589789613,
2022-06-30 12:00:00,-233.78772213318013,
2022-06-30 13:30:00,-229.92274239724452,
2022-06-30 15:00:00,-225.81623098206722,
2022-06-30 15:30:30,-225.81623098206722,
2022-06-30 23:59:59,-218.02407847336747,c
2022-07-01 00:00:00,-221.91962324676916,
2022-07-01 10:00:00,-229.31733934114044,
2022-07-01 10:30:00,-232.6848783766938,
2022-07-01 12:00:00,-229.32614480079536,
2022-07-01 13:30:00,-218.43220395222824,
2022-07-01 15:00:00,-214.43090663643392,
2022-07-01 15:30:30,-214.43090663643392,
2022-07-01 23:59:59,-211.5803733045126,w
2022-07-04 00:00:00,-211.5803733045126,
2022-07-04 10:00:00,-211.5803733045126,
2022-07-04 10:30:00,-211.5803733045126,
2022-07-04 12:00:00,-211.5803733045126,
2022-07-04 13:30:00,-211.5803733045126,
2022-07-04 15:00:00,-211.5803733045126,
2022-07-04 15:30:30,-211.5803733045126,
2022-07-04 23:59:59,-211.5803733045126,c
2022-07-05 00:00:00,-215.30986916572675,
2022-07-05 10:00:00,-237.31979012483447,
2022-07-05 10:30:00,-241.21003209898151,
2022-07-05 12:00:00,-245.65247739459818,
2022-07-05 13:30:00,-250.3000390311417,
2022-07-05 15:00:00,-247.19758729903407,
2022-07-05 15:30:30,-247.19758729903407,
2022-07-05 23:59:59,-238.88850813979047,c
2022-07-06 00:00:00,-239.0575725485453,
2022-07-06 10:00:00,-239.91960101847815,
2022-07-06 10:30:00,-238.5669023182428,
2022-07-06 12:00:00,-242.72316275444035,
2022-07-06 13:30:00,-230.58168512443422,
2022-07-06 15:00:00,-231.38192155163534,
2022-07-06 15:30:30,-231.38192155163534,
2022-07-06 23:59:59,-226.25591419909978,c
2022-07-07 00:00:00,-217.2712282394117,
2022-07-07 10:00:00,-208.6144597097803,
2022-07-07 10:30:00,-209.4625206542591,
2022-07-07 12:00:00,-217.9922275034317,
2022-07-07 13:30:00,-222.9149306612021,
2022-07-07 15:00:00,-223.11068626323345,
2022-07-07 15:30:30,-223.11068626323345,
2022-07-07 23:59:59,-219.43652671497387,c
2022-07-08 00:00:00,-204.49472585685947,
2022-07-08 10:00:00,-219.20695678913683,
2022-07-08 10:30:00,-211.36318677574667,
2022-07-08 12:00:00,-219.43604566287928,
2022-07-08 13:30:00,-214.45772474364463,
2022-07-08 15:00:00,-208.20664137794165,
2022-07-08 15:30:30,-208.20664137794165,
2022-07-08 23:59:59,-205.96944052381684,w
2022-07-11 00:00:00,-220.00880058066616,
2022-07-11 10:00:00,-220.56160377043273,
2022-07-11 10:30:00,-222.86328857363088,
2022-07-11 12:00:00,-210.79669636745206,
2022-07-11 13:30:00,-209.72902630122383,
2022-07-11 15:00:00,-211.38319810385752,
2022-07-11 15:30:30,-211.38319810385752,
2022-07-11 23:59:59,-213.37178247830758,c
2022-07-12 00:00:00,-226.39709194851622,
2022-07-12 10:00:00,-243.3319372368254,
2022-07-12 10:30:00,-243.22814351198588,
2022-07-12 12:00:00,-253.79859233652087,
2022-07-12 13:30:00,-245.5357736063733,
2022-07-12 15:00:00,-243.23638393317958,
2022-07-12 15:30:30,-243.23638393317958,
2022-07-12 23:59:59,-241.0856713829608,c
2022-07-13 00:00:00,-233.9476249430242,
2022-07-13 10:00:00,-241.0163215466203,
2022-07-13 10:30:00,-245.35313868743447,
2022-07-13 12:00:00,-249.2294758961296,
2022-07-13 13:30:00,-248.84818071886485,
2022-07-13 15:00:00,-247.23875410663157,
2022-07-13 15:30:30,-247.23875410663157,
2022-07-13 23:59:59,-250.67294621440692,c
2022-07-14 00:00:00,-261.2486085043285,
2022-07-14 10:00:00,-261.52373178648793,
2022-07-14 10:30:00,-249.4409344624534,
2022-07-14 12:00:00,-247.58687255889947,
2022-07-14 13:30:00,-254.55388187653062,
2022-07-14 15:00:00,-256.39840824550356,
2022-07-14 15:30:30,-256.39840824550356,
2022-07-14 23:59:59,-245.64628746937757,c
2022-07-15 00:00:00,-240.16961502890888,
2022-07-15 10:00:00,-264.6016782492328,
2022-07-15 10:30:00,-260.55968369260404,
2022-07-15 12:00:00,-250.33320950489946,
2022-07-15 13:30:00,-248.44404517259164,
2022-07-15 15:00:00,-248.6435610124002,
2022-07-15 15:30:30,-248.6435610124002,
2022-07-15 23:59:59,-250.57940502669322,w
2022-07-18 00:00:00,-249.73360740782255,
2022-07-18 10:00:00,-258.97684031167137,
2022-07-18 10:30:00,-252.53550119695188,
2022-07-18 12:00:00,-252.7230506483807,
2022-07-18 13:30:00,-252.03117051631926,
2022-07-18 15:00:00,-243.08009412808366,
2022-07-18 15:30:30,-243.08009412808366,
2022-07-18 23:59:59,-241.57564150333678,c
2022-07-19 00:00:00,-225.7813676730446,
2022-07-19 10:00:00,-229.17101303284613,
2022-07-19 10:30:00,-227.84359070036675,
2022-07-19 12:00:00,-233.18156718348212,
2022-07-19 13:30:00,-228.36192274962121,
2022-07-19 15:00:00,-234.39598271525693,
2022-07-19 15:30:30,-234.39598271525693,
2022-07-19 23:59:59,-233.07656428862396,c
2022-07-20 00:00:00,-229.9042063801756,
2022-07-20 10:00:00,-244.0636779392874,
2022-07-20 10:30:00,-244.65175763097477,
2022-07-20 12:00:00,-237.93178375748306,
2022-07-20 13:30:00,-229.79847548708727,
2022-07-20 15:00:00,-232.86308781209954,
2022-07-20 15:30:30,-232.86308781209954,
2022-07-20 23:59:59,-231.68784916364353,c
2022-07-21 00:00:00,-205.62633234073775,
2022-07-21 10:00:00,-215.86461157573905,
2022-07-21 10:30:00,-219.79286871382544,
2022-07-21 12:00:00,-201.60623709026396,
2022-07-21 13:30:00,-204.53823817939826,
2022-07-21 15:00:00,-205.3608945875174,
2022-07-21 15:30:30,-205.3608945875174,
2022-07-21 23:59:59,-201.43609959766565,c
2022-07-22 00:00:00,-202.51740453573547,
2022-07-22 10:00:00,-190.95877691312,
2022-07-22 10:30:00,-185.69556269266218,
2022-07-22 12:00:00,-181.3389906122007,
2022-07-22 13:30:00,-181.57911120849087,
2022-07-22 15:00:00,-186.65332082266633,
2022-07-22 15:30:30,-186.65332082266633,
2022-07-22 23:59:59,-188.9580057204834,w
2022-07-25 00:00:00,-179.37249826445162,
2022-07-25 10:00:00,-179.57172790775473,
2022-07-25 10:30:00,-172.80562475551773,
2022-07-25 12:00:00,-175.1147880281203,
2022-07-25 13:30:00,-177.6006749911752,
2022-07-25 15:00:00,-176.5438915260836,
2022-07-25 15:30:30,-176.5438915260836,
2022-07-25 23:59:59,-178.7849441541328,c
2022-07-26 00:00:00,-163.50409243654366,
2022-07-26 10:00:00,-149.60643861442088,
2022-07-26 10:30:00,-152.8301701110305,
2022-07-26 12:00:00,-152.59833008397675,
2022-07-26 13:30:00,-154.31379619353982,
2022-07-26 15:00:00,-151.30289248011337,
2022-07-26 15:30:30,-151.30289248011337,
2022-07-26 23:59:59,-147.8175412008331,c
2022-07-27 00:00:00,-155.38274317151928,
2022-07-27 10:00:00,-162.9471978392346,
2022-07-27 10:30:00,-159.5789560281654,
2022-07-27 12:00:00,-154.7476074340978,
2022-07-27 13:30:00,-158.69615323824775,
2022-07-27 15:00:00,-158.09120292204358,
2022-07-27 15:30:30,-158.09120292204358,
2022-07-27 23:59:59,-160.28918520202075,c
2022-07-28 00:00:00,-156.9724309381458,
2022-07-28 10:00:00,-137.16303088536853,
2022-07-28 10:30:00,-145.93786863736523,
2022-07-28 12:00:00,-143.9339242497174,
2022-07-28 13:30:00,-145.14147574657727,
2022-07-28 15:00:00,-147.72746966774292,
2022-07-28 15:30:30,-147.72746966774292,
2022-07-28 23:59:59,-138.61756570415815,c
2022-07-29 00:00:00,-138.61756570415815,
2022-07-29 10:00:00,-138.61756570415815,
2022-07-29 10:30:00,-138.61756570415815,
2022-07-29 12:00:00,-138.61756570415815,
2022-07-29 13:30:00,-138.61756570415815,
2022-07-29 15:00:00,-138.61756570415815,
2022-07-29 15:30:30,-138.61756570415815,
2022-07-29 23:59:59,-138.61756570415815,w
