date,CRSP_MIG_HEDGED_2022_Q2,meta
2022-04-22 00:00:00,620.0800937031116,
2022-04-22 10:00:00,627.3435565964154,
2022-04-22 10:30:00,608.7358791993987,
2022-04-22 12:00:00,627.1693577140528,
2022-04-22 13:30:00,605.9165910409646,
2022-04-22 15:00:00,604.1245117708713,
2022-04-22 15:30:30,604.1245117708713,
2022-04-22 23:59:59,594.7882255582542,w
2022-04-25 00:00:00,617.0318437707838,
2022-04-25 10:00:00,631.9103214955338,
2022-04-25 10:30:00,636.1866156508586,
2022-04-25 12:00:00,646.1224582230498,
2022-04-25 13:30:00,657.3946676271705,
2022-04-25 15:00:00,631.014165840206,
2022-04-25 15:30:30,631.014165840206,
2022-04-25 23:59:59,634.1666354105602,c
2022-04-26 00:00:00,618.5951558296041,
2022-04-26 10:00:00,604.8579833492043,
2022-04-26 10:30:00,603.1619483125085,
2022-04-26 12:00:00,572.6987782021855,
2022-04-26 13:30:00,569.3866788300271,
2022-04-26 15:00:00,586.5746279201628,
2022-04-26 15:30:30,586.5746279201628,
2022-04-26 23:59:59,576.9892407123037,c
2022-04-27 00:00:00,577.7799326708843,
2022-04-27 10:00:00,619.0502094575916,
2022-04-27 10:30:00,607.9583702129407,
2022-04-27 12:00:00,557.2253432095838,
2022-04-27 13:30:00,560.3940894889831,
2022-04-27 15:00:00,553.8769552418278,
2022-04-27 15:30:30,553.8769552418278,
2022-04-27 23:59:59,545.1645189896487,c
2022-04-28 00:00:00,456.1204769758655,
2022-04-28 10:00:00,442.2043952713665,
2022-04-28 10:30:00,440.8423068964706,
2022-04-28 12:00:00,440.8534774229358,
2022-04-28 13:30:00,453.27552166124053,
2022-04-28 15:00:00,481.27054864548677,
2022-04-28 15:30:30,481.27054864548677,
2022-04-28 23:59:59,467.34319171665527,c
2022-04-29 00:00:00,448.08538368317784,
2022-04-29 10:00:00,489.252245949181,
2022-04-29 10:30:00,473.6960700078543,
2022-04-29 12:00:00,456.8072063462509,
2022-04-29 13:30:00,435.9871605812608,
2022-04-29 15:00:00,440.37094512064454,
2022-04-29 15:30:30,440.37094512064454,
2022-04-29 23:59:59,427.48493255514427,w
2022-05-02 00:00:00,434.0833387635862,
2022-05-02 10:00:00,426.4857419195958,
2022-05-02 10:30:00,388.12610145070295,
2022-05-02 12:00:00,384.181160405769,
2022-05-02 13:30:00,379.4833385336806,
2022-05-02 15:00:00,368.26074765464944,
2022-05-02 15:30:30,368.26074765464944,
2022-05-02 23:59:59,362.01886951057986,c
2022-05-03 00:00:00,346.94444295173645,
2022-05-03 10:00:00,270.7784160002076,
2022-05-03 10:30:00,266.37409556698236,
2022-05-03 12:00:00,267.5053282241223,
2022-05-03 13:30:00,274.8063737565428,
2022-05-03 15:00:00,277.1247367496451,
2022-05-03 15:30:30,277.1247367496451,
2022-05-03 23:59:59,242.53698172909574,c
2022-05-04 00:00:00,232.18084985422902,
2022-05-04 10:00:00,217.09602180331822,
2022-05-04 10:30:00,227.32046363621828,
2022-05-04 12:00:00,204.78925764157643,
2022-05-04 13:30:00,216.24308882551412,
2022-05-04 15:00:00,219.23400296834063,
2022-05-04 15:30:30,219.23400296834063,
2022-05-04 23:59:59,232.56530458004818,c
2022-05-05 00:00:00,193.69904012054826,
2022-05-05 10:00:00,124.76303864532287,
2022-05-05 10:30:00,134.24291641626883,
2022-05-05 12:00:00,138.0887839807804,
2022-05-05 13:30:00,129.1033748458564,
2022-05-05 15:00:00,128.36878785109238,
2022-05-05 15:30:30,128.36878785109238,
2022-05-05 23:59:59,120.86337455446846,c
2022-05-06 00:00:00,98.76334617758494,
2022-05-06 10:00:00,88.39857677389833,
2022-05-06 10:30:00,103.47741011340861,
2022-05-06 12:00:00,88.88776575817766,
2022-05-06 13:30:00,82.3466898703285,
2022-05-06 15:00:00,44.617809617873355,
2022-05-06 15:30:30,44.617809617873355,
2022-05-06 23:59:59,47.04809750682041,w
2022-05-09 00:00:00,64.42571092896569,
2022-05-09 10:00:00,60.34550021341928,
2022-05-09 10:30:00,74.57528817173753,
2022-05-09 12:00:00,84.16557031256846,
2022-05-09 13:30:00,91.76896359927301,
2022-05-09 15:00:00,97.12894837882405,
2022-05-09 15:30:30,97.12894837882405,
2022-05-09 23:59:59,97.10597815194944,c
2022-05-10 00:00:00,77.63822085187647,
2022-05-10 10:00:00,58.508323893354735,
2022-05-10 10:30:00,17.318987040615877,
2022-05-10 12:00:00,42.80724503706907,
2022-05-10 13:30:00,51.38966677540615,
2022-05-10 15:00:00,45.13174379974147,
2022-05-10 15:30:30,45.13174379974147,u
2022-05-10 23:59:59,12.853987385778169,c
2022-05-11 00:00:00,-26.860763488429313,
2022-05-11 10:00:00,0.2001714371532337,
2022-05-11 10:30:00,4.770518341781532,
2022-05-11 12:00:00,-7.380136283159421,
2022-05-11 13:30:00,0.4418227254581737,
2022-05-11 15:00:00,-10.497100972408047,
2022-05-11 15:30:30,-10.497100972408047,
2022-05-11 23:59:59,-6.353312979332263,c
2022-05-12 00:00:00,-22.404040044974714,
2022-05-12 10:00:00,40.95985064770649,
2022-05-12 10:30:00,63.26936020860338,
2022-05-12 12:00:00,43.20293107509115,
2022-05-12 13:30:00,49.795660050434265,
2022-05-12 15:00:00,31.377339953271175,
2022-05-12 15:30:30,31.377339953271175,
2022-05-12 23:59:59,33.77085717313313,c
2022-05-13 00:00:00,28.255370637869802,
2022-05-13 10:00:00,12.68851147331764,
2022-05-13 10:30:00,3.107665733900621,
2022-05-13 12:00:00,-3.277098720377939,
2022-05-13 13:30:00,-0.061630496346236185,
2022-05-13 15:00:00,-13.849482918276408,
2022-05-13 15:30:30,-13.849482918276408,
2022-05-13 23:59:59,-13.396140381649074,w
2022-05-16 00:00:00,-33.49384054905019,
2022-05-16 10:00:00,-66.35408073252033,
2022-05-16 10:30:00,-49.624072228779546,
2022-05-16 12:00:00,-79.00467873200836,
2022-05-16 13:30:00,-79.38511170840479,
2022-05-16 15:00:00,-71.39076907592622,
2022-05-16 15:30:30,-71.39076907592622,
2022-05-16 23:59:59,-81.30356542482164,c
2022-05-17 00:00:00,-90.0532987515908,
2022-05-17 10:00:00,-80.25268693578758,
2022-05-17 10:30:00,-74.9645624311776,
2022-05-17 12:00:00,-55.697571230647625,
2022-05-17 13:30:00,-52.11549674656278,
2022-05-17 15:00:00,-49.30297165506738,
2022-05-17 15:30:30,-49.30297165506738,
2022-05-17 23:59:59,-51.79360200427504,c
2022-05-18 00:00:00,-78.71137512742808,
2022-05-18 10:00:00,-69.37638886797495,
2022-05-18 10:30:00,-58.3689146960735,
2022-05-18 12:00:00,-54.51098438580361,
2022-05-18 13:30:00,-54.383793147615,
2022-05-18 15:00:00,-29.03717817951144,
2022-05-18 15:30:30,-29.03717817951144,
2022-05-18 23:59:59,-62.57057109041075,c
2022-05-19 00:00:00,-39.77709506773733,
2022-05-19 10:00:00,-35.559598519487906,
2022-05-19 10:30:00,-39.174928825378245,
2022-05-19 12:00:00,-30.764778467342982,
2022-05-19 13:30:00,-30.26526330867961,
2022-05-19 15:00:00,-45.590570732157815,
2022-05-19 15:30:30,-45.590570732157815,
2022-05-19 23:59:59,-26.215169641430258,c
2022-05-20 00:00:00,-14.481915398249207,
2022-05-20 10:00:00,-24.156328975929668,
2022-05-20 10:30:00,-19.898285672144034,
2022-05-20 12:00:00,-18.3000346184067,
2022-05-20 13:30:00,-0.5440258027830769,
2022-05-20 15:00:00,-7.601914355241704,
2022-05-20 15:30:30,-7.601914355241704,
2022-05-20 23:59:59,7.3568590831574205,w
2022-05-23 00:00:00,4.056898896956145,
2022-05-23 10:00:00,2.701699667525723,
2022-05-23 10:30:00,11.250162554972693,
2022-05-23 12:00:00,37.967888152533845,
2022-05-23 13:30:00,48.85076392962389,
2022-05-23 15:00:00,39.18657285289821,
2022-05-23 15:30:30,39.18657285289821,
2022-05-23 23:59:59,39.73787872291407,c
2022-05-24 00:00:00,16.942932534631503,
2022-05-24 10:00:00,-5.02530910108368,
2022-05-24 10:30:00,28.82335404686536,
2022-05-24 12:00:00,32.82361331811866,
2022-05-24 13:30:00,27.881134993628763,
2022-05-24 15:00:00,6.993040920189262,
2022-05-24 15:30:30,6.993040920189262,
2022-05-24 23:59:59,10.342019659020472,c
2022-05-25 00:00:00,-1.5930457470140134,
2022-05-25 10:00:00,-15.593226677984289,
2022-05-25 10:30:00,-4.239496672708897,
2022-05-25 12:00:00,11.048458417334047,
2022-05-25 13:30:00,29.86271358962931,
2022-05-25 15:00:00,34.48459541823337,
2022-05-25 15:30:30,34.48459541823337,
2022-05-25 23:59:59,34.96799831916212,c
2022-05-26 00:00:00,35.1358432786521,
2022-05-26 10:00:00,70.32366793569835,
2022-05-26 10:30:00,82.44046929756607,
2022-05-26 12:00:00,65.27286883801594,
2022-05-26 13:30:00,66.25834772138171,
2022-05-26 15:00:00,50.52683574335051,
2022-05-26 15:30:30,50.52683574335051,
2022-05-26 23:59:59,50.54763492946167,c
2022-05-27 00:00:00,45.173257730906634,
2022-05-27 10:00:00,57.353031938750824,
2022-05-27 10:30:00,67.8857381838013,
2022-05-27 12:00:00,40.7394743401865,
2022-05-27 13:30:00,33.442582325364185,
2022-05-27 15:00:00,28.251862126175155,
2022-05-27 15:30:30,28.251862126175155,
2022-05-27 23:59:59,43.253907351454046,w
2022-05-30 00:00:00,43.253907351454046,
2022-05-30 10:00:00,43.253907351454046,
2022-05-30 10:30:00,43.253907351454046,
2022-05-30 12:00:00,43.253907351454046,
2022-05-30 13:30:00,43.253907351454046,
2022-05-30 15:00:00,43.253907351454046,
2022-05-30 15:30:30,43.253907351454046,
2022-05-30 23:59:59,43.253907351454046,c
2022-05-31 00:00:00,21.226889844353572,
2022-05-31 10:00:00,-8.846012354606714,
2022-05-31 10:30:00,-5.637865829963511,
2022-05-31 12:00:00,-1.261214264264856,
2022-05-31 13:30:00,-3.15659803394648,
2022-05-31 15:00:00,10.956331815179102,
2022-05-31 15:30:30,10.956331815179102,m
2022-05-31 23:59:59,38.192283557573845,c
2022-06-01 00:00:00,30.095867783509313,
2022-06-01 10:00:00,14.56721039350159,
2022-06-01 10:30:00,7.05092794437153,
2022-06-01 12:00:00,27.15742085525323,
2022-06-01 13:30:00,-5.154467447095023,
2022-06-01 15:00:00,10.369916749580845,
2022-06-01 15:30:30,10.369916749580845,
2022-06-01 23:59:59,4.079854477081081,c
2022-06-02 00:00:00,2.0110508532890528,
2022-06-02 10:00:00,-9.430398347711861,
2022-06-02 10:30:00,-12.30134316426242,
2022-06-02 12:00:00,2.9421164928349732,
2022-06-02 13:30:00,4.862260624749769,
2022-06-02 15:00:00,41.12033906174966,
2022-06-02 15:30:30,41.12033906174966,
2022-06-02 23:59:59,33.061807748760735,c
2022-06-03 00:00:00,10.148876965723218,
2022-06-03 10:00:00,-16.5179709259517,
2022-06-03 10:30:00,4.614507716577474,
2022-06-03 12:00:00,6.961252878113484,
2022-06-03 13:30:00,-4.0668979665516805,
2022-06-03 15:00:00,10.881470550638578,
2022-06-03 15:30:30,10.881470550638578,s
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,33.63915883406478,
2022-06-06 10:00:00,10.863533081166935,
2022-06-06 10:30:00,30.442411269850624,
2022-06-06 12:00:00,-1.392728495466029,
2022-06-06 13:30:00,-27.416221672294036,
2022-06-06 15:00:00,-27.47189417816833,
2022-06-06 15:30:30,-27.47189417816833,
2022-06-06 23:59:59,-24.512280945757997,c
2022-06-07 00:00:00,-7.183609630490377,
2022-06-07 10:00:00,-23.585671130690685,
2022-06-07 10:30:00,-22.87569365417178,
2022-06-07 12:00:00,-50.00217447909592,
2022-06-07 13:30:00,-74.24155511713823,
2022-06-07 15:00:00,-53.90815827013637,
