date,GUNR_2022_Q2,meta
2022-05-31 12:00:00,33.9311009596878,
2022-05-31 13:30:00,34.3173515095003,
2022-05-31 15:00:00,53.53788169876891,
2022-05-31 15:30:30,53.53788169876891,s
2022-05-31 23:59:59,85.79838463995902,c
2022-06-01 00:00:00,54.3270616595248,
2022-06-01 10:00:00,30.172435095893633,
2022-06-01 10:30:00,30.91283484081893,
2022-06-01 12:00:00,37.05450899590224,
2022-06-01 13:30:00,15.003794984905724,
2022-06-01 15:00:00,14.224317590800922,
2022-06-01 15:30:30,14.224317590800922,
2022-06-01 23:59:59,14.134503238660358,c
2022-06-02 00:00:00,30.415434093193653,
2022-06-02 10:00:00,50.846162308249305,
2022-06-02 10:30:00,59.702685188694105,
2022-06-02 12:00:00,55.66186973158274,
2022-06-02 13:30:00,58.57480822203344,
2022-06-02 15:00:00,89.42967587233652,
2022-06-02 15:30:30,89.42967587233652,
2022-06-02 23:59:59,77.37066236372281,c
2022-06-03 00:00:00,74.63269247015207,
2022-06-03 10:00:00,41.25133288893173,
2022-06-03 10:30:00,15.34094711092908,
2022-06-03 12:00:00,-6.569261176836406,
2022-06-03 13:30:00,-9.950415964463872,
2022-06-03 15:00:00,-23.017620689162918,
2022-06-03 15:30:30,-23.017620689162918,
2022-06-03 23:59:59,-29.202392248103706,w
2022-06-06 00:00:00,-46.548299347095494,
2022-06-06 10:00:00,-41.96113445036386,
2022-06-06 10:30:00,-32.080421196763425,
2022-06-06 12:00:00,-41.99039113352168,
2022-06-06 13:30:00,-37.32682538072922,
2022-06-06 15:00:00,-32.000952188188286,
2022-06-06 15:30:30,-32.000952188188286,
2022-06-06 23:59:59,-31.148560778578805,c
2022-06-07 00:00:00,-40.88361948494819,
2022-06-07 10:00:00,-64.49103063314803,
2022-06-07 10:30:00,-79.08563899572258,
2022-06-07 12:00:00,-89.88602142256619,
2022-06-07 13:30:00,-96.97876375886332,
2022-06-07 15:00:00,-93.81957345542718,
2022-06-07 15:30:30,-93.81957345542718,u
2022-06-07 23:59:59,-109.70826484255805,c
2022-06-08 00:00:00,-115.29786492987337,
2022-06-08 10:00:00,-107.35166072962741,
2022-06-08 10:30:00,-101.79994632403628,
2022-06-08 12:00:00,-102.07981990624184,
2022-06-08 13:30:00,-102.26941756033919,
2022-06-08 15:00:00,-112.15220932049114,
2022-06-08 15:30:30,-112.15220932049114,
2022-06-08 23:59:59,-120.90761088573916,c
2022-06-09 00:00:00,-100.54895580668028,
2022-06-09 10:00:00,-144.52045590231887,
2022-06-09 10:30:00,-161.2784560935683,
2022-06-09 12:00:00,-146.82515217648447,
2022-06-09 13:30:00,-154.3172479092507,
2022-06-09 15:00:00,-155.21083283254188,
2022-06-09 15:30:30,-155.21083283254188,
2022-06-09 23:59:59,-141.9045330967258,c
2022-06-10 00:00:00,-131.49651665419637,
2022-06-10 10:00:00,-142.83844284000833,
2022-06-10 10:30:00,-104.43910691088313,
2022-06-10 12:00:00,-41.389586867619336,
2022-06-10 13:30:00,-7.956632249909063,
2022-06-10 15:00:00,-19.421808268139984,
2022-06-10 15:30:30,-19.421808268139984,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,73.20736561989584,
2022-06-13 10:00:00,93.0186125005237,
2022-06-13 10:30:00,95.81409611977485,
2022-06-13 12:00:00,68.06560544742645,
2022-06-13 13:30:00,87.98038183704809,
2022-06-13 15:00:00,61.2952781461738,
2022-06-13 15:30:30,61.2952781461738,
2022-06-13 23:59:59,75.67121038370998,c
2022-06-14 00:00:00,35.33601403048716,
2022-06-14 10:00:00,-55.23768169817028,
2022-06-14 10:30:00,-40.89594098332216,
2022-06-14 12:00:00,-64.50754928228875,
2022-06-14 13:30:00,-39.73423829305151,
2022-06-14 15:00:00,-59.801290401365904,
2022-06-14 15:30:30,-59.801290401365904,
2022-06-14 23:59:59,-52.029543866316025,c
2022-06-15 00:00:00,-43.855314304686885,
2022-06-15 10:00:00,-49.58531839403905,
2022-06-15 10:30:00,-50.45515595006999,
2022-06-15 12:00:00,-59.69734105557782,
2022-06-15 13:30:00,-52.01667904239224,
2022-06-15 15:00:00,-3.0394948329574873,
2022-06-15 15:30:30,-3.0394948329574873,
2022-06-15 23:59:59,15.102030621286858,c
2022-06-16 00:00:00,83.91137571828516,
2022-06-16 10:00:00,100.00757810551347,
2022-06-16 10:30:00,79.04911108270078,
2022-06-16 12:00:00,142.80602542600934,
2022-06-16 13:30:00,163.03623093157654,
2022-06-16 15:00:00,192.71504850866796,
2022-06-16 15:30:30,192.71504850866796,
2022-06-16 23:59:59,189.20180786709074,c
2022-06-17 00:00:00,188.6359983315117,
2022-06-17 10:00:00,207.53361626115196,
2022-06-17 10:30:00,247.43455683515174,
2022-06-17 12:00:00,298.346677542408,
2022-06-17 13:30:00,288.9976488147132,
2022-06-17 15:00:00,291.9833061002508,
2022-06-17 15:30:30,291.9833061002508,
2022-06-17 23:59:59,295.51889514508207,e
2022-06-20 00:00:00,295.51889514508207,
2022-06-20 10:00:00,271.86179497518367,
2022-06-20 10:30:00,274.5838359335352,
2022-06-20 12:00:00,275.5474102900561,
2022-06-20 13:30:00,277.11814263304666,
2022-06-20 15:00:00,282.55961407267296,
2022-06-20 15:30:30,282.55961407267296,
2022-06-20 23:59:59,282.55961407267296,c
2022-06-21 00:00:00,234.66076413014468,
2022-06-21 10:00:00,231.940287323088,
2022-06-21 10:30:00,219.30677745847703,
2022-06-21 12:00:00,241.84086700922228,
2022-06-21 13:30:00,213.37644929352132,
2022-06-21 15:00:00,193.28383414935945,
2022-06-21 15:30:30,193.28383414935945,
2022-06-21 23:59:59,202.0149808567428,c
2022-06-22 00:00:00,308.41856349131234,
2022-06-22 10:00:00,324.688960776466,
2022-06-22 10:30:00,282.61060322677224,
2022-06-22 12:00:00,287.43491599306606,
2022-06-22 13:30:00,263.67200252489164,
2022-06-22 15:00:00,278.166764369409,
2022-06-22 15:30:30,278.166764369409,
2022-06-22 23:59:59,281.6569955244769,c
2022-06-23 00:00:00,282.8185212155393,
2022-06-23 10:00:00,316.73623676255164,
2022-06-23 10:30:00,309.3440495080961,
2022-06-23 12:00:00,369.3542626608252,
2022-06-23 13:30:00,393.9365808582975,
2022-06-23 15:00:00,397.8532193416094,
2022-06-23 15:30:30,397.8532193416094,
2022-06-23 23:59:59,388.6276677723125,c
2022-06-24 00:00:00,369.63169872721886,
2022-06-24 10:00:00,360.91331938330075,
2022-06-24 10:30:00,353.62961445517635,
2022-06-24 12:00:00,347.8421444445553,
2022-06-24 13:30:00,373.8609013253026,
2022-06-24 15:00:00,378.91793060068136,
2022-06-24 15:30:30,378.91793060068136,
2022-06-24 23:59:59,386.9014769732742,w
2022-06-27 00:00:00,369.95396210003116,
2022-06-27 10:00:00,399.5544916009347,
2022-06-27 10:30:00,361.9046513187169,
2022-06-27 12:00:00,375.4319097782637,
2022-06-27 13:30:00,367.55699717219125,
2022-06-27 15:00:00,385.45907796477906,
2022-06-27 15:30:30,385.45907796477906,
2022-06-27 23:59:59,393.86065953327073,c
2022-06-28 00:00:00,345.1855279209764,
2022-06-28 10:00:00,311.13755455344455,
2022-06-28 10:30:00,311.58997959547145,
2022-06-28 12:00:00,335.3415509297228,
2022-06-28 13:30:00,328.342386498812,
2022-06-28 15:00:00,322.04642336584396,
2022-06-28 15:30:30,322.04642336584396,
2022-06-28 23:59:59,310.3837170817492,c
2022-06-29 00:00:00,285.1154344878422,
2022-06-29 10:00:00,267.7370289340249,
2022-06-29 10:30:00,286.733572125531,
2022-06-29 12:00:00,308.04844728434597,
2022-06-29 13:30:00,302.80449740442845,
2022-06-29 15:00:00,307.531518851126,
2022-06-29 15:30:30,307.531518851126,
2022-06-29 23:59:59,330.72417191048277,c
2022-06-30 00:00:00,377.4951967232088,
2022-06-30 10:00:00,330.59652231177927,
2022-06-30 10:30:00,301.7428908751084,
2022-06-30 12:00:00,315.0563697530604,
2022-06-30 13:30:00,289.0664232558904,
2022-06-30 15:00:00,288.5021549773912,
2022-06-30 15:30:30,288.5021549773912,
2022-06-30 23:59:59,277.3274327610025,c
2022-07-01 00:00:00,256.45960829984244,
2022-07-01 10:00:00,259.7191432733055,
2022-07-01 10:30:00,298.11939895809775,
2022-07-01 12:00:00,318.04568377318714,
2022-07-01 13:30:00,288.1664397385685,
2022-07-01 15:00:00,282.05693107878443,
2022-07-01 15:30:30,282.05693107878443,
2022-07-01 23:59:59,273.40606683415933,w
