date,HDV_HEDGED_2021_Q1,meta
2021-02-12 00:00:00,76.63116664651281,
2021-02-12 10:00:00,69.76173823049376,
2021-02-12 10:30:00,78.71531916250547,
2021-02-12 12:00:00,75.67724309635756,
2021-02-12 13:30:00,94.33410283309311,
2021-02-12 15:00:00,95.88271433276194,
2021-02-12 15:30:30,95.88271433276194,
2021-02-12 23:59:59,93.81915939607839,w
2021-02-15 00:00:00,93.81915939607839,
2021-02-15 10:00:00,93.81915939607839,
2021-02-15 10:30:00,93.81915939607839,
2021-02-15 12:00:00,93.81915939607839,
2021-02-15 13:30:00,93.81915939607839,
2021-02-15 15:00:00,93.81915939607839,
2021-02-15 15:30:30,93.81915939607839,
2021-02-15 23:59:59,93.81915939607839,c
2021-02-16 00:00:00,101.16036212800657,
2021-02-16 10:00:00,90.28283332903942,
2021-02-16 10:30:00,89.45342431080155,
2021-02-16 12:00:00,85.99136025045846,
2021-02-16 13:30:00,90.49743817680644,
2021-02-16 15:00:00,88.89324007282286,
2021-02-16 15:30:30,88.89324007282286,
2021-02-16 23:59:59,84.81886460988883,c
2021-02-17 00:00:00,89.34356339733662,
2021-02-17 10:00:00,78.59196007792411,
2021-02-17 10:30:00,72.20870086537315,
2021-02-17 12:00:00,60.35318925860659,
2021-02-17 13:30:00,48.2682888542555,
2021-02-17 15:00:00,53.34825405795297,
2021-02-17 15:30:30,53.34825405795297,
2021-02-17 23:59:59,59.82330546440642,c
2021-02-18 00:00:00,53.576036530330555,
2021-02-18 10:00:00,69.92846781168635,
2021-02-18 10:30:00,76.89421720681185,
2021-02-18 12:00:00,79.85564486229376,
2021-02-18 13:30:00,92.34259353393384,
2021-02-18 15:00:00,95.9387816257786,
2021-02-18 15:30:30,95.9387816257786,
2021-02-18 23:59:59,99.31130845585702,c
2021-02-19 00:00:00,106.71485664769341,
2021-02-19 10:00:00,129.81876697853318,
2021-02-19 10:30:00,131.6306248344709,
2021-02-19 12:00:00,141.08884449869453,
2021-02-19 13:30:00,134.3077137428055,
2021-02-19 15:00:00,142.7060125834634,
2021-02-19 15:30:30,142.7060125834634,
2021-02-19 23:59:59,141.8732824407546,w
2021-02-22 00:00:00,128.78414052951027,
2021-02-22 10:00:00,121.25517438700231,
2021-02-22 10:30:00,117.28186396465208,
2021-02-22 12:00:00,99.09119189265616,
2021-02-22 13:30:00,101.92416942985923,
2021-02-22 15:00:00,96.51859373368546,
2021-02-22 15:30:30,96.51859373368546,
2021-02-22 23:59:59,99.70510705146327,c
2021-02-23 00:00:00,75.56634518493635,
2021-02-23 10:00:00,79.08794192839582,
2021-02-23 10:30:00,92.28969610531661,
2021-02-23 12:00:00,92.95617161343904,
2021-02-23 13:30:00,88.28480743425496,
2021-02-23 15:00:00,94.93960291244926,
2021-02-23 15:30:30,94.93960291244926,
2021-02-23 23:59:59,111.08779675437498,c
2021-02-24 00:00:00,103.7232910163217,
2021-02-24 10:00:00,89.33473890378184,
2021-02-24 10:30:00,80.68657270604274,
2021-02-24 12:00:00,96.43030033792189,
2021-02-24 13:30:00,102.32198373813242,
2021-02-24 15:00:00,102.40121590433282,
2021-02-24 15:30:30,102.40121590433282,
2021-02-24 23:59:59,107.32907347627096,c
2021-02-25 00:00:00,103.64710411565463,
2021-02-25 10:00:00,116.28971808280019,
2021-02-25 10:30:00,103.36134790296487,
2021-02-25 12:00:00,110.35692620003849,
2021-02-25 13:30:00,119.63154706262165,
2021-02-25 15:00:00,111.18261877353734,
2021-02-25 15:30:30,111.18261877353734,
2021-02-25 23:59:59,108.98779201903062,c
2021-02-26 00:00:00,133.09562400139978,
2021-02-26 10:00:00,125.0444182357092,
2021-02-26 10:30:00,120.33695666562267,
2021-02-26 12:00:00,133.67041562156615,
2021-02-26 13:30:00,142.40594097943838,
2021-02-26 15:00:00,148.36780199939858,
2021-02-26 15:30:30,148.36780199939858,s
2021-02-26 23:59:59,145.14786276491387,w
2021-03-01 00:00:00,132.89920941274113,
2021-03-01 10:00:00,106.12155199376338,
2021-03-01 10:30:00,113.15886025271979,
2021-03-01 12:00:00,139.5491203161841,
2021-03-01 13:30:00,154.84209362603002,
2021-03-01 15:00:00,161.52549219050127,
2021-03-01 15:30:30,161.52549219050127,
2021-03-01 23:59:59,169.20204295687768,c
2021-03-02 00:00:00,169.2689737995703,
2021-03-02 10:00:00,143.77748871087806,
2021-03-02 10:30:00,143.63875486726414,
2021-03-02 12:00:00,150.88034800414275,
2021-03-02 13:30:00,154.6247686862451,
2021-03-02 15:00:00,152.16743894739272,
2021-03-02 15:30:30,152.16743894739272,
2021-03-02 23:59:59,153.33910767479566,c
2021-03-03 00:00:00,156.10760539946884,
2021-03-03 10:00:00,163.6818590675528,
2021-03-03 10:30:00,175.71344977479765,
2021-03-03 12:00:00,175.71564937764308,
2021-03-03 13:30:00,161.67236930497324,
2021-03-03 15:00:00,142.40223545652162,
2021-03-03 15:30:30,142.40223545652162,
2021-03-03 23:59:59,136.9298134316749,c
2021-03-04 00:00:00,114.9757044761239,
2021-03-04 10:00:00,76.32566725747301,
2021-03-04 10:30:00,63.17936210675526,
2021-03-04 12:00:00,59.53343120228055,
2021-03-04 13:30:00,38.60902325781035,
2021-03-04 15:00:00,39.14164454686943,
2021-03-04 15:30:30,39.14164454686943,
2021-03-04 23:59:59,31.800337093959,c
2021-03-05 00:00:00,63.10934299086571,
2021-03-05 10:00:00,-6.732198929960703,
2021-03-05 10:30:00,-27.010646168725202,
2021-03-05 12:00:00,-29.537295524675358,
2021-03-05 13:30:00,-22.417605057497155,
2021-03-05 15:00:00,-25.027406040006383,
2021-03-05 15:30:30,-25.027406040006383,
2021-03-05 23:59:59,-25.71022196242444,w
2021-03-08 00:00:00,-20.183512935956458,
2021-03-08 10:00:00,-14.963499397571468,
2021-03-08 10:30:00,-18.81156637379644,
2021-03-08 12:00:00,-33.66307800048372,
2021-03-08 13:30:00,-35.515670096833674,
2021-03-08 15:00:00,-53.24371033870568,
2021-03-08 15:30:30,-53.24371033870568,
2021-03-08 23:59:59,-58.829897286365394,c
2021-03-09 00:00:00,-36.338706172782,
2021-03-09 10:00:00,-33.74726189679171,
2021-03-09 10:30:00,-32.79252423209596,
2021-03-09 12:00:00,-43.48895286083217,
2021-03-09 13:30:00,-32.79923715270502,
2021-03-09 15:00:00,-29.44721300715048,
2021-03-09 15:30:30,-29.44721300715048,
2021-03-09 23:59:59,-10.948588825646027,c
2021-03-10 00:00:00,-19.45587295606788,
2021-03-10 10:00:00,9.879775100398206,
2021-03-10 10:30:00,-14.327830439219895,
2021-03-10 12:00:00,-6.106863715622524,
2021-03-10 13:30:00,-28.773958493845896,
2021-03-10 15:00:00,-40.763180005578135,
2021-03-10 15:30:30,-40.763180005578135,
2021-03-10 23:59:59,-35.38336677833223,c
2021-03-11 00:00:00,-23.73932689309453,
2021-03-11 10:00:00,-34.998968882377255,
2021-03-11 10:30:00,-14.189517556172063,
2021-03-11 12:00:00,0.027645812009041038,
2021-03-11 13:30:00,-1.1758185942159685,
2021-03-11 15:00:00,9.998825177141669,
2021-03-11 15:30:30,9.998825177141669,
2021-03-11 23:59:59,9.227146026012292,c
2021-03-12 00:00:00,-13.40928055731274,
2021-03-12 10:00:00,-15.730549140728783,
2021-03-12 10:30:00,-47.15647187258156,
2021-03-12 12:00:00,-33.570313546281625,
2021-03-12 13:30:00,-21.70871036327651,
2021-03-12 15:00:00,-3.557669980341359,
2021-03-12 15:30:30,-3.557669980341359,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,15.806805196785888,
2021-03-15 10:00:00,49.05027984134077,
2021-03-15 10:30:00,62.796039102895946,
2021-03-15 12:00:00,74.5524401304393,
2021-03-15 13:30:00,80.9457899431979,
2021-03-15 15:00:00,86.87003715053646,
2021-03-15 15:30:30,86.87003715053646,
2021-03-15 23:59:59,76.77574626865618,c
2021-03-16 00:00:00,79.87342479447378,
2021-03-16 10:00:00,86.85716778312272,
2021-03-16 10:30:00,80.29996370755305,
2021-03-16 12:00:00,102.57822432168498,
2021-03-16 13:30:00,101.87018904187622,
2021-03-16 15:00:00,93.13855317752197,
2021-03-16 15:30:30,93.13855317752197,
2021-03-16 23:59:59,89.9242578522394,c
2021-03-17 00:00:00,77.84559771326497,
2021-03-17 10:00:00,94.89727702000192,
2021-03-17 10:30:00,91.39749021910913,
2021-03-17 12:00:00,87.27547858706885,
2021-03-17 13:30:00,83.82332561894361,
2021-03-17 15:00:00,109.29597802500282,
2021-03-17 15:30:30,109.29597802500282,
2021-03-17 23:59:59,103.50048906614532,c
2021-03-18 00:00:00,112.37966891680247,
2021-03-18 10:00:00,139.0925239784838,
2021-03-18 10:30:00,160.28961556660263,
2021-03-18 12:00:00,158.23652954782236,
2021-03-18 13:30:00,148.46142554618476,
2021-03-18 15:00:00,131.36911357209812,
2021-03-18 15:30:30,131.36911357209812,
2021-03-18 23:59:59,117.56506227283393,c
2021-03-19 00:00:00,104.29669345663223,
2021-03-19 10:00:00,98.52308011296194,
2021-03-19 10:30:00,96.79740531531345,
2021-03-19 12:00:00,93.28211098708437,
2021-03-19 13:30:00,108.88526195695763,
2021-03-19 15:00:00,103.54268657025398,
2021-03-19 15:30:30,103.54268657025398,
2021-03-19 23:59:59,151.8955740332248,e
2021-03-22 00:00:00,112.6079290107499,
2021-03-22 10:00:00,103.33446594987177,
2021-03-22 10:30:00,100.99168357380347,
2021-03-22 12:00:00,104.2090636883226,
2021-03-22 13:30:00,99.9886794967955,
2021-03-22 15:00:00,107.41664000145258,
2021-03-22 15:30:30,107.41664000145258,
2021-03-22 23:59:59,100.3330925914295,c
2021-03-23 00:00:00,96.68206797018817,
2021-03-23 10:00:00,94.41668865115344,
2021-03-23 10:30:00,82.62693429225973,
2021-03-23 12:00:00,85.6282707231114,
2021-03-23 13:30:00,77.20140488488963,
2021-03-23 15:00:00,59.97658144071312,
2021-03-23 15:30:30,59.97658144071312,
2021-03-23 23:59:59,60.73672347253719,c
2021-03-24 00:00:00,62.12459012034893,
2021-03-24 10:00:00,49.17621059815167,
2021-03-24 10:30:00,47.98164371045448,
2021-03-24 12:00:00,63.63099254998366,
2021-03-24 13:30:00,66.54398953439642,
2021-03-24 15:00:00,61.338056603804716,
2021-03-24 15:30:30,61.338056603804716,
2021-03-24 23:59:59,58.705180897786676,c
2021-03-25 00:00:00,60.328492714541426,
2021-03-25 10:00:00,68.44556832614398,
2021-03-25 10:30:00,78.62462677886572,
2021-03-25 12:00:00,82.79022858975816,
2021-03-25 13:30:00,82.2921995940938,
2021-03-25 15:00:00,87.54678065120339,
2021-03-25 15:30:30,87.54678065120339,
2021-03-25 23:59:59,89.07264705970886,c
2021-03-26 00:00:00,77.46949101401745,
2021-03-26 10:00:00,83.95011259440668,
2021-03-26 10:30:00,90.68001842087833,
2021-03-26 12:00:00,93.78699187730007,
2021-03-26 13:30:00,106.8695221398037,
2021-03-26 15:00:00,100.7047766730901,
2021-03-26 15:30:30,100.7047766730901,
2021-03-26 23:59:59,117.7636218275536,w
2021-03-29 00:00:00,89.86931264878655,
2021-03-29 10:00:00,90.19635033721579,
2021-03-29 10:30:00,88.11382911798447,
2021-03-29 12:00:00,93.76609069256807,
2021-03-29 13:30:00,102.04180749533171,
2021-03-29 15:00:00,73.1301826799361,
2021-03-29 15:30:30,73.1301826799361,
2021-03-29 23:59:59,72.89497450803199,c
2021-03-30 00:00:00,65.99917435142586,
2021-03-30 10:00:00,57.219705860932834,
2021-03-30 10:30:00,37.58006897750744,
2021-03-30 12:00:00,32.148296840010744,
2021-03-30 13:30:00,34.467765825071126,
2021-03-30 15:00:00,36.11000514017394,
2021-03-30 15:30:30,36.11000514017394,
2021-03-30 23:59:59,37.23829811483898,c
2021-03-31 00:00:00,40.97370406222882,
2021-03-31 10:00:00,59.58678348091223,
2021-03-31 10:30:00,48.35822246674951,
2021-03-31 12:00:00,56.46884508946275,
2021-03-31 13:30:00,71.10507118155209,
2021-03-31 15:00:00,78.22986648761739,
2021-03-31 15:30:30,78.22986648761739,
2021-03-31 23:59:59,74.18784457988261,c
2021-04-01 00:00:00,82.53821795644382,
2021-04-01 10:00:00,79.21185604026016,
2021-04-01 10:30:00,82.39359740097134,
2021-04-01 12:00:00,71.79379582642454,
2021-04-01 13:30:00,66.35499890502211,
2021-04-01 15:00:00,80.22547269463209,
2021-04-01 15:30:30,80.22547269463209,
2021-04-01 23:59:59,76.63047566434508,c
2021-04-02 00:00:00,76.63047566434508,
2021-04-02 10:00:00,76.63047566434508,
2021-04-02 10:30:00,76.63047566434508,
2021-04-02 12:00:00,76.63047566434508,
2021-04-02 13:30:00,76.63047566434508,
2021-04-02 15:00:00,76.63047566434508,
2021-04-02 15:30:30,76.63047566434508,
2021-04-02 23:59:59,76.63047566434508,w
2021-04-05 00:00:00,86.37890553122804,
2021-04-05 10:00:00,76.39778205440228,
2021-04-05 10:30:00,86.64502319326152,
2021-04-05 12:00:00,83.24100677346004,
2021-04-05 13:30:00,91.93659377594773,
2021-04-05 15:00:00,96.74486649047364,
2021-04-05 15:30:30,96.74486649047364,
2021-04-05 23:59:59,91.42454864492669,c
2021-04-06 00:00:00,71.08650670471033,
2021-04-06 10:00:00,66.53732298663192,
2021-04-06 10:30:00,66.92889976012788,
2021-04-06 12:00:00,72.99773107852397,
2021-04-06 13:30:00,49.15118176478393,
2021-04-06 15:00:00,56.04184738935152,
2021-04-06 15:30:30,56.04184738935152,
2021-04-06 23:59:59,55.05236642595548,c
2021-04-07 00:00:00,47.82317546904869,
2021-04-07 10:00:00,50.28751143406524,
2021-04-07 10:30:00,60.00636576507077,
2021-04-07 12:00:00,52.03721969494626,
2021-04-07 13:30:00,58.3179094771246,
2021-04-07 15:00:00,70.47403159887321,
2021-04-07 15:30:30,70.47403159887321,
2021-04-07 23:59:59,70.42833296252778,c
2021-04-08 00:00:00,85.31915852134966,
2021-04-08 10:00:00,63.55230561597858,
2021-04-08 10:30:00,64.91541696690467,
2021-04-08 12:00:00,70.4498284025913,
2021-04-08 13:30:00,78.09576472395449,
2021-04-08 15:00:00,87.20923292956468,
2021-04-08 15:30:30,87.20923292956468,
2021-04-08 23:59:59,92.47469895588429,c
2021-04-09 00:00:00,82.58621910146425,
2021-04-09 10:00:00,78.08372860185693,
2021-04-09 10:30:00,82.24731921249861,
2021-04-09 12:00:00,84.78315428877778,
2021-04-09 13:30:00,87.40088464447479,
2021-04-09 15:00:00,83.55358232707397,
2021-04-09 15:30:30,83.55358232707397,
2021-04-09 23:59:59,92.30271391556448,w
