date,JPDIV_2019,meta
2019-03-15 00:00:00,-19.572104468171,
2019-03-15 10:00:00,-21.05024047655761,
2019-03-15 10:30:00,-23.083453820027113,
2019-03-15 12:00:00,-26.37961948553562,
2019-03-15 13:30:00,-20.88721076975167,
2019-03-15 15:00:00,-21.002107896452546,
2019-03-15 15:30:30,-21.002107896452546,
2019-03-15 23:59:59,-16.754019536212684,w
2019-03-18 00:00:00,-11.864680995866062,
2019-03-18 10:00:00,-23.60903054149568,
2019-03-18 10:30:00,-24.551497513231038,
2019-03-18 12:00:00,-13.64751176295817,
2019-03-18 13:30:00,-16.586331837786435,
2019-03-18 15:00:00,-20.745918357180358,
2019-03-18 15:30:30,-20.745918357180358,
2019-03-18 23:59:59,-21.10225471634567,c
2019-03-19 00:00:00,-28.282548803305623,
2019-03-19 10:00:00,-26.833137076594234,
2019-03-19 10:30:00,-29.676219896928668,
2019-03-19 12:00:00,-35.219074661992195,
2019-03-19 13:30:00,-31.332368818510773,
2019-03-19 15:00:00,-27.919225456709263,
2019-03-19 15:30:30,-27.919225456709263,
2019-03-19 23:59:59,-20.513795107969045,c
2019-03-20 00:00:00,-29.05810440855026,
2019-03-20 10:00:00,-18.404501234657168,
2019-03-20 10:30:00,-16.31383932783723,
2019-03-20 12:00:00,-11.867398157651426,
2019-03-20 13:30:00,-14.374173982800245,
2019-03-20 15:00:00,-6.793719598824978,
2019-03-20 15:30:30,-6.793719598824978,
2019-03-20 23:59:59,-2.7272540952891116,c
2019-03-21 00:00:00,-0.14905573192059993,
2019-03-21 10:00:00,-11.077480411575436,
2019-03-21 10:30:00,-12.809088797453642,
2019-03-21 12:00:00,-24.04843441794932,
2019-03-21 13:30:00,-28.95446409494698,
2019-03-21 15:00:00,-29.95166246825099,
2019-03-21 15:30:30,-29.95166246825099,
2019-03-21 23:59:59,-26.119688026343585,c
2019-03-22 00:00:00,-16.753243204290868,
2019-03-22 10:00:00,-9.453393999005556,
2019-03-22 10:30:00,-10.252239562361837,
2019-03-22 12:00:00,9.150624543526769,
2019-03-22 13:30:00,6.490911326755882,
2019-03-22 15:00:00,-1.8375776952910423,
2019-03-22 15:30:30,-1.8375776952910423,
2019-03-22 23:59:59,16.96751081896901,w
2019-03-25 00:00:00,-2.804887289017439,
2019-03-25 10:00:00,6.832109213140607,
2019-03-25 10:30:00,4.30631325553298,
2019-03-25 12:00:00,6.977640398083925,
2019-03-25 13:30:00,15.132650285447241,
2019-03-25 15:00:00,13.939039932037591,
2019-03-25 15:30:30,13.939039932037591,
2019-03-25 23:59:59,23.425816204354764,c
2019-03-26 00:00:00,64.75074155227661,
2019-03-26 10:00:00,45.85676303120553,
2019-03-26 10:30:00,49.33938810138404,
2019-03-26 12:00:00,46.50290410251617,
