date,REGL_2021_Q1,meta
2021-01-01 00:00:00,149.39279191109858,
2021-01-01 10:00:00,149.39279191109858,
2021-01-01 10:30:00,149.39279191109858,
2021-01-01 12:00:00,149.39279191109858,
2021-01-01 13:30:00,149.39279191109858,
2021-01-01 15:00:00,149.39279191109858,
2021-01-01 15:30:30,149.39279191109858,
2021-01-01 23:59:59,149.39279191109858,w
2021-01-04 00:00:00,149.39279191109858,
2021-01-04 10:00:00,135.90859149052665,
2021-01-04 10:30:00,128.73754177509056,
2021-01-04 12:00:00,132.1868153612512,
2021-01-04 13:30:00,140.20239897307613,
2021-01-04 15:00:00,137.0583479698562,
2021-01-04 15:30:30,137.0583479698562,
2021-01-04 23:59:59,136.52332532416074,c
2021-01-05 00:00:00,146.19185457529215,
2021-01-05 10:00:00,92.46067335423288,
2021-01-05 10:30:00,88.30261458698294,
2021-01-05 12:00:00,76.69668149998733,
2021-01-05 13:30:00,83.83185988784999,
2021-01-05 15:00:00,80.4045533871431,
2021-01-05 15:30:30,80.4045533871431,
2021-01-05 23:59:59,94.27279860727299,c
2021-01-06 00:00:00,84.26142206602799,
2021-01-06 10:00:00,106.88683894004805,
2021-01-06 10:30:00,73.07634848282044,
2021-01-06 12:00:00,88.99429705134935,
2021-01-06 13:30:00,95.10003931610606,
2021-01-06 15:00:00,103.43530149461901,
2021-01-06 15:30:30,103.43530149461901,
2021-01-06 23:59:59,94.91215500575686,c
2021-01-07 00:00:00,89.70326568711687,
2021-01-07 10:00:00,59.06918926792105,
2021-01-07 10:30:00,43.756974056785225,
2021-01-07 12:00:00,23.93619703361321,
2021-01-07 13:30:00,26.927113037814138,
2021-01-07 15:00:00,37.94188553751462,
2021-01-07 15:30:30,37.94188553751462,
2021-01-07 23:59:59,34.80048265918458,c
2021-01-08 00:00:00,33.46380206354388,
2021-01-08 10:00:00,25.252820916137352,
2021-01-08 10:30:00,42.36877089218376,
2021-01-08 12:00:00,38.59526646209292,
2021-01-08 13:30:00,30.613887544873023,
2021-01-08 15:00:00,36.91199161829945,
2021-01-08 15:30:30,36.91199161829945,
2021-01-08 23:59:59,37.62267134158776,w
2021-01-11 00:00:00,55.801821915050596,
2021-01-11 10:00:00,39.3039840504357,
2021-01-11 10:30:00,39.43297253012827,
2021-01-11 12:00:00,33.671442821668734,
2021-01-11 13:30:00,26.067715185874704,
2021-01-11 15:00:00,27.589285362647274,
2021-01-11 15:30:30,27.589285362647274,
2021-01-11 23:59:59,15.379193081746848,c
2021-01-12 00:00:00,37.2402580331991,
2021-01-12 10:00:00,10.420439445015404,
2021-01-12 10:30:00,2.1912852328243844,
2021-01-12 12:00:00,17.630694946247104,
2021-01-12 13:30:00,28.92576877348938,
2021-01-12 15:00:00,33.23414204522771,
2021-01-12 15:30:30,33.23414204522771,
2021-01-12 23:59:59,32.26173489498376,c
2021-01-13 00:00:00,36.415279049283754,
2021-01-13 10:00:00,45.52705479372207,
2021-01-13 10:30:00,48.940168533720225,
2021-01-13 12:00:00,65.65404468280599,
2021-01-13 13:30:00,60.066740658804406,
2021-01-13 15:00:00,37.042514739409626,
2021-01-13 15:30:30,37.042514739409626,
2021-01-13 23:59:59,45.0164478321293,c
2021-01-14 00:00:00,29.891467792057483,
2021-01-14 10:00:00,20.405285127602838,
2021-01-14 10:30:00,25.502393330711698,
2021-01-14 12:00:00,25.006818408101594,
2021-01-14 13:30:00,21.828403071291746,
2021-01-14 15:00:00,17.084935006474097,
2021-01-14 15:30:30,17.084935006474097,
2021-01-14 23:59:59,27.290978504378586,c
2021-01-15 00:00:00,38.97575598805213,
2021-01-15 10:00:00,19.362987177713194,
2021-01-15 10:30:00,33.289649434220905,
2021-01-15 12:00:00,60.78817351954967,
2021-01-15 13:30:00,62.23822728138566,
2021-01-15 15:00:00,57.6413548131037,
2021-01-15 15:30:30,57.6413548131037,
2021-01-15 23:59:59,72.19882248876831,w
2021-01-18 00:00:00,72.19882248876831,
2021-01-18 10:00:00,72.19882248876831,
2021-01-18 10:30:00,72.19882248876831,
2021-01-18 12:00:00,72.19882248876831,
2021-01-18 13:30:00,72.19882248876831,
2021-01-18 15:00:00,72.19882248876831,
2021-01-18 15:30:30,72.19882248876831,
2021-01-18 23:59:59,72.19882248876831,c
2021-01-19 00:00:00,75.35340210874676,
2021-01-19 10:00:00,38.1815756841504,
2021-01-19 10:30:00,61.06995392751605,
2021-01-19 12:00:00,53.549113289438196,
2021-01-19 13:30:00,42.141906811710214,
2021-01-19 15:00:00,49.048628198273946,
2021-01-19 15:30:30,49.048628198273946,
2021-01-19 23:59:59,30.238899600489844,c
2021-01-20 00:00:00,34.63379102796296,
2021-01-20 10:00:00,35.31570228637713,
2021-01-20 10:30:00,49.85601035036666,
2021-01-20 12:00:00,27.80806539238006,
2021-01-20 13:30:00,31.808949896022114,
2021-01-20 15:00:00,21.93151680436472,
2021-01-20 15:30:30,21.93151680436472,
2021-01-20 23:59:59,31.806162168807305,c
2021-01-21 00:00:00,54.39251262608434,
2021-01-21 10:00:00,48.087102632490655,
2021-01-21 10:30:00,43.03013779948151,
2021-01-21 12:00:00,42.24021132027019,
2021-01-21 13:30:00,41.198788644204456,
2021-01-21 15:00:00,22.305079093218183,
2021-01-21 15:30:30,22.305079093218183,
2021-01-21 23:59:59,20.324362582800177,c
2021-01-22 00:00:00,10.854558075663249,
2021-01-22 10:00:00,-2.7215486176476134,
2021-01-22 10:30:00,-2.820644639151851,
2021-01-22 12:00:00,-7.773250075182318,
2021-01-22 13:30:00,2.308834213924797,
2021-01-22 15:00:00,-11.665573691225632,
2021-01-22 15:30:30,-11.665573691225632,
2021-01-22 23:59:59,0.0,a
2021-01-25 00:00:00,14.95001179442886,
2021-01-25 10:00:00,81.00784494851973,
2021-01-25 10:30:00,109.81239353189403,
2021-01-25 12:00:00,112.01295642430716,
2021-01-25 13:30:00,82.91622490027498,
2021-01-25 15:00:00,78.42209305842346,
2021-01-25 15:30:30,78.42209305842346,
2021-01-25 23:59:59,68.15935637840846,c
2021-01-26 00:00:00,52.88988124749062,
2021-01-26 10:00:00,53.283195330984086,
2021-01-26 10:30:00,60.40164583098965,
2021-01-26 12:00:00,70.62682979683836,
2021-01-26 13:30:00,60.356899510132735,
2021-01-26 15:00:00,73.12432039383384,
2021-01-26 15:30:30,73.12432039383384,
2021-01-26 23:59:59,63.73777687892698,c
2021-01-27 00:00:00,64.28339440862953,
2021-01-27 10:00:00,54.55435013762383,
2021-01-27 10:30:00,-2.1983566812405115,
2021-01-27 12:00:00,40.25367664772057,
2021-01-27 13:30:00,75.5717943319346,
2021-01-27 15:00:00,81.45096449161497,
2021-01-27 15:30:30,81.45096449161497,
2021-01-27 23:59:59,71.14748574863245,c
2021-01-28 00:00:00,99.0093863501802,
2021-01-28 10:00:00,156.38554959067733,
2021-01-28 10:30:00,171.04450300134658,
2021-01-28 12:00:00,133.9089241218777,
2021-01-28 13:30:00,109.86461891105466,
2021-01-28 15:00:00,95.47393442170892,
2021-01-28 15:30:30,95.47393442170892,
2021-01-28 23:59:59,96.43919230263828,c
2021-01-29 00:00:00,89.0214074180609,
2021-01-29 10:00:00,100.87214285029881,
2021-01-29 10:30:00,99.02434911226567,
2021-01-29 12:00:00,93.36990231716197,
2021-01-29 13:30:00,108.10066916079052,
2021-01-29 15:00:00,98.31258979647328,
2021-01-29 15:30:30,98.31258979647328,
2021-01-29 23:59:59,100.40803713365074,e
2021-02-01 00:00:00,75.8964588041033,
2021-02-01 10:00:00,87.55671205820806,
2021-02-01 10:30:00,87.98536916687203,
2021-02-01 12:00:00,110.08317503414344,
2021-02-01 13:30:00,123.63496143966631,
2021-02-01 15:00:00,112.7896910904492,
2021-02-01 15:30:30,112.7896910904492,
2021-02-01 23:59:59,113.25900723899838,c
2021-02-02 00:00:00,84.20472933028736,
2021-02-02 10:00:00,66.95619962367891,
2021-02-02 10:30:00,59.31190436880195,
2021-02-02 12:00:00,93.11753179621769,
2021-02-02 13:30:00,98.47164492625495,
2021-02-02 15:00:00,97.63108730223689,
2021-02-02 15:30:30,97.63108730223689,
2021-02-02 23:59:59,86.10189877074333,c
2021-02-03 00:00:00,77.20515319079755,
2021-02-03 10:00:00,96.32441978076918,
2021-02-03 10:30:00,73.97159357864086,
2021-02-03 12:00:00,54.32117617931692,
2021-02-03 13:30:00,55.80512126767712,
2021-02-03 15:00:00,66.69336710689333,
2021-02-03 15:30:30,66.69336710689333,
2021-02-03 23:59:59,56.58456196010957,c
2021-02-04 00:00:00,51.653868999920974,
2021-02-04 10:00:00,62.79592681648785,
2021-02-04 10:30:00,64.61046142928308,
2021-02-04 12:00:00,28.97619904247233,
2021-02-04 13:30:00,35.71546815700481,
2021-02-04 15:00:00,44.07682086516934,
2021-02-04 15:30:30,44.07682086516934,
2021-02-04 23:59:59,50.33644810986857,c
2021-02-05 00:00:00,45.77606102904679,
2021-02-05 10:00:00,56.967081996410116,
2021-02-05 10:30:00,30.30339575192204,
2021-02-05 12:00:00,49.31360194730985,
2021-02-05 13:30:00,47.700360134496464,
2021-02-05 15:00:00,53.94608362344525,
2021-02-05 15:30:30,53.94608362344525,
2021-02-05 23:59:59,67.83876430036173,w
2021-02-08 00:00:00,57.126274325789154,
2021-02-08 10:00:00,63.32932804008021,
2021-02-08 10:30:00,55.46200693237654,
2021-02-08 12:00:00,48.03455576032775,
2021-02-08 13:30:00,40.104302812379046,
2021-02-08 15:00:00,34.29624438011888,
2021-02-08 15:30:30,34.29624438011888,
2021-02-08 23:59:59,25.084625424976934,c
2021-02-09 00:00:00,57.7530264570139,
2021-02-09 10:00:00,55.24314573175673,
2021-02-09 10:30:00,52.41633903032323,
2021-02-09 12:00:00,75.25482390339255,
2021-02-09 13:30:00,66.37414405705636,
2021-02-09 15:00:00,64.41356018799843,
2021-02-09 15:30:30,64.41356018799843,
2021-02-09 23:59:59,58.11906429977148,c
2021-02-10 00:00:00,76.38474165482717,
2021-02-10 10:00:00,92.1344293672638,
2021-02-10 10:30:00,106.56241467855784,
