date,MSCI_CAD_2021_Q3,meta
2021-07-07 00:00:00,100.76901541623624,
2021-07-07 10:00:00,126.27579502111189,
2021-07-07 10:30:00,128.64684170570808,
2021-07-07 12:00:00,130.21267202155184,
2021-07-07 13:30:00,132.40562708986613,
2021-07-07 15:00:00,120.63030057653054,
2021-07-07 15:30:30,120.63030057653054,
2021-07-07 23:59:59,115.5040171822294,c
2021-07-08 00:00:00,114.16409449512548,
2021-07-08 10:00:00,132.65661406231777,
2021-07-08 10:30:00,132.09365750141944,
2021-07-08 12:00:00,131.57759208441848,
2021-07-08 13:30:00,129.93085189997635,
2021-07-08 15:00:00,126.45973843071465,
2021-07-08 15:30:30,126.45973843071465,
2021-07-08 23:59:59,119.79790530690423,c
2021-07-09 00:00:00,114.87942536424623,
2021-07-09 10:00:00,119.80138053613109,
2021-07-09 10:30:00,108.00644561765978,
2021-07-09 12:00:00,111.03471217793367,
2021-07-09 13:30:00,112.59269528405218,
2021-07-09 15:00:00,110.23032170981548,
2021-07-09 15:30:30,110.23032170981548,
2021-07-09 23:59:59,111.53017017235447,w
2021-07-12 00:00:00,129.14272733730104,
2021-07-12 10:00:00,101.7652807800041,
2021-07-12 10:30:00,102.70279714463243,
2021-07-12 12:00:00,105.28150528014726,
2021-07-12 13:30:00,100.88683699612511,
2021-07-12 15:00:00,103.48346268420414,
2021-07-12 15:30:30,103.48346268420414,
2021-07-12 23:59:59,97.00782843368563,c
2021-07-13 00:00:00,102.7353384022714,
2021-07-13 10:00:00,87.80158268631237,
2021-07-13 10:30:00,84.88580679830079,
2021-07-13 12:00:00,76.58099027186631,
2021-07-13 13:30:00,76.92399035113635,
2021-07-13 15:00:00,72.56539493860532,
2021-07-13 15:30:30,72.56539493860532,
2021-07-13 23:59:59,71.20033994888036,c
2021-07-14 00:00:00,73.52004141628049,
2021-07-14 10:00:00,69.14805899488215,
2021-07-14 10:30:00,72.58822173207159,
2021-07-14 12:00:00,64.2809293232691,
2021-07-14 13:30:00,67.40352177397335,
2021-07-14 15:00:00,72.48624896566605,
2021-07-14 15:30:30,72.48624896566605,
2021-07-14 23:59:59,63.51754458432379,c
2021-07-15 00:00:00,78.62184918414778,
2021-07-15 10:00:00,41.60941963836581,
2021-07-15 10:30:00,27.15046896083311,
2021-07-15 12:00:00,12.780204843571596,
2021-07-15 13:30:00,28.84083163172238,
2021-07-15 15:00:00,30.888347635379773,
2021-07-15 15:30:30,30.888347635379773,
2021-07-15 23:59:59,16.435848560017803,c
2021-07-16 00:00:00,12.501972785944076,
2021-07-16 10:00:00,18.50648111773353,
2021-07-16 10:30:00,14.32067486655501,
2021-07-16 12:00:00,27.29386773512715,
2021-07-16 13:30:00,31.72840062789578,
2021-07-16 15:00:00,35.88362016277654,
2021-07-16 15:30:30,35.88362016277654,
2021-07-16 23:59:59,32.39177151695776,w
2021-07-19 00:00:00,43.07742866703097,
2021-07-19 10:00:00,40.77858405788618,
2021-07-19 10:30:00,49.45421660483282,
2021-07-19 12:00:00,46.389539250975986,
2021-07-19 13:30:00,55.65373984804046,
2021-07-19 15:00:00,65.26657059406523,
2021-07-19 15:30:30,65.26657059406523,s
2021-07-19 23:59:59,66.19134516068016,c
2021-07-20 00:00:00,49.39148936776007,
2021-07-20 10:00:00,41.97054520434892,
2021-07-20 10:30:00,29.427947734008512,
2021-07-20 12:00:00,37.94968741551543,
2021-07-20 13:30:00,57.65865191850446,
2021-07-20 15:00:00,65.53592369676699,
2021-07-20 15:30:30,65.53592369676699,
2021-07-20 23:59:59,73.48451053962538,c
2021-07-21 00:00:00,57.85969174612603,
2021-07-21 10:00:00,51.60434546631268,
2021-07-21 10:30:00,52.325585742857356,
2021-07-21 12:00:00,58.703457674358106,
2021-07-21 13:30:00,61.723900642618446,
2021-07-21 15:00:00,69.43275376621307,
2021-07-21 15:30:30,69.43275376621307,
2021-07-21 23:59:59,76.76091816367398,c
2021-07-22 00:00:00,76.36717505680542,
2021-07-22 10:00:00,82.70654343053263,
2021-07-22 10:30:00,88.2330104464246,
2021-07-22 12:00:00,88.1432766299356,
2021-07-22 13:30:00,95.7355713941239,
2021-07-22 15:00:00,98.85283461649851,
2021-07-22 15:30:30,98.85283461649851,
2021-07-22 23:59:59,95.51772430779772,c
2021-07-23 00:00:00,77.77604554179436,
2021-07-23 10:00:00,86.93742071924385,
2021-07-23 10:30:00,54.75647376075051,
2021-07-23 12:00:00,42.455610261282004,
2021-07-23 13:30:00,63.00405397309885,
2021-07-23 15:00:00,62.50458571309014,
2021-07-23 15:30:30,62.50458571309014,
2021-07-23 23:59:59,65.55479596036503,w
2021-07-26 00:00:00,89.42829478418162,
2021-07-26 10:00:00,47.64554049901756,
2021-07-26 10:30:00,54.70264266438551,
2021-07-26 12:00:00,54.79749891860649,
2021-07-26 13:30:00,54.80374519211887,
2021-07-26 15:00:00,50.7888836174543,
2021-07-26 15:30:30,50.7888836174543,
2021-07-26 23:59:59,52.286073123354754,c
2021-07-27 00:00:00,41.17880568911903,
2021-07-27 10:00:00,66.17012257239651,
2021-07-27 10:30:00,82.86150386571614,
2021-07-27 12:00:00,78.92069965661312,
2021-07-27 13:30:00,85.09473959185857,
2021-07-27 15:00:00,80.55679210594258,
2021-07-27 15:30:30,80.55679210594258,
2021-07-27 23:59:59,82.29852630997277,c
2021-07-28 00:00:00,117.13768299793458,
2021-07-28 10:00:00,120.59903374507894,
2021-07-28 10:30:00,101.5040986140342,
2021-07-28 12:00:00,106.19048964827311,
2021-07-28 13:30:00,113.07108919417851,
2021-07-28 15:00:00,104.17851996303443,
2021-07-28 15:30:30,104.17851996303443,
2021-07-28 23:59:59,109.12751626205636,c
2021-07-29 00:00:00,111.73947668661515,
2021-07-29 10:00:00,80.41914239081586,
2021-07-29 10:30:00,85.92478104397571,
2021-07-29 12:00:00,78.11934212676385,
2021-07-29 13:30:00,76.85995477488188,
2021-07-29 15:00:00,78.57827774773045,
2021-07-29 15:30:30,78.57827774773045,
2021-07-29 23:59:59,63.01837963234493,c
2021-07-30 00:00:00,59.689891123967186,
2021-07-30 10:00:00,29.51784564934519,
2021-07-30 10:30:00,38.4336627523935,
2021-07-30 12:00:00,37.07274619657562,
2021-07-30 13:30:00,33.08406651992732,
2021-07-30 15:00:00,37.40808669798537,
2021-07-30 15:30:30,37.40808669798537,
2021-07-30 23:59:59,36.36282149209444,w
2021-08-02 00:00:00,36.36282149209444,
2021-08-02 10:00:00,36.36282149209444,
2021-08-02 10:30:00,36.36282149209444,
2021-08-02 12:00:00,36.36282149209444,
2021-08-02 13:30:00,36.36282149209444,
2021-08-02 15:00:00,36.36282149209444,
2021-08-02 15:30:30,36.36282149209444,
2021-08-02 23:59:59,36.36282149209444,c
2021-08-03 00:00:00,50.54492357489653,
2021-08-03 10:00:00,0.8886342759248009,
2021-08-03 10:30:00,10.466249204541896,
2021-08-03 12:00:00,0.5092036092048602,
2021-08-03 13:30:00,1.1596018029729294,
2021-08-03 15:00:00,3.504262084827019,
2021-08-03 15:30:30,3.504262084827019,
2021-08-03 23:59:59,-1.2210769127733556,c
2021-08-04 00:00:00,2.6431055110844,
2021-08-04 10:00:00,3.1678670930552926,
2021-08-04 10:30:00,0.4060997047040473,
2021-08-04 12:00:00,5.327180992476542,
2021-08-04 13:30:00,3.5284146610588323,
2021-08-04 15:00:00,0.4483182733176818,
2021-08-04 15:30:30,0.4483182733176818,
2021-08-04 23:59:59,6.045169948424814,c
2021-08-05 00:00:00,3.565710853200244,
2021-08-05 10:00:00,-3.69107306309661,
2021-08-05 10:30:00,2.653621582951814,
2021-08-05 12:00:00,5.706416178794825,
2021-08-05 13:30:00,10.953582288879488,
2021-08-05 15:00:00,19.977477904291277,
2021-08-05 15:30:30,19.977477904291277,
2021-08-05 23:59:59,23.111398701480653,c
2021-08-06 00:00:00,23.591099997686,
2021-08-06 10:00:00,22.368662254024684,
2021-08-06 10:30:00,17.50655802995459,
2021-08-06 12:00:00,10.224686031915667,
2021-08-06 13:30:00,11.882374994824204,
2021-08-06 15:00:00,8.683112417279517,
2021-08-06 15:30:30,8.683112417279517,
2021-08-06 23:59:59,10.192005368246555,w
2021-08-09 00:00:00,10.206924708921292,
2021-08-09 10:00:00,16.327969761712097,
2021-08-09 10:30:00,14.938750026133448,
2021-08-09 12:00:00,5.226804511668547,
2021-08-09 13:30:00,1.0855164783055216,
2021-08-09 15:00:00,6.2360630000290485,
2021-08-09 15:30:30,6.2360630000290485,
2021-08-09 23:59:59,4.5572704573104375,c
2021-08-10 00:00:00,0.7844511582447922,
2021-08-10 10:00:00,-10.320074724590995,
2021-08-10 10:30:00,-15.846193951738883,
2021-08-10 12:00:00,-9.800684712566294,
2021-08-10 13:30:00,-9.375600973285941,
2021-08-10 15:00:00,-10.274126645889282,
2021-08-10 15:30:30,-10.274126645889282,
2021-08-10 23:59:59,-2.8190143126502107,c
2021-08-11 00:00:00,3.2993384340296643,
2021-08-11 10:00:00,11.592728416265913,
2021-08-11 10:30:00,21.31875070527917,
2021-08-11 12:00:00,10.21677548784021,
2021-08-11 13:30:00,8.51770584023086,
2021-08-11 15:00:00,3.6902607155592477,
2021-08-11 15:30:30,3.6902607155592477,
2021-08-11 23:59:59,0.0,a
2021-08-12 00:00:00,6.1955663626076785,
2021-08-12 10:00:00,25.37863419316875,
