date,EU_MSCI_DM_STAY_2022_Q3,meta
2022-06-30 00:00:00,14.121730801607825,
2022-06-30 03:30:00,18.677293828332253,
2022-06-30 04:00:00,16.210017217554366,
2022-06-30 06:00:00,7.1154355156550935,
2022-06-30 08:00:00,5.310988171875223,
2022-06-30 10:30:00,-2.7084851401147176,
2022-06-30 11:00:00,2.8647575482623466,
2022-06-30 23:59:59,7.122065381247808,c
2022-07-01 00:00:00,1.4581583424908615,
2022-07-01 03:30:00,-5.0412073084379045,
2022-07-01 04:00:00,5.949171971104022,
2022-07-01 06:00:00,-6.52817036501564,
2022-07-01 08:00:00,-7.658223483806225,
2022-07-01 10:30:00,11.656691554595028,
2022-07-01 11:00:00,9.670775847698593,
2022-07-01 23:59:59,9.776256910111215,w
2022-07-04 00:00:00,-8.6407928382704,
2022-07-04 03:30:00,-14.867217580688518,
2022-07-04 04:00:00,-16.174844935873566,
2022-07-04 06:00:00,-17.629990135473875,
2022-07-04 08:00:00,-11.23211897222491,
2022-07-04 10:30:00,-26.189193026155394,
2022-07-04 11:00:00,-24.97155531284467,
2022-07-04 23:59:59,-19.458292187586537,c
2022-07-05 00:00:00,-10.656729400913136,
2022-07-05 03:30:00,-4.559782021028738,
2022-07-05 04:00:00,-0.6608985970222818,
2022-07-05 06:00:00,0.40935758982638504,
2022-07-05 08:00:00,-1.8883118765179603,
2022-07-05 10:30:00,30.709514548091718,
2022-07-05 11:00:00,31.786145938350202,
2022-07-05 23:59:59,30.85651827613802,c
2022-07-06 00:00:00,27.089203748589796,
2022-07-06 03:30:00,33.494577312154746,
2022-07-06 04:00:00,38.7700738189985,
2022-07-06 06:00:00,36.196746087803106,
2022-07-06 08:00:00,41.05940532583067,
2022-07-06 10:30:00,52.97466055691471,
2022-07-06 11:00:00,57.10475389801026,
2022-07-06 23:59:59,54.47419720823673,c
2022-07-07 00:00:00,49.709026341880985,
2022-07-07 03:30:00,50.42824147817305,
2022-07-07 04:00:00,55.042076019761,
2022-07-07 06:00:00,45.4314777943608,
2022-07-07 08:00:00,47.60923183137773,
2022-07-07 10:30:00,41.80222368878327,
2022-07-07 11:00:00,40.32873880691827,
