date,AS_MSCI_EM_REST_AD_2022_Q2,meta
2022-05-18 18:30:00,106.66770756271396,
2022-05-18 20:00:00,106.66770756271396,
2022-05-18 23:00:00,139.8180586878591,
2022-05-18 23:59:59,137.5079746240594,c
2022-05-19 00:00:00,128.63373282585638,
2022-05-19 01:00:00,159.86747103646456,
2022-05-19 02:30:00,159.86747103646456,
2022-05-19 03:00:00,159.86747103646456,
2022-05-19 18:30:00,159.86747103646456,
2022-05-19 20:00:00,159.86747103646456,
2022-05-19 23:00:00,117.62500805764675,
2022-05-19 23:59:59,136.05756930757997,c
2022-05-20 00:00:00,132.47063981927442,
2022-05-20 01:00:00,128.62720837314714,
2022-05-20 02:30:00,128.62720837314714,
2022-05-20 03:00:00,128.62720837314714,
2022-05-20 18:30:00,128.62720837314714,
2022-05-20 20:00:00,128.62720837314714,
2022-05-20 23:00:00,128.62720837314714,
2022-05-20 23:59:59,93.64240619311938,w
2022-05-23 00:00:00,-14.940827368886659,
2022-05-23 01:00:00,-8.28628835337102,
2022-05-23 02:30:00,-8.28628835337102,
2022-05-23 03:00:00,-8.28628835337102,
2022-05-23 18:30:00,-8.28628835337102,
2022-05-23 20:00:00,-8.28628835337102,
2022-05-23 23:00:00,-13.34242409648698,
2022-05-23 23:59:59,19.435363942653566,c
2022-05-24 00:00:00,44.92953046461544,
2022-05-24 01:00:00,32.08456570747447,
2022-05-24 02:30:00,32.08456570747447,
2022-05-24 03:00:00,32.08456570747447,
2022-05-24 18:30:00,32.08456570747447,
2022-05-24 20:00:00,32.08456570747447,
2022-05-24 23:00:00,33.36888591085034,
2022-05-24 23:59:59,2.9269511782293307,c
2022-05-25 00:00:00,-12.454049461525784,
2022-05-25 01:00:00,0.5876839839615684,
2022-05-25 02:30:00,0.5876839839615684,
2022-05-25 03:00:00,0.5876839839615684,
2022-05-25 18:30:00,0.5876839839615684,
2022-05-25 20:00:00,0.5876839839615684,
2022-05-25 23:00:00,3.5516133059367974,
2022-05-25 23:59:59,-7.990682033950435,c
2022-05-26 00:00:00,9.671119808685233,
2022-05-26 01:00:00,8.607200588889384,
2022-05-26 02:30:00,8.607200588889384,
2022-05-26 03:00:00,8.607200588889384,
2022-05-26 18:30:00,8.607200588889384,
2022-05-26 20:00:00,8.607200588889384,
2022-05-26 23:00:00,7.412870046840538,
2022-05-26 23:59:59,13.901537351172038,c
2022-05-27 00:00:00,15.39519774555319,
2022-05-27 01:00:00,38.345678225792014,
2022-05-27 02:30:00,38.345678225792014,
2022-05-27 03:00:00,38.345678225792014,
2022-05-27 18:30:00,38.345678225792014,
2022-05-27 20:00:00,38.345678225792014,
2022-05-27 23:00:00,38.345678225792014,
2022-05-27 23:59:59,33.73421083296603,w
2022-05-30 00:00:00,47.60909607200236,
2022-05-30 01:00:00,36.84348615189644,
2022-05-30 02:30:00,36.84348615189644,
2022-05-30 03:00:00,36.84348615189644,
2022-05-30 18:30:00,36.84348615189644,
2022-05-30 20:00:00,36.84348615189644,
2022-05-30 23:00:00,30.464267419676474,
2022-05-30 23:59:59,30.713884073782282,c
2022-05-31 00:00:00,45.46648809987255,
2022-05-31 01:00:00,29.152050619522555,
2022-05-31 02:30:00,29.152050619522555,
2022-05-31 03:00:00,29.152050619522555,
2022-05-31 18:30:00,29.152050619522555,
2022-05-31 20:00:00,29.152050619522555,
2022-05-31 23:00:00,-36.15097999973017,
2022-05-31 23:59:59,-38.534819415449675,e
2022-06-01 00:00:00,-36.333678105663694,
2022-06-01 01:00:00,-45.207559185245174,
2022-06-01 02:30:00,-45.207559185245174,
2022-06-01 03:00:00,-45.207559185245174,
2022-06-01 18:30:00,-45.207559185245174,
2022-06-01 20:00:00,-45.207559185245174,
2022-06-01 23:00:00,-20.524522241104478,
2022-06-01 23:59:59,12.574924744665623,c
2022-06-02 00:00:00,13.327155083395638,
2022-06-02 01:00:00,10.258079481490569,
2022-06-02 02:30:00,10.258079481490569,
2022-06-02 03:00:00,10.258079481490569,
2022-06-02 18:30:00,10.258079481490569,
2022-06-02 20:00:00,10.258079481490569,
2022-06-02 23:00:00,30.67904986872861,
2022-06-02 23:59:59,40.978384712887504,c
2022-06-03 00:00:00,24.208285217736233,
2022-06-03 01:00:00,57.36328378175068,
2022-06-03 02:30:00,57.36328378175068,
2022-06-03 03:00:00,57.36328378175068,
2022-06-03 18:30:00,57.36328378175068,
2022-06-03 20:00:00,57.36328378175068,
2022-06-03 23:00:00,57.36328378175068,
2022-06-03 23:59:59,57.07834659783762,w
2022-06-06 00:00:00,10.081932360743679,
2022-06-06 01:00:00,4.835361661036245,
2022-06-06 02:30:00,4.835361661036245,
2022-06-06 03:00:00,4.835361661036245,
2022-06-06 18:30:00,4.835361661036245,
2022-06-06 20:00:00,4.835361661036245,
2022-06-06 23:00:00,14.644410651966183,
2022-06-06 23:59:59,16.392597180274663,c
2022-06-07 00:00:00,21.971229120898755,
2022-06-07 01:00:00,30.96909792291794,
2022-06-07 02:30:00,30.96909792291794,
2022-06-07 03:00:00,30.96909792291794,
2022-06-07 18:30:00,30.96909792291794,
2022-06-07 20:00:00,30.96909792291794,
2022-06-07 23:00:00,37.82636624071816,
2022-06-07 23:59:59,41.21672463087418,c
2022-06-08 00:00:00,43.95222849173294,
2022-06-08 01:00:00,60.06895142856379,
2022-06-08 02:30:00,60.06895142856379,
2022-06-08 03:00:00,60.06895142856379,
2022-06-08 18:30:00,60.06895142856379,
2022-06-08 20:00:00,60.06895142856379,
2022-06-08 23:00:00,109.39927973851321,
2022-06-08 23:59:59,104.211313229899,c
2022-06-09 00:00:00,106.69243197924723,
2022-06-09 01:00:00,93.03974356688707,
2022-06-09 02:30:00,93.03974356688707,
2022-06-09 03:00:00,93.03974356688707,
2022-06-09 18:30:00,93.03974356688707,
2022-06-09 20:00:00,93.03974356688707,
2022-06-09 23:00:00,204.3156872568778,
2022-06-09 23:59:59,202.85925846665447,c
2022-06-10 00:00:00,186.07072261594757,
2022-06-10 01:00:00,195.2165765795601,
2022-06-10 02:30:00,195.2165765795601,
2022-06-10 03:00:00,195.2165765795601,
2022-06-10 18:30:00,195.2165765795601,
2022-06-10 20:00:00,195.2165765795601,
2022-06-10 23:00:00,195.2165765795601,
2022-06-10 23:59:59,213.9139585839504,w
2022-06-13 00:00:00,247.2694766567625,
2022-06-13 01:00:00,230.05201162484548,
2022-06-13 02:30:00,230.05201162484548,
2022-06-13 03:00:00,230.05201162484548,
2022-06-13 18:30:00,230.05201162484548,
2022-06-13 20:00:00,230.05201162484548,
2022-06-13 23:00:00,99.61317559817618,
2022-06-13 23:59:59,85.78861570246221,c
2022-06-14 00:00:00,96.52181982051701,
2022-06-14 01:00:00,61.71569456835499,
2022-06-14 02:30:00,61.71569456835499,
2022-06-14 03:00:00,61.71569456835499,
2022-06-14 18:30:00,61.71569456835499,
2022-06-14 20:00:00,61.71569456835499,
2022-06-14 23:00:00,58.53541327223948,
2022-06-14 23:59:59,89.17049762460398,c
2022-06-15 00:00:00,99.7017687924216,
2022-06-15 01:00:00,111.52516879906759,
2022-06-15 02:30:00,111.52516879906759,
2022-06-15 03:00:00,111.52516879906759,
2022-06-15 18:30:00,111.52516879906759,
2022-06-15 20:00:00,111.52516879906759,
2022-06-15 23:00:00,22.891099300411554,
2022-06-15 23:59:59,-2.292427931742594,c
2022-06-16 00:00:00,8.049376472783365,
2022-06-16 01:00:00,3.0513914083121847,
2022-06-16 02:30:00,3.0513914083121847,
2022-06-16 03:00:00,3.0513914083121847,
2022-06-16 18:30:00,3.0513914083121847,
2022-06-16 20:00:00,3.0513914083121847,
2022-06-16 23:00:00,52.339080083178274,
2022-06-16 23:59:59,57.0979493365502,c
2022-06-17 00:00:00,58.33109958518193,
2022-06-17 01:00:00,90.60879260607017,
2022-06-17 02:30:00,90.60879260607017,
2022-06-17 03:00:00,90.60879260607017,
2022-06-17 18:30:00,90.60879260607017,
2022-06-17 20:00:00,90.60879260607017,
2022-06-17 23:00:00,90.60879260607017,
2022-06-17 23:59:59,116.75702957641407,w
2022-06-20 00:00:00,73.46324349305826,
2022-06-20 01:00:00,81.85293811917381,
2022-06-20 02:30:00,81.85293811917381,
2022-06-20 03:00:00,81.85293811917381,
2022-06-20 18:30:00,81.85293811917381,
2022-06-20 20:00:00,81.85293811917381,
2022-06-20 23:00:00,72.60237702269545,
2022-06-20 23:59:59,66.03658425642003,c
2022-06-21 00:00:00,70.33895201828558,
2022-06-21 01:00:00,66.82829991604191,
2022-06-21 02:30:00,66.82829991604191,
2022-06-21 03:00:00,66.82829991604191,
2022-06-21 18:30:00,66.82829991604191,
2022-06-21 20:00:00,66.82829991604191,
2022-06-21 23:00:00,138.38754186391483,
2022-06-21 23:59:59,69.0832491247423,c
2022-06-22 00:00:00,73.95047366537645,
2022-06-22 01:00:00,62.98325536282272,
2022-06-22 02:30:00,62.98325536282272,
2022-06-22 03:00:00,62.98325536282272,
2022-06-22 18:30:00,62.98325536282272,
2022-06-22 20:00:00,62.98325536282272,
2022-06-22 23:00:00,-152.70052640707195,
2022-06-22 23:59:59,-214.50611343483166,c
2022-06-23 00:00:00,-192.20903966611263,
2022-06-23 01:00:00,-197.60442756466585,
2022-06-23 02:30:00,-197.60442756466585,
2022-06-23 03:00:00,-197.60442756466585,
2022-06-23 18:30:00,-197.60442756466585,
2022-06-23 20:00:00,-197.60442756466585,
2022-06-23 23:00:00,-313.6931904811875,
2022-06-23 23:59:59,-353.1532142701666,c
2022-06-24 00:00:00,-347.1633622778278,
2022-06-24 01:00:00,-324.20407797671226,
2022-06-24 02:30:00,-324.20407797671226,
2022-06-24 03:00:00,-324.20407797671226,
2022-06-24 18:30:00,-324.20407797671226,
2022-06-24 20:00:00,-324.20407797671226,
2022-06-24 23:00:00,-324.20407797671226,
2022-06-24 23:59:59,-339.23628736070884,w
2022-06-27 00:00:00,-279.20912773380763,
2022-06-27 01:00:00,-301.55968178175146,
2022-06-27 02:30:00,-301.55968178175146,
2022-06-27 03:00:00,-301.55968178175146,
2022-06-27 18:30:00,-301.55968178175146,
2022-06-27 20:00:00,-301.55968178175146,
2022-06-27 23:00:00,-351.10866598797975,
2022-06-27 23:59:59,-357.09350317365863,c
2022-06-28 00:00:00,-360.8958719989673,
2022-06-28 01:00:00,-394.6481328851611,
2022-06-28 02:30:00,-394.6481328851611,
2022-06-28 03:00:00,-394.6481328851611,
2022-06-28 18:30:00,-394.6481328851611,
2022-06-28 20:00:00,-394.6481328851611,
2022-06-28 23:00:00,-394.6481328851611,
2022-06-28 23:59:59,-378.8357728139978,c
