date,MSCI_VNQ_2022_Q3,meta
2022-07-15 00:00:00,51.32932617986928,
2022-07-15 10:00:00,41.7790972858871,
2022-07-15 10:30:00,32.27661888435141,
2022-07-15 12:00:00,45.46833265244633,
2022-07-15 13:30:00,48.894124618883964,
2022-07-15 15:00:00,52.31292104506935,
2022-07-15 15:30:30,52.31292104506935,
2022-07-15 23:59:59,51.198524504658785,w
2022-07-18 00:00:00,53.90452809163149,
2022-07-18 10:00:00,38.36915541683937,
2022-07-18 10:30:00,45.23544759717402,
2022-07-18 12:00:00,41.14683304031163,
2022-07-18 13:30:00,35.474071957531145,
2022-07-18 15:00:00,39.070683372748015,
2022-07-18 15:30:30,39.070683372748015,
2022-07-18 23:59:59,39.19084034516063,c
2022-07-19 00:00:00,16.22418413731001,
2022-07-19 10:00:00,-9.725334931340067,
2022-07-19 10:30:00,-21.36527952507222,
2022-07-19 12:00:00,-19.185041049793057,
2022-07-19 13:30:00,-30.131397644766313,
2022-07-19 15:00:00,-20.850393604346486,
2022-07-19 15:30:30,-20.850393604346486,
2022-07-19 23:59:59,-17.276589361347558,c
2022-07-20 00:00:00,-12.47599118925717,
2022-07-20 10:00:00,-2.560551065347923,
2022-07-20 10:30:00,-1.046529950972143,
2022-07-20 12:00:00,4.626208022992811,
2022-07-20 13:30:00,18.532885404561174,
2022-07-20 15:00:00,13.364682609434512,
2022-07-20 15:30:30,13.364682609434512,
2022-07-20 23:59:59,3.503770611753481,c
2022-07-21 00:00:00,0.1392187860407319,
2022-07-21 10:00:00,1.1718640916706726,
2022-07-21 10:30:00,9.066654810172665,
2022-07-21 12:00:00,-1.1361113727078276,
2022-07-21 13:30:00,2.991611469951561,
2022-07-21 15:00:00,2.3007771183796244,
2022-07-21 15:30:30,2.3007771183796244,
2022-07-21 23:59:59,-6.52913190733434,c
2022-07-22 00:00:00,-18.582460028924803,
2022-07-22 10:00:00,-2.573648197574278,
2022-07-22 10:30:00,-5.389276299693161,
2022-07-22 12:00:00,-1.9214180809798693,
2022-07-22 13:30:00,-5.139590104220318,
2022-07-22 15:00:00,-4.490847309770395,
2022-07-22 15:30:30,-4.490847309770395,
2022-07-22 23:59:59,-4.218237039433225,w
2022-07-25 00:00:00,-5.549249147523157,
2022-07-25 10:00:00,-19.233469360999788,
2022-07-25 10:30:00,-20.877229536510985,
2022-07-25 12:00:00,-15.772846888210355,
2022-07-25 13:30:00,-6.950575441855164,
2022-07-25 15:00:00,-4.683465245833828,
2022-07-25 15:30:30,-4.683465245833828,
2022-07-25 23:59:59,-0.3929897555847661,c
2022-07-26 00:00:00,-5.203640052953459,
2022-07-26 10:00:00,-1.8717299404070327,
2022-07-26 10:30:00,4.887628332355277,
2022-07-26 12:00:00,7.594938834344691,
2022-07-26 13:30:00,20.0369757092107,
2022-07-26 15:00:00,29.2953098773052,
2022-07-26 15:30:30,29.2953098773052,
2022-07-26 23:59:59,30.154127623627083,c
2022-07-27 00:00:00,19.686598641354607,
2022-07-27 10:00:00,5.984045984641112,
2022-07-27 10:30:00,3.566336606533469,
2022-07-27 12:00:00,14.42107408083598,
2022-07-27 13:30:00,19.823870674797696,
2022-07-27 15:00:00,7.803824660460731,
2022-07-27 15:30:30,7.803824660460731,
2022-07-27 23:59:59,2.3833107097413953,c
2022-07-28 00:00:00,-0.3389826409188983,
2022-07-28 10:00:00,-23.56485884026122,
2022-07-28 10:30:00,-8.003851887922337,
2022-07-28 12:00:00,-4.225036873191714,
2022-07-28 13:30:00,-3.095851010234572,
2022-07-28 15:00:00,-5.212628326191208,
2022-07-28 15:30:30,-5.212628326191208,
2022-07-28 23:59:59,-6.804919225072742,c
2022-07-29 00:00:00,-36.78334652787756,
2022-07-29 10:00:00,-20.59558255652404,
2022-07-29 10:30:00,-14.368824533426336,
2022-07-29 12:00:00,-12.120912786240337,
2022-07-29 13:30:00,-13.27836662280735,
2022-07-29 15:00:00,-17.51049732131725,
2022-07-29 15:30:30,-17.51049732131725,s
2022-07-29 23:59:59,3.119034828571472,w
2022-08-01 00:00:00,29.31858969778019,
2022-08-01 10:00:00,10.353334230103231,
2022-08-01 10:30:00,9.37975539913462,
2022-08-01 12:00:00,4.884793981428289,
2022-08-01 13:30:00,7.0578495311778955,
2022-08-01 15:00:00,18.420354360739047,
2022-08-01 15:30:30,18.420354360739047,
2022-08-01 23:59:59,5.327410449635524,c
2022-08-02 00:00:00,39.03168321749511,
2022-08-02 10:00:00,33.68160788876036,
2022-08-02 10:30:00,29.15695866569353,
2022-08-02 12:00:00,37.30196073821349,
2022-08-02 13:30:00,27.33344661831458,
2022-08-02 15:00:00,31.54444101467342,
2022-08-02 15:30:30,31.54444101467342,
2022-08-02 23:59:59,26.955265030821398,c
2022-08-03 00:00:00,14.260265961406324,
2022-08-03 10:00:00,12.117061489514443,
2022-08-03 10:30:00,11.71332861209794,
2022-08-03 12:00:00,6.757837153583631,
2022-08-03 13:30:00,-8.369352410045327,
2022-08-03 15:00:00,-7.492664948158317,
2022-08-03 15:30:30,-7.492664948158317,
2022-08-03 23:59:59,-18.60771033270957,c
2022-08-04 00:00:00,-28.717109664259837,
2022-08-04 10:00:00,-0.10916354898099301,
2022-08-04 10:30:00,-0.14645799894025813,
2022-08-04 12:00:00,-4.020134296529023,
2022-08-04 13:30:00,-17.055868905764406,
2022-08-04 15:00:00,-23.010669745790665,
2022-08-04 15:30:30,-23.010669745790665,
2022-08-04 23:59:59,-23.371647424597732,c
2022-08-05 00:00:00,-2.5720013901971113,
2022-08-05 10:00:00,-38.42074469343807,
2022-08-05 10:30:00,-27.361189028593806,
2022-08-05 12:00:00,-34.33258970665524,
2022-08-05 13:30:00,-39.36901077024317,
2022-08-05 15:00:00,-40.3789442673907,
2022-08-05 15:30:30,-40.3789442673907,
2022-08-05 23:59:59,-43.79187969173504,w
2022-08-08 00:00:00,-65.62910402678189,
2022-08-08 10:00:00,-51.77299718521785,
2022-08-08 10:30:00,-30.70318136512687,
2022-08-08 12:00:00,-22.066529967545694,
2022-08-08 13:30:00,-23.184162311493715,
2022-08-08 15:00:00,-21.472667643719898,
2022-08-08 15:30:30,-21.472667643719898,
2022-08-08 23:59:59,-17.365853753790933,c
2022-08-09 00:00:00,1.384060802920315,
2022-08-09 10:00:00,-12.225641899703092,
2022-08-09 10:30:00,-15.638956958770779,
2022-08-09 12:00:00,-28.15828868185531,
2022-08-09 13:30:00,-17.013841773602003,
2022-08-09 15:00:00,-15.640363302497631,
2022-08-09 15:30:30,-15.640363302497631,
2022-08-09 23:59:59,-11.468011488839046,c
2022-08-10 00:00:00,-21.953922619439417,
2022-08-10 10:00:00,-41.19378019587962,
2022-08-10 10:30:00,-41.93518193956132,
