date,CAD_FTSE_2021_Q2,meta
2021-04-23 13:30:00,-74.98729668316446,
2021-04-23 15:00:00,-49.78204067684237,
2021-04-23 15:30:30,-49.78204067684237,
2021-04-23 23:59:59,-43.02221259297039,w
2021-04-26 00:00:00,-40.07922197635662,
2021-04-26 10:00:00,-40.02837321690686,
2021-04-26 10:30:00,-54.175920625694744,
2021-04-26 12:00:00,-47.51504587353293,
2021-04-26 13:30:00,-56.543911712616136,
2021-04-26 15:00:00,-63.64938497508774,
2021-04-26 15:30:30,-63.64938497508774,
2021-04-26 23:59:59,-55.70473118507698,c
2021-04-27 00:00:00,-61.234401900539524,
2021-04-27 10:00:00,-25.763498320367034,
2021-04-27 10:30:00,-22.971875826196083,
2021-04-27 12:00:00,-18.84320513800003,
2021-04-27 13:30:00,-29.265054429405154,
2021-04-27 15:00:00,-30.38255181561044,
2021-04-27 15:30:30,-30.38255181561044,
2021-04-27 23:59:59,-10.287691859764891,c
2021-04-28 00:00:00,-8.0921475185678,
2021-04-28 10:00:00,-21.86334341579459,
2021-04-28 10:30:00,-32.288876885553236,
2021-04-28 12:00:00,-22.609279608146608,
2021-04-28 13:30:00,-19.305840209490725,
2021-04-28 15:00:00,-22.803942067010667,
2021-04-28 15:30:30,-22.803942067010667,
2021-04-28 23:59:59,-28.357082299619833,c
2021-04-29 00:00:00,-46.687073690125544,
2021-04-29 10:00:00,-66.8878803323164,
2021-04-29 10:30:00,-58.69786901564976,
2021-04-29 12:00:00,-68.85392552315807,
2021-04-29 13:30:00,-65.93320555489117,
2021-04-29 15:00:00,-51.43976069423843,
2021-04-29 15:30:30,-51.43976069423843,
2021-04-29 23:59:59,-41.06055387858396,c
2021-04-30 00:00:00,-36.59622894995255,
2021-04-30 10:00:00,-32.31396678494548,
2021-04-30 10:30:00,-26.020068784398973,
2021-04-30 12:00:00,-24.316094906762373,
2021-04-30 13:30:00,-37.96464997332441,
2021-04-30 15:00:00,-41.668024153359056,
2021-04-30 15:30:30,-41.668024153359056,
2021-04-30 23:59:59,-35.493107332753425,w
2021-05-03 00:00:00,-61.29507548449419,
2021-05-03 10:00:00,-70.94150956353587,
2021-05-03 10:30:00,-82.9686258962679,
2021-05-03 12:00:00,-117.86114848097623,
2021-05-03 13:30:00,-114.20010753519819,
2021-05-03 15:00:00,-116.02238433727052,
2021-05-03 15:30:30,-116.02238433727052,
2021-05-03 23:59:59,-93.58834345194282,c
2021-05-04 00:00:00,-127.15092267053797,
2021-05-04 10:00:00,-101.41447367590763,
2021-05-04 10:30:00,-99.3709147248178,
2021-05-04 12:00:00,-112.39779839657422,
2021-05-04 13:30:00,-105.61016332570352,
2021-05-04 15:00:00,-97.20576880999351,
2021-05-04 15:30:30,-97.20576880999351,
2021-05-04 23:59:59,-81.46683444938799,c
2021-05-05 00:00:00,-87.14793075056696,
2021-05-05 10:00:00,-114.9089857658305,
2021-05-05 10:30:00,-121.53113576421674,
2021-05-05 12:00:00,-142.26559001024407,
2021-05-05 13:30:00,-142.18101290763343,
2021-05-05 15:00:00,-142.0771947047465,
2021-05-05 15:30:30,-142.0771947047465,
2021-05-05 23:59:59,-131.3387457430681,c
2021-05-06 00:00:00,-136.04940715632165,
2021-05-06 10:00:00,-128.0173211693923,
2021-05-06 10:30:00,-129.1625572680623,
2021-05-06 12:00:00,-135.28001675681344,
2021-05-06 13:30:00,-120.9261335627366,
2021-05-06 15:00:00,-131.8797715362257,
2021-05-06 15:30:30,-131.8797715362257,
2021-05-06 23:59:59,-116.78272370295326,c
2021-05-07 00:00:00,-110.02450562097602,
2021-05-07 10:00:00,-140.6013914060568,
2021-05-07 10:30:00,-147.22896771436854,
2021-05-07 12:00:00,-169.9845198552175,
2021-05-07 13:30:00,-170.30593853300707,
2021-05-07 15:00:00,-186.9538775608421,
2021-05-07 15:30:30,-186.9538775608421,
2021-05-07 23:59:59,-182.77147403356958,w
2021-05-10 00:00:00,-178.953596227243,
2021-05-10 10:00:00,-177.08944096881442,
2021-05-10 10:30:00,-177.5845094765773,
2021-05-10 12:00:00,-229.466934871979,
2021-05-10 13:30:00,-231.9098810021851,
2021-05-10 15:00:00,-220.61540439633245,
2021-05-10 15:30:30,-220.61540439633245,
2021-05-10 23:59:59,-206.19394854914253,c
2021-05-11 00:00:00,-202.2734366185441,
2021-05-11 10:00:00,-203.08613472647357,
2021-05-11 10:30:00,-205.32672387963294,
2021-05-11 12:00:00,-206.85301808248914,
2021-05-11 13:30:00,-197.97159479841048,
2021-05-11 15:00:00,-203.02669104774304,
2021-05-11 15:30:30,-203.02669104774304,
2021-05-11 23:59:59,-184.3523910410122,c
2021-05-12 00:00:00,-180.9791627785694,
2021-05-12 10:00:00,-172.98449138868955,
2021-05-12 10:30:00,-184.04694744470908,
2021-05-12 12:00:00,-197.35747128394314,
2021-05-12 13:30:00,-186.38928072757562,
2021-05-12 15:00:00,-197.83570540127585,
2021-05-12 15:30:30,-197.83570540127585,
2021-05-12 23:59:59,-186.00148219906077,c
2021-05-13 00:00:00,-186.70118267833277,
2021-05-13 10:00:00,-205.27584321707036,
2021-05-13 10:30:00,-201.4444560662355,
2021-05-13 12:00:00,-217.87310571267471,
2021-05-13 13:30:00,-206.58958357560596,
2021-05-13 15:00:00,-218.05698228111214,
2021-05-13 15:30:30,-218.05698228111214,u
2021-05-13 23:59:59,-223.05119978032872,c
2021-05-14 00:00:00,-189.524363899352,
2021-05-14 10:00:00,-129.58832967522403,
2021-05-14 10:30:00,-114.39940398608496,
2021-05-14 12:00:00,-103.67772807763959,
2021-05-14 13:30:00,-141.57290613353962,
2021-05-14 15:00:00,-128.34566738237754,
2021-05-14 15:30:30,-128.34566738237754,
2021-05-14 23:59:59,-128.91423864515946,w
2021-05-17 00:00:00,-119.69859028802603,
2021-05-17 10:00:00,-120.4719964043411,
2021-05-17 10:30:00,-117.39577183011534,
2021-05-17 12:00:00,-118.14077862220438,
2021-05-17 13:30:00,-130.36716835333345,
2021-05-17 15:00:00,-201.02755935122605,
2021-05-17 15:30:30,-201.02755935122605,
2021-05-17 23:59:59,-158.65837041518262,c
2021-05-18 00:00:00,-157.6173447524984,
2021-05-18 10:00:00,-140.18870561270523,
2021-05-18 10:30:00,-106.61618622688138,
2021-05-18 12:00:00,-132.97869239547208,
2021-05-18 13:30:00,-147.81085422137812,
2021-05-18 15:00:00,-149.7048005764168,
2021-05-18 15:30:30,-149.7048005764168,
2021-05-18 23:59:59,-144.38231691623514,c
2021-05-19 00:00:00,-132.50370353849257,
2021-05-19 10:00:00,-113.59632276801403,
2021-05-19 10:30:00,-93.58209038912719,
2021-05-19 12:00:00,-98.27078043837219,
2021-05-19 13:30:00,-94.4603526996134,
2021-05-19 15:00:00,-81.22192559756195,
2021-05-19 15:30:30,-81.22192559756195,
2021-05-19 23:59:59,-93.01488788445113,c
2021-05-20 00:00:00,-79.3793079295042,
2021-05-20 10:00:00,-74.29074998963233,
2021-05-20 10:30:00,-63.62249002878025,
2021-05-20 12:00:00,-48.09471881385207,
2021-05-20 13:30:00,-68.8249613972198,
2021-05-20 15:00:00,-71.68226934156792,
2021-05-20 15:30:30,-71.68226934156792,
2021-05-20 23:59:59,-59.342689742672974,c
2021-05-21 00:00:00,-62.66635344130873,
2021-05-21 10:00:00,-25.813577642926703,
2021-05-21 10:30:00,-10.469714610725077,
2021-05-21 12:00:00,-14.656783008902948,
2021-05-21 13:30:00,15.968660189150341,
2021-05-21 15:00:00,-1.979580462242211,
2021-05-21 15:30:30,-1.979580462242211,
2021-05-21 23:59:59,0.0,a
2021-05-24 00:00:00,4.573865783746896,
2021-05-24 10:00:00,2.744350912916161,
2021-05-24 10:30:00,3.110253887082763,
2021-05-24 12:00:00,3.018778143540203,
2021-05-24 13:30:00,4.482390040205701,
2021-05-24 15:00:00,6.403380654578086,
2021-05-24 15:30:30,6.403380654578086,
2021-05-24 23:59:59,5.30567173207919,c
2021-05-25 00:00:00,36.49496932916372,
2021-05-25 10:00:00,-19.832137878391677,
2021-05-25 10:30:00,-4.924807533304829,
2021-05-25 12:00:00,-6.901658279183266,
2021-05-25 13:30:00,-17.01409207634606,
2021-05-25 15:00:00,-18.16452822373867,
2021-05-25 15:30:30,-18.16452822373867,
2021-05-25 23:59:59,-21.209747417530252,c
2021-05-26 00:00:00,-45.85857628646954,
2021-05-26 10:00:00,-70.21343389501953,
2021-05-26 10:30:00,-75.88516155870684,
2021-05-26 12:00:00,-83.92796153563904,
2021-05-26 13:30:00,-82.69434382649615,
2021-05-26 15:00:00,-78.82306208318414,
2021-05-26 15:30:30,-78.82306208318414,
2021-05-26 23:59:59,-92.86922981914904,c
2021-05-27 00:00:00,-114.6606095849279,
2021-05-27 10:00:00,-140.81020401619162,
2021-05-27 10:30:00,-141.4634211811508,
2021-05-27 12:00:00,-148.45549720554527,
2021-05-27 13:30:00,-144.47573918340277,
2021-05-27 15:00:00,-143.18652236677053,
2021-05-27 15:30:30,-143.18652236677053,m
2021-05-27 23:59:59,-134.38941780154346,c
2021-05-28 00:00:00,-148.93698727452283,
2021-05-28 10:00:00,-211.15090150444303,
2021-05-28 10:30:00,-196.32613564904523,
2021-05-28 12:00:00,-200.2219377732299,
2021-05-28 13:30:00,-207.58005143501668,
2021-05-28 15:00:00,-209.95038655067037,
2021-05-28 15:30:30,-209.95038655067037,
2021-05-28 23:59:59,-198.33303288540583,w
2021-05-31 00:00:00,-219.22802460235152,
2021-05-31 10:00:00,-204.70463594171088,
2021-05-31 10:30:00,-187.59560890217745,
2021-05-31 12:00:00,-185.38217052558412,
2021-05-31 13:30:00,-178.3715372657025,
2021-05-31 15:00:00,-181.25718667392812,
2021-05-31 15:30:30,-181.25718667392812,
2021-05-31 23:59:59,-148.1160978822877,c
2021-06-01 00:00:00,-194.31884353749047,
2021-06-01 10:00:00,-205.71385459110797,
2021-06-01 10:30:00,-215.24508030190782,
2021-06-01 12:00:00,-216.72422137197418,
2021-06-01 13:30:00,-196.08093402105987,
2021-06-01 15:00:00,-215.77620615262595,
2021-06-01 15:30:30,-215.77620615262595,
2021-06-01 23:59:59,-222.98656375214205,c
2021-06-02 00:00:00,-237.1147394030022,
2021-06-02 10:00:00,-239.34679326600553,
2021-06-02 10:30:00,-241.6079574289888,
2021-06-02 12:00:00,-246.67411723250007,
2021-06-02 13:30:00,-247.41636140808532,
2021-06-02 15:00:00,-249.09885376011698,
2021-06-02 15:30:30,-249.09885376011698,
2021-06-02 23:59:59,-213.11063996589473,c
2021-06-03 00:00:00,-222.21757369990974,
2021-06-03 10:00:00,-235.31780837682982,
2021-06-03 10:30:00,-237.29484197879174,
2021-06-03 12:00:00,-246.60141547645935,
2021-06-03 13:30:00,-244.10473085913281,
2021-06-03 15:00:00,-252.97360055522404,
2021-06-03 15:30:30,-252.97360055522404,
2021-06-03 23:59:59,-247.49047857154937,c
2021-06-04 00:00:00,-267.60358296459844,
2021-06-04 10:00:00,-258.2838159875523,
2021-06-04 10:30:00,-262.6923054809736,
2021-06-04 12:00:00,-246.137672658891,
2021-06-04 13:30:00,-264.0615810541658,
2021-06-04 15:00:00,-267.8776534327103,
2021-06-04 15:30:30,-267.8776534327103,
2021-06-04 23:59:59,-265.724755419119,w
2021-06-07 00:00:00,-280.2549438122005,
2021-06-07 10:00:00,-254.9730195039915,
2021-06-07 10:30:00,-262.3894425057406,
2021-06-07 12:00:00,-264.92007485054364,
2021-06-07 13:30:00,-260.8975444864341,
2021-06-07 15:00:00,-245.43238833659234,
2021-06-07 15:30:30,-245.43238833659234,
2021-06-07 23:59:59,-230.9904591332638,c
2021-06-08 00:00:00,-234.00358267904267,
2021-06-08 10:00:00,-221.92616555352015,
2021-06-08 10:30:00,-201.41387486405984,
2021-06-08 12:00:00,-234.50495304410788,
2021-06-08 13:30:00,-248.72657971692342,
2021-06-08 15:00:00,-234.36359303115478,
2021-06-08 15:30:30,-234.36359303115478,
2021-06-08 23:59:59,-244.43216444484915,c
2021-06-09 00:00:00,-231.65399535511278,
2021-06-09 10:00:00,-230.69590971602702,
2021-06-09 10:30:00,-230.54165444986984,
2021-06-09 12:00:00,-219.0352314393249,
2021-06-09 13:30:00,-209.3493728858548,
2021-06-09 15:00:00,-207.38370745808015,
2021-06-09 15:30:30,-207.38370745808015,
2021-06-09 23:59:59,-210.6176135457681,c
2021-06-10 00:00:00,-222.69021086610564,
2021-06-10 10:00:00,-237.2440506519597,
2021-06-10 10:30:00,-232.16267139182946,
2021-06-10 12:00:00,-244.40962328548176,
2021-06-10 13:30:00,-254.27518117057434,
2021-06-10 15:00:00,-248.24040584319118,
2021-06-10 15:30:30,-248.24040584319118,
2021-06-10 23:59:59,-225.94683701633858,c
2021-06-11 00:00:00,-240.1254746862278,
2021-06-11 10:00:00,-230.95375590907634,
2021-06-11 10:30:00,-238.77313438069405,
2021-06-11 12:00:00,-247.3363071052122,
2021-06-11 13:30:00,-239.10894339705374,
2021-06-11 15:00:00,-235.54360464214778,
2021-06-11 15:30:30,-235.54360464214778,
2021-06-11 23:59:59,-244.25779722806055,w
2021-06-14 00:00:00,-238.1360959569438,
2021-06-14 10:00:00,-219.31721373062692,
2021-06-14 10:30:00,-217.94200731666206,
2021-06-14 12:00:00,-226.68759130456647,
2021-06-14 13:30:00,-227.13210807743644,
2021-06-14 15:00:00,-232.30893825986095,
2021-06-14 15:30:30,-232.30893825986095,
2021-06-14 23:59:59,-255.5825978290659,c
2021-06-15 00:00:00,-268.8110754192053,
2021-06-15 10:00:00,-300.93829385725303,
2021-06-15 10:30:00,-306.0077054240851,
2021-06-15 12:00:00,-303.6108632289497,
2021-06-15 13:30:00,-286.4683904437047,
2021-06-15 15:00:00,-280.67239268166895,
2021-06-15 15:30:30,-280.67239268166895,
2021-06-15 23:59:59,-274.7840364763247,c
2021-06-16 00:00:00,-272.76977320848937,
2021-06-16 10:00:00,-252.31203912858973,
2021-06-16 10:30:00,-239.63872589210177,
2021-06-16 12:00:00,-241.07761754292005,
2021-06-16 13:30:00,-228.69416043199953,
2021-06-16 15:00:00,-209.3091945978881,
2021-06-16 15:30:30,-209.3091945978881,
2021-06-16 23:59:59,-217.02826318187,c
2021-06-17 00:00:00,-244.62262103730518,
2021-06-17 10:00:00,-226.84458652338844,
2021-06-17 10:30:00,-203.21549102553445,
2021-06-17 12:00:00,-181.73284027533418,
2021-06-17 13:30:00,-177.6160654118521,
2021-06-17 15:00:00,-166.48074151681067,
2021-06-17 15:30:30,-166.48074151681067,
2021-06-17 23:59:59,-178.49047190530018,c
2021-06-18 00:00:00,-141.87702471990133,
2021-06-18 10:00:00,-129.06225844927485,
2021-06-18 10:30:00,-116.43330467162878,
2021-06-18 12:00:00,-107.17643742901419,
2021-06-18 13:30:00,-118.93841827189954,
2021-06-18 15:00:00,-131.46155713505595,
2021-06-18 15:30:30,-131.46155713505595,
2021-06-18 23:59:59,-115.27984313094112,e
2021-06-21 00:00:00,-124.51635379100526,
2021-06-21 10:00:00,-99.10966214794325,
2021-06-21 10:30:00,-125.29521303596539,
2021-06-21 12:00:00,-126.70760740831884,
2021-06-21 13:30:00,-129.48230121908637,
2021-06-21 15:00:00,-129.25843956767085,
2021-06-21 15:30:30,-129.25843956767085,
2021-06-21 23:59:59,-109.55163267950365,c
2021-06-22 00:00:00,-112.92215412735686,
2021-06-22 10:00:00,-118.00307193630215,
2021-06-22 10:30:00,-127.84072970090256,
2021-06-22 12:00:00,-147.57919922795918,
2021-06-22 13:30:00,-144.43743011477,
2021-06-22 15:00:00,-145.0221755221537,
2021-06-22 15:30:30,-145.0221755221537,
2021-06-22 23:59:59,-116.73477381887733,c
2021-06-23 00:00:00,-119.33812809542678,
2021-06-23 10:00:00,-123.40788218114812,
2021-06-23 10:30:00,-112.81360587892459,
2021-06-23 12:00:00,-114.07619181558084,
2021-06-23 13:30:00,-110.71795080467973,
2021-06-23 15:00:00,-107.56827831634928,
2021-06-23 15:30:30,-107.56827831634928,
2021-06-23 23:59:59,-107.53510522544684,c
2021-06-24 00:00:00,-109.99432261838956,
2021-06-24 10:00:00,-114.46202192613555,
2021-06-24 10:30:00,-110.38584663767097,
2021-06-24 12:00:00,-104.6036200992171,
2021-06-24 13:30:00,-112.29171595389425,
2021-06-24 15:00:00,-106.15141343103687,
2021-06-24 15:30:30,-106.15141343103687,
2021-06-24 23:59:59,-121.59636083317673,c
2021-06-25 00:00:00,-118.42431764242838,
2021-06-25 10:00:00,-122.07469164811846,
2021-06-25 10:30:00,-129.52191886527726,
2021-06-25 12:00:00,-137.6823394357957,
2021-06-25 13:30:00,-143.47475948673582,
2021-06-25 15:00:00,-139.32814300916652,
2021-06-25 15:30:30,-139.32814300916652,
2021-06-25 23:59:59,-146.02626735172908,w
2021-06-28 00:00:00,-156.53673480135694,
2021-06-28 10:00:00,-117.82105860314687,
2021-06-28 10:30:00,-106.56472416474617,
2021-06-28 12:00:00,-113.63283570807243,
2021-06-28 13:30:00,-108.08136982144197,
2021-06-28 15:00:00,-111.44070023351333,
2021-06-28 15:30:30,-111.44070023351333,
2021-06-28 23:59:59,-102.92447995125804,c
2021-06-29 00:00:00,-126.04634837314734,
2021-06-29 10:00:00,-103.15474663354371,
2021-06-29 10:30:00,-99.86197862169365,
2021-06-29 12:00:00,-102.33175852774093,
2021-06-29 13:30:00,-122.35015692448997,
2021-06-29 15:00:00,-120.73086568031795,
2021-06-29 15:30:30,-120.73086568031795,
2021-06-29 23:59:59,-131.6249521446166,c
2021-06-30 00:00:00,-149.35308074773957,
2021-06-30 10:00:00,-133.0223546516927,
2021-06-30 10:30:00,-115.43650371007016,
2021-06-30 12:00:00,-98.25601282918888,
2021-06-30 13:30:00,-105.25029450718603,
2021-06-30 15:00:00,-106.8791426673265,
2021-06-30 15:30:30,-106.8791426673265,
2021-06-30 23:59:59,-103.81041128929473,c
2021-07-01 00:00:00,-103.07426525135543,
2021-07-01 10:00:00,-100.8653310533864,
2021-07-01 10:30:00,-100.12901965406309,
2021-07-01 12:00:00,-98.84047470524729,
2021-07-01 13:30:00,-97.55192975643195,
2021-07-01 15:00:00,-98.38028008067022,
2021-07-01 15:30:30,-98.38028008067022,
2021-07-01 23:59:59,-97.18377405677029,c
2021-07-02 00:00:00,-106.52590122646916,
2021-07-02 10:00:00,-128.47655361292163,
2021-07-02 10:30:00,-125.96041569397175,
2021-07-02 12:00:00,-149.40592837486474,
2021-07-02 13:30:00,-142.5164155916209,
2021-07-02 15:00:00,-143.8294931899236,
2021-07-02 15:30:30,-143.8294931899236,
2021-07-02 23:59:59,-121.02112726319456,w
2021-07-05 00:00:00,-124.14784493982916,
2021-07-05 10:00:00,-121.41072735764419,
2021-07-05 10:30:00,-131.29273158401338,
2021-07-05 12:00:00,-134.2049304223101,
2021-07-05 13:30:00,-139.13150008735784,
2021-07-05 15:00:00,-134.7650641418445,
2021-07-05 15:30:30,-134.7650641418445,
2021-07-05 23:59:59,-127.22718207248454,c
2021-07-06 00:00:00,-125.59005865781137,
2021-07-06 10:00:00,-92.72451473719457,
2021-07-06 10:30:00,-67.90883008828678,
2021-07-06 12:00:00,-53.99144740631891,
2021-07-06 13:30:00,-60.14591138225296,
2021-07-06 15:00:00,-69.33903194839104,
2021-07-06 15:30:30,-69.33903194839104,
2021-07-06 23:59:59,-100.15036245899091,c
2021-07-07 00:00:00,-73.05852645344385,
2021-07-07 10:00:00,-93.73797210889188,
2021-07-07 10:30:00,-112.44743062242696,
2021-07-07 12:00:00,-123.38728710646546,
2021-07-07 13:30:00,-127.51466210460649,
2021-07-07 15:00:00,-114.38121908766743,
2021-07-07 15:30:30,-114.38121908766743,
2021-07-07 23:59:59,-132.7939335811866,c
2021-07-08 00:00:00,-127.66016580703081,
2021-07-08 10:00:00,-156.05147397405426,
2021-07-08 10:30:00,-134.96178528067503,
2021-07-08 12:00:00,-150.9331520231567,
2021-07-08 13:30:00,-135.2257796791805,
2021-07-08 15:00:00,-121.489485161208,
2021-07-08 15:30:30,-121.489485161208,
2021-07-08 23:59:59,-115.15946738264392,c
2021-07-09 00:00:00,-129.97683161488794,
2021-07-09 10:00:00,-158.70952720574496,
2021-07-09 10:30:00,-157.88341833244885,
2021-07-09 12:00:00,-171.4786619780557,
2021-07-09 13:30:00,-162.49640722340519,
2021-07-09 15:00:00,-170.78095395392938,
2021-07-09 15:30:30,-170.78095395392938,
2021-07-09 23:59:59,-161.24710728932405,w
