date,SKYY_2020_Q4,meta
2020-11-20 00:00:00,223.82677577309022,
2020-11-20 10:00:00,265.513055909539,
2020-11-20 10:30:00,210.91560512798708,
2020-11-20 12:00:00,218.08339787393663,
2020-11-20 13:30:00,207.6876551329915,
2020-11-20 15:00:00,229.03993219591288,
2020-11-20 15:30:30,229.03993219591288,
2020-11-20 23:59:59,233.90482722324262,w
2020-11-23 00:00:00,213.92169543655442,
2020-11-23 10:00:00,196.72345217461674,
2020-11-23 10:30:00,204.40356539867275,
2020-11-23 12:00:00,187.87466757859846,
2020-11-23 13:30:00,143.32252027685274,
2020-11-23 15:00:00,188.80270815239564,
2020-11-23 15:30:30,188.80270815239564,
2020-11-23 23:59:59,183.15762269848705,c
2020-11-24 00:00:00,92.61841168083083,
2020-11-24 10:00:00,68.94897304357792,
2020-11-24 10:30:00,95.21753204058861,
2020-11-24 12:00:00,101.22498896128434,
2020-11-24 13:30:00,118.11768918915999,
2020-11-24 15:00:00,137.63703290102944,
2020-11-24 15:30:30,137.63703290102944,
2020-11-24 23:59:59,105.50597402612372,c
2020-11-25 00:00:00,42.61258288945194,
2020-11-25 10:00:00,10.800603666154007,
2020-11-25 10:30:00,-27.109029158822707,
2020-11-25 12:00:00,8.575626180050122,
2020-11-25 13:30:00,-131.74516205727667,
2020-11-25 15:00:00,-173.68204074261072,
2020-11-25 15:30:30,-173.68204074261072,
2020-11-25 23:59:59,-201.08502797609844,c
2020-11-26 00:00:00,-201.08502797609844,
2020-11-26 10:00:00,-201.08502797609844,
2020-11-26 10:30:00,-201.08502797609844,
2020-11-26 12:00:00,-201.08502797609844,
2020-11-26 13:30:00,-201.08502797609844,
2020-11-26 15:00:00,-201.08502797609844,
2020-11-26 15:30:30,-201.08502797609844,
2020-11-26 23:59:59,-201.08502797609844,c
2020-11-27 00:00:00,-111.02377539177894,
2020-11-27 10:00:00,-333.8654922592809,
2020-11-27 10:30:00,-297.2034235386639,
2020-11-27 12:00:00,-309.70327622334355,
2020-11-27 13:30:00,-309.70327622334355,
2020-11-27 15:00:00,-309.70327622334355,
2020-11-27 15:30:30,-309.70327622334355,
2020-11-27 23:59:59,-304.7720190356976,w
2020-11-30 00:00:00,-373.66669013057884,
2020-11-30 10:00:00,-333.5786591888776,
2020-11-30 10:30:00,-350.97550359169975,
2020-11-30 12:00:00,-285.7547827480585,
2020-11-30 13:30:00,-291.4776757823592,
2020-11-30 15:00:00,-273.55769306297094,
2020-11-30 15:30:30,-273.55769306297094,x
2020-11-30 23:59:59,-229.38007372840036,c
2020-12-01 00:00:00,-170.38549316055855,
2020-12-01 10:00:00,-273.95498381014477,
2020-12-01 10:30:00,-303.65949155461004,
2020-12-01 12:00:00,-178.71773969911803,
2020-12-01 13:30:00,-162.80649417685694,
2020-12-01 15:00:00,-238.80566994934378,
2020-12-01 15:30:30,-238.80566994934378,
2020-12-01 23:59:59,-202.42007476235537,c
2020-12-02 00:00:00,-227.06339546881424,
2020-12-02 10:00:00,-234.9188684213512,
2020-12-02 10:30:00,-259.9422421873848,
2020-12-02 12:00:00,-245.35907161424922,
2020-12-02 13:30:00,-265.3077715401587,
2020-12-02 15:00:00,-260.24098592648363,
2020-12-02 15:30:30,-260.24098592648363,
2020-12-02 23:59:59,-286.3353841757675,c
2020-12-03 00:00:00,-325.5858535411778,
2020-12-03 10:00:00,-346.4357823401872,
2020-12-03 10:30:00,-318.668873553027,
2020-12-03 12:00:00,-298.03406357865526,
2020-12-03 13:30:00,-330.9754410979992,
2020-12-03 15:00:00,-363.8587625954542,
2020-12-03 15:30:30,-363.8587625954542,
2020-12-03 23:59:59,-349.0725593025787,c
2020-12-04 00:00:00,-184.8087275209867,
2020-12-04 10:00:00,-222.00195316918527,
2020-12-04 10:30:00,-161.0583027128216,
2020-12-04 12:00:00,-92.78539246412032,
2020-12-04 13:30:00,-109.89992187370368,
2020-12-04 15:00:00,-151.31742894482943,
2020-12-04 15:30:30,-151.31742894482943,
2020-12-04 23:59:59,-147.4165341489029,w
2020-12-07 00:00:00,-174.4061547411344,
2020-12-07 10:00:00,-229.08099850096892,
2020-12-07 10:30:00,-202.89420433807243,
2020-12-07 12:00:00,-274.1782720615996,
2020-12-07 13:30:00,-224.84935966703733,
2020-12-07 15:00:00,-199.045722609882,
2020-12-07 15:30:30,-199.045722609882,
2020-12-07 23:59:59,-229.66652232188852,c
2020-12-08 00:00:00,-145.34993360624972,
2020-12-08 10:00:00,-86.04951749816003,
2020-12-08 10:30:00,-14.229846021085763,
2020-12-08 12:00:00,-43.3283474570616,
2020-12-08 13:30:00,-7.829365861530768,
2020-12-08 15:00:00,17.573354879627576,
2020-12-08 15:30:30,17.573354879627576,
2020-12-08 23:59:59,43.92553526946815,c
2020-12-09 00:00:00,96.90276388244983,
2020-12-09 10:00:00,72.53214927074198,
2020-12-09 10:30:00,131.90332509775442,
2020-12-09 12:00:00,137.8269025310248,
2020-12-09 13:30:00,84.5286212807879,
2020-12-09 15:00:00,64.10414018403836,
2020-12-09 15:30:30,64.10414018403836,
2020-12-09 23:59:59,82.09373010600336,c
2020-12-10 00:00:00,83.11863906203968,
2020-12-10 10:00:00,81.55519265245843,
2020-12-10 10:30:00,94.58550575884288,
2020-12-10 12:00:00,57.65019907343175,
2020-12-10 13:30:00,-2.767304763346914,
2020-12-10 15:00:00,-11.888065306599927,
2020-12-10 15:30:30,-11.888065306599927,
2020-12-10 23:59:59,-13.727075202540014,c
2020-12-11 00:00:00,-14.009013961866913,
2020-12-11 10:00:00,-77.02476358011738,
2020-12-11 10:30:00,-61.38245265659208,
2020-12-11 12:00:00,-34.9055922552201,
2020-12-11 13:30:00,-3.92812540722057,
2020-12-11 15:00:00,9.635827593026487,
2020-12-11 15:30:30,9.635827593026487,
2020-12-11 23:59:59,0.0,a
2020-12-14 00:00:00,-7.070135204903558,
2020-12-14 10:00:00,231.47497817621436,
2020-12-14 10:30:00,228.8141695994265,
2020-12-14 12:00:00,327.0265131242303,
2020-12-14 13:30:00,414.50578363487443,
2020-12-14 15:00:00,430.7107809999147,
2020-12-14 15:30:30,430.7107809999147,
2020-12-14 23:59:59,425.7046344969034,c
2020-12-15 00:00:00,371.7606220756253,
2020-12-15 10:00:00,398.390261390425,
2020-12-15 10:30:00,429.0938328504019,
2020-12-15 12:00:00,435.30047594872804,
2020-12-15 13:30:00,407.9943544701328,
2020-12-15 15:00:00,384.3911177625015,
2020-12-15 15:30:30,384.3911177625015,
2020-12-15 23:59:59,391.1660107341566,c
2020-12-16 00:00:00,263.43797649577306,
2020-12-16 10:00:00,400.42539626179274,
2020-12-16 10:30:00,392.329689749407,
2020-12-16 12:00:00,433.5710519607379,
2020-12-16 13:30:00,424.05990171729985,
2020-12-16 15:00:00,373.8878693453208,
2020-12-16 15:30:30,373.8878693453208,
2020-12-16 23:59:59,437.59113315974236,c
2020-12-17 00:00:00,408.5747994303542,
2020-12-17 10:00:00,532.3951574096709,
2020-12-17 10:30:00,509.30986339286756,
2020-12-17 12:00:00,511.6913569114196,
2020-12-17 13:30:00,517.8011840211641,
2020-12-17 15:00:00,542.2627040699924,
2020-12-17 15:30:30,542.2627040699924,
2020-12-17 23:59:59,561.5780396924438,c
2020-12-18 00:00:00,629.5907196875439,
2020-12-18 10:00:00,613.5555235153261,
2020-12-18 10:30:00,646.0411919647709,
2020-12-18 12:00:00,588.433263895651,
2020-12-18 13:30:00,530.3558630294094,
2020-12-18 15:00:00,464.24778345146353,
2020-12-18 15:30:30,464.24778345146353,
2020-12-18 23:59:59,362.21852143512274,e
2020-12-21 00:00:00,334.2467888876431,
2020-12-21 10:00:00,307.23945257292655,
2020-12-21 10:30:00,289.0516323192922,
2020-12-21 12:00:00,311.86587654682467,
2020-12-21 13:30:00,312.1447622184919,
2020-12-21 15:00:00,345.6455510594602,
2020-12-21 15:30:30,345.6455510594602,
2020-12-21 23:59:59,292.5789094689625,c
2020-12-22 00:00:00,226.8204715037642,
2020-12-22 10:00:00,291.29396157553174,
2020-12-22 10:30:00,285.256906204261,
2020-12-22 12:00:00,283.1393078276876,
2020-12-22 13:30:00,315.51042517627803,
2020-12-22 15:00:00,316.05474532523573,
2020-12-22 15:30:30,316.05474532523573,
2020-12-22 23:59:59,324.9167292651421,c
2020-12-23 00:00:00,296.90170004980854,
2020-12-23 10:00:00,311.87138907179855,
2020-12-23 10:30:00,318.4733106870945,
2020-12-23 12:00:00,221.38004323371018,
2020-12-23 13:30:00,252.15683287263678,
2020-12-23 15:00:00,202.2645968523482,
2020-12-23 15:30:30,202.2645968523482,
2020-12-23 23:59:59,203.0664311679831,c
2020-12-24 00:00:00,228.75755311845992,
2020-12-24 10:00:00,249.0256038463151,
2020-12-24 10:30:00,250.20638221546628,
2020-12-24 12:00:00,214.36570843963338,
2020-12-24 13:30:00,214.36570843963338,
2020-12-24 15:00:00,214.36570843963338,
2020-12-24 15:30:30,214.36570843963338,
2020-12-24 23:59:59,208.85211314137447,c
2020-12-25 00:00:00,208.85211314137447,
2020-12-25 10:00:00,208.85211314137447,
2020-12-25 10:30:00,208.85211314137447,
2020-12-25 12:00:00,208.85211314137447,
2020-12-25 13:30:00,208.85211314137447,
2020-12-25 15:00:00,208.85211314137447,
2020-12-25 15:30:30,208.85211314137447,
2020-12-25 23:59:59,208.85211314137447,w
2020-12-28 00:00:00,26.05475864712834,
2020-12-28 10:00:00,20.669121635660147,
2020-12-28 10:30:00,42.18381992039335,
2020-12-28 12:00:00,-1.8051619872067697,
2020-12-28 13:30:00,-33.79502445214851,
2020-12-28 15:00:00,-31.352519079168943,
2020-12-28 15:30:30,-31.352519079168943,
2020-12-28 23:59:59,-5.737521600884001,c
2020-12-29 00:00:00,-12.39490903309651,
2020-12-29 10:00:00,-43.41773637344836,
2020-12-29 10:30:00,27.602073324690586,
2020-12-29 12:00:00,53.89896702964255,
2020-12-29 13:30:00,9.016538276152954,
2020-12-29 15:00:00,-19.655253152993005,
2020-12-29 15:30:30,-19.655253152993005,
2020-12-29 23:59:59,-50.57006711455112,c
2020-12-30 00:00:00,-86.37620824894259,
2020-12-30 10:00:00,-183.30752949867025,
2020-12-30 10:30:00,-199.17384629422338,
2020-12-30 12:00:00,-241.94480698342,
2020-12-30 13:30:00,-262.4235619837055,
2020-12-30 15:00:00,-290.18634727510795,
2020-12-30 15:30:30,-290.18634727510795,
2020-12-30 23:59:59,-271.96598168922816,c
2020-12-31 00:00:00,-246.4242848821254,
2020-12-31 10:00:00,-284.2639361189945,
2020-12-31 10:30:00,-316.6435983960016,
2020-12-31 12:00:00,-296.605596647753,
2020-12-31 13:30:00,-295.03053677094283,
2020-12-31 15:00:00,-308.87791721695464,
2020-12-31 15:30:30,-308.87791721695464,
2020-12-31 23:59:59,-312.7864759241307,c
2021-01-01 00:00:00,-312.7864759241307,
2021-01-01 10:00:00,-312.7864759241307,
2021-01-01 10:30:00,-312.7864759241307,
2021-01-01 12:00:00,-312.7864759241307,
2021-01-01 13:30:00,-312.7864759241307,
2021-01-01 15:00:00,-312.7864759241307,
2021-01-01 15:30:30,-312.7864759241307,
2021-01-01 23:59:59,-312.7864759241307,w
