date,PAR2_AD_20220426,meta
2021-12-10 00:00:00,265.2599642176451,
2021-12-10 10:00:00,277.9448487863565,
2021-12-10 10:30:00,263.61733000506666,
2021-12-10 12:00:00,258.6389099017023,
2021-12-10 13:30:00,256.24218987828533,
2021-12-10 15:00:00,258.274740954972,
2021-12-10 15:30:30,258.274740954972,
2021-12-10 23:59:59,240.36850029218766,w
2021-12-13 00:00:00,252.13661143928357,
2021-12-13 10:00:00,301.13489062790575,
2021-12-13 10:30:00,229.9607077138649,
2021-12-13 12:00:00,190.66270442629553,
2021-12-13 13:30:00,145.81074578746154,
2021-12-13 15:00:00,110.33293200788569,
2021-12-13 15:30:30,110.33293200788569,
2021-12-13 23:59:59,94.90948026674084,c
2021-12-14 00:00:00,89.50004266219594,
2021-12-14 10:00:00,123.25971037450819,
2021-12-14 10:30:00,111.00498118780223,
2021-12-14 12:00:00,80.54139420686812,
2021-12-14 13:30:00,53.607471761084014,
2021-12-14 15:00:00,25.480539428912778,
2021-12-14 15:30:30,25.480539428912778,
2021-12-14 23:59:59,28.691597305784597,c
2021-12-15 00:00:00,47.14590981277104,
2021-12-15 10:00:00,6.590743295840582,
2021-12-15 10:30:00,-21.371468868504152,
2021-12-15 12:00:00,-8.016964084044645,
2021-12-15 13:30:00,-32.60215912163022,
2021-12-15 15:00:00,14.506301243983529,
2021-12-15 15:30:30,14.506301243983529,
2021-12-15 23:59:59,-30.187649237642134,c
2021-12-16 00:00:00,-0.8892553005623824,
2021-12-16 10:00:00,29.503967137340084,
2021-12-16 10:30:00,44.43918992029785,
2021-12-16 12:00:00,28.482452369240377,
2021-12-16 13:30:00,23.90629499636364,
2021-12-16 15:00:00,-6.565340807583027,
2021-12-16 15:30:30,-6.565340807583027,
2021-12-16 23:59:59,-15.729266912606036,c
2021-12-17 00:00:00,0.12116135057553379,
2021-12-17 10:00:00,-76.06865255966132,
2021-12-17 10:30:00,-56.50219142459065,
2021-12-17 12:00:00,-42.256680905525116,
2021-12-17 13:30:00,-7.619459857201576,
2021-12-17 15:00:00,-6.444899189300514,
2021-12-17 15:30:30,-6.444899189300514,q
2021-12-17 23:59:59,-26.956481032450853,w
2021-12-20 00:00:00,-16.71689614089793,
2021-12-20 10:00:00,-7.9565145262222075,
2021-12-20 10:30:00,-33.72349116755679,
2021-12-20 12:00:00,-62.692174162385115,
2021-12-20 13:30:00,-78.2657624605302,
2021-12-20 15:00:00,-91.03955970500463,
2021-12-20 15:30:30,-91.03955970500463,
2021-12-20 23:59:59,-94.32211139663073,c
2021-12-21 00:00:00,-67.97267091196163,
2021-12-21 10:00:00,-65.69373937631919,
2021-12-21 10:30:00,-51.56027149359973,
2021-12-21 12:00:00,-43.28736591798912,
2021-12-21 13:30:00,-53.26713324491094,
2021-12-21 15:00:00,-71.94791164433775,
2021-12-21 15:30:30,-71.94791164433775,
2021-12-21 23:59:59,-88.73442191473708,c
2021-12-22 00:00:00,113.71158392707909,
2021-12-22 10:00:00,106.10821412434049,
2021-12-22 10:30:00,118.00175521525608,
2021-12-22 12:00:00,101.18912486829987,
2021-12-22 13:30:00,92.73828738654501,
2021-12-22 15:00:00,86.21634378656302,
2021-12-22 15:30:30,86.21634378656302,
2021-12-22 23:59:59,81.39415588569113,c
2021-12-23 00:00:00,94.14527338259893,
2021-12-23 10:00:00,95.94847614124026,
2021-12-23 10:30:00,92.45546288712595,
2021-12-23 12:00:00,85.5179373463161,
2021-12-23 13:30:00,109.32554446101068,
2021-12-23 15:00:00,101.78789947666965,
2021-12-23 15:30:30,101.78789947666965,
2021-12-23 23:59:59,115.1940491213457,c
2021-12-24 00:00:00,115.1940491213457,
2021-12-24 10:00:00,115.1940491213457,
2021-12-24 10:30:00,115.1940491213457,
2021-12-24 12:00:00,115.1940491213457,
2021-12-24 13:30:00,115.1940491213457,
2021-12-24 15:00:00,115.1940491213457,
2021-12-24 15:30:30,115.1940491213457,
2021-12-24 23:59:59,115.1940491213457,w
2021-12-27 00:00:00,148.72050436162795,
2021-12-27 10:00:00,130.29862701105765,
2021-12-27 10:30:00,152.44453781400262,
2021-12-27 12:00:00,138.4990477651874,
2021-12-27 13:30:00,134.47264156630064,
2021-12-27 15:00:00,129.23677916904688,
2021-12-27 15:30:30,129.23677916904688,
2021-12-27 23:59:59,123.58412559898693,c
2021-12-28 00:00:00,142.3578626899769,
2021-12-28 10:00:00,96.2813290987632,
2021-12-28 10:30:00,79.70571412546553,
2021-12-28 12:00:00,65.18689083397598,
2021-12-28 13:30:00,82.06753285035893,
2021-12-28 15:00:00,79.73777819493822,
2021-12-28 15:30:30,79.73777819493822,
2021-12-28 23:59:59,87.7947074273882,c
2021-12-29 00:00:00,100.80140645033765,
2021-12-29 10:00:00,32.42089564154915,
2021-12-29 10:30:00,37.65825570405778,
2021-12-29 12:00:00,34.283500112059386,
2021-12-29 13:30:00,17.971758774106377,
2021-12-29 15:00:00,10.65143191581825,
2021-12-29 15:30:30,10.65143191581825,
2021-12-29 23:59:59,-8.146673843486525,c
2021-12-30 00:00:00,-3.506125155140495,
2021-12-30 10:00:00,18.07744621673359,
2021-12-30 10:30:00,3.281913770358159,
2021-12-30 12:00:00,28.4732803565216,
2021-12-30 13:30:00,52.62673301341701,
2021-12-30 15:00:00,63.478877445422114,
2021-12-30 15:30:30,63.478877445422114,
2021-12-30 23:59:59,79.91596270610373,c
2021-12-31 00:00:00,83.37871555758781,
2021-12-31 10:00:00,88.8928282724685,
2021-12-31 10:30:00,86.84331136672276,
2021-12-31 12:00:00,104.9700005529157,
2021-12-31 13:30:00,109.83545987758168,
2021-12-31 15:00:00,111.5764679143492,
2021-12-31 15:30:30,111.5764679143492,
2021-12-31 23:59:59,102.98858796881248,w
2022-01-03 00:00:00,112.68715032343508,
2022-01-03 10:00:00,86.73458884332095,
2022-01-03 10:30:00,98.4728424975448,
2022-01-03 12:00:00,153.3240507922897,
2022-01-03 13:30:00,144.1837106234695,
2022-01-03 15:00:00,122.1356990998645,
2022-01-03 15:30:30,122.1356990998645,
2022-01-03 23:59:59,110.10663858499922,c
2022-01-04 00:00:00,148.70619458603556,
2022-01-04 10:00:00,100.60278220233519,
2022-01-04 10:30:00,125.38839575185585,
2022-01-04 12:00:00,109.25612631653979,
2022-01-04 13:30:00,114.53325660351783,
2022-01-04 15:00:00,96.21620785094387,
2022-01-04 15:30:30,96.21620785094387,
2022-01-04 23:59:59,98.75839200055245,c
2022-01-05 00:00:00,115.59712206269438,
2022-01-05 10:00:00,65.58486285061798,
2022-01-05 10:30:00,65.74241399892023,
2022-01-05 12:00:00,63.417336942444024,
2022-01-05 13:30:00,46.9223149098172,
2022-01-05 15:00:00,48.65608704872221,
2022-01-05 15:30:30,48.65608704872221,
2022-01-05 23:59:59,74.0619935437156,c
2022-01-06 00:00:00,80.42122987851224,
2022-01-06 10:00:00,33.36128179433064,
2022-01-06 10:30:00,23.080664144629395,
2022-01-06 12:00:00,-40.70643027489187,
2022-01-06 13:30:00,-6.5537146900947505,
2022-01-06 15:00:00,0.5237524546840859,
2022-01-06 15:30:30,0.5237524546840859,
2022-01-06 23:59:59,-0.6425761690715603,c
2022-01-07 00:00:00,18.401984499210727,
2022-01-07 10:00:00,-33.725107055846536,
2022-01-07 10:30:00,-54.798123117388045,
2022-01-07 12:00:00,-65.65930478746495,
2022-01-07 13:30:00,-77.73265565001245,
2022-01-07 15:00:00,-83.1021925639458,
2022-01-07 15:30:30,-83.1021925639458,
2022-01-07 23:59:59,-74.4012952862926,w
2022-01-10 00:00:00,-54.30633530940787,
2022-01-10 10:00:00,-102.5978719257468,
2022-01-10 10:30:00,-123.45039134630356,
2022-01-10 12:00:00,-129.23637806233572,
2022-01-10 13:30:00,-120.86030320361556,
2022-01-10 15:00:00,-141.825713205371,
2022-01-10 15:30:30,-141.825713205371,
2022-01-10 23:59:59,-176.4479201152497,c
2022-01-11 00:00:00,-122.23618785405662,
2022-01-11 10:00:00,-111.68553172046998,
2022-01-11 10:30:00,-115.46358449210962,
2022-01-11 12:00:00,-103.53237537320916,
2022-01-11 13:30:00,-88.82650799847605,
2022-01-11 15:00:00,-94.12009918595992,
2022-01-11 15:30:30,-94.12009918595992,
2022-01-11 23:59:59,-113.95322848578287,c
2022-01-12 00:00:00,-91.96139595424866,
2022-01-12 10:00:00,-107.74579090942748,
2022-01-12 10:30:00,-105.42863565539348,
2022-01-12 12:00:00,-109.38340508953144,
2022-01-12 13:30:00,-100.86955146440643,
2022-01-12 15:00:00,-107.42369605417049,
2022-01-12 15:30:30,-107.42369605417049,
2022-01-12 23:59:59,-94.08492459068714,c
2022-01-13 00:00:00,-93.5958110059712,
2022-01-13 10:00:00,-129.0515340060086,
2022-01-13 10:30:00,-131.65774563559754,
2022-01-13 12:00:00,-116.72211459947243,
2022-01-13 13:30:00,-106.74435152973646,
2022-01-13 15:00:00,-118.29085658893962,
2022-01-13 15:30:30,-118.29085658893962,
2022-01-13 23:59:59,-103.34021089603698,c
2022-01-14 00:00:00,-107.62392826299407,
2022-01-14 10:00:00,-141.60851623344288,
2022-01-14 10:30:00,-153.71145933590415,
2022-01-14 12:00:00,-157.62970449374222,
2022-01-14 13:30:00,-171.00233312237046,
2022-01-14 15:00:00,-192.53587578013133,
2022-01-14 15:30:30,-192.53587578013133,
2022-01-14 23:59:59,-205.45169928830967,w
2022-01-17 00:00:00,-205.45169928830967,
2022-01-17 10:00:00,-205.45169928830967,
2022-01-17 10:30:00,-205.45169928830967,
2022-01-17 12:00:00,-205.45169928830967,
2022-01-17 13:30:00,-205.45169928830967,
2022-01-17 15:00:00,-205.45169928830967,
2022-01-17 15:30:30,-205.45169928830967,
2022-01-17 23:59:59,-205.45169928830967,c
2022-01-18 00:00:00,-186.04512311821563,
2022-01-18 10:00:00,-219.82777829543352,
2022-01-18 10:30:00,-202.215384689401,
2022-01-18 12:00:00,-207.00154073969273,
2022-01-18 13:30:00,-202.98404779936953,
2022-01-18 15:00:00,-220.23487781220314,
2022-01-18 15:30:30,-220.23487781220314,
2022-01-18 23:59:59,-187.24851325630885,c
2022-01-19 00:00:00,-172.06958254747343,
2022-01-19 10:00:00,-230.98589412993843,
2022-01-19 10:30:00,-200.9421530435696,
2022-01-19 12:00:00,-217.9995163093584,
2022-01-19 13:30:00,-224.64876394752758,
2022-01-19 15:00:00,-224.43735077496004,
2022-01-19 15:30:30,-224.43735077496004,
2022-01-19 23:59:59,-208.23416398967868,c
2022-01-20 00:00:00,-201.0866927824755,
2022-01-20 10:00:00,-225.95750293693908,
2022-01-20 10:30:00,-200.31615492809323,
2022-01-20 12:00:00,-170.34666610273624,
2022-01-20 13:30:00,-182.17718505124898,
2022-01-20 15:00:00,-160.7471730903122,
2022-01-20 15:30:30,-160.7471730903122,
2022-01-20 23:59:59,-170.5726214761389,c
2022-01-21 00:00:00,-180.9045742617501,
2022-01-21 10:00:00,-281.2777064068298,
2022-01-21 10:30:00,-279.9623876140381,
2022-01-21 12:00:00,-247.18950290813964,
2022-01-21 13:30:00,-247.8528728570625,
2022-01-21 15:00:00,-245.6287180417247,
