date,AS_MSCI_EM_HK_MIG_2022_Q1,meta
2022-01-06 23:59:59,-1407.5999382126747,c
2022-01-07 00:00:00,-1230.7841109046726,
2022-01-07 01:00:00,-1177.7018530516093,
2022-01-07 02:30:00,-1208.9125903939546,
2022-01-07 03:00:00,-1224.8554325986095,
2022-01-07 18:30:00,-1224.8554325986095,
2022-01-07 20:00:00,-1224.8554325986095,
2022-01-07 23:00:00,-1224.8554325986095,
2022-01-07 23:59:59,-1224.8768842525026,w
2022-01-10 00:00:00,-1328.9914034401115,
2022-01-10 01:00:00,-1376.3955126795054,
2022-01-10 02:30:00,-1505.4960239645482,
2022-01-10 03:00:00,-1452.5800709399564,
2022-01-10 18:30:00,-1452.5800709399564,
2022-01-10 20:00:00,-1452.5800709399564,
2022-01-10 23:00:00,-1600.7738172601153,
2022-01-10 23:59:59,-1600.3927575795105,c
2022-01-11 00:00:00,-1488.3354965760338,
2022-01-11 01:00:00,-1523.9496900418278,
2022-01-11 02:30:00,-1541.5786529985135,
2022-01-11 03:00:00,-1510.23841756963,
2022-01-11 18:30:00,-1510.23841756963,
2022-01-11 20:00:00,-1510.23841756963,
2022-01-11 23:00:00,-1517.6992576783068,
2022-01-11 23:59:59,-1518.0019443612744,c
2022-01-12 00:00:00,-1615.55104113695,
2022-01-12 01:00:00,-1516.1325732279454,
2022-01-12 02:30:00,-1513.969770312281,
2022-01-12 03:00:00,-1508.5248631462914,
2022-01-12 18:30:00,-1508.5248631462914,
2022-01-12 20:00:00,-1508.5248631462914,
2022-01-12 23:00:00,-1463.6551129359207,
2022-01-12 23:59:59,-1463.7532329029034,c
2022-01-13 00:00:00,-1375.8173421426175,
2022-01-13 01:00:00,-1220.836523002932,
2022-01-13 02:30:00,-1130.3818022530313,
2022-01-13 03:00:00,-1062.3169693753616,
2022-01-13 18:30:00,-1062.3169693753616,
2022-01-13 20:00:00,-1062.3169693753616,
2022-01-13 23:00:00,-973.8249440944207,
2022-01-13 23:59:59,-973.7062679792543,c
2022-01-14 00:00:00,-1007.3358375882426,
2022-01-14 01:00:00,-1011.3294254973828,
2022-01-14 02:30:00,-899.1725125738471,
2022-01-14 03:00:00,-921.8214240858479,
2022-01-14 18:30:00,-921.8214240858479,
2022-01-14 20:00:00,-921.8214240858479,
2022-01-14 23:00:00,-921.8214240858479,
2022-01-14 23:59:59,-921.5486720575605,w
2022-01-17 00:00:00,-806.9530763686087,
2022-01-17 01:00:00,-798.5423461411956,
2022-01-17 02:30:00,-808.9557681059212,
2022-01-17 03:00:00,-834.8631145682559,
2022-01-17 18:30:00,-834.8631145682559,
2022-01-17 20:00:00,-834.8631145682559,
2022-01-17 23:00:00,-936.4716179072366,
2022-01-17 23:59:59,-936.4538300554539,c
2022-01-18 00:00:00,-925.5169867514428,
2022-01-18 01:00:00,-837.6583496881372,
2022-01-18 02:30:00,-779.7092890484048,
2022-01-18 03:00:00,-740.6906994143753,
2022-01-18 18:30:00,-740.6906994143753,
2022-01-18 20:00:00,-740.6906994143753,
2022-01-18 23:00:00,-1063.245777910855,
2022-01-18 23:59:59,-1063.8862519534207,c
2022-01-19 00:00:00,-1043.1494938788676,
2022-01-19 01:00:00,-975.5809574821319,
2022-01-19 02:30:00,-989.3658688523981,
2022-01-19 03:00:00,-967.5210405522114,
2022-01-19 18:30:00,-967.5210405522114,
2022-01-19 20:00:00,-967.5210405522114,
2022-01-19 23:00:00,-1200.203289324329,
2022-01-19 23:59:59,-1200.1821284466694,c
2022-01-20 00:00:00,-1201.7635626863307,
2022-01-20 01:00:00,-1103.9330602874231,
2022-01-20 02:30:00,-1094.7070026058275,
2022-01-20 03:00:00,-1116.3378129116911,
2022-01-20 18:30:00,-1116.3378129116911,
2022-01-20 20:00:00,-1116.3378129116911,
2022-01-20 23:00:00,-1029.405821991916,
2022-01-20 23:59:59,-1029.1591819212358,c
2022-01-21 00:00:00,-1034.6115839423412,
2022-01-21 01:00:00,-1007.5278199748002,
2022-01-21 02:30:00,-939.9963541084517,
2022-01-21 03:00:00,-944.3903913216486,
2022-01-21 18:30:00,-944.3903913216486,
2022-01-21 20:00:00,-944.3903913216486,
2022-01-21 23:00:00,-944.3903913216486,
2022-01-21 23:59:59,-944.4172223671724,w
2022-01-24 00:00:00,-608.9340669206047,
2022-01-24 01:00:00,-580.9208397621535,
2022-01-24 02:30:00,-546.6708391612681,
2022-01-24 03:00:00,-501.4782826674338,
2022-01-24 18:30:00,-501.4782826674338,
2022-01-24 20:00:00,-501.4782826674338,
2022-01-24 23:00:00,-140.3603352813123,
2022-01-24 23:59:59,-140.26201385732094,c
2022-01-25 00:00:00,-132.2488622061083,
2022-01-25 01:00:00,185.57361747441172,
2022-01-25 02:30:00,-69.56649002458045,
2022-01-25 03:00:00,40.89984939855219,
2022-01-25 18:30:00,40.89984939855219,
2022-01-25 20:00:00,40.89984939855219,
2022-01-25 23:00:00,669.3005144536169,
2022-01-25 23:59:59,669.3005144536169,c
2022-01-26 00:00:00,642.5734049037345,
2022-01-26 01:00:00,478.5795030180849,
2022-01-26 02:30:00,635.9924574389147,
2022-01-26 03:00:00,802.8986307116792,
2022-01-26 18:30:00,802.8986307116792,
2022-01-26 20:00:00,802.8986307116792,
2022-01-26 23:00:00,1072.7360034797778,
2022-01-26 23:59:59,1072.772079581206,c
2022-01-27 00:00:00,967.1445305832958,
2022-01-27 01:00:00,994.0442234234761,
2022-01-27 02:30:00,995.1170141444866,
2022-01-27 03:00:00,960.9242565043053,
2022-01-27 18:30:00,960.9242565043053,
2022-01-27 20:00:00,960.9242565043053,
2022-01-27 23:00:00,595.9076684144437,
2022-01-27 23:59:59,595.9331935488829,c
2022-01-28 00:00:00,605.6632722165864,
2022-01-28 01:00:00,507.62613481987705,
2022-01-28 02:30:00,657.3363797087463,
2022-01-28 03:00:00,640.2189377935556,
2022-01-28 18:30:00,640.2189377935556,
2022-01-28 20:00:00,640.2189377935556,
2022-01-28 23:00:00,640.2189377935556,
2022-01-28 23:59:59,640.2865620828269,w
2022-01-31 00:00:00,704.7650819557643,
2022-01-31 01:00:00,704.7650819557643,
2022-01-31 02:30:00,704.7650819557643,
2022-01-31 03:00:00,704.7650819557643,
2022-01-31 18:30:00,704.7650819557643,
2022-01-31 20:00:00,704.7650819557643,
2022-01-31 23:00:00,704.7650819557643,
2022-01-31 23:59:59,704.8373631161769,c
2022-02-01 00:00:00,704.8373631161769,
2022-02-01 01:00:00,704.8373631161769,
2022-02-01 02:30:00,704.8373631161769,
2022-02-01 03:00:00,704.8373631161769,
2022-02-01 18:30:00,704.8373631161769,
2022-02-01 20:00:00,704.8373631161769,
2022-02-01 23:00:00,704.8373631161769,
2022-02-01 23:59:59,704.8373631161769,c
2022-02-02 00:00:00,704.8373631161769,
2022-02-02 01:00:00,704.8373631161769,
2022-02-02 02:30:00,704.8373631161769,
2022-02-02 03:00:00,704.8373631161769,
2022-02-02 18:30:00,704.8373631161769,
2022-02-02 20:00:00,704.8373631161769,
2022-02-02 23:00:00,704.8373631161769,
2022-02-02 23:59:59,704.8373631161769,c
2022-02-03 00:00:00,704.8373631161769,
2022-02-03 01:00:00,704.8373631161769,
2022-02-03 02:30:00,704.8373631161769,
2022-02-03 03:00:00,704.8373631161769,
2022-02-03 18:30:00,704.8373631161769,
2022-02-03 20:00:00,704.8373631161769,
2022-02-03 23:00:00,824.2327024279491,
2022-02-03 23:59:59,824.2327024279491,c
2022-02-04 00:00:00,885.3212919959319,
2022-02-04 01:00:00,879.2280528388374,
2022-02-04 02:30:00,838.4168758265791,
2022-02-04 03:00:00,837.3374812470647,
2022-02-04 18:30:00,837.3374812470647,
2022-02-04 20:00:00,837.3374812470647,
2022-02-04 23:00:00,837.3374812470647,
2022-02-04 23:59:59,837.2202712078441,w
2022-02-07 00:00:00,350.7329379095592,
2022-02-07 01:00:00,358.3890731538328,
2022-02-07 02:30:00,409.0211746830678,
2022-02-07 03:00:00,394.10155598128966,
2022-02-07 18:30:00,394.10155598128966,
2022-02-07 20:00:00,394.10155598128966,
2022-02-07 23:00:00,498.72362403800304,
2022-02-07 23:59:59,498.7548110970864,c
2022-02-08 00:00:00,477.0910660307831,
2022-02-08 01:00:00,493.4986621670964,
2022-02-08 02:30:00,480.75713591720216,
2022-02-08 03:00:00,512.0845117692278,
2022-02-08 18:30:00,512.0845117692278,
2022-02-08 20:00:00,512.0845117692278,
2022-02-08 23:00:00,314.40707812651783,
2022-02-08 23:59:59,314.3373091713819,c
2022-02-09 00:00:00,337.9954414771406,
2022-02-09 01:00:00,236.68607725327928,
2022-02-09 02:30:00,200.9487907265695,
2022-02-09 03:00:00,234.4841906040117,
2022-02-09 18:30:00,234.4841906040117,
2022-02-09 20:00:00,234.4841906040117,
2022-02-09 23:00:00,-0.028784732447149963,
2022-02-09 23:59:59,0.0,a
2022-02-10 00:00:00,-7.080467568090512,
2022-02-10 01:00:00,-19.752884461859082,
2022-02-10 02:30:00,-51.84574751892171,
2022-02-10 03:00:00,-65.65696618317571,
2022-02-10 18:30:00,-65.65696618317571,
2022-02-10 20:00:00,-65.65696618317571,
2022-02-10 23:00:00,84.5065037437297,
2022-02-10 23:59:59,84.42706302754232,c
2022-02-11 00:00:00,136.22949267087046,
2022-02-11 01:00:00,88.21009946527755,
2022-02-11 02:30:00,25.911776538243487,
2022-02-11 03:00:00,31.384687909276522,
2022-02-11 18:30:00,31.384687909276522,
2022-02-11 20:00:00,31.384687909276522,
2022-02-11 23:00:00,31.384687909276522,
2022-02-11 23:59:59,31.165322528741967,w
2022-02-14 00:00:00,-92.81382525007353,
2022-02-14 01:00:00,-87.71941955340134,
2022-02-14 02:30:00,-111.34200347150437,
2022-02-14 03:00:00,-59.52227330539881,
2022-02-14 18:30:00,-59.52227330539881,
2022-02-14 20:00:00,-59.52227330539881,
2022-02-14 23:00:00,-217.36554273246549,
2022-02-14 23:59:59,-217.52349039546522,c
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
0,-217.52349039546522,
2022-02-15 00:00:00,-228.39876400883583,
2022-02-15 01:00:00,-223.31576744730359,
2022-02-15 02:30:00,-111.04990177102576,
2022-02-15 03:00:00,-175.5275653038479,
2022-02-15 18:30:00,-175.5275653038479,
2022-02-15 20:00:00,-175.5275653038479,
2022-02-15 23:00:00,-158.16853267768937,
2022-02-15 23:59:59,-158.19963998539282,c
2022-02-16 00:00:00,-264.0283600908752,
2022-02-16 01:00:00,-292.13234839965054,
2022-02-16 02:30:00,-364.3174410882621,
2022-02-16 03:00:00,-356.70508689613274,
2022-02-16 18:30:00,-356.70508689613274,
2022-02-16 20:00:00,-356.70508689613274,
2022-02-16 23:00:00,-335.28695688753254,
2022-02-16 23:59:59,-335.2115927537987,c
2022-02-17 00:00:00,-306.3165932406899,
2022-02-17 01:00:00,-284.43624257446555,
2022-02-17 02:30:00,-328.54983914473,
2022-02-17 03:00:00,-285.147245645968,
2022-02-17 18:30:00,-285.147245645968,
2022-02-17 20:00:00,-285.147245645968,
2022-02-17 23:00:00,-77.23233500634007,
2022-02-17 23:59:59,-77.25930065937092,c
2022-02-18 00:00:00,-42.88015307242381,
2022-02-18 01:00:00,-68.75986098406753,
2022-02-18 02:30:00,-33.069364995011426,
2022-02-18 03:00:00,-19.26807649339878,
2022-02-18 18:30:00,-19.26807649339878,
2022-02-18 20:00:00,-19.26807649339878,
2022-02-18 23:00:00,-19.26807649339878,
2022-02-18 23:59:59,-19.217092283080206,w
2022-02-21 00:00:00,-31.730377063667675,
2022-02-21 01:00:00,-26.620705886546602,
2022-02-21 02:30:00,5.812104855453583,
2022-02-21 03:00:00,-27.30134676732189,
2022-02-21 18:30:00,-27.30134676732189,
2022-02-21 20:00:00,-27.30134676732189,
2022-02-21 23:00:00,-53.006148232677845,
2022-02-21 23:59:59,-52.961136754973666,c
2022-02-22 00:00:00,6.167384414277876,
2022-02-22 01:00:00,-63.81755481235865,
2022-02-22 02:30:00,-132.57217319574903,
2022-02-22 03:00:00,-111.81710006102247,
2022-02-22 18:30:00,-111.81710006102247,
2022-02-22 20:00:00,-111.81710006102247,
2022-02-22 23:00:00,-138.62180268640753,
2022-02-22 23:59:59,-138.69331102535483,c
2022-02-23 00:00:00,-111.45923945056035,
2022-02-23 01:00:00,-164.34584981417657,
2022-02-23 02:30:00,-174.1366393743918,
2022-02-23 03:00:00,-193.42874146492971,
2022-02-23 18:30:00,-193.42874146492971,
2022-02-23 20:00:00,-193.42874146492971,
2022-02-23 23:00:00,26.601106537964824,
2022-02-23 23:59:59,26.55242483534323,c
2022-02-24 00:00:00,-17.70615187033576,
2022-02-24 01:00:00,-70.58742241737622,
2022-02-24 02:30:00,-112.79094354352145,
2022-02-24 03:00:00,-92.00074531042702,
2022-02-24 18:30:00,-92.00074531042702,
2022-02-24 20:00:00,-92.00074531042702,
2022-02-24 23:00:00,-100.72337292484139,
2022-02-24 23:59:59,-101.0295658995413,c
2022-02-25 00:00:00,-84.65039108881234,
2022-02-25 01:00:00,-49.353034079212364,
2022-02-25 02:30:00,-139.0093647706869,
2022-02-25 03:00:00,-76.31434536812498,
2022-02-25 18:30:00,-76.31434536812498,
2022-02-25 20:00:00,-76.31434536812498,
2022-02-25 23:00:00,-76.31434536812498,
2022-02-25 23:59:59,-76.27400645382733,w
2022-02-28 00:00:00,-191.54119705737133,
2022-02-28 01:00:00,-288.06420056555834,
2022-02-28 02:30:00,-274.85138254409554,
2022-02-28 03:00:00,-330.61511793950825,
2022-02-28 18:30:00,-330.61511793950825,
2022-02-28 20:00:00,-330.61511793950825,
2022-02-28 23:00:00,-655.8450671239834,
2022-02-28 23:59:59,-655.887477516568,e
2022-03-01 00:00:00,-591.2344820664277,
2022-03-01 01:00:00,-547.4003293160836,
2022-03-01 02:30:00,-568.4813006174356,
2022-03-01 03:00:00,-568.5659130059914,
2022-03-01 18:30:00,-568.5659130059914,
2022-03-01 20:00:00,-568.5659130059914,
2022-03-01 23:00:00,-341.20783017508455,
2022-03-01 23:59:59,-341.2381568394274,c
2022-03-02 00:00:00,-353.6103215265568,
2022-03-02 01:00:00,-469.20717449660793,
2022-03-02 02:30:00,-470.61967312629355,
2022-03-02 03:00:00,-448.02745025506096,
2022-03-02 18:30:00,-448.02745025506096,
2022-03-02 20:00:00,-448.02745025506096,
2022-03-02 23:00:00,-430.8477752253571,
2022-03-02 23:59:59,-430.85902800971365,c
2022-03-03 00:00:00,-406.20175152154496,
2022-03-03 01:00:00,-406.2509815083816,
2022-03-03 02:30:00,-442.03986991184246,
2022-03-03 03:00:00,-449.28811020890583,
2022-03-03 18:30:00,-449.28811020890583,
2022-03-03 20:00:00,-449.28811020890583,
2022-03-03 23:00:00,-125.17005213179408,
2022-03-03 23:59:59,-125.07092847253233,c
2022-03-04 00:00:00,-227.62189690414408,
2022-03-04 01:00:00,-240.44676076018158,
2022-03-04 02:30:00,-210.52548952794933,
2022-03-04 03:00:00,-182.34923279160313,
2022-03-04 18:30:00,-182.34923279160313,
2022-03-04 20:00:00,-182.34923279160313,
2022-03-04 23:00:00,-182.34923279160313,
2022-03-04 23:59:59,-182.4541764197541,w
2022-03-07 00:00:00,-103.46292763309435,
2022-03-07 01:00:00,-126.09220676995989,
2022-03-07 02:30:00,-99.21631066498281,
2022-03-07 03:00:00,-46.7465549906039,
2022-03-07 18:30:00,-46.7465549906039,
2022-03-07 20:00:00,-46.7465549906039,
2022-03-07 23:00:00,99.01902382974714,
2022-03-07 23:59:59,99.10401573906324,c
2022-03-08 00:00:00,28.167543699763087,
2022-03-08 01:00:00,-22.51512110480934,
2022-03-08 02:30:00,90.13305737378397,
2022-03-08 03:00:00,34.01192519875519,
2022-03-08 18:30:00,34.01192519875519,
2022-03-08 20:00:00,34.01192519875519,
2022-03-08 23:00:00,47.63900505527863,
2022-03-08 23:59:59,47.47488550819952,c
2022-03-09 00:00:00,55.29570011438591,
2022-03-09 01:00:00,-61.67299428553662,
2022-03-09 02:30:00,-53.93131640546585,
2022-03-09 03:00:00,-19.288585792806145,
2022-03-09 18:30:00,-19.288585792806145,
2022-03-09 20:00:00,-19.288585792806145,
2022-03-09 23:00:00,66.09163151906256,
2022-03-09 23:59:59,66.01334500951378,c
2022-03-10 00:00:00,1.7803732203368554,
2022-03-10 01:00:00,0.3261805605852146,
2022-03-10 02:30:00,5.756692576686305,
2022-03-10 03:00:00,73.93033397874154,
2022-03-10 18:30:00,73.93033397874154,
2022-03-10 20:00:00,73.93033397874154,
2022-03-10 23:00:00,-122.21051726787817,
2022-03-10 23:59:59,-122.19591606608054,c
2022-03-11 00:00:00,-86.9570068876888,
2022-03-11 01:00:00,-228.4176735619621,
2022-03-11 02:30:00,-223.69417103151108,
2022-03-11 03:00:00,-214.24566803757904,
2022-03-11 18:30:00,-214.24566803757904,
2022-03-11 20:00:00,-214.24566803757904,
2022-03-11 23:00:00,-214.24566803757904,
2022-03-11 23:59:59,-214.40242599691175,w
2022-03-14 00:00:00,-458.990113465098,
2022-03-14 01:00:00,-458.990113465098,
2022-03-14 02:30:00,-434.88297816920857,
2022-03-14 03:00:00,-422.06920172518954,
2022-03-14 18:30:00,-422.06920172518954,
2022-03-14 20:00:00,-422.06920172518954,
2022-03-14 23:00:00,-383.3636483999508,
2022-03-14 23:59:59,-308.6879098100588,c
2022-03-15 00:00:00,-225.95186273006237,
2022-03-15 01:00:00,-225.95186273006237,
2022-03-15 02:30:00,26.84657873331531,
2022-03-15 03:00:00,50.00143111621907,
2022-03-15 18:30:00,50.00143111621907,
2022-03-15 20:00:00,50.00143111621907,
2022-03-15 23:00:00,326.4672741452324,
2022-03-15 23:59:59,243.89838969718795,c
2022-03-16 00:00:00,188.24617853930664,
2022-03-16 01:00:00,188.24617853930664,
2022-03-16 02:30:00,89.42206445594326,
2022-03-16 03:00:00,64.23713266006371,
2022-03-16 18:30:00,64.23713266006371,
2022-03-16 20:00:00,64.23713266006371,
2022-03-16 23:00:00,250.87445621177767,
2022-03-16 23:59:59,182.8681555554287,c
2022-03-17 00:00:00,156.8111708296163,
2022-03-17 01:00:00,156.8111708296163,
2022-03-17 02:30:00,49.58155732414832,
2022-03-17 03:00:00,91.98816217599085,
2022-03-17 18:30:00,91.98816217599085,
2022-03-17 20:00:00,91.98816217599085,
2022-03-17 23:00:00,17.59042020178532,
2022-03-17 23:59:59,-37.577650650745,c
2022-03-18 00:00:00,-30.13946768990155,
2022-03-18 01:00:00,-30.13946768990155,
2022-03-18 02:30:00,-223.2477394093175,
2022-03-18 03:00:00,-213.6991422379295,
2022-03-18 18:30:00,-213.6991422379295,
2022-03-18 20:00:00,-213.6991422379295,
2022-03-18 23:00:00,-213.6991422379295,
2022-03-18 23:59:59,-225.68416264195633,w
2022-03-21 00:00:00,-80.872711535262,
2022-03-21 01:00:00,-80.872711535262,
2022-03-21 02:30:00,-28.87179976876979,
2022-03-21 03:00:00,-70.39511570985013,
2022-03-21 18:30:00,-70.39511570985013,
2022-03-21 20:00:00,-70.39511570985013,
2022-03-21 23:00:00,-48.819981424724574,
2022-03-21 23:59:59,-114.25744316650224,c
2022-03-22 00:00:00,-131.55559612328392,
2022-03-22 01:00:00,-131.55559612328392,
2022-03-22 02:30:00,-142.98984991903586,
2022-03-22 03:00:00,-138.68407115997599,
2022-03-22 18:30:00,-138.68407115997599,
2022-03-22 20:00:00,-138.68407115997599,
2022-03-22 23:00:00,-132.18947634446073,
2022-03-22 23:59:59,-131.0314963955073,c
2022-03-23 00:00:00,-156.2244659849086,
2022-03-23 01:00:00,-156.2244659849086,
2022-03-23 02:30:00,-119.81173481844979,
2022-03-23 03:00:00,-107.8821087246717,
2022-03-23 18:30:00,-107.8821087246717,
2022-03-23 20:00:00,-107.8821087246717,
2022-03-23 23:00:00,-243.0692880454431,
2022-03-23 23:59:59,-379.68610498262314,c
2022-03-24 00:00:00,-408.56623179575007,
2022-03-24 01:00:00,-408.56623179575007,
2022-03-24 02:30:00,-409.6082448588565,
2022-03-24 03:00:00,-345.22899057980277,
2022-03-24 18:30:00,-345.22899057980277,
2022-03-24 20:00:00,-345.22899057980277,
2022-03-24 23:00:00,-292.7397279474649,
2022-03-24 23:59:59,-189.98429368365765,c
2022-03-25 00:00:00,-200.71434145996517,
2022-03-25 01:00:00,-200.71434145996517,
2022-03-25 02:30:00,-104.5340589210727,
2022-03-25 03:00:00,-60.72893534078071,
2022-03-25 18:30:00,-60.72893534078071,
2022-03-25 20:00:00,-60.72893534078071,
2022-03-25 23:00:00,-60.72893534078071,
2022-03-25 23:59:59,-5.237274597210956,w
2022-03-28 00:00:00,-329.2200267018017,
2022-03-28 01:00:00,-329.2200267018017,
2022-03-28 02:30:00,-287.17082263871845,
2022-03-28 03:00:00,-304.41144390973915,
2022-03-28 18:30:00,-304.41144390973915,
2022-03-28 20:00:00,-304.41144390973915,
2022-03-28 23:00:00,-304.41144390973915,
2022-03-28 23:59:59,-320.46390024805515,c
