date,BRL_FTSE_2023_Q1,meta
2023-01-06 00:00:00,510.3554005896567,
2023-01-06 10:00:00,452.26108720765797,
2023-01-06 10:30:00,418.0238870846033,
2023-01-06 12:00:00,401.61358478838656,
2023-01-06 13:30:00,396.21699887778277,
2023-01-06 15:00:00,373.6113490914213,
2023-01-06 15:30:30,373.6113490914213,
2023-01-06 23:59:59,447.93337548420504,w
2023-01-09 00:00:00,485.21580098621644,
2023-01-09 10:00:00,495.18840861014087,
2023-01-09 10:30:00,501.99424562792956,
2023-01-09 12:00:00,440.5582467934205,
2023-01-09 13:30:00,413.7062969300159,
2023-01-09 15:00:00,474.02285695947694,
2023-01-09 15:30:30,474.02285695947694,
2023-01-09 23:59:59,475.4385395315112,c
2023-01-10 00:00:00,498.86815353386146,
2023-01-10 10:00:00,373.848587876887,
2023-01-10 10:30:00,400.58952869701534,
2023-01-10 12:00:00,371.73259161140913,
2023-01-10 13:30:00,360.8306648394696,
2023-01-10 15:00:00,336.4498125583118,
2023-01-10 15:30:30,336.4498125583118,
2023-01-10 23:59:59,366.7523705407616,c
2023-01-11 00:00:00,370.4454481521284,
2023-01-11 10:00:00,273.4409804981469,
2023-01-11 10:30:00,279.40323278092956,
2023-01-11 12:00:00,270.999086898139,
2023-01-11 13:30:00,279.4902610957306,
2023-01-11 15:00:00,262.5029071759677,
2023-01-11 15:30:30,262.5029071759677,
2023-01-11 23:59:59,230.83251306749025,c
2023-01-12 00:00:00,255.2854378510342,
2023-01-12 10:00:00,279.09205124949085,
2023-01-12 10:30:00,280.2832793884768,
2023-01-12 12:00:00,198.50465679887066,
2023-01-12 13:30:00,209.47575322151897,
2023-01-12 15:00:00,234.06206478124295,
2023-01-12 15:30:30,234.06206478124295,
2023-01-12 23:59:59,286.1515474808748,c
2023-01-13 00:00:00,312.10342408193173,
2023-01-13 10:00:00,294.11193407003066,
2023-01-13 10:30:00,297.0713311079967,
2023-01-13 12:00:00,305.4298777226227,
2023-01-13 13:30:00,321.5234984337958,
2023-01-13 15:00:00,327.1183258934034,
2023-01-13 15:30:30,327.1183258934034,
2023-01-13 23:59:59,355.28878586947894,w
2023-01-16 00:00:00,372.6643545850279,
2023-01-16 10:00:00,436.40792828898475,
2023-01-16 10:30:00,459.9209380338598,
2023-01-16 12:00:00,456.91217546649614,
2023-01-16 13:30:00,480.77909724716983,
2023-01-16 15:00:00,481.3725268488306,
2023-01-16 15:30:30,481.3725268488306,
2023-01-16 23:59:59,455.6517029061888,c
2023-01-17 00:00:00,440.93541974571144,
2023-01-17 10:00:00,390.41394369857016,
2023-01-17 10:30:00,383.97729101365485,
2023-01-17 12:00:00,346.3806850008136,
2023-01-17 13:30:00,392.52589966804953,
2023-01-17 15:00:00,378.11991725440294,
2023-01-17 15:30:30,378.11991725440294,
