date,PAR2_STAY_20220613,meta
2022-04-01 00:00:00,-358.62114521887565,
2022-04-01 10:00:00,-364.3410442232216,
2022-04-01 10:30:00,-359.5839892408861,
2022-04-01 12:00:00,-345.621062547807,
2022-04-01 13:30:00,-352.8628329505,
2022-04-01 15:00:00,-345.5660295918757,
2022-04-01 15:30:30,-345.5660295918757,
2022-04-01 23:59:59,-339.23729814298383,w
2022-04-04 00:00:00,-336.64055258621556,
2022-04-04 10:00:00,-353.6283450917862,
2022-04-04 10:30:00,-363.76829611885836,
2022-04-04 12:00:00,-368.63509718147924,
2022-04-04 13:30:00,-356.0520688199997,
2022-04-04 15:00:00,-345.7399139003916,
2022-04-04 15:30:30,-345.7399139003916,
2022-04-04 23:59:59,-343.3577776376661,c
2022-04-05 00:00:00,-327.2366672745021,
2022-04-05 10:00:00,-329.3311136621819,
2022-04-05 10:30:00,-328.97689409649644,
2022-04-05 12:00:00,-325.5931755602805,
2022-04-05 13:30:00,-320.87227094570625,
2022-04-05 15:00:00,-321.08032342489355,
2022-04-05 15:30:30,-321.08032342489355,
2022-04-05 23:59:59,-324.72038965467056,c
2022-04-06 00:00:00,-312.018955019546,
2022-04-06 10:00:00,-329.4474292162317,
2022-04-06 10:30:00,-328.85382816073934,
2022-04-06 12:00:00,-319.47538370072004,
2022-04-06 13:30:00,-314.07714819590467,
2022-04-06 15:00:00,-325.8140282154895,
2022-04-06 15:30:30,-325.8140282154895,
2022-04-06 23:59:59,-312.12323124157683,c
2022-04-07 00:00:00,-300.3871900392669,
2022-04-07 10:00:00,-309.3954340547925,
2022-04-07 10:30:00,-303.14173542883384,
2022-04-07 12:00:00,-307.85988426885484,
2022-04-07 13:30:00,-310.41207259549356,
2022-04-07 15:00:00,-310.0018013700295,
2022-04-07 15:30:30,-310.0018013700295,
2022-04-07 23:59:59,-315.27160692262896,c
2022-04-08 00:00:00,-305.97170050469856,
2022-04-08 10:00:00,-308.17465864277983,
2022-04-08 10:30:00,-319.0872316392275,
2022-04-08 12:00:00,-306.0930519143594,
2022-04-08 13:30:00,-303.2291315495016,
2022-04-08 15:00:00,-296.8446368065245,
2022-04-08 15:30:30,-296.8446368065245,
2022-04-08 23:59:59,-289.60055422735786,w
2022-04-11 00:00:00,-283.5066323192975,
2022-04-11 10:00:00,-299.12909696710483,
2022-04-11 10:30:00,-295.11027285931857,
2022-04-11 12:00:00,-292.1297733103248,
2022-04-11 13:30:00,-297.8725305689376,
2022-04-11 15:00:00,-291.680869678362,
2022-04-11 15:30:30,-291.680869678362,
2022-04-11 23:59:59,-292.41246936332686,c
2022-04-12 00:00:00,-289.95375564558947,
2022-04-12 10:00:00,-283.0779320160061,
2022-04-12 10:30:00,-281.29244987338205,
2022-04-12 12:00:00,-265.5711034990514,
2022-04-12 13:30:00,-265.19453820188323,
2022-04-12 15:00:00,-262.83684094946244,
2022-04-12 15:30:30,-262.83684094946244,
2022-04-12 23:59:59,-260.02047644298756,c
2022-04-13 00:00:00,-247.57395157536632,
2022-04-13 10:00:00,-249.65744878874364,
2022-04-13 10:30:00,-257.4721137971352,
2022-04-13 12:00:00,-258.37453110110107,
2022-04-13 13:30:00,-252.95665246381077,
