date,MSCI_US_AD_HEDGED_2022_Q2,meta
2022-04-19 23:59:59,365.5156056782837,c
2022-04-20 00:00:00,178.38382769483837,
2022-04-20 10:00:00,-235.2031105986389,
2022-04-20 10:30:00,-183.40374573975453,
2022-04-20 12:00:00,-96.50792958717557,
2022-04-20 13:30:00,-42.2241934562486,
2022-04-20 15:00:00,-126.74063748920219,
2022-04-20 15:30:30,-126.74063748920219,
2022-04-20 23:59:59,-72.61515240491133,c
2022-04-21 00:00:00,-69.56827117672071,
2022-04-21 10:00:00,-183.08832205066108,
2022-04-21 10:30:00,-151.95848074116282,
2022-04-21 12:00:00,-145.38294398697445,
2022-04-21 13:30:00,-149.08668064069474,
2022-04-21 15:00:00,-154.44114649239344,
2022-04-21 15:30:30,-154.44114649239344,
2022-04-21 23:59:59,-203.04741955232225,c
2022-04-22 00:00:00,-160.26687746156477,
2022-04-22 10:00:00,-148.32629283711782,
2022-04-22 10:30:00,-202.5222637821571,
2022-04-22 12:00:00,-208.34941399914095,
2022-04-22 13:30:00,-228.634013725844,
2022-04-22 15:00:00,-170.60687180475446,
2022-04-22 15:30:30,-170.60687180475446,
2022-04-22 23:59:59,-174.6755783117656,w
2022-04-25 00:00:00,-199.6953983873862,
2022-04-25 10:00:00,-193.43489246388663,
2022-04-25 10:30:00,-210.89273974908747,
2022-04-25 12:00:00,-207.4607098977943,
2022-04-25 13:30:00,-206.02567065120672,
2022-04-25 15:00:00,-203.30204427071027,
2022-04-25 15:30:30,-203.30204427071027,
2022-04-25 23:59:59,-248.18521635908172,c
2022-04-26 00:00:00,-207.9545296739414,
2022-04-26 10:00:00,-406.68388460056275,
2022-04-26 10:30:00,-428.77409133466773,
2022-04-26 12:00:00,-412.4579202288517,
2022-04-26 13:30:00,-394.3358647179406,
2022-04-26 15:00:00,-372.1989685688086,
2022-04-26 15:30:30,-372.1989685688086,
2022-04-26 23:59:59,-359.44557118988246,c
2022-04-27 00:00:00,-487.4039264832717,
2022-04-27 10:00:00,-436.30884699753136,
2022-04-27 10:30:00,-480.06680369345355,
2022-04-27 12:00:00,-538.8452257913922,
2022-04-27 13:30:00,-500.7206483780837,
2022-04-27 15:00:00,-482.2276745312975,
2022-04-27 15:30:30,-482.2276745312975,
2022-04-27 23:59:59,-449.7574873997178,c
2022-04-28 00:00:00,-421.3344230541191,
2022-04-28 10:00:00,-404.7845804535295,
2022-04-28 10:30:00,-416.0102226642589,
2022-04-28 12:00:00,-403.53387322471013,
2022-04-28 13:30:00,-352.24656578016703,
2022-04-28 15:00:00,-299.8188296814018,
2022-04-28 15:30:30,-299.8188296814018,
2022-04-28 23:59:59,-317.38092508030707,c
2022-04-29 00:00:00,-308.5339643391548,
2022-04-29 10:00:00,-184.7906395719387,
2022-04-29 10:30:00,-241.7392249778705,
2022-04-29 12:00:00,-241.88390136319208,
2022-04-29 13:30:00,-226.70469931817615,
2022-04-29 15:00:00,-243.72761311326525,
2022-04-29 15:30:30,-243.72761311326525,
2022-04-29 23:59:59,-299.077773269366,w
2022-05-02 00:00:00,-327.79268593373473,
2022-05-02 10:00:00,-238.82399966636206,
2022-05-02 10:30:00,-267.268817798933,
2022-05-02 12:00:00,-253.508055754971,
2022-05-02 13:30:00,-238.28748425001282,
2022-05-02 15:00:00,-190.6753967035899,
2022-05-02 15:30:30,-190.6753967035899,
2022-05-02 23:59:59,-167.14600893030757,c
2022-05-03 00:00:00,-226.27184726970154,
2022-05-03 10:00:00,-88.19836735670219,
2022-05-03 10:30:00,-89.92365999095603,
2022-05-03 12:00:00,-107.55426675267518,
2022-05-03 13:30:00,-89.44836875103647,
2022-05-03 15:00:00,-87.32638915389782,
2022-05-03 15:30:30,-87.32638915389782,
2022-05-03 23:59:59,-116.79370848033346,c
2022-05-04 00:00:00,-173.46900206327206,
2022-05-04 10:00:00,-266.11954924452345,
2022-05-04 10:30:00,-260.3547561204131,
2022-05-04 12:00:00,-298.1975517310575,
2022-05-04 13:30:00,-223.53635888387095,
2022-05-04 15:00:00,-126.1096793368086,
2022-05-04 15:30:30,-126.1096793368086,
2022-05-04 23:59:59,-57.65378106635649,c
2022-05-05 00:00:00,-103.540854236884,
2022-05-05 10:00:00,-374.92557800031267,
2022-05-05 10:30:00,-388.30614439139725,
2022-05-05 12:00:00,-408.0903637190256,
2022-05-05 13:30:00,-388.7917424027121,
2022-05-05 15:00:00,-381.066008166041,
2022-05-05 15:30:30,-381.066008166041,
2022-05-05 23:59:59,-382.70295155992153,c
2022-05-06 00:00:00,-177.52800968714644,
2022-05-06 10:00:00,-517.8990588601574,
2022-05-06 10:30:00,-522.4451006935834,
2022-05-06 12:00:00,-528.1452951920958,
2022-05-06 13:30:00,-532.9991717006691,
2022-05-06 15:00:00,-610.943474504397,
2022-05-06 15:30:30,-610.943474504397,
2022-05-06 23:59:59,-630.1492430077808,w
2022-05-09 00:00:00,-581.7503913872933,
2022-05-09 10:00:00,-765.8011428610689,
2022-05-09 10:30:00,-799.8627904798201,
2022-05-09 12:00:00,-769.1575943692867,
2022-05-09 13:30:00,-799.9149787698476,
2022-05-09 15:00:00,-836.3710008312064,
2022-05-09 15:30:30,-836.3710008312064,
2022-05-09 23:59:59,-854.8153751703509,c
2022-05-10 00:00:00,-847.3747359129059,
2022-05-10 10:00:00,-1040.1606209041324,
2022-05-10 10:30:00,-1065.8524485788203,
2022-05-10 12:00:00,-1041.514482262388,
2022-05-10 13:30:00,-1065.320459602473,
2022-05-10 15:00:00,-1089.2643604648351,
2022-05-10 15:30:30,-1089.2643604648351,u
2022-05-10 23:59:59,-1071.665251705303,c
2022-05-11 00:00:00,-1143.487687083481,
2022-05-11 10:00:00,-787.2497953698668,
2022-05-11 10:30:00,-432.2896059790818,
2022-05-11 12:00:00,-597.6485397640383,
2022-05-11 13:30:00,-651.7701669948531,
2022-05-11 15:00:00,-602.3050391953159,
2022-05-11 15:30:30,-602.3050391953159,
2022-05-11 23:59:59,-700.8580012927694,c
2022-05-12 00:00:00,-535.4680813785299,
2022-05-12 10:00:00,-240.1164929301204,
2022-05-12 10:30:00,257.79464385407164,
2022-05-12 12:00:00,28.633279384836214,
2022-05-12 13:30:00,24.856613969125874,
2022-05-12 15:00:00,-94.49871103334533,
2022-05-12 15:30:30,-94.49871103334533,
2022-05-12 23:59:59,0.0,a
2022-05-13 00:00:00,80.60645466761662,
2022-05-13 10:00:00,203.28535453448717,
2022-05-13 10:30:00,212.09979644907867,
2022-05-13 12:00:00,243.04835796285192,
2022-05-13 13:30:00,264.35662781360793,
2022-05-13 15:00:00,232.200463367441,
2022-05-13 15:30:30,232.200463367441,
2022-05-13 23:59:59,239.34156250000228,w
2022-05-16 00:00:00,176.02087534834106,
2022-05-16 10:00:00,391.0947741907521,
2022-05-16 10:30:00,625.7627512460349,
2022-05-16 12:00:00,289.03968919972715,
2022-05-16 13:30:00,255.39192151564748,
2022-05-16 15:00:00,347.0152043261006,
2022-05-16 15:30:30,347.0152043261006,
2022-05-16 23:59:59,246.3176279640635,c
2022-05-17 00:00:00,260.42571057625173,
2022-05-17 10:00:00,122.80287202888348,
2022-05-17 10:30:00,-20.75036757309101,
2022-05-17 12:00:00,33.19671585088474,
2022-05-17 13:30:00,3.516033428279343,
2022-05-17 15:00:00,24.045461509434972,
2022-05-17 15:30:30,24.045461509434972,
2022-05-17 23:59:59,68.82850514796212,c
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
0,68.82850514796212,
2022-05-18 00:00:00,111.8024869381876,
2022-05-18 10:00:00,212.82032169894023,
2022-05-18 10:30:00,193.31301328480185,
2022-05-18 12:00:00,191.39061221062263,
2022-05-18 13:30:00,111.95004363474095,
2022-05-18 15:00:00,165.1052535642964,
2022-05-18 15:30:30,165.1052535642964,
2022-05-18 23:59:59,218.85258474695263,c
2022-05-19 00:00:00,274.31158543777303,
2022-05-19 10:00:00,200.64468310292932,
2022-05-19 10:30:00,222.2801947461976,
2022-05-19 12:00:00,424.91227124072725,
2022-05-19 13:30:00,338.5428534196666,
2022-05-19 15:00:00,341.17888310179114,
2022-05-19 15:30:30,341.17888310179114,
2022-05-19 23:59:59,385.30865490189876,c
2022-05-20 00:00:00,342.6937597810198,
2022-05-20 10:00:00,395.5914044052503,
2022-05-20 10:30:00,359.3593072057596,
2022-05-20 12:00:00,199.95566205613954,
2022-05-20 13:30:00,26.38635402505747,
2022-05-20 15:00:00,131.52721788288784,
2022-05-20 15:30:30,131.52721788288784,
2022-05-20 23:59:59,179.43342415887628,w
2022-05-23 00:00:00,128.6827857689583,
2022-05-23 10:00:00,112.07962882367372,
2022-05-23 10:30:00,47.10106016377097,
2022-05-23 12:00:00,-1.8192375491070152,
2022-05-23 13:30:00,-64.70909090020109,
2022-05-23 15:00:00,-104.86921208116632,
2022-05-23 15:30:30,-104.86921208116632,
2022-05-23 23:59:59,-113.75763859794824,c
2022-05-24 00:00:00,-239.82108959767038,
2022-05-24 10:00:00,-439.96838090211793,
2022-05-24 10:30:00,-411.5124588384083,
2022-05-24 12:00:00,-398.9907767128112,
2022-05-24 13:30:00,-363.369583926535,
2022-05-24 15:00:00,-408.4049482845579,
2022-05-24 15:30:30,-408.4049482845579,
2022-05-24 23:59:59,-346.0137338699918,c
2022-05-25 00:00:00,-346.8720165391627,
2022-05-25 10:00:00,-249.2388273207983,
2022-05-25 10:30:00,-190.42582626832882,
2022-05-25 12:00:00,-250.98271544150134,
2022-05-25 13:30:00,-176.2122347417381,
2022-05-25 15:00:00,-169.83480028327375,
2022-05-25 15:30:30,-169.83480028327375,
2022-05-25 23:59:59,-151.2587173432682,c
2022-05-26 00:00:00,-237.53533365888057,
2022-05-26 10:00:00,-78.2584779945621,
2022-05-26 10:30:00,-57.813812229941846,
2022-05-26 12:00:00,-90.88642536873931,
2022-05-26 13:30:00,-127.64272849827654,
2022-05-26 15:00:00,-96.42835076360325,
2022-05-26 15:30:30,-96.42835076360325,
2022-05-26 23:59:59,-77.62098779138353,c
2022-05-27 00:00:00,-31.727856011155495,
2022-05-27 10:00:00,-130.6421762723167,
2022-05-27 10:30:00,-23.664611817148966,
2022-05-27 12:00:00,-68.92299886751334,
2022-05-27 13:30:00,-37.29456023066189,
2022-05-27 15:00:00,-68.78083792441987,
2022-05-27 15:30:30,-68.78083792441987,
2022-05-27 23:59:59,-34.94341566932383,w
2022-05-30 00:00:00,-34.94341566932383,
2022-05-30 10:00:00,-34.94341566932383,
2022-05-30 10:30:00,-34.94341566932383,
2022-05-30 12:00:00,-34.94341566932383,
2022-05-30 13:30:00,-34.94341566932383,
2022-05-30 15:00:00,-34.94341566932383,
2022-05-30 15:30:30,-34.94341566932383,
2022-05-30 23:59:59,-34.94341566932383,c
2022-05-31 00:00:00,26.55439574083664,
2022-05-31 10:00:00,-113.97208442499397,
2022-05-31 10:30:00,-144.02652014938184,
2022-05-31 12:00:00,-129.2183423267037,
2022-05-31 13:30:00,-190.93287340799577,
2022-05-31 15:00:00,-276.58860352237014,
2022-05-31 15:30:30,-276.58860352237014,
2022-05-31 23:59:59,-251.14707985685789,e
2022-06-01 00:00:00,-244.00691494515394,
2022-06-01 10:00:00,-98.42251897322126,
2022-06-01 10:30:00,-127.93432245327159,
2022-06-01 12:00:00,-194.79599023019955,
2022-06-01 13:30:00,-229.872570265212,
2022-06-01 15:00:00,-173.28452982879128,
2022-06-01 15:30:30,-173.28452982879128,
2022-06-01 23:59:59,-180.23508842093003,c
2022-06-02 00:00:00,-149.5044076552079,
2022-06-02 10:00:00,-40.70473612907051,
2022-06-02 10:30:00,-47.49096447488648,
2022-06-02 12:00:00,150.46760776007375,
2022-06-02 13:30:00,263.447721210862,
2022-06-02 15:00:00,280.5362518126774,
2022-06-02 15:30:30,280.5362518126774,
2022-06-02 23:59:59,258.97610030179726,c
2022-06-03 00:00:00,170.5486815747281,
2022-06-03 10:00:00,114.19238939633306,
2022-06-03 10:30:00,0.5085985734004907,
2022-06-03 12:00:00,41.871428851735004,
2022-06-03 13:30:00,24.86155442673123,
2022-06-03 15:00:00,19.620805893104944,
2022-06-03 15:30:30,19.620805893104944,
2022-06-03 23:59:59,-8.2638220831833,w
2022-06-06 00:00:00,63.82151407984372,
2022-06-06 10:00:00,83.51706718907042,
2022-06-06 10:30:00,58.43922701629049,
2022-06-06 12:00:00,-15.057322463230776,
2022-06-06 13:30:00,44.33709532247042,
2022-06-06 15:00:00,200.85768269534105,
2022-06-06 15:30:30,200.85768269534105,
2022-06-06 23:59:59,209.85617099922615,c
2022-06-07 00:00:00,239.76905113652924,
2022-06-07 10:00:00,299.1675589663081,
2022-06-07 10:30:00,338.4740245068091,
2022-06-07 12:00:00,270.538229235945,
2022-06-07 13:30:00,214.2808757442399,
2022-06-07 15:00:00,221.77475736878694,
2022-06-07 15:30:30,221.77475736878694,u
2022-06-07 23:59:59,269.17379918427037,c
2022-06-08 00:00:00,276.59455129696516,
2022-06-08 10:00:00,490.78129532588423,
2022-06-08 10:30:00,444.1866051460361,
2022-06-08 12:00:00,475.5186661841383,
2022-06-08 13:30:00,465.7107844971631,
2022-06-08 15:00:00,439.27647357679734,
2022-06-08 15:30:30,439.27647357679734,
2022-06-08 23:59:59,426.14679037877113,c
2022-06-09 00:00:00,436.38130050435075,
2022-06-09 10:00:00,387.384091166954,
2022-06-09 10:30:00,427.5950449032123,
2022-06-09 12:00:00,345.82720744540563,
2022-06-09 13:30:00,311.62440961148934,
2022-06-09 15:00:00,288.23786902253744,
2022-06-09 15:30:30,288.23786902253744,
2022-06-09 23:59:59,254.76968865963988,c
2022-06-10 00:00:00,168.4414072790795,
2022-06-10 10:00:00,69.32747753306535,
2022-06-10 10:30:00,-4.426515603206326,
2022-06-10 12:00:00,9.485677925023538,
2022-06-10 13:30:00,-39.64137369069158,
2022-06-10 15:00:00,-40.89657950015919,
2022-06-10 15:30:30,-40.89657950015919,
2022-06-10 23:59:59,-33.468227419849086,w
2022-06-13 00:00:00,-173.62610320131643,
2022-06-13 10:00:00,-167.45657168956473,
2022-06-13 10:30:00,-103.38493048226803,
2022-06-13 12:00:00,-52.20730658519085,
2022-06-13 13:30:00,-59.09725159335244,
2022-06-13 15:00:00,15.656066076184516,
2022-06-13 15:30:30,15.656066076184516,
2022-06-13 23:59:59,38.348126670625675,c
2022-06-14 00:00:00,57.568272581732685,
2022-06-14 10:00:00,-5.9138046402076725,
2022-06-14 10:30:00,-43.28874075069143,
2022-06-14 12:00:00,-7.9783352400921785,
2022-06-14 13:30:00,34.09520401183988,
2022-06-14 15:00:00,-27.326570156317302,
2022-06-14 15:30:30,-27.326570156317302,
2022-06-14 23:59:59,-9.957521953632863,c
2022-06-15 00:00:00,-48.46199009305792,
2022-06-15 10:00:00,165.09249380819847,
2022-06-15 10:30:00,147.70697264634885,
2022-06-15 12:00:00,256.1130787708355,
2022-06-15 13:30:00,234.22940860956453,
2022-06-15 15:00:00,259.76774763147466,
2022-06-15 15:30:30,259.76774763147466,
2022-06-15 23:59:59,283.68471123267375,c
2022-06-16 00:00:00,185.8089382802683,
2022-06-16 10:00:00,24.196368638865465,
2022-06-16 10:30:00,7.397430711521224,
2022-06-16 12:00:00,-6.611720582246221,
2022-06-16 13:30:00,-25.6903709664615,
2022-06-16 15:00:00,-46.19966209049687,
2022-06-16 15:30:30,-46.19966209049687,
2022-06-16 23:59:59,-63.9355021629342,c
2022-06-17 00:00:00,-26.278912718773313,
2022-06-17 10:00:00,-48.48230645755427,
2022-06-17 10:30:00,-61.92525093319534,
2022-06-17 12:00:00,18.513849001654307,
2022-06-17 13:30:00,97.14347445383089,
2022-06-17 15:00:00,154.36229352165014,
2022-06-17 15:30:30,154.36229352165014,q
2022-06-17 23:59:59,136.3940777445432,w
2022-06-20 00:00:00,136.3940777445432,
2022-06-20 10:00:00,136.3940777445432,
2022-06-20 10:30:00,136.3940777445432,
2022-06-20 12:00:00,136.3940777445432,
2022-06-20 13:30:00,136.3940777445432,
2022-06-20 15:00:00,136.3940777445432,
2022-06-20 15:30:30,136.3940777445432,
2022-06-20 23:59:59,136.3940777445432,c
2022-06-21 00:00:00,142.2284823368234,
2022-06-21 10:00:00,372.73840101418614,
2022-06-21 10:30:00,334.31526404535396,
2022-06-21 12:00:00,380.8030515398499,
2022-06-21 13:30:00,415.41687614347893,
2022-06-21 15:00:00,390.07904896151456,
2022-06-21 15:30:30,390.07904896151456,
2022-06-21 23:59:59,450.8662258044485,c
