date,DJSECT_2021_Q2,meta
2021-05-21 00:00:00,-1.2632739020363033,
2021-05-21 10:00:00,0.8370895441485118,
2021-05-21 10:30:00,-7.369486616563734,
2021-05-21 12:00:00,-15.712633702892447,
2021-05-21 13:30:00,-16.561655147929002,
2021-05-21 15:00:00,-16.923136720922685,
2021-05-21 15:30:30,-16.923136720922685,
2021-05-21 23:59:59,-20.03191989570621,w
2021-05-24 00:00:00,-16.933555132480535,
2021-05-24 10:00:00,-35.18426866197535,
2021-05-24 10:30:00,-40.48272649874315,
2021-05-24 12:00:00,-42.17585656213794,
2021-05-24 13:30:00,-47.59868463440955,
2021-05-24 15:00:00,-49.8079787393458,
2021-05-24 15:30:30,-49.8079787393458,
2021-05-24 23:59:59,-45.847287480277714,c
2021-05-25 00:00:00,-44.0301436383823,
2021-05-25 10:00:00,-51.847678444049734,
2021-05-25 10:30:00,-55.910079054722246,
2021-05-25 12:00:00,-48.984988983706444,
2021-05-25 13:30:00,-53.90522979373645,
2021-05-25 15:00:00,-50.08014081993474,
2021-05-25 15:30:30,-50.08014081993474,
2021-05-25 23:59:59,-48.03576389822672,c
2021-05-26 00:00:00,-40.36020617993398,
2021-05-26 10:00:00,-21.098757804925583,
2021-05-26 10:30:00,-24.626229479076358,
2021-05-26 12:00:00,-33.19719672000713,
2021-05-26 13:30:00,-39.436162685838156,
2021-05-26 15:00:00,-36.784677698834514,
2021-05-26 15:30:30,-36.784677698834514,
2021-05-26 23:59:59,-39.407629774679776,c
2021-05-27 00:00:00,-51.68555756658964,
2021-05-27 10:00:00,-53.41996127636571,
2021-05-27 10:30:00,-50.06754519377341,
2021-05-27 12:00:00,-30.319602426414576,
2021-05-27 13:30:00,-27.960037098851103,
2021-05-27 15:00:00,-18.816008498827273,
2021-05-27 15:30:30,-18.816008498827273,m
2021-05-27 23:59:59,-15.34368425216644,c
2021-05-28 00:00:00,-23.84561091195752,
2021-05-28 10:00:00,13.54851630494079,
2021-05-28 10:30:00,9.943857047766016,
2021-05-28 12:00:00,4.834260611502259,
2021-05-28 13:30:00,12.4654739957748,
2021-05-28 15:00:00,6.885451123969176,
2021-05-28 15:30:30,6.885451123969176,
2021-05-28 23:59:59,-5.044976087858231,w
2021-05-31 00:00:00,-5.044976087858231,
2021-05-31 10:00:00,-5.044976087858231,
2021-05-31 10:30:00,-5.044976087858231,
2021-05-31 12:00:00,-5.044976087858231,
2021-05-31 13:30:00,-5.044976087858231,
2021-05-31 15:00:00,-5.044976087858231,
2021-05-31 15:30:30,-5.044976087858231,
2021-05-31 23:59:59,-5.044976087858231,c
2021-06-01 00:00:00,-19.814784707265687,
2021-06-01 10:00:00,-18.28463257937932,
2021-06-01 10:30:00,-40.57554879423884,
2021-06-01 12:00:00,-33.60842571229978,
2021-06-01 13:30:00,-21.35966386159862,
2021-06-01 15:00:00,-27.135913398493074,
2021-06-01 15:30:30,-27.135913398493074,
2021-06-01 23:59:59,-30.185614327960195,c
2021-06-02 00:00:00,-34.46442566932723,
2021-06-02 10:00:00,-37.68594484092063,
2021-06-02 10:30:00,-29.559261863503423,
2021-06-02 12:00:00,-24.686974303664613,
2021-06-02 13:30:00,-13.304206258801969,
2021-06-02 15:00:00,-4.5943674784717246,
2021-06-02 15:30:30,-4.5943674784717246,
2021-06-02 23:59:59,-12.09021626239479,c
2021-06-03 00:00:00,-19.22888699886761,
2021-06-03 10:00:00,-37.67299381692595,
2021-06-03 10:30:00,-28.71835677685243,
2021-06-03 12:00:00,-47.58320291886298,
2021-06-03 13:30:00,-43.414462490402684,
2021-06-03 15:00:00,-47.60765624927387,
2021-06-03 15:30:30,-47.60765624927387,
2021-06-03 23:59:59,-33.53699197422253,c
2021-06-04 00:00:00,-29.608725186222614,
2021-06-04 10:00:00,-24.606895117237116,
2021-06-04 10:30:00,-34.66925565730878,
2021-06-04 12:00:00,-34.14755874999639,
2021-06-04 13:30:00,-31.69972874774959,
2021-06-04 15:00:00,-32.74383970638024,
2021-06-04 15:30:30,-32.74383970638024,
2021-06-04 23:59:59,-33.86405893740158,w
2021-06-07 00:00:00,-36.53192805291468,
2021-06-07 10:00:00,-27.41448264169918,
2021-06-07 10:30:00,-18.24548732811928,
2021-06-07 12:00:00,-25.203103125846837,
2021-06-07 13:30:00,-21.45287962482206,
2021-06-07 15:00:00,-21.718572581059505,
2021-06-07 15:30:30,-21.718572581059505,
2021-06-07 23:59:59,-24.871665725513935,c
2021-06-08 00:00:00,-21.766912666764313,
2021-06-08 10:00:00,-5.6769800817834835,
2021-06-08 10:30:00,11.800004173959962,
2021-06-08 12:00:00,-2.1420948798690915,
2021-06-08 13:30:00,4.897198514728927,
2021-06-08 15:00:00,-2.6762339860466113,
