date,AS_MSCI_EM_HK_STAY_2022_Q2,meta
2022-04-13 23:59:59,-358.19189555698205,c
2022-04-14 00:00:00,-339.6366798787324,
2022-04-14 01:00:00,-339.6366798787324,
2022-04-14 02:30:00,-335.77560942568186,
2022-04-14 03:00:00,-340.96243369561677,
2022-04-14 18:30:00,-340.96243369561677,
2022-04-14 20:00:00,-340.96243369561677,
2022-04-14 23:00:00,-340.96243369561677,
2022-04-14 23:59:59,-345.46656962720215,c
2022-04-15 00:00:00,-345.46656962720215,
2022-04-15 01:00:00,-345.46656962720215,
2022-04-15 02:30:00,-345.46656962720215,
2022-04-15 03:00:00,-345.46656962720215,
2022-04-15 18:30:00,-345.46656962720215,
2022-04-15 20:00:00,-345.46656962720215,
2022-04-15 23:00:00,-345.46656962720215,
2022-04-15 23:59:59,-345.46656962720215,w
2022-04-18 00:00:00,-345.46656962720215,
2022-04-18 01:00:00,-345.46656962720215,
2022-04-18 02:30:00,-345.46656962720215,
2022-04-18 03:00:00,-345.46656962720215,
2022-04-18 18:30:00,-345.46656962720215,
2022-04-18 20:00:00,-345.46656962720215,
2022-04-18 23:00:00,-337.6022701607112,
2022-04-18 23:59:59,-337.6022701607112,c
2022-04-19 00:00:00,-352.441393662916,
2022-04-19 01:00:00,-352.441393662916,
2022-04-19 02:30:00,-356.68791689277026,
2022-04-19 03:00:00,-351.579882398403,
2022-04-19 18:30:00,-351.579882398403,
2022-04-19 20:00:00,-351.579882398403,
2022-04-19 23:00:00,-366.6455696477965,
2022-04-19 23:59:59,-324.3599199764457,c
2022-04-20 00:00:00,-319.9608850825281,
2022-04-20 01:00:00,-319.9608850825281,
2022-04-20 02:30:00,-352.3262670439073,
2022-04-20 03:00:00,-349.3072973261593,
2022-04-20 18:30:00,-349.3072973261593,
2022-04-20 20:00:00,-349.3072973261593,
2022-04-20 23:00:00,-360.86692531095565,
2022-04-20 23:59:59,-364.24677688580863,c
2022-04-21 00:00:00,-379.41744665832607,
2022-04-21 01:00:00,-379.41744665832607,
2022-04-21 02:30:00,-390.1812390422086,
2022-04-21 03:00:00,-400.4001848637864,
2022-04-21 18:30:00,-400.4001848637864,
2022-04-21 20:00:00,-400.4001848637864,
2022-04-21 23:00:00,-421.3563251227955,
2022-04-21 23:59:59,-416.6550042819486,c
2022-04-22 00:00:00,-421.8395885062629,
2022-04-22 01:00:00,-421.8395885062629,
2022-04-22 02:30:00,-406.6028486803361,
2022-04-22 03:00:00,-420.97422280904266,
2022-04-22 18:30:00,-420.97422280904266,
2022-04-22 20:00:00,-420.97422280904266,
2022-04-22 23:00:00,-420.97422280904266,
2022-04-22 23:59:59,-402.57222535801895,w
2022-04-25 00:00:00,-369.87669851656625,
2022-04-25 01:00:00,-369.87669851656625,
2022-04-25 02:30:00,-391.3362787493492,
2022-04-25 03:00:00,-408.3650697449817,
2022-04-25 18:30:00,-408.3650697449817,
2022-04-25 20:00:00,-408.3650697449817,
2022-04-25 23:00:00,-316.2769882781131,
2022-04-25 23:59:59,-305.6708893966283,c
2022-04-26 00:00:00,-302.2410808018026,
2022-04-26 01:00:00,-302.2410808018026,
2022-04-26 02:30:00,-325.6908642859187,
2022-04-26 03:00:00,-318.8570964027596,
2022-04-26 18:30:00,-318.8570964027596,
2022-04-26 20:00:00,-318.8570964027596,
2022-04-26 23:00:00,-254.63224118319596,
2022-04-26 23:59:59,-253.49746849017623,c
2022-04-27 00:00:00,-264.599834299919,
2022-04-27 01:00:00,-264.599834299919,
2022-04-27 02:30:00,-256.62415653703675,
2022-04-27 03:00:00,-252.0677001279552,
2022-04-27 18:30:00,-252.0677001279552,
2022-04-27 20:00:00,-252.0677001279552,
2022-04-27 23:00:00,-315.2708818297809,
2022-04-27 23:59:59,-323.8107901300422,c
2022-04-28 00:00:00,-319.25381340447285,
2022-04-28 01:00:00,-319.25381340447285,
2022-04-28 02:30:00,-331.9538996640047,
2022-04-28 03:00:00,-325.2895394790636,
2022-04-28 18:30:00,-325.2895394790636,
2022-04-28 20:00:00,-325.2895394790636,
2022-04-28 23:00:00,-262.7017742748375,
2022-04-28 23:59:59,-191.87189357610006,c
2022-04-29 00:00:00,-201.71103955094787,
2022-04-29 01:00:00,-201.71103955094787,
2022-04-29 02:30:00,-187.37358748751518,
2022-04-29 03:00:00,-192.71992193194114,
2022-04-29 18:30:00,-192.71992193194114,
2022-04-29 20:00:00,-192.71992193194114,
2022-04-29 23:00:00,-192.71992193194114,
2022-04-29 23:59:59,-204.94109423795692,w
2022-05-02 00:00:00,-204.94109423795692,
2022-05-02 01:00:00,-204.94109423795692,
2022-05-02 02:30:00,-204.94109423795692,
2022-05-02 03:00:00,-204.94109423795692,
2022-05-02 18:30:00,-204.94109423795692,
2022-05-02 20:00:00,-204.94109423795692,
2022-05-02 23:00:00,-145.98791174514454,
2022-05-02 23:59:59,-145.98791174514454,c
2022-05-03 00:00:00,-169.5539803286071,
2022-05-03 01:00:00,-169.5539803286071,
2022-05-03 02:30:00,-160.88104081482174,
2022-05-03 03:00:00,-168.31309214598696,
2022-05-03 18:30:00,-168.31309214598696,
2022-05-03 20:00:00,-168.31309214598696,
2022-05-03 23:00:00,-261.04187806567313,
2022-05-03 23:59:59,-291.78357969564865,c
2022-05-04 00:00:00,-299.3899329994154,
2022-05-04 01:00:00,-299.3899329994154,
2022-05-04 02:30:00,-328.50162178070366,
2022-05-04 03:00:00,-328.0907571235031,
2022-05-04 18:30:00,-328.0907571235031,
2022-05-04 20:00:00,-328.0907571235031,
2022-05-04 23:00:00,-320.013131739072,
2022-05-04 23:59:59,-304.42716810801744,c
2022-05-05 00:00:00,-291.687277495473,
2022-05-05 01:00:00,-291.687277495473,
2022-05-05 02:30:00,-303.7915283269458,
2022-05-05 03:00:00,-297.09348000965804,
2022-05-05 18:30:00,-297.09348000965804,
2022-05-05 20:00:00,-297.09348000965804,
2022-05-05 23:00:00,-285.52027981974044,
2022-05-05 23:59:59,-300.89859416597545,c
2022-05-06 00:00:00,-326.4046769861843,
2022-05-06 01:00:00,-326.4046769861843,
2022-05-06 02:30:00,-327.846048631124,
2022-05-06 03:00:00,-320.83591923421244,
2022-05-06 18:30:00,-320.83591923421244,
2022-05-06 20:00:00,-320.83591923421244,
2022-05-06 23:00:00,-320.83591923421244,
2022-05-06 23:59:59,-333.0008347500591,w
2022-05-09 00:00:00,-333.0008347500591,
2022-05-09 01:00:00,-333.0008347500591,
2022-05-09 02:30:00,-333.0008347500591,
2022-05-09 03:00:00,-333.0008347500591,
2022-05-09 18:30:00,-333.0008347500591,
2022-05-09 20:00:00,-333.0008347500591,
2022-05-09 23:00:00,-303.9738811924614,
2022-05-09 23:59:59,-303.9738811924614,c
2022-05-10 00:00:00,-342.05524598967986,
2022-05-10 01:00:00,-342.05524598967986,
2022-05-10 02:30:00,-308.3388583946309,
2022-05-10 03:00:00,-305.65165220606326,
2022-05-10 18:30:00,-305.65165220606326,
2022-05-10 20:00:00,-305.65165220606326,
2022-05-10 23:00:00,-156.39480126674275,
2022-05-10 23:59:59,-141.4415208775926,c
2022-05-11 00:00:00,-143.34936672782152,
2022-05-11 01:00:00,-143.34936672782152,
2022-05-11 02:30:00,-154.60367521031333,
2022-05-11 03:00:00,-171.95051436430194,
2022-05-11 18:30:00,-171.95051436430194,
2022-05-11 20:00:00,-171.95051436430194,
2022-05-11 23:00:00,-57.79922747612959,
2022-05-11 23:59:59,-58.804919121907474,c
2022-05-12 00:00:00,-65.27357539134701,
2022-05-12 01:00:00,-65.27357539134701,
2022-05-12 02:30:00,-82.1514173303646,
2022-05-12 03:00:00,-84.00457382174163,
2022-05-12 18:30:00,-84.00457382174163,
2022-05-12 20:00:00,-84.00457382174163,
2022-05-12 23:00:00,-1.4868274510362927,
2022-05-12 23:59:59,0.0,a
2022-05-13 00:00:00,38.058803774121856,
2022-05-13 01:00:00,38.058803774121856,
2022-05-13 02:30:00,48.16169018149718,
2022-05-13 03:00:00,35.83553895014171,
2022-05-13 18:30:00,35.83553895014171,
2022-05-13 20:00:00,35.83553895014171,
2022-05-13 23:00:00,35.83553895014171,
2022-05-13 23:59:59,38.658944982640264,w
2022-05-16 00:00:00,31.63108107508501,
2022-05-16 01:00:00,31.63108107508501,
2022-05-16 02:30:00,22.190021888848985,
2022-05-16 03:00:00,22.876320041757157,
2022-05-16 18:30:00,22.876320041757157,
2022-05-16 20:00:00,22.876320041757157,
2022-05-16 23:00:00,17.673812526947916,
2022-05-16 23:59:59,2.365554156716204,c
2022-05-17 00:00:00,12.794219716806452,
2022-05-17 01:00:00,12.794219716806452,
2022-05-17 02:30:00,17.10676610349177,
2022-05-17 03:00:00,26.028492055447696,
2022-05-17 18:30:00,26.028492055447696,
2022-05-17 20:00:00,26.028492055447696,
2022-05-17 23:00:00,-51.274256979657025,
2022-05-17 23:59:59,-51.93113523709461,c
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
0,-51.93113523709461,
2022-05-18 00:00:00,-34.76683432872977,
2022-05-18 01:00:00,-34.76683432872977,
2022-05-18 02:30:00,-21.946853058010962,
2022-05-18 03:00:00,-34.04979553369513,
2022-05-18 18:30:00,-34.04979553369513,
2022-05-18 20:00:00,-34.04979553369513,
2022-05-18 23:00:00,16.361843259947033,
2022-05-18 23:59:59,35.7040067344782,c
2022-05-19 00:00:00,-13.92215158110201,
2022-05-19 01:00:00,-13.92215158110201,
2022-05-19 02:30:00,-23.596892682515538,
2022-05-19 03:00:00,-31.354624316620352,
2022-05-19 18:30:00,-31.354624316620352,
2022-05-19 20:00:00,-31.354624316620352,
2022-05-19 23:00:00,-81.45482399481801,
2022-05-19 23:59:59,-87.06284368687007,c
2022-05-20 00:00:00,-60.83580169517795,
2022-05-20 01:00:00,-60.83580169517795,
2022-05-20 02:30:00,-55.74267860233192,
2022-05-20 03:00:00,-58.605628291045235,
2022-05-20 18:30:00,-58.605628291045235,
2022-05-20 20:00:00,-58.605628291045235,
2022-05-20 23:00:00,-58.605628291045235,
2022-05-20 23:59:59,-52.65896283358231,w
2022-05-23 00:00:00,-141.5826113219487,
2022-05-23 01:00:00,-141.5826113219487,
2022-05-23 02:30:00,-153.1093307554409,
2022-05-23 03:00:00,-159.21274556943797,
2022-05-23 18:30:00,-159.21274556943797,
2022-05-23 20:00:00,-159.21274556943797,
2022-05-23 23:00:00,-128.50762460343344,
2022-05-23 23:59:59,-144.01094238099378,c
2022-05-24 00:00:00,-143.19441853524833,
2022-05-24 01:00:00,-143.19441853524833,
2022-05-24 02:30:00,-184.58472692502832,
2022-05-24 03:00:00,-188.35591513141316,
2022-05-24 18:30:00,-188.35591513141316,
2022-05-24 20:00:00,-188.35591513141316,
2022-05-24 23:00:00,-197.21554857138216,
2022-05-24 23:59:59,-179.21698738038103,c
2022-05-25 00:00:00,-162.27796960266872,
2022-05-25 01:00:00,-162.27796960266872,
2022-05-25 02:30:00,-152.29477945444526,
2022-05-25 03:00:00,-154.9008446015854,
2022-05-25 18:30:00,-154.9008446015854,
2022-05-25 20:00:00,-154.9008446015854,
2022-05-25 23:00:00,-172.074214315929,
2022-05-25 23:59:59,-163.3406614873413,c
2022-05-26 00:00:00,-149.24594589822073,
2022-05-26 01:00:00,-149.24594589822073,
2022-05-26 02:30:00,-166.28128905155666,
2022-05-26 03:00:00,-173.52514227115324,
2022-05-26 18:30:00,-173.52514227115324,
2022-05-26 20:00:00,-173.52514227115324,
2022-05-26 23:00:00,-201.72157817073133,
2022-05-26 23:59:59,-201.37610386258913,c
2022-05-27 00:00:00,-204.17725717577798,
2022-05-27 01:00:00,-204.17725717577798,
2022-05-27 02:30:00,-205.77276109462878,
2022-05-27 03:00:00,-207.4798815323914,
2022-05-27 18:30:00,-207.4798815323914,
2022-05-27 20:00:00,-207.4798815323914,
2022-05-27 23:00:00,-207.4798815323914,
2022-05-27 23:59:59,-216.5519036246021,w
2022-05-30 00:00:00,-202.01133769281088,
2022-05-30 01:00:00,-202.01133769281088,
2022-05-30 02:30:00,-203.04773639796778,
2022-05-30 03:00:00,-202.10262902274434,
2022-05-30 18:30:00,-202.10262902274434,
2022-05-30 20:00:00,-202.10262902274434,
2022-05-30 23:00:00,-176.27072780830264,
2022-05-30 23:59:59,-174.17817736117564,c
2022-05-31 00:00:00,-168.36033455556603,
2022-05-31 01:00:00,-168.36033455556603,
2022-05-31 02:30:00,-113.1184089046271,
2022-05-31 03:00:00,-136.66671225327556,
2022-05-31 18:30:00,-136.66671225327556,
2022-05-31 20:00:00,-136.66671225327556,
2022-05-31 23:00:00,-214.86884989569432,
2022-05-31 23:59:59,-215.3631093094041,e
2022-06-01 00:00:00,-215.22972071574455,
2022-06-01 01:00:00,-215.22972071574455,
2022-06-01 02:30:00,-203.81365604048003,
2022-06-01 03:00:00,-195.87927541900882,
2022-06-01 18:30:00,-195.87927541900882,
2022-06-01 20:00:00,-195.87927541900882,
2022-06-01 23:00:00,-155.90842763924107,
2022-06-01 23:59:59,-134.47296778591695,c
2022-06-02 00:00:00,-125.91418256452589,
2022-06-02 01:00:00,-125.91418256452589,
2022-06-02 02:30:00,-106.67375763129304,
2022-06-02 03:00:00,-98.01522889689987,
2022-06-02 18:30:00,-98.01522889689987,
2022-06-02 20:00:00,-98.01522889689987,
2022-06-02 23:00:00,-98.01522889689987,
2022-06-02 23:59:59,-103.62714557925867,c
2022-06-03 00:00:00,-103.62714557925867,
2022-06-03 01:00:00,-103.62714557925867,
2022-06-03 02:30:00,-103.62714557925867,
2022-06-03 03:00:00,-103.62714557925867,
2022-06-03 18:30:00,-103.62714557925867,
2022-06-03 20:00:00,-103.62714557925867,
2022-06-03 23:00:00,-103.62714557925867,
2022-06-03 23:59:59,-103.62714557925867,w
2022-06-06 00:00:00,-91.35158148997101,
2022-06-06 01:00:00,-91.35158148997101,
2022-06-06 02:30:00,-62.16530544207909,
2022-06-06 03:00:00,-74.60751221757094,
2022-06-06 18:30:00,-74.60751221757094,
2022-06-06 20:00:00,-74.60751221757094,
2022-06-06 23:00:00,-31.891979046776036,
2022-06-06 23:59:59,-25.787681797780515,c
2022-06-07 00:00:00,-21.53217364884047,
2022-06-07 01:00:00,-21.53217364884047,
2022-06-07 02:30:00,-44.88321373588904,
2022-06-07 03:00:00,-40.41913219424673,
2022-06-07 18:30:00,-40.41913219424673,
2022-06-07 20:00:00,-40.41913219424673,
2022-06-07 23:00:00,10.179325472430339,
2022-06-07 23:59:59,-10.291130564306867,c
2022-06-08 00:00:00,8.117420248960748,
2022-06-08 01:00:00,8.117420248960748,
2022-06-08 02:30:00,-7.84462503431713,
2022-06-08 03:00:00,-16.988182016436767,
2022-06-08 18:30:00,-16.988182016436767,
2022-06-08 20:00:00,-16.988182016436767,
2022-06-08 23:00:00,-80.24633375022454,
2022-06-08 23:59:59,-72.84580000418194,c
2022-06-09 00:00:00,-53.493283148984716,
2022-06-09 01:00:00,-53.493283148984716,
2022-06-09 02:30:00,-57.70265249640123,
2022-06-09 03:00:00,-61.090203016616755,
2022-06-09 18:30:00,-61.090203016616755,
2022-06-09 20:00:00,-61.090203016616755,
2022-06-09 23:00:00,47.66472997660014,
2022-06-09 23:59:59,35.76031359220431,c
2022-06-10 00:00:00,29.834529557478835,
2022-06-10 01:00:00,29.834529557478835,
2022-06-10 02:30:00,30.133936029678775,
2022-06-10 03:00:00,14.621459618893557,
2022-06-10 18:30:00,14.621459618893557,
2022-06-10 20:00:00,14.621459618893557,
2022-06-10 23:00:00,14.621459618893557,
2022-06-10 23:59:59,51.28695080728336,w
2022-06-13 00:00:00,37.31484077794002,
2022-06-13 01:00:00,37.31484077794002,
2022-06-13 02:30:00,30.955808951429884,
2022-06-13 03:00:00,26.350308993062985,
2022-06-13 18:30:00,26.350308993062985,
2022-06-13 20:00:00,26.350308993062985,
2022-06-13 23:00:00,30.34278884204853,
2022-06-13 23:59:59,25.39405815395069,c
2022-06-14 00:00:00,29.372603669318853,
2022-06-14 01:00:00,29.372603669318853,
2022-06-14 02:30:00,77.08325985287644,
2022-06-14 03:00:00,69.26325624564834,
2022-06-14 18:30:00,69.26325624564834,
2022-06-14 20:00:00,69.26325624564834,
2022-06-14 23:00:00,66.33049117266644,
2022-06-14 23:59:59,75.66502593817319,c
2022-06-15 00:00:00,70.8413238512347,
2022-06-15 01:00:00,70.8413238512347,
2022-06-15 02:30:00,51.048919246871606,
2022-06-15 03:00:00,59.181260448743345,
2022-06-15 18:30:00,59.181260448743345,
2022-06-15 20:00:00,59.181260448743345,
2022-06-15 23:00:00,27.935243092499814,
2022-06-15 23:59:59,46.108735325335246,c
2022-06-16 00:00:00,28.688319347255398,
2022-06-16 01:00:00,28.688319347255398,
2022-06-16 02:30:00,1.9609961281862347,
2022-06-16 03:00:00,-9.813281269684897,
2022-06-16 18:30:00,-9.813281269684897,
2022-06-16 20:00:00,-9.813281269684897,
2022-06-16 23:00:00,65.0583017479239,
2022-06-16 23:59:59,56.57159087271896,c
2022-06-17 00:00:00,49.77633369481367,
2022-06-17 01:00:00,49.77633369481367,
2022-06-17 02:30:00,69.16694496689314,
2022-06-17 03:00:00,64.58847221786613,
2022-06-17 18:30:00,64.58847221786613,
2022-06-17 20:00:00,64.58847221786613,
2022-06-17 23:00:00,64.58847221786613,
2022-06-17 23:59:59,72.83610483541148,w
2022-06-20 00:00:00,55.15969412253433,
2022-06-20 01:00:00,55.15969412253433,
2022-06-20 02:30:00,96.32580038492502,
2022-06-20 03:00:00,112.49722320276199,
2022-06-20 18:30:00,112.49722320276199,
2022-06-20 20:00:00,112.49722320276199,
2022-06-20 23:00:00,157.76485040847385,
2022-06-20 23:59:59,172.53566943331256,c
2022-06-21 00:00:00,173.07420759585528,
2022-06-21 01:00:00,173.07420759585528,
2022-06-21 02:30:00,173.8826678485556,
2022-06-21 03:00:00,187.90097059544362,
2022-06-21 18:30:00,187.90097059544362,
2022-06-21 20:00:00,187.90097059544362,
2022-06-21 23:00:00,117.58553472203106,
2022-06-21 23:59:59,100.51569735494067,c
2022-06-22 00:00:00,88.90404428601049,
2022-06-22 01:00:00,88.90404428601049,
2022-06-22 02:30:00,-3.7405444663843355,
2022-06-22 03:00:00,21.44607583995234,
2022-06-22 18:30:00,21.44607583995234,
2022-06-22 20:00:00,21.44607583995234,
2022-06-22 23:00:00,25.556782789093507,
2022-06-22 23:59:59,25.323148582426587,c
2022-06-23 00:00:00,17.664483492710193,
2022-06-23 01:00:00,17.664483492710193,
2022-06-23 02:30:00,21.078209862684066,
2022-06-23 03:00:00,25.78966277509596,
2022-06-23 18:30:00,25.78966277509596,
2022-06-23 20:00:00,25.78966277509596,
2022-06-23 23:00:00,55.2041985281826,
2022-06-23 23:59:59,73.35840035233983,c
2022-06-24 00:00:00,73.15692219227216,
2022-06-24 01:00:00,73.15692219227216,
2022-06-24 02:30:00,84.4975073321877,
2022-06-24 03:00:00,90.41202171883972,
2022-06-24 18:30:00,90.41202171883972,
2022-06-24 20:00:00,90.41202171883972,
2022-06-24 23:00:00,90.41202171883972,
2022-06-24 23:59:59,92.06457543872895,w
2022-06-27 00:00:00,249.78998074682238,
2022-06-27 01:00:00,249.78998074682238,
2022-06-27 02:30:00,149.03147093258482,
2022-06-27 03:00:00,160.6476506704463,
2022-06-27 18:30:00,160.6476506704463,
2022-06-27 20:00:00,160.6476506704463,
2022-06-27 23:00:00,174.83408375254749,
2022-06-27 23:59:59,162.74619561353205,c
2022-06-28 00:00:00,140.54403738042234,
2022-06-28 01:00:00,140.54403738042234,
2022-06-28 02:30:00,175.9759952152186,
2022-06-28 03:00:00,173.47516290327187,
2022-06-28 18:30:00,173.47516290327187,
2022-06-28 20:00:00,173.47516290327187,
2022-06-28 23:00:00,173.47516290327187,
2022-06-28 23:59:59,183.816161976229,c
