date,INTEL_SECT_2021_Q4,meta
2021-11-08 00:00:00,-27.51364672488284,
2021-11-08 10:00:00,6.72211506723189,
2021-11-08 10:30:00,0.8643749487958381,
2021-11-08 12:00:00,3.289836341861637,
2021-11-08 13:30:00,-2.8528004610211397,
2021-11-08 15:00:00,20.873039041268438,
2021-11-08 15:30:30,20.873039041268438,
2021-11-08 23:59:59,21.42557559440889,c
2021-11-09 00:00:00,33.99780264255534,
2021-11-09 10:00:00,1.3547323768013193,
2021-11-09 10:30:00,11.248203279965171,
2021-11-09 12:00:00,5.827786010825175,
2021-11-09 13:30:00,-0.6496719632047814,
2021-11-09 15:00:00,-0.529738868450913,
2021-11-09 15:30:30,-0.529738868450913,
2021-11-09 23:59:59,-1.5253311575785347,c
2021-11-10 00:00:00,-11.746998848790795,
2021-11-10 10:00:00,-19.70919296574347,
2021-11-10 10:30:00,-11.095129207412064,
2021-11-10 12:00:00,-31.656759210545296,
2021-11-10 13:30:00,-30.460471512988427,
2021-11-10 15:00:00,-27.401509196741536,
2021-11-10 15:30:30,-27.401509196741536,
2021-11-10 23:59:59,-21.698925756606428,c
2021-11-11 00:00:00,-5.6557131516739005,
2021-11-11 10:00:00,-1.6708631598570847,
2021-11-11 10:30:00,-12.00617350235089,
2021-11-11 12:00:00,3.8274258245509856,
2021-11-11 13:30:00,6.511601966153222,
2021-11-11 15:00:00,10.422021442440073,
2021-11-11 15:30:30,10.422021442440073,
2021-11-11 23:59:59,17.37925373085502,c
2021-11-12 00:00:00,33.54301867347568,
2021-11-12 10:00:00,25.05468346680309,
2021-11-12 10:30:00,30.438810594007244,
2021-11-12 12:00:00,7.411395151643671,
2021-11-12 13:30:00,10.746911659420508,
2021-11-12 15:00:00,9.484594799406189,
2021-11-12 15:30:30,9.484594799406189,
2021-11-12 23:59:59,14.57402080764739,w
2021-11-15 00:00:00,28.726141388417716,
2021-11-15 10:00:00,28.518841067323304,
2021-11-15 10:30:00,17.172148676381813,
2021-11-15 12:00:00,33.4702856771493,
2021-11-15 13:30:00,26.987318544599752,
2021-11-15 15:00:00,23.139127347315146,
2021-11-15 15:30:30,23.139127347315146,
2021-11-15 23:59:59,30.403368573841462,c
2021-11-16 00:00:00,28.10527960009457,
2021-11-16 10:00:00,17.37542453977369,
2021-11-16 10:30:00,14.023178583651262,
2021-11-16 12:00:00,18.34985681263825,
2021-11-16 13:30:00,21.56544561827203,
2021-11-16 15:00:00,33.10606674463157,
2021-11-16 15:30:30,33.10606674463157,
2021-11-16 23:59:59,42.047877402334265,c
2021-11-17 00:00:00,36.318309144305054,
2021-11-17 10:00:00,27.546662987097445,
2021-11-17 10:30:00,38.14610400125957,
2021-11-17 12:00:00,48.5467549018793,
2021-11-17 13:30:00,55.01959560188341,
2021-11-17 15:00:00,62.209102369882075,
2021-11-17 15:30:30,62.209102369882075,
2021-11-17 23:59:59,56.46451972757876,c
2021-11-18 00:00:00,37.51527057377939,
2021-11-18 10:00:00,48.837604717442126,
2021-11-18 10:30:00,43.82240628694315,
2021-11-18 12:00:00,60.60791370913101,
2021-11-18 13:30:00,51.56551493416363,
2021-11-18 15:00:00,36.55439369634651,
2021-11-18 15:30:30,36.55439369634651,
2021-11-18 23:59:59,27.050117092700095,c
2021-11-19 00:00:00,35.22616903134598,
2021-11-19 10:00:00,20.169683239194647,
2021-11-19 10:30:00,18.984736688720105,
2021-11-19 12:00:00,40.506625576754544,
2021-11-19 13:30:00,47.83398885872816,
2021-11-19 15:00:00,49.843485997067056,
2021-11-19 15:30:30,49.843485997067056,
2021-11-19 23:59:59,38.50537353891861,w
2021-11-22 00:00:00,47.98154436613952,
2021-11-22 10:00:00,28.23299366995683,
2021-11-22 10:30:00,27.344919120917922,
2021-11-22 12:00:00,-9.792626357274877,
2021-11-22 13:30:00,0.8200913619256305,
2021-11-22 15:00:00,11.630666941417548,
2021-11-22 15:30:30,11.630666941417548,s
2021-11-22 23:59:59,0.0,a
2021-11-23 00:00:00,30.5953643575833,
2021-11-23 10:00:00,102.87521971201056,
2021-11-23 10:30:00,82.56292179714887,
2021-11-23 12:00:00,73.9808885643084,
2021-11-23 13:30:00,68.25599515885503,
2021-11-23 15:00:00,77.51877518679106,
2021-11-23 15:30:30,77.51877518679106,
2021-11-23 23:59:59,86.2455833007483,c
2021-11-24 00:00:00,69.67715233731354,
2021-11-24 10:00:00,112.03268925276544,
2021-11-24 10:30:00,122.926455288054,
2021-11-24 12:00:00,112.61891736220184,
2021-11-24 13:30:00,119.30973970011306,
2021-11-24 15:00:00,115.1735373709198,
2021-11-24 15:30:30,115.1735373709198,
2021-11-24 23:59:59,101.3940723707664,c
2021-11-25 00:00:00,101.3940723707664,
2021-11-25 10:00:00,101.3940723707664,
2021-11-25 10:30:00,101.3940723707664,
2021-11-25 12:00:00,101.3940723707664,
2021-11-25 13:30:00,101.3940723707664,
2021-11-25 15:00:00,101.3940723707664,
2021-11-25 15:30:30,101.3940723707664,
2021-11-25 23:59:59,101.3940723707664,c
2021-11-26 00:00:00,73.91881780493745,
2021-11-26 10:00:00,112.51115963815522,
2021-11-26 10:30:00,114.10248221449413,
2021-11-26 12:00:00,122.73663506117481,
2021-11-26 13:30:00,122.73663506117481,
2021-11-26 15:00:00,122.73663506117481,
2021-11-26 15:30:30,122.73663506117481,
2021-11-26 23:59:59,120.16296644061543,w
2021-11-29 00:00:00,155.7149362681039,
2021-11-29 10:00:00,174.40255213912548,
2021-11-29 10:30:00,171.83994717974238,
2021-11-29 12:00:00,145.14201255006313,
2021-11-29 13:30:00,138.72514889976173,
2021-11-29 15:00:00,132.32621022036335,
2021-11-29 15:30:30,132.32621022036335,
2021-11-29 23:59:59,110.82687829044991,c
2021-11-30 00:00:00,115.81592910906696,
2021-11-30 10:00:00,107.39231957093168,
2021-11-30 10:30:00,114.90773885842034,
2021-11-30 12:00:00,100.67208178497063,
2021-11-30 13:30:00,114.11740759914039,
2021-11-30 15:00:00,131.46208952255105,
2021-11-30 15:30:30,131.46208952255105,
2021-11-30 23:59:59,149.90876415390045,e
2021-12-01 00:00:00,131.479148128466,
2021-12-01 10:00:00,103.4744166218421,
2021-12-01 10:30:00,96.55170182248779,
2021-12-01 12:00:00,83.15346723663436,
2021-12-01 13:30:00,71.66765299346645,
2021-12-01 15:00:00,56.14822666570322,
2021-12-01 15:30:30,56.14822666570322,
2021-12-01 23:59:59,56.84386699915623,c
2021-12-02 00:00:00,43.44248592017232,
2021-12-02 10:00:00,64.86500463602387,
2021-12-02 10:30:00,54.67727201325455,
2021-12-02 12:00:00,49.78099655481995,
2021-12-02 13:30:00,49.66464299390426,
2021-12-02 15:00:00,56.74019355144653,
2021-12-02 15:30:30,56.74019355144653,
2021-12-02 23:59:59,65.87679414146493,c
2021-12-03 00:00:00,66.53822464149184,
2021-12-03 10:00:00,21.6301022020172,
2021-12-03 10:30:00,15.129323577472295,
2021-12-03 12:00:00,-24.092738596554106,
2021-12-03 13:30:00,-3.9324810973217694,
2021-12-03 15:00:00,-15.033831805156389,
2021-12-03 15:30:30,-15.033831805156389,
2021-12-03 23:59:59,4.618589280388544,w
2021-12-06 00:00:00,-17.795443376854557,
2021-12-06 10:00:00,-18.800862994216402,
2021-12-06 10:30:00,-6.933211259356888,
2021-12-06 12:00:00,-24.357468405928174,
2021-12-06 13:30:00,-6.881328564025431,
2021-12-06 15:00:00,-8.887978906122711,
2021-12-06 15:30:30,-8.887978906122711,
2021-12-06 23:59:59,-8.703762581872446,c
2021-12-07 00:00:00,4.324403349566186,
2021-12-07 10:00:00,28.185790545031274,
2021-12-07 10:30:00,15.456455819583972,
2021-12-07 12:00:00,26.392500827002824,
2021-12-07 13:30:00,29.5994896764385,
2021-12-07 15:00:00,37.63132371030901,
2021-12-07 15:30:30,37.63132371030901,
2021-12-07 23:59:59,44.8537105276401,c
2021-12-08 00:00:00,71.32005128274682,
2021-12-08 10:00:00,45.159154261704266,
2021-12-08 10:30:00,50.42011385804243,
2021-12-08 12:00:00,60.54143264624295,
2021-12-08 13:30:00,66.67285144436437,
