date,ISPY_2022_Q2,meta
2022-04-08 15:00:00,32.78725041196594,
2022-04-08 15:30:30,32.78725041196594,
2022-04-08 23:59:59,0.0,a
2022-04-11 00:00:00,-94.26803430631844,
2022-04-11 10:00:00,-77.13230445467741,
2022-04-11 10:30:00,-77.82151623775349,
2022-04-11 12:00:00,-45.951572093700975,
2022-04-11 13:30:00,-16.502631218059378,
2022-04-11 15:00:00,-47.26094148136224,
2022-04-11 15:30:30,-47.26094148136224,
2022-04-11 23:59:59,-60.48876363477143,c
2022-04-12 00:00:00,-56.71547575702925,
2022-04-12 10:00:00,21.990122008769504,
2022-04-12 10:30:00,-59.48439604411067,
2022-04-12 12:00:00,-23.106504095802393,
2022-04-12 13:30:00,-54.41035085772944,
2022-04-12 15:00:00,-97.47429486586907,
2022-04-12 15:30:30,-97.47429486586907,
2022-04-12 23:59:59,-89.55422277729372,c
2022-04-13 00:00:00,-109.04797689266968,
2022-04-13 10:00:00,-20.483098819618135,
2022-04-13 10:30:00,-31.628816677118607,
2022-04-13 12:00:00,-23.115620764874393,
2022-04-13 13:30:00,-65.20315462087115,
2022-04-13 15:00:00,-92.56215451573905,
2022-04-13 15:30:30,-92.56215451573905,
2022-04-13 23:59:59,-110.1920858065073,c
2022-04-14 00:00:00,-103.57426421191576,
2022-04-14 10:00:00,-74.37327226170544,
2022-04-14 10:30:00,-36.494759203668195,
2022-04-14 12:00:00,-45.24498655975367,
2022-04-14 13:30:00,-62.707909758133496,
2022-04-14 15:00:00,-90.8911433719079,
2022-04-14 15:30:30,-90.8911433719079,
2022-04-14 23:59:59,-135.41785679578697,c
2022-04-15 00:00:00,-135.41785679578697,
2022-04-15 10:00:00,-135.41785679578697,
2022-04-15 10:30:00,-135.41785679578697,
2022-04-15 12:00:00,-135.41785679578697,
2022-04-15 13:30:00,-135.41785679578697,
2022-04-15 15:00:00,-135.41785679578697,
2022-04-15 15:30:30,-135.41785679578697,
2022-04-15 23:59:59,-135.41785679578697,e
2022-04-18 00:00:00,-188.47188295550302,
2022-04-18 10:00:00,-191.40541534166925,
2022-04-18 10:30:00,-108.14115470871127,
2022-04-18 12:00:00,-170.87716689949218,
2022-04-18 13:30:00,-154.19228565925414,
2022-04-18 15:00:00,-106.19957667678068,
2022-04-18 15:30:30,-106.19957667678068,
2022-04-18 23:59:59,-84.67270602865801,c
2022-04-19 00:00:00,-71.97671944310548,
2022-04-19 10:00:00,-55.97265202317453,
2022-04-19 10:30:00,-43.161294133661386,
2022-04-19 12:00:00,-8.387572094934285,
2022-04-19 13:30:00,-21.76465846692622,
2022-04-19 15:00:00,-25.046865331162735,
2022-04-19 15:30:30,-25.046865331162735,
2022-04-19 23:59:59,-10.854525600449506,c
2022-04-20 00:00:00,-35.61293035169524,
2022-04-20 10:00:00,-187.65870975582618,
2022-04-20 10:30:00,-196.69428019680015,
2022-04-20 12:00:00,-210.9993674255437,
2022-04-20 13:30:00,-199.50273211187732,
2022-04-20 15:00:00,-244.21031448785345,
2022-04-20 15:30:30,-244.21031448785345,
2022-04-20 23:59:59,-202.83886625231253,c
2022-04-21 00:00:00,-189.180428268529,
2022-04-21 10:00:00,-218.39188436844233,
2022-04-21 10:30:00,-222.13347767585856,
2022-04-21 12:00:00,-285.5157323933805,
2022-04-21 13:30:00,-237.9733573866156,
2022-04-21 15:00:00,-305.60996888868067,
2022-04-21 15:30:30,-305.60996888868067,
2022-04-21 23:59:59,-284.0996758888241,c
2022-04-22 00:00:00,-273.9749456112104,
2022-04-22 10:00:00,-248.0001648892461,
2022-04-22 10:30:00,-289.3002991806653,
2022-04-22 12:00:00,-317.95989087366297,
2022-04-22 13:30:00,-329.28865488920667,
2022-04-22 15:00:00,-299.22395564177384,
2022-04-22 15:30:30,-299.22395564177384,
2022-04-22 23:59:59,-272.1740449832564,w
2022-04-25 00:00:00,-255.73531359769345,
2022-04-25 10:00:00,-263.3707682027282,
2022-04-25 10:30:00,-227.97749690256717,
2022-04-25 12:00:00,-211.84285232262607,
2022-04-25 13:30:00,-216.4852228143036,
2022-04-25 15:00:00,-218.04385510207328,
2022-04-25 15:30:30,-218.04385510207328,
2022-04-25 23:59:59,-181.2222913450314,c
2022-04-26 00:00:00,-226.05953009631514,
2022-04-26 10:00:00,-278.38167259657325,
2022-04-26 10:30:00,-296.1441943751904,
2022-04-26 12:00:00,-361.0728511612791,
2022-04-26 13:30:00,-370.3201001448159,
2022-04-26 15:00:00,-312.982796069154,
2022-04-26 15:30:30,-312.982796069154,
2022-04-26 23:59:59,-343.05656644228463,c
2022-04-27 00:00:00,-281.61309393940496,
2022-04-27 10:00:00,-305.7613329310187,
2022-04-27 10:30:00,-403.4070676218671,
2022-04-27 12:00:00,-408.3899888399807,
2022-04-27 13:30:00,-375.81254108416215,
2022-04-27 15:00:00,-375.46360647040694,
2022-04-27 15:30:30,-375.46360647040694,
2022-04-27 23:59:59,-355.7634327330469,c
2022-04-28 00:00:00,-363.72848831739327,
2022-04-28 10:00:00,-384.80610657812963,
2022-04-28 10:30:00,-430.44040682477066,
2022-04-28 12:00:00,-406.68521738228526,
2022-04-28 13:30:00,-302.0715085076779,
2022-04-28 15:00:00,-273.2360217374876,
2022-04-28 15:30:30,-273.2360217374876,
2022-04-28 23:59:59,-248.66532051124818,c
2022-04-29 00:00:00,-240.89327851148028,
2022-04-29 10:00:00,-175.11809792115935,
2022-04-29 10:30:00,-248.86016322780358,
2022-04-29 12:00:00,-273.6726308097474,
2022-04-29 13:30:00,-299.7383095835794,
2022-04-29 15:00:00,-347.6562891660144,
2022-04-29 15:30:30,-347.6562891660144,
2022-04-29 23:59:59,-378.9225259654447,w
