date,AS_MSCI_EM_REST_AD_2022_Q4,meta
2022-09-29 00:00:00,208.24983803440682,
2022-09-29 01:00:00,315.54626456569895,
2022-09-29 02:30:00,315.54626456569895,
2022-09-29 03:00:00,315.54626456569895,
2022-09-29 18:30:00,315.54626456569895,
2022-09-29 20:00:00,315.54626456569895,
2022-09-29 23:00:00,121.70221079019848,
2022-09-29 23:59:59,215.97945645039727,c
2022-09-30 00:00:00,87.25236177766601,
2022-09-30 01:00:00,77.28062766204675,
2022-09-30 02:30:00,77.28062766204675,
2022-09-30 03:00:00,77.28062766204675,
2022-09-30 18:30:00,77.28062766204675,
2022-09-30 20:00:00,77.28062766204675,
2022-09-30 23:00:00,77.28062766204675,
2022-09-30 23:59:59,57.30396235852277,w
2022-10-03 00:00:00,131.62221874359057,
2022-10-03 01:00:00,280.1208668566369,
2022-10-03 02:30:00,280.1208668566369,
2022-10-03 03:00:00,280.1208668566369,
2022-10-03 18:30:00,280.1208668566369,
2022-10-03 20:00:00,280.1208668566369,
2022-10-03 23:00:00,241.94775778805615,
2022-10-03 23:59:59,211.3147642479762,c
2022-10-04 00:00:00,264.50814072350295,
2022-10-04 01:00:00,257.7926916905826,
2022-10-04 02:30:00,257.7926916905826,
2022-10-04 03:00:00,257.7926916905826,
2022-10-04 18:30:00,257.7926916905826,
2022-10-04 20:00:00,257.7926916905826,
2022-10-04 23:00:00,255.39056745772996,
2022-10-04 23:59:59,238.99392573779824,c
2022-10-05 00:00:00,281.1893668080238,
2022-10-05 01:00:00,109.40314844669956,
2022-10-05 02:30:00,109.40314844669956,
2022-10-05 03:00:00,109.40314844669956,
2022-10-05 18:30:00,109.40314844669956,
2022-10-05 20:00:00,109.40314844669956,
2022-10-05 23:00:00,243.46388467728866,
2022-10-05 23:59:59,110.42030417840579,c
2022-10-06 00:00:00,-1.1774952008845503,
2022-10-06 01:00:00,70.46122745029515,
2022-10-06 02:30:00,70.46122745029515,
2022-10-06 03:00:00,70.46122745029515,
2022-10-06 18:30:00,70.46122745029515,
2022-10-06 20:00:00,70.46122745029515,
2022-10-06 23:00:00,217.48148548415975,
2022-10-06 23:59:59,239.44841897311835,c
2022-10-07 00:00:00,204.80419203818383,
2022-10-07 01:00:00,189.83976819299733,
2022-10-07 02:30:00,189.83976819299733,
2022-10-07 03:00:00,189.83976819299733,
