date,SCHWAB_2022_Q1,meta
2022-01-28 00:00:00,-142.40206853017725,
2022-01-28 10:00:00,-234.47285891882836,
2022-01-28 10:30:00,-195.76999279087414,
2022-01-28 12:00:00,-150.0972981276389,
2022-01-28 13:30:00,-156.3090145575349,
2022-01-28 15:00:00,-131.02430941702784,
2022-01-28 15:30:30,-131.02430941702784,
2022-01-28 23:59:59,-142.33857338673016,w
2022-01-31 00:00:00,-105.2456188432505,
2022-01-31 10:00:00,-34.27023421896206,
2022-01-31 10:30:00,-25.493975967838196,
2022-01-31 12:00:00,-7.857267495394126,
2022-01-31 13:30:00,-8.838405004514357,
2022-01-31 15:00:00,-6.065301787915246,
2022-01-31 15:30:30,-6.065301787915246,
2022-01-31 23:59:59,5.538535121509426,c
2022-02-01 00:00:00,19.974090404212006,
2022-02-01 10:00:00,2.568783829549943,
2022-02-01 10:30:00,48.328986352805146,
2022-02-01 12:00:00,127.8424949619274,
2022-02-01 13:30:00,141.59307145883452,
2022-02-01 15:00:00,114.9669771282538,
2022-02-01 15:30:30,114.9669771282538,
2022-02-01 23:59:59,115.2060702404168,c
2022-02-02 00:00:00,87.0037612467163,
2022-02-02 10:00:00,24.16335572155242,
2022-02-02 10:30:00,24.220886734322335,
2022-02-02 12:00:00,-13.679221312419713,
2022-02-02 13:30:00,-3.1677621417890123,
2022-02-02 15:00:00,-11.056111601150064,
2022-02-02 15:30:30,-11.056111601150064,
2022-02-02 23:59:59,-36.23870691133402,c
2022-02-03 00:00:00,92.89358344305106,
2022-02-03 10:00:00,101.92693925413835,
2022-02-03 10:30:00,137.6337512704772,
2022-02-03 12:00:00,150.91706734253194,
2022-02-03 13:30:00,113.7985642285438,
2022-02-03 15:00:00,95.90929515535265,
2022-02-03 15:30:30,95.90929515535265,
2022-02-03 23:59:59,81.78958851310949,c
2022-02-04 00:00:00,119.89484319030032,
2022-02-04 10:00:00,92.76944588937977,
2022-02-04 10:30:00,140.18584154379823,
2022-02-04 12:00:00,123.97908809209264,
2022-02-04 13:30:00,140.75752429473994,
2022-02-04 15:00:00,144.3455693028941,
2022-02-04 15:30:30,144.3455693028941,
2022-02-04 23:59:59,152.752236123898,w
2022-02-07 00:00:00,155.08153438280112,
2022-02-07 10:00:00,253.58884236206575,
2022-02-07 10:30:00,233.17030227899818,
2022-02-07 12:00:00,230.6872548401384,
2022-02-07 13:30:00,247.82328732293865,
2022-02-07 15:00:00,223.60335647085662,
2022-02-07 15:30:30,223.60335647085662,
2022-02-07 23:59:59,208.690775704276,c
2022-02-08 00:00:00,216.36952248252055,
2022-02-08 10:00:00,179.60554893198264,
2022-02-08 10:30:00,171.57459168607238,
2022-02-08 12:00:00,218.0753044246162,
2022-02-08 13:30:00,191.71743885430465,
2022-02-08 15:00:00,204.55849005627147,
2022-02-08 15:30:30,204.55849005627147,
2022-02-08 23:59:59,194.24650145202554,c
2022-02-09 00:00:00,223.01495106715515,
2022-02-09 10:00:00,270.3532232317125,
2022-02-09 10:30:00,276.3039575830454,
2022-02-09 12:00:00,291.5682332934888,
2022-02-09 13:30:00,275.1384975637527,
2022-02-09 15:00:00,271.3078326481658,
2022-02-09 15:30:30,271.3078326481658,
2022-02-09 23:59:59,267.54407123700094,c
2022-02-10 00:00:00,245.81608604342966,
2022-02-10 10:00:00,302.75403439840215,
2022-02-10 10:30:00,340.6951719302524,
2022-02-10 12:00:00,377.91803231812094,
2022-02-10 13:30:00,320.42693678714033,
2022-02-10 15:00:00,273.272434748441,
2022-02-10 15:30:30,273.272434748441,
2022-02-10 23:59:59,257.5254831065812,c
2022-02-11 00:00:00,287.0370783019699,
2022-02-11 10:00:00,261.4817811358115,
2022-02-11 10:30:00,281.77913467199323,
2022-02-11 12:00:00,272.47359171478377,
2022-02-11 13:30:00,261.8662134040683,
2022-02-11 15:00:00,217.7051717455265,
2022-02-11 15:30:30,217.7051717455265,s
2022-02-11 23:59:59,223.43893716420632,w
2022-02-14 00:00:00,179.22058587258584,
2022-02-14 10:00:00,153.2338555235383,
2022-02-14 10:30:00,144.99611732335393,
2022-02-14 12:00:00,159.67128057228717,
2022-02-14 13:30:00,134.7995773853662,
2022-02-14 15:00:00,141.9394386954118,
2022-02-14 15:30:30,141.9394386954118,
2022-02-14 23:59:59,107.46457349591356,c
2022-02-15 00:00:00,126.25143849919596,
2022-02-15 10:00:00,133.0532745241179,
2022-02-15 10:30:00,120.30106298880139,
2022-02-15 12:00:00,121.11745232741407,
2022-02-15 13:30:00,119.40367537620148,
2022-02-15 15:00:00,133.41886139988515,
2022-02-15 15:30:30,133.41886139988515,
2022-02-15 23:59:59,138.21832055643154,c
2022-02-16 00:00:00,164.40580962426384,
2022-02-16 10:00:00,162.59639293416024,
2022-02-16 10:30:00,165.32556644720853,
2022-02-16 12:00:00,161.37290806957344,
2022-02-16 13:30:00,139.65049983462313,
2022-02-16 15:00:00,142.12860787514876,
2022-02-16 15:30:30,142.12860787514876,
2022-02-16 23:59:59,123.88566239070553,c
2022-02-17 00:00:00,93.81443888396245,
2022-02-17 10:00:00,105.50299866309228,
2022-02-17 10:30:00,122.97362822146374,
2022-02-17 12:00:00,112.05580326755091,
2022-02-17 13:30:00,101.05825722107488,
2022-02-17 15:00:00,140.85075644744506,
2022-02-17 15:30:30,140.85075644744506,
2022-02-17 23:59:59,151.55803567080693,c
2022-02-18 00:00:00,150.56056535316452,
2022-02-18 10:00:00,201.9812590397779,
2022-02-18 10:30:00,153.97324131067,
2022-02-18 12:00:00,76.61291612737784,
2022-02-18 13:30:00,57.13625989060665,
2022-02-18 15:00:00,56.51560596777665,
2022-02-18 15:30:30,56.51560596777665,
2022-02-18 23:59:59,59.540592336166355,w
2022-02-21 00:00:00,59.540592336166355,
2022-02-21 10:00:00,59.540592336166355,
2022-02-21 10:30:00,59.540592336166355,
2022-02-21 12:00:00,59.540592336166355,
2022-02-21 13:30:00,59.540592336166355,
2022-02-21 15:00:00,59.540592336166355,
2022-02-21 15:30:30,59.540592336166355,
2022-02-21 23:59:59,59.540592336166355,c
2022-02-22 00:00:00,39.2405493886331,
2022-02-22 10:00:00,9.064945938768346,
2022-02-22 10:30:00,30.49393735338367,
2022-02-22 12:00:00,-3.889965050602086,
2022-02-22 13:30:00,-9.194161423323749,
2022-02-22 15:00:00,16.803080226088014,
