date,PAR1_STAY_20210506,meta
2021-04-02 00:00:00,17.320273310614105,
2021-04-02 10:00:00,17.320273310614105,
2021-04-02 10:30:00,17.320273310614105,
2021-04-02 12:00:00,17.320273310614105,
2021-04-02 13:30:00,17.320273310614105,
2021-04-02 15:00:00,17.320273310614105,
2021-04-02 15:30:30,17.320273310614105,
2021-04-02 23:59:59,17.320273310614105,w
2021-04-05 00:00:00,17.320273310614105,
2021-04-05 10:00:00,8.122203464679462,
2021-04-05 10:30:00,6.955828839210419,
2021-04-05 12:00:00,1.6479607620692072,
2021-04-05 13:30:00,0.7567606006710719,
2021-04-05 15:00:00,0.7292176293979651,
2021-04-05 15:30:30,0.7292176293979651,
2021-04-05 23:59:59,3.7890876219685943,c
2021-04-06 00:00:00,4.70618573102195,
2021-04-06 10:00:00,26.92390447632023,
2021-04-06 10:30:00,28.974897867775283,
2021-04-06 12:00:00,28.1307624044197,
2021-04-06 13:30:00,28.202719178194858,
2021-04-06 15:00:00,26.654636462310364,
2021-04-06 15:30:30,26.654636462310364,
2021-04-06 23:59:59,28.182752318303034,c
2021-04-07 00:00:00,26.390348457249328,
2021-04-07 10:00:00,22.676211398711192,
2021-04-07 10:30:00,21.969185166454146,
2021-04-07 12:00:00,13.897438227541889,
2021-04-07 13:30:00,11.609861377373067,
2021-04-07 15:00:00,11.306727927824593,
2021-04-07 15:30:30,11.306727927824593,
2021-04-07 23:59:59,11.411183058891359,c
2021-04-08 00:00:00,6.200619789048165,
2021-04-08 10:00:00,4.637579202656468,
2021-04-08 10:30:00,3.565174718083604,
2021-04-08 12:00:00,13.637508074767666,
2021-04-08 13:30:00,13.842368472451192,
2021-04-08 15:00:00,15.914246585754253,
2021-04-08 15:30:30,15.914246585754253,
2021-04-08 23:59:59,13.706269717754056,c
2021-04-09 00:00:00,17.95927949512362,
2021-04-09 10:00:00,8.94966012649919,
2021-04-09 10:30:00,6.332387948025513,
2021-04-09 12:00:00,9.225720982173733,
2021-04-09 13:30:00,7.598746470477902,
2021-04-09 15:00:00,10.225785714010716,
2021-04-09 15:30:30,10.225785714010716,
2021-04-09 23:59:59,11.105024816851145,w
2021-04-12 00:00:00,9.49954386528723,
2021-04-12 10:00:00,-0.007252494421027933,
2021-04-12 10:30:00,6.140755623718519,
2021-04-12 12:00:00,3.4104122184125494,
2021-04-12 13:30:00,6.111274217568415,
2021-04-12 15:00:00,7.991498866527095,
2021-04-12 15:30:30,7.991498866527095,
2021-04-12 23:59:59,11.080675817107629,c
2021-04-13 00:00:00,0.1904648578509942,
2021-04-13 10:00:00,-9.336732028059387,
2021-04-13 10:30:00,-1.0992016004967056,
2021-04-13 12:00:00,4.16172663106844,
2021-04-13 13:30:00,8.989883568593953,
2021-04-13 15:00:00,14.534773655602837,
2021-04-13 15:30:30,14.534773655602837,
2021-04-13 23:59:59,10.889566078619094,c
2021-04-14 00:00:00,12.24072418228241,
2021-04-14 10:00:00,20.81934273135316,
2021-04-14 10:30:00,15.82078753009735,
2021-04-14 12:00:00,20.090877900303166,
2021-04-14 13:30:00,21.078510717289483,
2021-04-14 15:00:00,22.723308677855407,
2021-04-14 15:30:30,22.723308677855407,
2021-04-14 23:59:59,20.195568240746205,c
2021-04-15 00:00:00,22.7490586992258,
2021-04-15 10:00:00,3.770200534186884,
2021-04-15 10:30:00,0.011612381563896434,
2021-04-15 12:00:00,9.422143463655306,
2021-04-15 13:30:00,4.90860796586901,
2021-04-15 15:00:00,10.55190913713161,
2021-04-15 15:30:30,10.55190913713161,
2021-04-15 23:59:59,9.93946373048384,c
2021-04-16 00:00:00,13.611462794555147,
2021-04-16 10:00:00,-6.097226310653568,
2021-04-16 10:30:00,-1.9016571830364768,
2021-04-16 12:00:00,-8.762764949699111,
2021-04-16 13:30:00,-8.261982573244204,
2021-04-16 15:00:00,-8.797731612558195,
2021-04-16 15:30:30,-8.797731612558195,
2021-04-16 23:59:59,-9.974161467632563,w
2021-04-19 00:00:00,-5.984316789539498,
2021-04-19 10:00:00,-2.1035634196359183,
2021-04-19 10:30:00,-5.011224960418531,
2021-04-19 12:00:00,-10.502272620345678,
2021-04-19 13:30:00,-8.46866265264849,
2021-04-19 15:00:00,-9.501010296446992,
2021-04-19 15:30:30,-9.501010296446992,
2021-04-19 23:59:59,-7.69259586563448,c
2021-04-20 00:00:00,-14.464561394395155,
2021-04-20 10:00:00,-28.873346603665283,
2021-04-20 10:30:00,-30.125562885594732,
2021-04-20 12:00:00,-34.94204503701525,
2021-04-20 13:30:00,-34.840138473226,
2021-04-20 15:00:00,-34.0104746291229,
2021-04-20 15:30:30,-34.0104746291229,
2021-04-20 23:59:59,-34.886689041715734,c
2021-04-21 00:00:00,-44.12792554809999,
2021-04-21 10:00:00,-34.75902631604326,
2021-04-21 10:30:00,-26.289704363440897,
2021-04-21 12:00:00,-21.90804075610179,
2021-04-21 13:30:00,-22.44326500305028,
2021-04-21 15:00:00,-17.39298910243587,
2021-04-21 15:30:30,-17.39298910243587,
2021-04-21 23:59:59,-16.108269389327326,c
2021-04-22 00:00:00,-9.995294927062737,
2021-04-22 10:00:00,-4.863466470054128,
2021-04-22 10:30:00,-4.402316892215431,
2021-04-22 12:00:00,0.34497218992509815,
2021-04-22 13:30:00,3.6119158200176074,
2021-04-22 15:00:00,-0.2683631160684925,
2021-04-22 15:30:30,-0.2683631160684925,
2021-04-22 23:59:59,-5.5545374779384105,c
2021-04-23 00:00:00,2.2978753075097167,
2021-04-23 10:00:00,10.079770724681097,
2021-04-23 10:30:00,18.260406507279527,
2021-04-23 12:00:00,8.084997069292317,
2021-04-23 13:30:00,9.379297132479572,
2021-04-23 15:00:00,12.19209712466874,
2021-04-23 15:30:30,12.19209712466874,
2021-04-23 23:59:59,15.362462558225564,w
2021-04-26 00:00:00,23.970869106714083,
2021-04-26 10:00:00,22.263212112317664,
2021-04-26 10:30:00,23.33175587155429,
2021-04-26 12:00:00,26.229108510199204,
2021-04-26 13:30:00,23.818379036156024,
2021-04-26 15:00:00,22.868892634628335,
2021-04-26 15:30:30,22.868892634628335,
2021-04-26 23:59:59,23.363687861584296,c
2021-04-27 00:00:00,24.224748925784827,
2021-04-27 10:00:00,35.884963349225075,
2021-04-27 10:30:00,34.265403964790714,
2021-04-27 12:00:00,36.4668093054461,
2021-04-27 13:30:00,29.760716782925996,
2021-04-27 15:00:00,33.759176872871265,
2021-04-27 15:30:30,33.759176872871265,
2021-04-27 23:59:59,37.67960754827175,c
2021-04-28 00:00:00,19.65753820316154,
2021-04-28 10:00:00,18.00161601868708,
2021-04-28 10:30:00,28.364221606262596,
2021-04-28 12:00:00,31.211770829436954,
2021-04-28 13:30:00,31.163288891947566,
2021-04-28 15:00:00,31.958970299314604,
2021-04-28 15:30:30,31.958970299314604,
2021-04-28 23:59:59,35.22792706214163,c
2021-04-29 00:00:00,35.18796948953061,
2021-04-29 10:00:00,32.759354323687255,
2021-04-29 10:30:00,31.96069772180151,
2021-04-29 12:00:00,29.560482261009554,
2021-04-29 13:30:00,27.43766643572822,
2021-04-29 15:00:00,27.29601163187136,
2021-04-29 15:30:30,27.29601163187136,
2021-04-29 23:59:59,27.125226289115552,c
2021-04-30 00:00:00,19.896080473611025,
2021-04-30 10:00:00,19.229112958295264,
2021-04-30 10:30:00,12.684806815159721,
2021-04-30 12:00:00,12.600157603961765,
2021-04-30 13:30:00,16.011104669278446,
2021-04-30 15:00:00,12.031909551916785,
2021-04-30 15:30:30,12.031909551916785,
2021-04-30 23:59:59,11.998949847196863,w
2021-05-03 00:00:00,14.231047809881028,
2021-05-03 10:00:00,5.608721495655697,
2021-05-03 10:30:00,-2.8095496016720425,
2021-05-03 12:00:00,-1.7383309115847787,
2021-05-03 13:30:00,-1.411053756344927,
2021-05-03 15:00:00,-1.8368514767031563,
2021-05-03 15:30:30,-1.8368514767031563,
2021-05-03 23:59:59,-3.1696360175850877,c
2021-05-04 00:00:00,-7.493855481289849,
2021-05-04 10:00:00,-21.173511382772872,
2021-05-04 10:30:00,-13.574805465929096,
2021-05-04 12:00:00,-17.571140137294734,
2021-05-04 13:30:00,-6.67756604515283,
2021-05-04 15:00:00,-15.572206189512478,
2021-05-04 15:30:30,-15.572206189512478,
2021-05-04 23:59:59,-16.15057867016884,c
2021-05-05 00:00:00,-12.794887460328162,
2021-05-05 10:00:00,-10.107800611131736,
2021-05-05 10:30:00,-10.637912597042167,
2021-05-05 12:00:00,-8.949610617544984,
2021-05-05 13:30:00,-13.358382122015783,
2021-05-05 15:00:00,-7.679807697144362,
2021-05-05 15:30:30,-7.679807697144362,
2021-05-05 23:59:59,-11.836629158475702,c
2021-05-06 00:00:00,-15.637031124401041,
2021-05-06 10:00:00,-36.81491571444014,
2021-05-06 10:30:00,-38.16617540408097,
2021-05-06 12:00:00,-34.824970651568876,
2021-05-06 13:30:00,-40.76816420008499,
2021-05-06 15:00:00,-42.47830086655022,
2021-05-06 15:30:30,-42.47830086655022,
2021-05-06 23:59:59,-36.00778758687845,c
2021-05-07 00:00:00,-36.28702063498959,
2021-05-07 10:00:00,-42.84069783405317,
2021-05-07 10:30:00,-45.18096641543335,
2021-05-07 12:00:00,-48.495551970564755,
2021-05-07 13:30:00,-44.572123066972146,
2021-05-07 15:00:00,-50.23190149862578,
2021-05-07 15:30:30,-50.23190149862578,s
2021-05-07 23:59:59,-51.07728882532957,w
2021-05-10 00:00:00,-43.49096654488404,
2021-05-10 10:00:00,-49.916322250857114,
2021-05-10 10:30:00,-49.06883638531192,
2021-05-10 12:00:00,-46.582417965306455,
2021-05-10 13:30:00,-46.81553321249857,
2021-05-10 15:00:00,-42.23258547431025,
2021-05-10 15:30:30,-42.23258547431025,
2021-05-10 23:59:59,-44.07780062330209,c
2021-05-11 00:00:00,-61.08309013243046,
2021-05-11 10:00:00,-47.72876013604573,
2021-05-11 10:30:00,-49.43701080499371,
2021-05-11 12:00:00,-43.85776483326057,
2021-05-11 13:30:00,-42.86637029694442,
2021-05-11 15:00:00,-42.75772601268553,
2021-05-11 15:30:30,-42.75772601268553,
2021-05-11 23:59:59,-42.30145512092208,c
2021-05-12 00:00:00,-32.58698225586652,
2021-05-12 10:00:00,-47.939389464527956,
2021-05-12 10:30:00,-52.48248126978846,
2021-05-12 12:00:00,-52.83321003455149,
2021-05-12 13:30:00,-54.70603794245125,
2021-05-12 15:00:00,-57.30705117134297,
2021-05-12 15:30:30,-57.30705117134297,
2021-05-12 23:59:59,-53.8562809996392,c
2021-05-13 00:00:00,-57.9921513536765,
2021-05-13 10:00:00,-51.19482998064169,
2021-05-13 10:30:00,-51.04635569343531,
2021-05-13 12:00:00,-59.08887258665154,
2021-05-13 13:30:00,-60.39314341572605,
2021-05-13 15:00:00,-57.36364449587867,
2021-05-13 15:30:30,-57.36364449587867,u
2021-05-13 23:59:59,-54.115883805835914,c
2021-05-14 00:00:00,-53.181180450299514,
2021-05-14 10:00:00,-40.59827326216219,
2021-05-14 10:30:00,-34.37116174647653,
2021-05-14 12:00:00,-34.1900965144232,
2021-05-14 13:30:00,-31.77637196780732,
2021-05-14 15:00:00,-30.584897219622086,
2021-05-14 15:30:30,-30.584897219622086,
2021-05-14 23:59:59,-31.090520982326716,w
2021-05-17 00:00:00,-37.38112465027347,
2021-05-17 10:00:00,-40.293796943084054,
2021-05-17 10:30:00,-38.47677671338541,
2021-05-17 12:00:00,-35.549422654238164,
2021-05-17 13:30:00,-34.275836457585825,
2021-05-17 15:00:00,-32.641576752731346,
2021-05-17 15:30:30,-32.641576752731346,
2021-05-17 23:59:59,-30.430934473512025,c
2021-05-18 00:00:00,-23.891913562422047,
2021-05-18 10:00:00,-21.901336242687947,
2021-05-18 10:30:00,-23.63583326954042,
2021-05-18 12:00:00,-26.765706083745734,
2021-05-18 13:30:00,-25.63984229515018,
2021-05-18 15:00:00,-26.253034561925098,
2021-05-18 15:30:30,-26.253034561925098,
2021-05-18 23:59:59,-27.699989782717417,c
2021-05-19 00:00:00,-32.10384871443748,
2021-05-19 10:00:00,-34.477727614707774,
2021-05-19 10:30:00,-30.027319666727628,
2021-05-19 12:00:00,-29.455147692225786,
2021-05-19 13:30:00,-28.824529964184514,
2021-05-19 15:00:00,-34.07374824326351,
2021-05-19 15:30:30,-34.07374824326351,
2021-05-19 23:59:59,-32.48521724395251,c
2021-05-20 00:00:00,-32.704721404782255,
2021-05-20 10:00:00,-42.86451177946855,
2021-05-20 10:30:00,-47.94019156990543,
2021-05-20 12:00:00,-48.14362269413197,
2021-05-20 13:30:00,-45.46303979422101,
2021-05-20 15:00:00,-43.42316947853566,
2021-05-20 15:30:30,-43.42316947853566,
2021-05-20 23:59:59,-37.940317104080556,c
2021-05-21 00:00:00,-37.615495521309434,
2021-05-21 10:00:00,-33.5743271361182,
2021-05-21 10:30:00,-32.11487015075847,
2021-05-21 12:00:00,-28.554919753059423,
2021-05-21 13:30:00,-31.19447651691437,
2021-05-21 15:00:00,-29.7893080814167,
2021-05-21 15:30:30,-29.7893080814167,
2021-05-21 23:59:59,-33.79673456749464,w
2021-05-24 00:00:00,-29.708751535818678,
2021-05-24 10:00:00,-33.63870043532169,
2021-05-24 10:30:00,-38.31312479793058,
2021-05-24 12:00:00,-32.568025684485335,
2021-05-24 13:30:00,-29.31366381318213,
2021-05-24 15:00:00,-27.484004628247796,
2021-05-24 15:30:30,-27.484004628247796,
2021-05-24 23:59:59,-27.429494597425254,c
2021-05-25 00:00:00,-27.497510887608712,
2021-05-25 10:00:00,-24.277732419123787,
2021-05-25 10:30:00,-18.571888107667498,
2021-05-25 12:00:00,-16.683847888315135,
2021-05-25 13:30:00,-18.441335068320278,
2021-05-25 15:00:00,-19.035157600379073,
