date,AS_FTSE_DM_SC_2022_Q3,meta
2022-08-02 20:00:00,-132.19145357189524,
2022-08-02 23:00:00,-75.28217290217987,
2022-08-02 23:59:59,-79.2149986097154,c
2022-08-03 00:00:00,-95.18524512447544,
2022-08-03 01:00:00,-75.66895816195228,
2022-08-03 02:30:00,-49.730272440420435,
2022-08-03 03:00:00,-49.44519879896416,
2022-08-03 18:30:00,-51.51488677327052,
2022-08-03 20:00:00,-51.480498378319396,
2022-08-03 23:00:00,-73.33823984181748,
2022-08-03 23:59:59,-68.54944921677355,c
2022-08-04 00:00:00,-47.22172957030523,
2022-08-04 01:00:00,-46.05679380523759,
2022-08-04 02:30:00,-19.229213242347328,
2022-08-04 03:00:00,-17.39816299513444,
2022-08-04 18:30:00,-22.96296272581054,
2022-08-04 20:00:00,-22.42183821959418,
2022-08-04 23:00:00,-44.73878434296245,
2022-08-04 23:59:59,-36.771314216359826,c
2022-08-05 00:00:00,-24.222633557929782,
2022-08-05 01:00:00,-43.521316890229116,
2022-08-05 02:30:00,-64.0747211343915,
2022-08-05 03:00:00,-64.17282878015214,
2022-08-05 18:30:00,-64.17282878015214,
2022-08-05 20:00:00,-64.17282878015214,
2022-08-05 23:00:00,-64.17282878015214,
2022-08-05 23:59:59,-63.3976758548892,w
2022-08-08 00:00:00,-26.482691039230758,
2022-08-08 01:00:00,-36.2143584116576,
2022-08-08 02:30:00,-28.706995107053558,
2022-08-08 03:00:00,-29.95245762019107,
2022-08-08 18:30:00,-28.344733686948132,
2022-08-08 20:00:00,-28.344733686948132,
2022-08-08 23:00:00,59.23404946940292,
2022-08-08 23:59:59,63.716185734185444,c
2022-08-09 00:00:00,63.455353224215514,
2022-08-09 01:00:00,44.51795553168506,
2022-08-09 02:30:00,33.66293673510006,
2022-08-09 03:00:00,35.57866924881307,
2022-08-09 18:30:00,35.6961953099011,
2022-08-09 20:00:00,35.6961953099011,
2022-08-09 23:00:00,65.41894937469186,
2022-08-09 23:59:59,69.0985500906175,c
2022-08-10 00:00:00,59.82483918422099,
2022-08-10 01:00:00,41.14261307792617,
2022-08-10 02:30:00,38.857196931307726,
2022-08-10 03:00:00,39.726993991981715,
2022-08-10 18:30:00,38.76789180584558,
2022-08-10 20:00:00,37.9082329987628,
2022-08-10 23:00:00,18.62175763676089,
2022-08-10 23:59:59,22.498402558029227,c
2022-08-11 00:00:00,44.178994798979716,
2022-08-11 01:00:00,41.792524674505216,
2022-08-11 02:30:00,39.31913734607156,
2022-08-11 03:00:00,40.365924746120356,
2022-08-11 18:30:00,46.62423610804427,
2022-08-11 20:00:00,46.70624415494575,
2022-08-11 23:00:00,54.138758035640535,
2022-08-11 23:59:59,30.799979283345294,c
2022-08-12 00:00:00,-7.42835135870763,
2022-08-12 01:00:00,3.17461771489252,
2022-08-12 02:30:00,-4.801819170144256,
2022-08-12 03:00:00,-5.443507331958244,
2022-08-12 18:30:00,-5.443507331958244,
2022-08-12 20:00:00,-5.443507331958244,
2022-08-12 23:00:00,-5.443507331958244,
2022-08-12 23:59:59,-2.324688777324127,w
2022-08-15 00:00:00,6.488481042564501,
2022-08-15 01:00:00,7.780243167991728,
2022-08-15 02:30:00,7.75754159929852,
2022-08-15 03:00:00,2.858703148111431,
2022-08-15 18:30:00,7.569593366502204,
2022-08-15 20:00:00,7.569593366502204,
2022-08-15 23:00:00,63.12335220430572,
2022-08-15 23:59:59,57.19474283573999,c
2022-08-16 00:00:00,48.24648141196252,
2022-08-16 01:00:00,41.10660484753669,
2022-08-16 02:30:00,19.545643017655607,
2022-08-16 03:00:00,18.406102408725474,
2022-08-16 18:30:00,19.434194691151845,
2022-08-16 20:00:00,19.191510001128393,
2022-08-16 23:00:00,-6.642118129174378,
2022-08-16 23:59:59,-18.359666596875456,c
2022-08-17 00:00:00,-13.536349917107145,
2022-08-17 01:00:00,-13.953294659007497,
2022-08-17 02:30:00,-2.9948095019767607,
2022-08-17 03:00:00,-3.9075289414959116,
2022-08-17 18:30:00,5.2040177826735885,
2022-08-17 20:00:00,5.482838276622601,
2022-08-17 23:00:00,23.476516077352358,
2022-08-17 23:59:59,19.89642609791946,c
2022-08-18 00:00:00,9.461667926376265,
2022-08-18 01:00:00,-3.7298411991600346,
2022-08-18 02:30:00,1.1147019503028446,
2022-08-18 03:00:00,0.14320271532653805,
2022-08-18 18:30:00,0.3400265483421663,
2022-08-18 20:00:00,0.3571164069882684,
2022-08-18 23:00:00,24.331729748048417,
2022-08-18 23:59:59,37.666255276167306,c
2022-08-19 00:00:00,36.81237555658288,
2022-08-19 01:00:00,30.697248629739363,
2022-08-19 02:30:00,1.6645410116992707,
2022-08-19 03:00:00,-1.0517230550510135,
2022-08-19 18:30:00,-1.0517230550510135,
2022-08-19 20:00:00,-1.0517230550510135,
2022-08-19 23:00:00,-1.0517230550510135,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,153.76771391933818,
2022-08-22 01:00:00,150.73757232351818,
2022-08-22 02:30:00,153.18056258799908,
2022-08-22 03:00:00,153.14522900268605,
2022-08-22 18:30:00,154.1131192780087,
2022-08-22 20:00:00,154.51074979071484,
2022-08-22 23:00:00,223.47522562062147,
2022-08-22 23:59:59,250.27775082675123,c
2022-08-23 00:00:00,244.1164119932521,
2022-08-23 01:00:00,227.8266953919923,
2022-08-23 02:30:00,227.62946208122958,
2022-08-23 03:00:00,229.5265484561711,
2022-08-23 18:30:00,229.7164781304674,
2022-08-23 20:00:00,229.92286198850763,
2022-08-23 23:00:00,214.5616458037057,
2022-08-23 23:59:59,235.92906513339358,c
2022-08-24 00:00:00,245.7898099498276,
2022-08-24 01:00:00,249.99471341474805,
2022-08-24 02:30:00,246.73245024792766,
2022-08-24 03:00:00,245.94381774139413,
2022-08-24 18:30:00,245.72493291585454,
2022-08-24 20:00:00,245.76953014797482,
2022-08-24 23:00:00,244.56893136720373,
2022-08-24 23:59:59,230.60588419503745,c
2022-08-25 00:00:00,237.07567794194495,
2022-08-25 01:00:00,235.77100887831216,
2022-08-25 02:30:00,240.10684194623354,
2022-08-25 03:00:00,239.06685887705362,
2022-08-25 18:30:00,241.4495184509792,
2022-08-25 20:00:00,242.21668264389598,
2022-08-25 23:00:00,214.33163832704906,
2022-08-25 23:59:59,212.04736634103517,c
2022-08-26 00:00:00,206.5460420317903,
2022-08-26 01:00:00,204.77148927172186,
2022-08-26 02:30:00,180.53031045299298,
2022-08-26 03:00:00,177.5431045374258,
2022-08-26 18:30:00,177.5431045374258,
2022-08-26 20:00:00,177.5431045374258,
2022-08-26 23:00:00,177.5431045374258,
2022-08-26 23:59:59,180.17151495882553,w
2022-08-29 00:00:00,204.39595402439443,
2022-08-29 01:00:00,203.11232493255557,
2022-08-29 02:30:00,198.60115271551967,
2022-08-29 03:00:00,196.12389701367397,
2022-08-29 18:30:00,199.04476988480485,
2022-08-29 20:00:00,198.91688502795375,
2022-08-29 23:00:00,180.2232377827881,
2022-08-29 23:59:59,184.99227427500625,c
2022-08-30 00:00:00,193.819747625761,
2022-08-30 01:00:00,194.30346323537515,
2022-08-30 02:30:00,219.350751985535,
2022-08-30 03:00:00,219.37260851057033,
2022-08-30 18:30:00,221.09862167372296,
2022-08-30 20:00:00,221.09862167372296,
2022-08-30 23:00:00,221.30347522589784,
2022-08-30 23:59:59,219.84680755725958,c
2022-08-31 00:00:00,210.43437220906765,
2022-08-31 01:00:00,221.87343093407958,
2022-08-31 02:30:00,242.1571418252106,
2022-08-31 03:00:00,244.70714449948616,
2022-08-31 18:30:00,247.0102685630652,
2022-08-31 20:00:00,247.0102685630652,
2022-08-31 23:00:00,196.88920418524629,
2022-08-31 23:59:59,190.8389782198292,c
2022-09-01 00:00:00,201.8844541267514,
2022-09-01 01:00:00,189.28090247354788,
2022-09-01 02:30:00,176.96524410049693,
2022-09-01 03:00:00,178.4090483259253,
2022-09-01 18:30:00,182.55555901635273,
2022-09-01 20:00:00,182.73145140652713,
2022-09-01 23:00:00,130.11307148120784,
2022-09-01 23:59:59,144.54347325831185,c
2022-09-02 00:00:00,148.46785325839778,
2022-09-02 01:00:00,151.72931950778923,
2022-09-02 02:30:00,141.06516779904933,
2022-09-02 03:00:00,140.17651428867458,
2022-09-02 18:30:00,140.17651428867458,
2022-09-02 20:00:00,140.17651428867458,
2022-09-02 23:00:00,140.17651428867458,
2022-09-02 23:59:59,146.63169466017098,w
2022-09-05 00:00:00,125.38856455305029,
2022-09-05 01:00:00,116.0584594146282,
2022-09-05 02:30:00,120.20073739515317,
2022-09-05 03:00:00,119.53742484775665,
2022-09-05 18:30:00,115.97204381485028,
2022-09-05 20:00:00,116.03392392782234,
2022-09-05 23:00:00,133.83774302276623,
2022-09-05 23:59:59,138.64915891229157,c
2022-09-06 00:00:00,140.19628491216366,
2022-09-06 01:00:00,156.0421239814063,
2022-09-06 02:30:00,152.83324138173424,
2022-09-06 03:00:00,149.20826416101033,
2022-09-06 18:30:00,153.00215846473083,
2022-09-06 20:00:00,153.01190371053917,
2022-09-06 23:00:00,202.07450025430444,
2022-09-06 23:59:59,202.9602654898532,c
2022-09-07 00:00:00,209.68115196066833,
2022-09-07 01:00:00,210.01178479071052,
2022-09-07 02:30:00,204.24458868944328,
2022-09-07 03:00:00,204.18382822815568,
2022-09-07 18:30:00,203.0402870462059,
2022-09-07 20:00:00,203.0402870462059,
2022-09-07 23:00:00,233.30673302471632,
2022-09-07 23:59:59,250.62020844742221,c
2022-09-08 00:00:00,268.241338275605,
2022-09-08 01:00:00,253.88268134114116,
2022-09-08 02:30:00,232.1703555853859,
2022-09-08 03:00:00,233.91618889649226,
2022-09-08 18:30:00,233.98085784771695,
2022-09-08 20:00:00,233.77431250119673,
2022-09-08 23:00:00,229.76962180749206,
2022-09-08 23:59:59,244.4804729463865,c
2022-09-09 00:00:00,253.31795621313063,
2022-09-09 01:00:00,264.95823248832323,
2022-09-09 02:30:00,254.97103790229153,
2022-09-09 03:00:00,255.243856427644,
2022-09-09 18:30:00,255.243856427644,
2022-09-09 20:00:00,255.243856427644,
2022-09-09 23:00:00,255.243856427644,
2022-09-09 23:59:59,250.2641358744131,w
2022-09-12 00:00:00,289.7375963193658,
2022-09-12 01:00:00,292.8273170533788,
2022-09-12 02:30:00,289.56410445636175,
2022-09-12 03:00:00,290.48851836254676,
2022-09-12 18:30:00,292.1934031233908,
2022-09-12 20:00:00,292.174224454983,
2022-09-12 23:00:00,285.56041739665716,
2022-09-12 23:59:59,297.1142033943372,c
2022-09-13 00:00:00,293.033989123826,
2022-09-13 01:00:00,284.59451547567176,
2022-09-13 02:30:00,262.9410220485569,
2022-09-13 03:00:00,273.1140987203461,
2022-09-13 18:30:00,270.63854696751673,
2022-09-13 20:00:00,270.1171421163415,
2022-09-13 23:00:00,351.27329514474934,
2022-09-13 23:59:59,354.3114892137203,c
2022-09-14 00:00:00,320.70743633258746,
2022-09-14 01:00:00,325.7853358604144,
2022-09-14 02:30:00,310.3140009283844,
2022-09-14 03:00:00,309.9799352004452,
2022-09-14 18:30:00,312.73971373116024,
2022-09-14 20:00:00,312.62662966223434,
2022-09-14 23:00:00,257.75579579634143,
2022-09-14 23:59:59,231.25668976276268,c
2022-09-15 00:00:00,250.8184928516423,
2022-09-15 01:00:00,247.9179722862409,
2022-09-15 02:30:00,240.24769051722262,
2022-09-15 03:00:00,240.14423844269197,
2022-09-15 18:30:00,242.04296283919848,
2022-09-15 20:00:00,241.62353742544553,
2022-09-15 23:00:00,246.64349728008324,
2022-09-15 23:59:59,232.25326738641638,c
2022-09-16 00:00:00,226.84117773309993,
2022-09-16 01:00:00,220.64500871509938,
2022-09-16 02:30:00,151.52479578731538,
2022-09-16 03:00:00,157.27863116660865,
2022-09-16 18:30:00,157.27863116660865,
2022-09-16 20:00:00,157.27863116660865,
2022-09-16 23:00:00,157.27863116660865,
2022-09-16 23:59:59,161.5412143445282,e
2022-09-19 00:00:00,83.30764801606227,
2022-09-19 01:00:00,76.55655076006298,
2022-09-19 02:30:00,71.43686651702171,
2022-09-19 03:00:00,72.14885798413292,
2022-09-19 18:30:00,68.55959854392904,
2022-09-19 20:00:00,68.33695279719245,
2022-09-19 23:00:00,71.86218073100702,
2022-09-19 23:59:59,61.76778717283048,c
2022-09-20 00:00:00,80.64315773133859,
2022-09-20 01:00:00,90.34485789723738,
2022-09-20 02:30:00,68.95543659887005,
2022-09-20 03:00:00,68.4200764889132,
2022-09-20 18:30:00,68.61649111460162,
2022-09-20 20:00:00,68.58198072793442,
2022-09-20 23:00:00,55.939379818604266,
2022-09-20 23:59:59,52.052915457918516,c
2022-09-21 00:00:00,52.00846518906599,
2022-09-21 01:00:00,54.28564931643251,
2022-09-21 02:30:00,62.77604077134947,
2022-09-21 03:00:00,62.01860715377171,
2022-09-21 18:30:00,63.508967079929505,
2022-09-21 20:00:00,63.79727808783622,
2022-09-21 23:00:00,72.06391089601959,
2022-09-21 23:59:59,73.59935146232726,c
2022-09-22 00:00:00,71.51571638319723,
2022-09-22 01:00:00,73.9833512265497,
2022-09-22 02:30:00,79.77826046630838,
2022-09-22 03:00:00,78.64691006213354,
2022-09-22 18:30:00,88.93110299696303,
2022-09-22 20:00:00,88.91212659637807,
2022-09-22 23:00:00,54.05359034598348,
2022-09-22 23:59:59,48.08434803623766,c
2022-09-23 00:00:00,42.169846212047446,
2022-09-23 01:00:00,42.57281683047643,
2022-09-23 02:30:00,15.572142379448223,
2022-09-23 03:00:00,15.935515650376601,
2022-09-23 18:30:00,15.935515650376601,
2022-09-23 20:00:00,15.935515650376601,
2022-09-23 23:00:00,15.935515650376601,
2022-09-23 23:59:59,17.28475020627377,w
2022-09-26 00:00:00,-42.3645722465634,
2022-09-26 01:00:00,-61.91818417242138,
2022-09-26 02:30:00,-49.03228421442708,
2022-09-26 03:00:00,-49.4216418350515,
2022-09-26 18:30:00,-49.67241018547497,
2022-09-26 20:00:00,-49.712090598951306,
2022-09-26 23:00:00,-16.35541364275707,
2022-09-26 23:59:59,-24.034958512160358,c
2022-09-27 00:00:00,4.121991895017629,
2022-09-27 01:00:00,-6.073631934533012,
2022-09-27 02:30:00,7.01066896417251,
2022-09-27 03:00:00,7.7605219026089,
2022-09-27 18:30:00,11.100313811234628,
2022-09-27 20:00:00,11.14982049327034,
2022-09-27 23:00:00,-70.68024657622311,
2022-09-27 23:59:59,-77.53916013294719,c
2022-09-28 00:00:00,-70.45024083310187,
2022-09-28 01:00:00,-75.67188990280385,
2022-09-28 02:30:00,-88.30228026068659,
2022-09-28 03:00:00,-91.3723338746743,
2022-09-28 18:30:00,-81.37264047051653,
2022-09-28 20:00:00,-81.83807170019298,
2022-09-28 23:00:00,-114.62788173591395,
2022-09-28 23:59:59,-107.07039965492828,c
2022-09-29 00:00:00,-77.13219015865661,
2022-09-29 01:00:00,-76.05768797179186,
2022-09-29 02:30:00,-81.31878283191739,
2022-09-29 03:00:00,-78.52940365876003,
2022-09-29 18:30:00,-78.90184639656152,
2022-09-29 20:00:00,-78.90184639656152,
2022-09-29 23:00:00,-14.025138756518174,
2022-09-29 23:59:59,-16.588080788807417,c
2022-09-30 00:00:00,-27.61871705529228,
2022-09-30 01:00:00,-24.857274616745485,
2022-09-30 02:30:00,-6.285259110525033,
2022-09-30 03:00:00,-4.1006855340970105,
2022-09-30 18:30:00,-4.1006855340970105,
2022-09-30 20:00:00,-4.1006855340970105,
2022-09-30 23:00:00,-4.1006855340970105,
2022-09-30 23:59:59,-1.7965150905131395,w
2022-10-03 00:00:00,-8.181321829775413,
2022-10-03 01:00:00,-9.585515075841556,
2022-10-03 02:30:00,-5.067008636500873,
2022-10-03 03:00:00,-5.19530057062201,
2022-10-03 18:30:00,-8.84701584335619,
2022-10-03 20:00:00,2.4840561661933975,
2022-10-03 23:00:00,-23.239955830375607,
2022-10-03 23:59:59,-10.175827625449756,c
2022-10-04 00:00:00,2.136374730758291,
2022-10-04 01:00:00,-12.213601553649085,
2022-10-04 02:30:00,-10.291015299264643,
2022-10-04 03:00:00,-9.61157185977163,
2022-10-04 18:30:00,-8.16228268696915,
2022-10-04 20:00:00,-24.891687832039906,
2022-10-04 23:00:00,-70.53320894517961,
2022-10-04 23:59:59,-65.044643372817,c
2022-10-05 00:00:00,-67.16342484041215,
2022-10-05 01:00:00,-101.91680454049194,
2022-10-05 02:30:00,-105.89389993628626,
2022-10-05 03:00:00,-104.17247240464113,
2022-10-05 18:30:00,-101.69261245001712,
2022-10-05 20:00:00,-93.63279298866738,
2022-10-05 23:00:00,-66.97809051541483,
2022-10-05 23:59:59,-75.01353997950991,c
2022-10-06 00:00:00,-73.89196982370748,
2022-10-06 01:00:00,-67.69668748256436,
2022-10-06 02:30:00,-55.44606549839108,
2022-10-06 03:00:00,-56.49428666338872,
2022-10-06 18:30:00,-53.52977523164367,
2022-10-06 20:00:00,-64.14674345260158,
2022-10-06 23:00:00,-73.41181262314828,
2022-10-06 23:59:59,-73.40581245700369,c
2022-10-07 00:00:00,-72.00883077835883,
2022-10-07 01:00:00,-100.57740881459566,
2022-10-07 02:30:00,-103.3627575896661,
2022-10-07 03:00:00,-103.4342272776403,
2022-10-07 18:30:00,-103.4342272776403,
2022-10-07 20:00:00,-103.4342272776403,
2022-10-07 23:00:00,-103.4342272776403,
2022-10-07 23:59:59,-101.99827658964566,w
