date,COMP_STAY_HEDGED_2021_Q3,meta
2021-07-23 00:00:00,-366.88930024587853,
2021-07-23 10:00:00,-381.6101908495043,
2021-07-23 10:30:00,-393.78618715856646,
2021-07-23 12:00:00,-382.1212847283034,
2021-07-23 13:30:00,-374.2349603888572,
2021-07-23 15:00:00,-368.3959331929527,
2021-07-23 15:30:30,-368.3959331929527,
2021-07-23 23:59:59,-376.9874734056823,w
2021-07-26 00:00:00,-380.21986837181225,
2021-07-26 10:00:00,-365.66513304397677,
2021-07-26 10:30:00,-350.2458266108306,
2021-07-26 12:00:00,-361.7954644990932,
2021-07-26 13:30:00,-366.22531224972977,
2021-07-26 15:00:00,-363.72307432288903,
2021-07-26 15:30:30,-363.72307432288903,
2021-07-26 23:59:59,-358.8981217314308,c
2021-07-27 00:00:00,-372.06649056738024,
2021-07-27 10:00:00,-407.45198006794976,
2021-07-27 10:30:00,-404.3180234769329,
2021-07-27 12:00:00,-409.80736242557396,
2021-07-27 13:30:00,-403.64794800767777,
2021-07-27 15:00:00,-373.9435333497636,
2021-07-27 15:30:30,-373.9435333497636,
2021-07-27 23:59:59,-377.0789783685425,c
2021-07-28 00:00:00,-382.69656519246314,
2021-07-28 10:00:00,-341.06734909626243,
2021-07-28 10:30:00,-352.49729670332636,
2021-07-28 12:00:00,-341.4375777102289,
2021-07-28 13:30:00,-336.9272037428034,
2021-07-28 15:00:00,-330.78924210983405,
2021-07-28 15:30:30,-330.78924210983405,
2021-07-28 23:59:59,-333.1492246414143,c
2021-07-29 00:00:00,-324.8163208988244,
2021-07-29 10:00:00,-359.39910239711094,
2021-07-29 10:30:00,-354.7504249053875,
2021-07-29 12:00:00,-344.8585464808566,
2021-07-29 13:30:00,-357.0872196736598,
2021-07-29 15:00:00,-357.7135062174741,
2021-07-29 15:30:30,-357.7135062174741,
2021-07-29 23:59:59,-373.608614507011,c
2021-07-30 00:00:00,-389.5253373894823,
2021-07-30 10:00:00,-382.58724233800126,
2021-07-30 10:30:00,-375.76754182161835,
2021-07-30 12:00:00,-388.9229157878385,
2021-07-30 13:30:00,-400.2329122878218,
2021-07-30 15:00:00,-400.63972057585715,
2021-07-30 15:30:30,-400.63972057585715,
2021-07-30 23:59:59,-408.174399338551,w
2021-08-02 00:00:00,-399.56415561935546,
2021-08-02 10:00:00,-414.38004197709256,
2021-08-02 10:30:00,-403.6448610487862,
2021-08-02 12:00:00,-391.6270264207353,
2021-08-02 13:30:00,-383.9487354164237,
2021-08-02 15:00:00,-387.0073442608209,
2021-08-02 15:30:30,-387.0073442608209,
2021-08-02 23:59:59,-388.4381088910311,c
2021-08-03 00:00:00,-372.8637428004504,
2021-08-03 10:00:00,-355.2697408547949,
2021-08-03 10:30:00,-348.93079940535495,
2021-08-03 12:00:00,-339.2720381489496,
2021-08-03 13:30:00,-352.2557604221779,
2021-08-03 15:00:00,-338.3079420567699,
2021-08-03 15:30:30,-338.3079420567699,
