date,FVD_2023_Feb,meta
2023-02-07 00:00:00,265.993447453878,
2023-02-07 10:00:00,281.717107627754,
2023-02-07 10:30:00,278.1179588943884,
2023-02-07 12:00:00,268.66259841152606,
2023-02-07 13:30:00,275.67106101451543,
2023-02-07 15:00:00,278.115374856079,
2023-02-07 15:30:30,278.115374856079,
2023-02-07 23:59:59,279.96008772424125,c
2023-02-08 00:00:00,278.6774462982834,
2023-02-08 10:00:00,271.72900588899023,
2023-02-08 10:30:00,259.34045110717517,
2023-02-08 12:00:00,253.54364802171958,
2023-02-08 13:30:00,247.26252818574338,
2023-02-08 15:00:00,241.67504730134957,
2023-02-08 15:30:30,241.67504730134957,
2023-02-08 23:59:59,256.2404876640695,c
2023-02-09 00:00:00,229.09347640441436,
2023-02-09 10:00:00,198.18615235064166,
2023-02-09 10:30:00,188.42174274647343,
2023-02-09 12:00:00,182.41644898095365,
2023-02-09 13:30:00,163.11832352985985,
2023-02-09 15:00:00,168.84083904939482,
2023-02-09 15:30:30,168.84083904939482,
2023-02-09 23:59:59,163.5347448624981,c
2023-02-10 00:00:00,146.75748909166816,
2023-02-10 10:00:00,165.82655975128668,
2023-02-10 10:30:00,177.3858993506873,
2023-02-10 12:00:00,174.8103682879066,
2023-02-10 13:30:00,175.5596809739566,
2023-02-10 15:00:00,181.96587080207277,
2023-02-10 15:30:30,181.96587080207277,
2023-02-10 23:59:59,179.5386392496863,w
2023-02-13 00:00:00,170.60930401880182,
2023-02-13 10:00:00,158.52983391028155,
2023-02-13 10:30:00,160.15574385933385,
2023-02-13 12:00:00,158.65160867414178,
2023-02-13 13:30:00,158.22837176567245,
2023-02-13 15:00:00,157.1386165170119,
2023-02-13 15:30:30,157.1386165170119,
2023-02-13 23:59:59,164.83549095436823,c
2023-02-14 00:00:00,162.28584188886975,
2023-02-14 10:00:00,147.2064080855906,
2023-02-14 10:30:00,157.55489866065534,
2023-02-14 12:00:00,142.74824503164376,
2023-02-14 13:30:00,140.61316864556053,
2023-02-14 15:00:00,141.6771247460092,
2023-02-14 15:30:30,141.6771247460092,
2023-02-14 23:59:59,136.3317553301002,c
2023-02-15 00:00:00,57.189413271559324,
2023-02-15 10:00:00,69.69826884076679,
2023-02-15 10:30:00,62.102724017168235,
2023-02-15 12:00:00,67.64455831259394,
2023-02-15 13:30:00,62.286911810697,
2023-02-15 15:00:00,60.13024955495883,
2023-02-15 15:30:30,60.13024955495883,
2023-02-15 23:59:59,54.01923909187982,c
2023-02-16 00:00:00,30.482161564067262,
2023-02-16 10:00:00,9.900811427071645,
2023-02-16 10:30:00,42.115577953463394,
2023-02-16 12:00:00,38.57197523618847,
2023-02-16 13:30:00,40.717182644160964,
2023-02-16 15:00:00,36.09521675948333,
2023-02-16 15:30:30,36.09521675948333,
2023-02-16 23:59:59,26.46597052449453,c
2023-02-17 00:00:00,23.838569758242834,
2023-02-17 10:00:00,-16.44322194970418,
2023-02-17 10:30:00,-5.009777736414428,
2023-02-17 12:00:00,-10.734968603972632,
2023-02-17 13:30:00,-22.711006846051863,
2023-02-17 15:00:00,-30.98343162127142,
2023-02-17 15:30:30,-30.98343162127142,s
2023-02-17 23:59:59,-21.576902305311858,w
2023-02-20 00:00:00,-21.576902305311858,
2023-02-20 10:00:00,-21.576902305311858,
2023-02-20 10:30:00,-21.576902305311858,
2023-02-20 12:00:00,-21.576902305311858,
2023-02-20 13:30:00,-21.576902305311858,
2023-02-20 15:00:00,-21.576902305311858,
2023-02-20 15:30:30,-21.576902305311858,
2023-02-20 23:59:59,-21.576902305311858,c
2023-02-21 00:00:00,-21.26903025233264,
2023-02-21 10:00:00,-31.4879259945696,
2023-02-21 10:30:00,-9.59648737536289,
2023-02-21 12:00:00,-23.01356106822825,
2023-02-21 13:30:00,-27.268664673037296,
2023-02-21 15:00:00,-13.633978721913472,
2023-02-21 15:30:30,-13.633978721913472,
2023-02-21 23:59:59,0.0,a
2023-02-22 00:00:00,2.236684495738835,
2023-02-22 10:00:00,-9.867385215102317,
2023-02-22 10:30:00,-9.337729840732472,
2023-02-22 12:00:00,12.882677447069874,
2023-02-22 13:30:00,21.56992313880685,
2023-02-22 15:00:00,30.58740463504413,
2023-02-22 15:30:30,30.58740463504413,
2023-02-22 23:59:59,23.695291351684965,c
2023-02-23 00:00:00,4.32381126144444,
2023-02-23 10:00:00,22.709681082308485,
2023-02-23 10:30:00,18.691192714618566,
2023-02-23 12:00:00,14.937718844443829,
2023-02-23 13:30:00,18.717101137618194,
2023-02-23 15:00:00,17.0295972467816,
2023-02-23 15:30:30,17.0295972467816,
2023-02-23 23:59:59,8.457561493147928,e
2023-02-24 00:00:00,-22.386119778524023,
2023-02-24 10:00:00,-26.13479009377484,
2023-02-24 10:30:00,-14.955257369192058,
2023-02-24 12:00:00,-28.288541193106106,
2023-02-24 13:30:00,-21.006503361704578,
2023-02-24 15:00:00,-20.008674528975586,
2023-02-24 15:30:30,-20.008674528975586,
2023-02-24 23:59:59,-21.24621167612014,w
2023-02-27 00:00:00,-0.8859217072352124,
2023-02-27 10:00:00,-10.384894643546126,
2023-02-27 10:30:00,-14.616490381800432,
2023-02-27 12:00:00,-35.7844789260231,
2023-02-27 13:30:00,-41.74719372331998,
2023-02-27 15:00:00,-28.895147673725354,
2023-02-27 15:30:30,-28.895147673725354,
2023-02-27 23:59:59,-30.074169417788646,c
2023-02-28 00:00:00,-40.22454051577056,
2023-02-28 10:00:00,-46.036837815935414,
2023-02-28 10:30:00,-45.45512906021981,
2023-02-28 12:00:00,-39.91068030164486,
2023-02-28 13:30:00,-31.559662270342102,
2023-02-28 15:00:00,-40.39327873232604,
2023-02-28 15:30:30,-40.39327873232604,
2023-02-28 23:59:59,-31.46671778113472,c
2023-03-01 00:00:00,-28.0856615651725,
2023-03-01 10:00:00,-28.66898014867173,
2023-03-01 10:30:00,-34.64883889701248,
2023-03-01 12:00:00,-21.27111035025486,
2023-03-01 13:30:00,-16.29523485449756,
2023-03-01 15:00:00,-23.3920166866435,
2023-03-01 15:30:30,-23.3920166866435,
2023-03-01 23:59:59,-27.754365529915738,c
2023-03-02 00:00:00,-93.30501975552448,
2023-03-02 10:00:00,-11.160812634905781,
2023-03-02 10:30:00,-14.318283033270038,
2023-03-02 12:00:00,-22.009974323119824,
2023-03-02 13:30:00,-21.72181795886554,
2023-03-02 15:00:00,-23.18379261914739,
2023-03-02 15:30:30,-23.18379261914739,
2023-03-02 23:59:59,-20.69190561580113,c
2023-03-03 00:00:00,-14.852867012989499,
2023-03-03 10:00:00,-13.612852265248875,
2023-03-03 10:30:00,-11.665387118645459,
2023-03-03 12:00:00,-1.692037436483794,
2023-03-03 13:30:00,-8.34454525831464,
2023-03-03 15:00:00,-4.399408368532065,
2023-03-03 15:30:30,-4.399408368532065,
2023-03-03 23:59:59,-0.09565849149470296,w
2023-03-06 00:00:00,-1.1790507575105522,
2023-03-06 10:00:00,-8.095373999606501,
2023-03-06 10:30:00,1.108261889090933,
2023-03-06 12:00:00,4.113764629940242,
2023-03-06 13:30:00,14.67869382204357,
2023-03-06 15:00:00,9.559364789737224,
2023-03-06 15:30:30,9.559364789737224,
2023-03-06 23:59:59,10.265655708444946,c
2023-03-07 00:00:00,-9.59817000677495,
2023-03-07 10:00:00,0.14261986016670392,
2023-03-07 10:30:00,-32.595339809467276,
2023-03-07 12:00:00,-41.2187474900416,
2023-03-07 13:30:00,-35.07836751301745,
2023-03-07 15:00:00,-46.43370800211465,
2023-03-07 15:30:30,-46.43370800211465,
2023-03-07 23:59:59,-43.15799558287075,c
2023-03-08 00:00:00,-51.45769870686449,
2023-03-08 10:00:00,-56.29299795620345,
2023-03-08 10:30:00,-49.25275117959762,
2023-03-08 12:00:00,-48.22471353320235,
2023-03-08 13:30:00,-47.5283860223307,
2023-03-08 15:00:00,-45.290562686268466,
2023-03-08 15:30:30,-45.290562686268466,
2023-03-08 23:59:59,-43.007209768477665,c
2023-03-09 00:00:00,-37.40801645243813,
2023-03-09 10:00:00,-45.923583813370975,
2023-03-09 10:30:00,-55.66416558175319,
2023-03-09 12:00:00,-59.91655515385729,
2023-03-09 13:30:00,-53.6751370410587,
2023-03-09 15:00:00,-72.29723364930044,
2023-03-09 15:30:30,-72.29723364930044,
2023-03-09 23:59:59,-60.58189504127482,c
