date,AS_MSCI_EM_REST_MIG_2022_Q4,meta
2022-09-29 00:00:00,77.97674540615913,
2022-09-29 01:00:00,94.93855582824722,
2022-09-29 02:30:00,94.93855582824722,
2022-09-29 03:00:00,94.93855582824722,
2022-09-29 18:30:00,94.93855582824722,
2022-09-29 20:00:00,94.93855582824722,
2022-09-29 23:00:00,239.07858657226006,
2022-09-29 23:59:59,213.7772848539637,c
2022-09-30 00:00:00,231.83046543195155,
2022-09-30 01:00:00,311.74331650779277,
2022-09-30 02:30:00,311.74331650779277,
2022-09-30 03:00:00,311.74331650779277,
2022-09-30 18:30:00,311.74331650779277,
2022-09-30 20:00:00,311.74331650779277,
2022-09-30 23:00:00,311.74331650779277,
2022-09-30 23:59:59,314.2920314658659,w
2022-10-03 00:00:00,312.2500799769275,
2022-10-03 01:00:00,297.3281823639586,
2022-10-03 02:30:00,297.3281823639586,
2022-10-03 03:00:00,297.3281823639586,
2022-10-03 18:30:00,297.3281823639586,
2022-10-03 20:00:00,297.3281823639586,
2022-10-03 23:00:00,342.3109996177218,
2022-10-03 23:59:59,406.8325066836055,c
2022-10-04 00:00:00,409.40978693054194,
2022-10-04 01:00:00,372.08587782771883,
2022-10-04 02:30:00,372.08587782771883,
2022-10-04 03:00:00,372.08587782771883,
2022-10-04 18:30:00,372.08587782771883,
2022-10-04 20:00:00,372.08587782771883,
2022-10-04 23:00:00,352.719941435146,
2022-10-04 23:59:59,379.6448650926948,c
2022-10-05 00:00:00,350.604489179384,
2022-10-05 01:00:00,322.40429536047145,
2022-10-05 02:30:00,322.40429536047145,
2022-10-05 03:00:00,322.40429536047145,
2022-10-05 18:30:00,322.40429536047145,
2022-10-05 20:00:00,322.40429536047145,
2022-10-05 23:00:00,511.5400922461605,
2022-10-05 23:59:59,495.65916810986164,c
2022-10-06 00:00:00,489.47414101970344,
2022-10-06 01:00:00,484.06463160162525,
2022-10-06 02:30:00,484.06463160162525,
2022-10-06 03:00:00,484.06463160162525,
2022-10-06 18:30:00,484.06463160162525,
2022-10-06 20:00:00,484.06463160162525,
2022-10-06 23:00:00,664.6766700107936,
2022-10-06 23:59:59,694.2835895873081,c
