date,EU_GUNR_2022_Q2,meta
2022-05-30 23:59:59,-1.507302683994567,c
2022-05-31 00:00:00,-25.868621584754692,
2022-05-31 03:30:00,-86.56843904205562,
2022-05-31 04:00:00,-106.82354910553295,
2022-05-31 06:00:00,-72.64963824774986,
2022-05-31 08:00:00,-66.60220720709822,
2022-05-31 10:30:00,-73.85244823613448,
2022-05-31 11:00:00,-59.64193935467938,
2022-05-31 23:59:59,-29.79390097293981,c
2022-06-01 00:00:00,7.6702995034074775,
2022-06-01 03:30:00,-54.07025806224374,
2022-06-01 04:00:00,-34.07808130620924,
2022-06-01 06:00:00,-47.07567634254974,
2022-06-01 08:00:00,11.709744606603635,
2022-06-01 10:30:00,12.39246829773765,
2022-06-01 11:00:00,9.079910949366422,
2022-06-01 23:59:59,-1.3631268228136832,c
2022-06-02 00:00:00,-9.471774455196282,
2022-06-02 03:30:00,0.5154375094089119,
2022-06-02 04:00:00,1.596149350284577,
2022-06-02 06:00:00,-4.261582199399527,
2022-06-02 08:00:00,-1.984403839679544,
2022-06-02 10:30:00,-9.071095451831752,
2022-06-02 11:00:00,-3.6568508218815623,
2022-06-02 23:59:59,-2.5993782857676706,c
2022-06-03 00:00:00,-11.565572836885622,
2022-06-03 03:30:00,-2.78194743952281,
2022-06-03 04:00:00,3.349799514005099,
2022-06-03 06:00:00,5.082870468196234,
2022-06-03 08:00:00,8.00988688290363,
2022-06-03 10:30:00,-5.055410061807379,
2022-06-03 11:00:00,-3.415486023149242,
2022-06-03 23:59:59,-10.437237795107649,w
2022-06-06 00:00:00,-46.99567146414665,
2022-06-06 03:30:00,-58.55133362954348,
2022-06-06 04:00:00,-88.42607767840855,
2022-06-06 06:00:00,-109.52523804601606,
2022-06-06 08:00:00,-78.92600868189675,
2022-06-06 10:30:00,-66.69718976492732,
2022-06-06 11:00:00,-76.12175667376687,
2022-06-06 23:59:59,-57.094890969451626,c
2022-06-07 00:00:00,-51.63101785625895,
2022-06-07 03:30:00,-32.459614444782346,
2022-06-07 04:00:00,-38.110555022460176,
2022-06-07 06:00:00,-67.60545779824406,
2022-06-07 08:00:00,-77.56663501023013,
2022-06-07 10:30:00,-120.14796877696972,
2022-06-07 11:00:00,-120.87113401116767,
2022-06-07 23:59:59,-99.50129435984672,c
2022-06-08 00:00:00,-129.53106895070596,
2022-06-08 03:30:00,-175.80503926553956,
2022-06-08 04:00:00,-162.9734369866992,
2022-06-08 06:00:00,-160.2779172496712,
2022-06-08 08:00:00,-145.54377043618388,
2022-06-08 10:30:00,-172.90299493801467,
2022-06-08 11:00:00,-172.81752407560725,
2022-06-08 23:59:59,-170.8932325543501,c
2022-06-09 00:00:00,-184.27326299379,
2022-06-09 03:30:00,-201.3411974803421,
2022-06-09 04:00:00,-166.915417134388,
2022-06-09 06:00:00,-168.36876293677324,
2022-06-09 08:00:00,-162.95899179286153,
2022-06-09 10:30:00,-106.07316131078824,
2022-06-09 11:00:00,-104.2719522193247,
2022-06-09 23:59:59,-74.50142265408249,c
2022-06-10 00:00:00,-61.45168248450955,
2022-06-10 03:30:00,-1.0112388593497599,
2022-06-10 04:00:00,-25.617787053547545,
2022-06-10 06:00:00,15.866385035252279,
2022-06-10 08:00:00,-8.037063119855702,
2022-06-10 10:30:00,37.53903119525512,
2022-06-10 11:00:00,45.5070541046407,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,2.3401431707452502,
2022-06-13 03:30:00,4.3095891000257325,
2022-06-13 04:00:00,2.334142622753461,
2022-06-13 06:00:00,1.2019186534380424,
2022-06-13 08:00:00,3.168229634196905,
2022-06-13 10:30:00,7.967283677009618,
2022-06-13 11:00:00,8.392644228031713,
2022-06-13 23:59:59,6.275307852871265,c
2022-06-14 00:00:00,-39.899074331223346,
2022-06-14 03:30:00,-37.53021393665131,
2022-06-14 04:00:00,-69.60281477985063,
2022-06-14 06:00:00,25.361246849395684,
2022-06-14 08:00:00,1.6978299358488584,
2022-06-14 10:30:00,-95.64581390116109,
2022-06-14 11:00:00,-110.40267157377093,
2022-06-14 23:59:59,-106.80618247472012,c
2022-06-15 00:00:00,-78.81409229073688,
2022-06-15 03:30:00,14.411037376893546,
2022-06-15 04:00:00,9.765977758695954,
2022-06-15 06:00:00,-52.85831790865177,
2022-06-15 08:00:00,-51.87466451673572,
2022-06-15 10:30:00,-32.84502601584791,
2022-06-15 11:00:00,-0.05428770061553223,
2022-06-15 23:59:59,24.060949758750212,c
2022-06-16 00:00:00,62.160866680680556,
2022-06-16 03:30:00,107.58405815108563,
2022-06-16 04:00:00,121.67626676927102,
2022-06-16 06:00:00,160.35774894055157,
2022-06-16 08:00:00,244.9915244153026,
2022-06-16 10:30:00,231.5042209867779,
2022-06-16 11:00:00,245.47808967315905,
2022-06-16 23:59:59,272.14788064995946,c
2022-06-17 00:00:00,304.2277533359065,
2022-06-17 03:30:00,417.04184878821115,
2022-06-17 04:00:00,366.50575527762385,
2022-06-17 06:00:00,348.95127989582534,
2022-06-17 08:00:00,310.23194399307476,
2022-06-17 10:30:00,451.9687174528831,
2022-06-17 11:00:00,517.3846695346115,
2022-06-17 23:59:59,539.0645434489725,e
2022-06-20 00:00:00,541.153722838495,
2022-06-20 03:30:00,456.64992105949113,
2022-06-20 04:00:00,454.3204051724488,
2022-06-20 06:00:00,436.17076360796455,
2022-06-20 08:00:00,372.84822988169526,
2022-06-20 10:30:00,380.45900341496053,
2022-06-20 11:00:00,380.71180610519195,
2022-06-20 23:59:59,376.8276484985854,c
2022-06-21 00:00:00,329.854254722728,
2022-06-21 03:30:00,301.38726595632943,
2022-06-21 04:00:00,327.9696240848143,
2022-06-21 06:00:00,262.7397543891275,
2022-06-21 08:00:00,298.379962277269,
2022-06-21 10:30:00,333.1626892455233,
2022-06-21 11:00:00,303.622071914403,
2022-06-21 23:59:59,316.0765306026037,c
2022-06-22 00:00:00,461.6248043901692,
2022-06-22 03:30:00,460.6486716405734,
2022-06-22 04:00:00,478.5095891534884,
2022-06-22 06:00:00,475.1306462430716,
2022-06-22 08:00:00,434.62970821081035,
2022-06-22 10:30:00,436.2137955295407,
2022-06-22 11:00:00,424.3878973423616,
2022-06-22 23:59:59,442.2869255642222,c
2022-06-23 00:00:00,450.4198022234468,
2022-06-23 03:30:00,508.8800462590707,
2022-06-23 04:00:00,483.0920321112517,
2022-06-23 06:00:00,486.0071245572635,
2022-06-23 08:00:00,407.0620284186325,
2022-06-23 10:30:00,501.85326189279704,
2022-06-23 11:00:00,510.8820185374134,
2022-06-23 23:59:59,546.0263002253805,c
2022-06-24 00:00:00,606.2422293758227,
2022-06-24 03:30:00,584.9041681508606,
2022-06-24 04:00:00,566.2788920011271,
2022-06-24 06:00:00,526.4900983477705,
2022-06-24 08:00:00,489.1736586262564,
2022-06-24 10:30:00,456.4981501262828,
2022-06-24 11:00:00,438.9375966999355,
2022-06-24 23:59:59,448.6611637130859,w
2022-06-27 00:00:00,497.8159808292371,
2022-06-27 03:30:00,400.01088305628446,
2022-06-27 04:00:00,405.4992838191042,
2022-06-27 06:00:00,448.4293192485907,
2022-06-27 08:00:00,412.4689328619561,
2022-06-27 10:30:00,452.85895312786306,
2022-06-27 11:00:00,393.06000398762126,
2022-06-27 23:59:59,424.9306911186095,c
2022-06-28 00:00:00,373.43504785268533,
2022-06-28 03:30:00,306.1058907248207,
2022-06-28 04:00:00,285.5392479142938,
2022-06-28 06:00:00,226.2268401191768,
2022-06-28 08:00:00,243.8377554392755,
2022-06-28 10:30:00,261.6451849894447,
2022-06-28 11:00:00,270.35372065468437,
2022-06-28 23:59:59,273.7531025095859,c
2022-06-29 00:00:00,257.564825590543,
2022-06-29 03:30:00,233.31042160247216,
2022-06-29 04:00:00,247.50108325669316,
2022-06-29 06:00:00,207.02412806642042,
2022-06-29 08:00:00,200.7576971280023,
2022-06-29 10:30:00,223.90533504607902,
2022-06-29 11:00:00,273.38748246747764,
2022-06-29 23:59:59,281.1899493864571,c
2022-06-30 00:00:00,359.22820957279646,
2022-06-30 03:30:00,364.6513632721849,
2022-06-30 04:00:00,350.5691550687252,
2022-06-30 06:00:00,301.17548553563984,
2022-06-30 08:00:00,330.9424316022005,
2022-06-30 10:30:00,358.91092926819556,
2022-06-30 11:00:00,361.40156547190963,
2022-06-30 23:59:59,369.9748398057436,c
2022-07-01 00:00:00,382.8817255777026,
2022-07-01 03:30:00,345.1966187394237,
2022-07-01 04:00:00,371.60467508120655,
2022-07-01 06:00:00,300.69712877844495,
2022-07-01 08:00:00,315.88360158356545,
2022-07-01 10:30:00,429.21308569955227,
2022-07-01 11:00:00,422.79172795008935,
2022-07-01 23:59:59,372.4605061690586,w
