date,XMLV_2021_Q2,meta
2021-04-16 00:00:00,66.0603498726458,
2021-04-16 10:00:00,54.966846157355874,
2021-04-16 10:30:00,48.370938113391276,
2021-04-16 12:00:00,43.82537868865052,
2021-04-16 13:30:00,52.68656204319606,
2021-04-16 15:00:00,59.8448186588887,
2021-04-16 15:30:30,59.8448186588887,
2021-04-16 23:59:59,48.50452372369094,w
2021-04-19 00:00:00,49.21771343245095,
2021-04-19 10:00:00,57.71621417165642,
2021-04-19 10:30:00,62.21153507338839,
2021-04-19 12:00:00,56.11493193396481,
2021-04-19 13:30:00,53.57352720222222,
2021-04-19 15:00:00,56.01990323497634,
2021-04-19 15:30:30,56.01990323497634,
2021-04-19 23:59:59,57.76263174850183,c
2021-04-20 00:00:00,64.32576556793737,
2021-04-20 10:00:00,59.38424294967524,
2021-04-20 10:30:00,50.85698781073509,
2021-04-20 12:00:00,63.4555074386691,
2021-04-20 13:30:00,78.75302082287683,
2021-04-20 15:00:00,83.15814023545617,
2021-04-20 15:30:30,83.15814023545617,
2021-04-20 23:59:59,81.74955171908954,c
2021-04-21 00:00:00,87.2095734566173,
2021-04-21 10:00:00,73.83602082006502,
2021-04-21 10:30:00,74.19395685021408,
2021-04-21 12:00:00,80.1644285577915,
2021-04-21 13:30:00,78.99683711926892,
2021-04-21 15:00:00,87.76949972987525,
2021-04-21 15:30:30,87.76949972987525,
2021-04-21 23:59:59,84.8977709653046,c
2021-04-22 00:00:00,89.83592970522602,
2021-04-22 10:00:00,97.7955482529648,
2021-04-22 10:30:00,89.59105704998865,
2021-04-22 12:00:00,100.22591403929535,
2021-04-22 13:30:00,100.7665054727054,
2021-04-22 15:00:00,95.73404869208171,
2021-04-22 15:30:30,95.73404869208171,
2021-04-22 23:59:59,103.09238595676045,c
2021-04-23 00:00:00,105.390950794326,
2021-04-23 10:00:00,100.2159462345702,
2021-04-23 10:30:00,100.01273500359497,
2021-04-23 12:00:00,78.46524856580366,
2021-04-23 13:30:00,72.638375946973,
2021-04-23 15:00:00,69.80584051829372,
2021-04-23 15:30:30,69.80584051829372,
2021-04-23 23:59:59,70.5344501220972,w
2021-04-26 00:00:00,59.986786950931005,
2021-04-26 10:00:00,78.43566212422985,
2021-04-26 10:30:00,78.89086664314338,
2021-04-26 12:00:00,80.19337966790346,
2021-04-26 13:30:00,80.74560756132739,
2021-04-26 15:00:00,83.97562958763845,
2021-04-26 15:30:30,83.97562958763845,
2021-04-26 23:59:59,83.41763383230767,c
2021-04-27 00:00:00,83.15275462962369,
2021-04-27 10:00:00,92.44505694085612,
2021-04-27 10:30:00,87.07930308050396,
2021-04-27 12:00:00,82.9593040496459,
2021-04-27 13:30:00,82.99025650939286,
2021-04-27 15:00:00,71.63329588916132,
2021-04-27 15:30:30,71.63329588916132,
2021-04-27 23:59:59,71.82971649140438,c
2021-04-28 00:00:00,86.57482817681962,
2021-04-28 10:00:00,102.10889475948466,
2021-04-28 10:30:00,100.19333354687777,
2021-04-28 12:00:00,97.78868948263418,
2021-04-28 13:30:00,110.95309599313278,
2021-04-28 15:00:00,113.16714036930885,
2021-04-28 15:30:30,113.16714036930885,
2021-04-28 23:59:59,115.87453085418736,c
2021-04-29 00:00:00,102.43722712746242,
2021-04-29 10:00:00,129.67865516118175,
2021-04-29 10:30:00,126.36468279651604,
2021-04-29 12:00:00,118.79068181658346,
2021-04-29 13:30:00,114.39576287251907,
2021-04-29 15:00:00,110.57322415156071,
2021-04-29 15:30:30,110.57322415156071,
2021-04-29 23:59:59,102.81509291958184,c
2021-04-30 00:00:00,92.95696235388127,
2021-04-30 10:00:00,105.75874234276404,
2021-04-30 10:30:00,117.5940937915147,
2021-04-30 12:00:00,121.81966294451009,
2021-04-30 13:30:00,118.87307946386798,
2021-04-30 15:00:00,121.64970087895512,
2021-04-30 15:30:30,121.64970087895512,s
2021-04-30 23:59:59,117.67352888517306,w
2021-05-03 00:00:00,127.97135800453464,
2021-05-03 10:00:00,106.64049969019194,
2021-05-03 10:30:00,104.45487582377136,
2021-05-03 12:00:00,98.95193727269238,
2021-05-03 13:30:00,96.69972468039883,
2021-05-03 15:00:00,101.6790469231867,
2021-05-03 15:30:30,101.6790469231867,
2021-05-03 23:59:59,97.68495886951406,c
2021-05-04 00:00:00,112.42963629719284,
2021-05-04 10:00:00,106.63156866377084,
2021-05-04 10:30:00,109.63988051377748,
2021-05-04 12:00:00,110.27273930499204,
2021-05-04 13:30:00,103.26593768985319,
2021-05-04 15:00:00,95.11334195582994,
