date,VYM_HEDGED_2021_Q1,meta
2021-03-19 10:30:00,272.54599936054865,
2021-03-19 12:00:00,283.253694398466,
2021-03-19 13:30:00,280.4955809459668,
2021-03-19 15:00:00,273.47019806940625,
2021-03-19 15:30:30,273.47019806940625,
2021-03-19 23:59:59,299.33434856198687,e
2021-03-22 00:00:00,250.23262055381633,
2021-03-22 10:00:00,245.89168613892434,
2021-03-22 10:30:00,247.49217317959983,
2021-03-22 12:00:00,264.0062315917105,
2021-03-22 13:30:00,278.3897301431848,
2021-03-22 15:00:00,292.7303389140661,
2021-03-22 15:30:30,292.7303389140661,
2021-03-22 23:59:59,283.79559202169366,c
2021-03-23 00:00:00,294.3402159781681,
2021-03-23 10:00:00,309.6306318496363,
2021-03-23 10:30:00,300.00980519188784,
2021-03-23 12:00:00,327.87674733415906,
2021-03-23 13:30:00,322.9000567625699,
2021-03-23 15:00:00,320.91988121147347,
2021-03-23 15:30:30,320.91988121147347,
2021-03-23 23:59:59,317.318517560848,c
2021-03-24 00:00:00,296.72092098468465,
2021-03-24 10:00:00,335.85800901576386,
2021-03-24 10:30:00,320.863228143847,
2021-03-24 12:00:00,339.6760252824188,
2021-03-24 13:30:00,342.04243933879366,
2021-03-24 15:00:00,328.3790573091137,
2021-03-24 15:30:30,328.3790573091137,
2021-03-24 23:59:59,325.54097045134654,c
2021-03-25 00:00:00,333.1272045529329,
2021-03-25 10:00:00,334.6414806705218,
2021-03-25 10:30:00,343.89861304456645,
2021-03-25 12:00:00,353.910127657713,
2021-03-25 13:30:00,353.4944773691534,
2021-03-25 15:00:00,364.8369171919353,
2021-03-25 15:30:30,364.8369171919353,
2021-03-25 23:59:59,363.66763663068105,c
2021-03-26 00:00:00,363.01162199061264,
2021-03-26 10:00:00,360.2634469306704,
2021-03-26 10:30:00,355.17038436074563,
2021-03-26 12:00:00,359.6728682029459,
2021-03-26 13:30:00,368.11658637035634,
2021-03-26 15:00:00,363.0769699754228,
2021-03-26 15:30:30,363.0769699754228,
2021-03-26 23:59:59,375.62408925015257,w
2021-03-29 00:00:00,370.2371566532104,
2021-03-29 10:00:00,376.4741296459945,
2021-03-29 10:30:00,374.6057843373569,
2021-03-29 12:00:00,369.2597048198388,
2021-03-29 13:30:00,374.1120473654364,
2021-03-29 15:00:00,390.1416912965492,
2021-03-29 15:30:30,390.1416912965492,
2021-03-29 23:59:59,386.63697829772764,c
2021-03-30 00:00:00,382.19235006361123,
2021-03-30 10:00:00,386.73660727390984,
2021-03-30 10:30:00,385.9304616078905,
2021-03-30 12:00:00,366.6002195844592,
2021-03-30 13:30:00,387.1552047045782,
2021-03-30 15:00:00,392.443925120416,
2021-03-30 15:30:30,392.443925120416,
2021-03-30 23:59:59,391.83195005977245,c
2021-03-31 00:00:00,389.0106447808778,
2021-03-31 10:00:00,388.91083887750005,
2021-03-31 10:30:00,408.70989688739496,
2021-03-31 12:00:00,400.7254159077488,
2021-03-31 13:30:00,404.40876040340777,
2021-03-31 15:00:00,399.49431773924925,
2021-03-31 15:30:30,399.49431773924925,
2021-03-31 23:59:59,391.3858329106092,c
2021-04-01 00:00:00,399.48303233695333,
2021-04-01 10:00:00,383.061785130363,
2021-04-01 10:30:00,401.0614154124528,
2021-04-01 12:00:00,422.91845547750245,
2021-04-01 13:30:00,427.46987191798416,
2021-04-01 15:00:00,423.6900920621863,
2021-04-01 15:30:30,423.6900920621863,
2021-04-01 23:59:59,417.16656641413783,c
2021-04-02 00:00:00,417.16656641413783,
2021-04-02 10:00:00,417.16656641413783,
2021-04-02 10:30:00,417.16656641413783,
2021-04-02 12:00:00,417.16656641413783,
2021-04-02 13:30:00,417.16656641413783,
2021-04-02 15:00:00,417.16656641413783,
2021-04-02 15:30:30,417.16656641413783,
2021-04-02 23:59:59,417.16656641413783,w
2021-04-05 00:00:00,445.0201197469064,
2021-04-05 10:00:00,451.75634129276114,
2021-04-05 10:30:00,462.4443506954683,
2021-04-05 12:00:00,469.9916043847368,
2021-04-05 13:30:00,471.7923147826955,
2021-04-05 15:00:00,466.14181378489707,
2021-04-05 15:30:30,466.14181378489707,
2021-04-05 23:59:59,473.51570555176545,c
2021-04-06 00:00:00,464.19458358374527,
2021-04-06 10:00:00,471.82271257878006,
2021-04-06 10:30:00,486.4325661246594,
2021-04-06 12:00:00,484.0131266853807,
2021-04-06 13:30:00,491.3645521073661,
2021-04-06 15:00:00,482.7622035437521,
2021-04-06 15:30:30,482.7622035437521,
2021-04-06 23:59:59,477.9485733358065,c
2021-04-07 00:00:00,472.2920736473425,
2021-04-07 10:00:00,476.2390766850374,
2021-04-07 10:30:00,472.1963903674816,
2021-04-07 12:00:00,475.45320679302176,
2021-04-07 13:30:00,465.81724918916166,
2021-04-07 15:00:00,466.4086188825256,
2021-04-07 15:30:30,466.4086188825256,
2021-04-07 23:59:59,466.001798570363,c
2021-04-08 00:00:00,456.9991877906764,
2021-04-08 10:00:00,451.9288472653077,
2021-04-08 10:30:00,463.6913883761051,
2021-04-08 12:00:00,469.7151803254999,
2021-04-08 13:30:00,470.4181100048718,
2021-04-08 15:00:00,472.8567966555247,
2021-04-08 15:30:30,472.8567966555247,
2021-04-08 23:59:59,467.37072481949804,c
2021-04-09 00:00:00,474.3572003231893,
2021-04-09 10:00:00,486.6740482545315,
2021-04-09 10:30:00,488.19686719653055,
2021-04-09 12:00:00,474.3429148889786,
2021-04-09 13:30:00,479.37704584076005,
2021-04-09 15:00:00,482.31843120865733,
2021-04-09 15:30:30,482.31843120865733,
2021-04-09 23:59:59,491.96845358298674,w
2021-04-12 00:00:00,485.37043134433,
2021-04-12 10:00:00,482.30769006995047,
2021-04-12 10:30:00,487.44393497346346,
2021-04-12 12:00:00,493.30762363000076,
2021-04-12 13:30:00,505.82868967241257,
2021-04-12 15:00:00,502.2435305518327,
2021-04-12 15:30:30,502.2435305518327,
2021-04-12 23:59:59,504.21306333763755,c
2021-04-13 00:00:00,495.02779978537,
2021-04-13 10:00:00,506.27008582538997,
2021-04-13 10:30:00,502.11406282031635,
2021-04-13 12:00:00,509.8668628903049,
2021-04-13 13:30:00,509.2551525058959,
2021-04-13 15:00:00,515.122974900806,
2021-04-13 15:30:30,515.122974900806,
2021-04-13 23:59:59,514.300783240853,c
2021-04-14 00:00:00,510.5145330915627,
2021-04-14 10:00:00,525.7087322287236,
2021-04-14 10:30:00,516.5692164459604,
2021-04-14 12:00:00,519.5889139867838,
2021-04-14 13:30:00,534.5929904799416,
2021-04-14 15:00:00,518.7981458484257,
2021-04-14 15:30:30,518.7981458484257,
2021-04-14 23:59:59,516.2110874254179,c
2021-04-15 00:00:00,519.7978483773543,
2021-04-15 10:00:00,550.6369561142917,
2021-04-15 10:30:00,544.4034326692079,
2021-04-15 12:00:00,535.819209683202,
2021-04-15 13:30:00,550.6949089627717,
2021-04-15 15:00:00,551.2497311224677,
2021-04-15 15:30:30,551.2497311224677,
2021-04-15 23:59:59,553.6627676226733,c
2021-04-16 00:00:00,558.8419478251628,
2021-04-16 10:00:00,561.8314969913856,
2021-04-16 10:30:00,574.4749232858851,
2021-04-16 12:00:00,572.6903270616269,
2021-04-16 13:30:00,565.6242797659709,
2021-04-16 15:00:00,570.5112916625565,
2021-04-16 15:30:30,570.5112916625565,
2021-04-16 23:59:59,575.9882184205715,w
