date,MJ_2021_Q4,meta
2021-11-10 10:00:00,383.008600600765,
2021-11-10 10:30:00,330.0497353857022,
2021-11-10 12:00:00,393.83034198838504,
2021-11-10 13:30:00,352.4054476964634,
2021-11-10 15:00:00,218.0125765097314,
2021-11-10 15:30:30,218.0125765097314,
2021-11-10 23:59:59,215.45287592635304,c
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
0,215.45287592635304,
2021-11-11 00:00:00,198.53405989278917,
2021-11-11 10:00:00,363.2915221349158,
2021-11-11 10:30:00,419.5408129622201,
2021-11-11 12:00:00,420.295780604381,
2021-11-11 13:30:00,483.6336687309963,
2021-11-11 15:00:00,507.3247571825841,
2021-11-11 15:30:30,507.3247571825841,
2021-11-11 23:59:59,551.4792191846063,c
2021-11-12 00:00:00,892.988964453572,
2021-11-12 10:00:00,870.3467410974781,
2021-11-12 10:30:00,855.1535114397898,
2021-11-12 12:00:00,859.8408130826633,
2021-11-12 13:30:00,912.7143173052777,
2021-11-12 15:00:00,1024.3711127850647,
2021-11-12 15:30:30,1024.3711127850647,
2021-11-12 23:59:59,1062.1991471752312,e
2021-11-15 00:00:00,1080.3966235131397,
2021-11-15 10:00:00,841.5170322697213,
2021-11-15 10:30:00,768.9312879043509,
2021-11-15 12:00:00,714.8185260903774,
2021-11-15 13:30:00,704.653960258061,
2021-11-15 15:00:00,608.0974125829089,
2021-11-15 15:30:30,608.0974125829089,
2021-11-15 23:59:59,538.1412303816587,c
2021-11-16 00:00:00,458.62353712815093,
2021-11-16 10:00:00,417.6723929796367,
2021-11-16 10:30:00,439.4104602586731,
2021-11-16 12:00:00,479.91817715041725,
2021-11-16 13:30:00,451.3597221662458,
2021-11-16 15:00:00,519.90564600687,
2021-11-16 15:30:30,519.90564600687,
2021-11-16 23:59:59,499.8423702076507,c
2021-11-17 00:00:00,466.37095461128047,
2021-11-17 10:00:00,390.3835824248081,
2021-11-17 10:30:00,359.7128325333356,
2021-11-17 12:00:00,315.90303239511377,
2021-11-17 13:30:00,293.24500652409597,
2021-11-17 15:00:00,287.5178225011264,
2021-11-17 15:30:30,287.5178225011264,
2021-11-17 23:59:59,281.1902428796252,c
2021-11-18 00:00:00,250.8879051187905,
2021-11-18 10:00:00,90.99872727170123,
2021-11-18 10:30:00,34.72220142998958,
2021-11-18 12:00:00,47.604669838025075,
2021-11-18 13:30:00,24.155543639481948,
2021-11-18 15:00:00,18.19316378228018,
2021-11-18 15:30:30,18.19316378228018,
2021-11-18 23:59:59,26.50685590510375,c
2021-11-19 00:00:00,135.67061850453456,
2021-11-19 10:00:00,53.656672443801654,
2021-11-19 10:30:00,64.31364077944409,
2021-11-19 12:00:00,-6.7542116029108,
2021-11-19 13:30:00,-9.489699644827397,
2021-11-19 15:00:00,1.6427611549916037,
2021-11-19 15:30:30,1.6427611549916037,
2021-11-19 23:59:59,-13.644355190140232,w
2021-11-22 00:00:00,-22.012335578581315,
2021-11-22 10:00:00,-152.8165942396056,
2021-11-22 10:30:00,-184.6280949766574,
2021-11-22 12:00:00,-240.7530350771633,
2021-11-22 13:30:00,-191.6692433949538,
2021-11-22 15:00:00,-217.55729016966438,
2021-11-22 15:30:30,-217.55729016966438,u
2021-11-22 23:59:59,-192.10910055545378,c
2021-11-23 00:00:00,-248.47231612224368,
2021-11-23 10:00:00,-241.89876263375754,
2021-11-23 10:30:00,-336.15535092340065,
2021-11-23 12:00:00,-372.4145908431283,
2021-11-23 13:30:00,-407.52911297153423,
2021-11-23 15:00:00,-379.83281386419185,
2021-11-23 15:30:30,-379.83281386419185,
2021-11-23 23:59:59,-361.65891195995005,c
2021-11-24 00:00:00,-347.1294289785112,
2021-11-24 10:00:00,-332.6569669855853,
2021-11-24 10:30:00,-273.6870168653927,
2021-11-24 12:00:00,-283.1380732859177,
2021-11-24 13:30:00,-320.80961003651123,
2021-11-24 15:00:00,-361.7179055600718,
2021-11-24 15:30:30,-361.7179055600718,
2021-11-24 23:59:59,-329.5097178543342,c
2021-11-25 00:00:00,-329.5412623079578,
2021-11-25 10:00:00,-325.94922443594805,
2021-11-25 10:30:00,-325.54336075399783,
2021-11-25 12:00:00,-326.03973481350226,
2021-11-25 13:30:00,-324.8648826746912,
2021-11-25 15:00:00,-325.5146991015504,
2021-11-25 15:30:30,-325.5146991015504,
2021-11-25 23:59:59,-327.844698589048,c
2021-11-26 00:00:00,-422.1913546869148,
2021-11-26 10:00:00,-335.4896405110137,
2021-11-26 10:30:00,-320.0661284102084,
2021-11-26 12:00:00,-356.9296298663162,
2021-11-26 13:30:00,-317.37939300817675,
2021-11-26 15:00:00,-315.1428599915432,
2021-11-26 15:30:30,-315.1428599915432,
2021-11-26 23:59:59,-314.52273080915234,w
