date,HUI_2022_Q2,meta
2022-05-20 00:00:00,340.68051369225054,
2022-05-20 10:00:00,308.61252524872475,
2022-05-20 10:30:00,275.8323611588005,
2022-05-20 12:00:00,296.5244523630897,
2022-05-20 13:30:00,259.612050374363,
2022-05-20 15:00:00,266.1357246732407,
2022-05-20 15:30:30,266.1357246732407,
2022-05-20 23:59:59,266.7577825873184,w
2022-05-23 00:00:00,370.2354187811568,
2022-05-23 10:00:00,324.6878654964305,
2022-05-23 10:30:00,357.215468326003,
2022-05-23 12:00:00,311.0510243566166,
2022-05-23 13:30:00,285.1794479341695,
2022-05-23 15:00:00,335.7502512264616,
2022-05-23 15:30:30,335.7502512264616,
2022-05-23 23:59:59,320.9590648014357,c
2022-05-24 00:00:00,295.62098221998144,
2022-05-24 10:00:00,375.8437350265124,
2022-05-24 10:30:00,356.0315938218448,
2022-05-24 12:00:00,340.8411627039402,
2022-05-24 13:30:00,309.90440274210073,
2022-05-24 15:00:00,305.41782506874165,
2022-05-24 15:30:30,305.41782506874165,
2022-05-24 23:59:59,327.44396877438817,c
2022-05-25 00:00:00,263.4996039197106,
2022-05-25 10:00:00,229.40114542265542,
2022-05-25 10:30:00,225.2303875193918,
2022-05-25 12:00:00,194.3749375995783,
2022-05-25 13:30:00,222.87913136244083,
2022-05-25 15:00:00,214.62056554574679,
2022-05-25 15:30:30,214.62056554574679,
2022-05-25 23:59:59,250.5591480436326,c
2022-05-26 00:00:00,229.51471281980616,
2022-05-26 10:00:00,291.59691343749523,
2022-05-26 10:30:00,310.7112513451291,
2022-05-26 12:00:00,254.42107747715886,
2022-05-26 13:30:00,264.5245671479636,
2022-05-26 15:00:00,269.35590647129925,
2022-05-26 15:30:30,269.35590647129925,
2022-05-26 23:59:59,303.61744567565916,c
2022-05-27 00:00:00,335.7471625282885,
2022-05-27 10:00:00,319.40893918345614,
2022-05-27 10:30:00,310.7288420867392,
2022-05-27 12:00:00,326.82636401338345,
2022-05-27 13:30:00,354.59643579411136,
2022-05-27 15:00:00,356.95220161349584,
2022-05-27 15:30:30,356.95220161349584,
2022-05-27 23:59:59,365.19430975866794,w
2022-05-30 00:00:00,365.19430975866794,
2022-05-30 10:00:00,365.19430975866794,
2022-05-30 10:30:00,365.19430975866794,
2022-05-30 12:00:00,365.19430975866794,
2022-05-30 13:30:00,365.19430975866794,
2022-05-30 15:00:00,365.19430975866794,
2022-05-30 15:30:30,365.19430975866794,
2022-05-30 23:59:59,365.19430975866794,c
2022-05-31 00:00:00,146.71076800754577,
2022-05-31 10:00:00,-9.756967568028358,
2022-05-31 10:30:00,-77.27636867485512,
2022-05-31 12:00:00,-139.48963759542835,
2022-05-31 13:30:00,-125.69370476684435,
2022-05-31 15:00:00,-219.46890908758178,
2022-05-31 15:30:30,-219.46890908758178,m
2022-05-31 23:59:59,-205.17197636860328,c
2022-06-01 00:00:00,-151.74846148932465,
2022-06-01 10:00:00,-188.0876746610436,
2022-06-01 10:30:00,-167.05338974929032,
2022-06-01 12:00:00,-146.61823213135176,
2022-06-01 13:30:00,-175.55879947330163,
2022-06-01 15:00:00,-139.33379786842215,
2022-06-01 15:30:30,-139.33379786842215,
2022-06-01 23:59:59,-129.4468573849881,c
2022-06-02 00:00:00,-60.47854718297526,
2022-06-02 10:00:00,49.53020415012611,
2022-06-02 10:30:00,104.38420700939287,
2022-06-02 12:00:00,125.02581446946874,
2022-06-02 13:30:00,130.01641661808094,
2022-06-02 15:00:00,163.66441633069485,
2022-06-02 15:30:30,163.66441633069485,
2022-06-02 23:59:59,134.83985565793068,c
2022-06-03 00:00:00,69.91735162780287,
2022-06-03 10:00:00,107.97423261130007,
2022-06-03 10:30:00,48.98491703369268,
2022-06-03 12:00:00,17.494794112529462,
2022-06-03 13:30:00,11.841041269435891,
2022-06-03 15:00:00,28.08679419693408,
2022-06-03 15:30:30,28.08679419693408,
2022-06-03 23:59:59,17.761192013246955,w
2022-06-06 00:00:00,29.88449571492265,
2022-06-06 10:00:00,-60.006780691963286,
2022-06-06 10:30:00,-114.1242382833509,
2022-06-06 12:00:00,-145.08142481460686,
2022-06-06 13:30:00,-149.36295532635404,
2022-06-06 15:00:00,-133.7662057652608,
2022-06-06 15:30:30,-133.7662057652608,
2022-06-06 23:59:59,-125.60374066383406,c
2022-06-07 00:00:00,-175.7150182136711,
2022-06-07 10:00:00,-157.0002689501291,
2022-06-07 10:30:00,-198.54844047478923,
2022-06-07 12:00:00,-230.99376820430098,
2022-06-07 13:30:00,-254.8957443944139,
2022-06-07 15:00:00,-234.75619196578987,
2022-06-07 15:30:30,-234.75619196578987,u
2022-06-07 23:59:59,-198.088797408584,c
2022-06-08 00:00:00,-213.28638621856567,
2022-06-08 10:00:00,-248.88149909962203,
2022-06-08 10:30:00,-268.17091093582803,
2022-06-08 12:00:00,-188.920172321084,
2022-06-08 13:30:00,-185.108265111548,
2022-06-08 15:00:00,-169.78377809420363,
2022-06-08 15:30:30,-169.78377809420363,
2022-06-08 23:59:59,-162.1830845418017,c
2022-06-09 00:00:00,-212.05995992900012,
2022-06-09 10:00:00,-285.2308767945358,
2022-06-09 10:30:00,-264.431732105199,
2022-06-09 12:00:00,-254.01946149505966,
2022-06-09 13:30:00,-237.904398812944,
2022-06-09 15:00:00,-246.9129939847669,
2022-06-09 15:30:30,-246.9129939847669,s
2022-06-09 23:59:59,-263.0047865828444,c
2022-06-10 00:00:00,-279.85898547765123,
2022-06-10 10:00:00,-194.18273249085496,
2022-06-10 10:30:00,-179.79170837017386,
2022-06-10 12:00:00,-112.03265838597827,
2022-06-10 13:30:00,-69.53962173671925,
2022-06-10 15:00:00,-18.39238106829066,
2022-06-10 15:30:30,-18.39238106829066,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-151.42428730276401,
2022-06-13 10:00:00,-250.36836261084295,
2022-06-13 10:30:00,-298.525860786822,
2022-06-13 12:00:00,-354.8999651756151,
2022-06-13 13:30:00,-353.7229357830404,
2022-06-13 15:00:00,-387.81141036565873,
2022-06-13 15:30:30,-387.81141036565873,
2022-06-13 23:59:59,-412.1135856802334,c
2022-06-14 00:00:00,-375.5903862825587,
2022-06-14 10:00:00,-415.94186898524754,
2022-06-14 10:30:00,-436.3361461328734,
2022-06-14 12:00:00,-447.9060985632268,
2022-06-14 13:30:00,-451.94177826501914,
2022-06-14 15:00:00,-474.39962352963084,
2022-06-14 15:30:30,-474.39962352963084,
2022-06-14 23:59:59,-448.87610085856,c
2022-06-15 00:00:00,-303.6962540218774,
2022-06-15 10:00:00,-324.58051912871565,
2022-06-15 10:30:00,-323.6786948357037,
2022-06-15 12:00:00,-380.102821713607,
2022-06-15 13:30:00,-408.8502277716791,
