date,COWZ_2022_Q2,meta
2022-06-13 00:00:00,-29.976182612844468,
2022-06-13 10:00:00,-20.55995691296158,
2022-06-13 10:30:00,-18.070749752935285,
2022-06-13 12:00:00,-1.7523697474636037,
2022-06-13 13:30:00,-20.26116959958938,
2022-06-13 15:00:00,-21.43462525018532,
2022-06-13 15:30:30,-21.43462525018532,
2022-06-13 23:59:59,-30.946142646432065,c
2022-06-14 00:00:00,-22.379026325576604,
2022-06-14 10:00:00,-33.656220518233795,
2022-06-14 10:30:00,-38.56614177852558,
2022-06-14 12:00:00,-42.80267313680565,
2022-06-14 13:30:00,-26.209696474056273,
2022-06-14 15:00:00,-29.035652276705633,
2022-06-14 15:30:30,-29.035652276705633,
2022-06-14 23:59:59,-27.962872836637302,c
2022-06-15 00:00:00,-26.079420939274257,
2022-06-15 10:00:00,-21.40286813592033,
2022-06-15 10:30:00,-25.273562303050483,
2022-06-15 12:00:00,-30.263598996648085,
2022-06-15 13:30:00,-16.117236444544375,
2022-06-15 15:00:00,-24.483565420245696,
2022-06-15 15:30:30,-24.483565420245696,
2022-06-15 23:59:59,-33.02107904949159,c
2022-06-16 00:00:00,-31.648032771317645,
2022-06-16 10:00:00,-12.47879002729016,
2022-06-16 10:30:00,-2.8625625684744875,
2022-06-16 12:00:00,3.630609472536605,
2022-06-16 13:30:00,1.8203172757709751,
2022-06-16 15:00:00,-0.003260290013741951,
2022-06-16 15:30:30,-0.003260290013741951,
2022-06-16 23:59:59,0.0,a
2022-06-17 00:00:00,4.660757033381259,
2022-06-17 10:00:00,-27.222881806655067,
2022-06-17 10:30:00,-28.43942197497944,
2022-06-17 12:00:00,-59.51311045235258,
2022-06-17 13:30:00,-69.07346936632135,
2022-06-17 15:00:00,-71.1841413044229,
2022-06-17 15:30:30,-71.1841413044229,
2022-06-17 23:59:59,-66.20813721713995,e
2022-06-20 00:00:00,-66.20813721713995,
2022-06-20 10:00:00,-66.20813721713995,
2022-06-20 10:30:00,-66.20813721713995,
2022-06-20 12:00:00,-66.20813721713995,
2022-06-20 13:30:00,-66.20813721713995,
2022-06-20 15:00:00,-66.20813721713995,
2022-06-20 15:30:30,-66.20813721713995,
2022-06-20 23:59:59,-66.20813721713995,c
2022-06-21 00:00:00,-70.6020230887668,
2022-06-21 10:00:00,-62.691340820288815,
2022-06-21 10:30:00,-87.22852955404511,
2022-06-21 12:00:00,-61.358130664672245,
2022-06-21 13:30:00,-57.06888937086143,
2022-06-21 15:00:00,-46.895518670630054,
2022-06-21 15:30:30,-46.895518670630054,
2022-06-21 23:59:59,-52.8909391356996,c
2022-06-22 00:00:00,-42.24720317622305,
2022-06-22 10:00:00,-27.763892192506148,
2022-06-22 10:30:00,-21.104112736218923,
2022-06-22 12:00:00,-15.892742696881669,
2022-06-22 13:30:00,-4.8536717456024405,
2022-06-22 15:00:00,-4.811706296051426,
2022-06-22 15:30:30,-4.811706296051426,
2022-06-22 23:59:59,-8.240724266352686,c
2022-06-23 00:00:00,-9.493834656167166,
2022-06-23 10:00:00,-15.292674452799531,
2022-06-23 10:30:00,-8.726869395505503,
2022-06-23 12:00:00,-7.3526694355990685,
2022-06-23 13:30:00,-1.721186204566294,
2022-06-23 15:00:00,7.600003883630421,
2022-06-23 15:30:30,7.600003883630421,
2022-06-23 23:59:59,6.194031956437556,c
2022-06-24 00:00:00,-2.934454102748532,
2022-06-24 10:00:00,-10.732814419702521,
2022-06-24 10:30:00,-18.1860383828579,
2022-06-24 12:00:00,-25.05320683242539,
2022-06-24 13:30:00,-28.43524461286188,
2022-06-24 15:00:00,-19.930760259449073,
2022-06-24 15:30:30,-19.930760259449073,
2022-06-24 23:59:59,5.260513385879847,w
2022-06-27 00:00:00,9.001670790833316,
2022-06-27 10:00:00,6.405524383957555,
2022-06-27 10:30:00,15.39187155339215,
2022-06-27 12:00:00,23.86238715297702,
2022-06-27 13:30:00,22.127856365240405,
2022-06-27 15:00:00,26.470532963651408,
2022-06-27 15:30:30,26.470532963651408,
2022-06-27 23:59:59,27.318193928014523,c
2022-06-28 00:00:00,20.291603864097567,
2022-06-28 10:00:00,20.557712519508925,
2022-06-28 10:30:00,28.83555672953503,
2022-06-28 12:00:00,34.54254436260027,
2022-06-28 13:30:00,25.708214369638654,
2022-06-28 15:00:00,21.93951914587359,
2022-06-28 15:30:30,21.93951914587359,
2022-06-28 23:59:59,23.975437884654355,c
2022-06-29 00:00:00,43.89319915962858,
2022-06-29 10:00:00,29.729082397277864,
2022-06-29 10:30:00,28.090372301590833,
2022-06-29 12:00:00,45.339789748333885,
2022-06-29 13:30:00,44.57914236964842,
2022-06-29 15:00:00,43.758328957622496,
2022-06-29 15:30:30,43.758328957622496,
2022-06-29 23:59:59,46.97491142853016,c
2022-06-30 00:00:00,59.70791835137743,
2022-06-30 10:00:00,63.85625950839085,
2022-06-30 10:30:00,66.3498198101912,
2022-06-30 12:00:00,69.61036061675156,
2022-06-30 13:30:00,61.68128208787607,
2022-06-30 15:00:00,58.98303163090179,
2022-06-30 15:30:30,58.98303163090179,
2022-06-30 23:59:59,56.974175244789535,c
2022-07-01 00:00:00,61.223377072322364,
2022-07-01 10:00:00,54.57298730708038,
2022-07-01 10:30:00,59.28737957432833,
2022-07-01 12:00:00,61.597950134795326,
2022-07-01 13:30:00,58.12323453597412,
2022-07-01 15:00:00,59.811252653789325,
2022-07-01 15:30:30,59.811252653789325,
2022-07-01 23:59:59,60.90232594973736,w
