date,AS_HSI_2022_Q3,meta
2022-08-03 02:30:00,-45.87733967624799,
2022-08-03 03:00:00,-78.55988603427703,
2022-08-03 18:30:00,-78.55988603427703,
2022-08-03 20:00:00,-78.55988603427703,
2022-08-03 23:00:00,-39.83197248064762,
2022-08-03 23:59:59,-36.68987581586521,c
2022-08-04 00:00:00,-30.691568432908838,
2022-08-04 01:00:00,-30.691568432908838,
2022-08-04 02:30:00,-28.043461636747054,
2022-08-04 03:00:00,-34.337629061741495,
2022-08-04 18:30:00,-34.337629061741495,
2022-08-04 20:00:00,-34.337629061741495,
2022-08-04 23:00:00,-49.645478887458445,
2022-08-04 23:59:59,-32.593380755715415,c
2022-08-05 00:00:00,-21.035338476173948,
2022-08-05 01:00:00,-21.035338476173948,
2022-08-05 02:30:00,-36.03706640716095,
2022-08-05 03:00:00,-41.872089200697786,
2022-08-05 18:30:00,-41.872089200697786,
2022-08-05 20:00:00,-41.872089200697786,
2022-08-05 23:00:00,-41.872089200697786,
2022-08-05 23:59:59,-36.703774422467745,w
2022-08-08 00:00:00,-38.846458087445754,
2022-08-08 01:00:00,-38.846458087445754,
2022-08-08 02:30:00,-42.07095820494092,
2022-08-08 03:00:00,-43.24368917661799,
2022-08-08 18:30:00,-43.24368917661799,
2022-08-08 20:00:00,-43.24368917661799,
2022-08-08 23:00:00,-11.935668901918689,
2022-08-08 23:59:59,-14.803658729428818,c
2022-08-09 00:00:00,-27.905146140081513,
2022-08-09 01:00:00,-27.905146140081513,
2022-08-09 02:30:00,-16.59220449972321,
2022-08-09 03:00:00,-20.44511645796385,
2022-08-09 18:30:00,-20.44511645796385,
2022-08-09 20:00:00,-20.44511645796385,
2022-08-09 23:00:00,-87.49943219266662,
2022-08-09 23:59:59,-102.94761724829965,c
2022-08-10 00:00:00,-98.3001384785689,
2022-08-10 01:00:00,-98.3001384785689,
2022-08-10 02:30:00,-98.79799134392452,
2022-08-10 03:00:00,-91.24430698168142,
2022-08-10 18:30:00,-91.24430698168142,
2022-08-10 20:00:00,-91.24430698168142,
2022-08-10 23:00:00,-70.89983576852818,
2022-08-10 23:59:59,-54.37815889436458,c
2022-08-11 00:00:00,-34.456690741673654,
2022-08-11 01:00:00,-34.456690741673654,
2022-08-11 02:30:00,-42.032895340098705,
2022-08-11 03:00:00,-47.8078305257504,
2022-08-11 18:30:00,-47.8078305257504,
2022-08-11 20:00:00,-47.8078305257504,
2022-08-11 23:00:00,-15.125704129492078,
2022-08-11 23:59:59,-17.199295429719072,c
2022-08-12 00:00:00,-23.697117886698706,
2022-08-12 01:00:00,-23.697117886698706,
2022-08-12 02:30:00,-31.447242123834627,
2022-08-12 03:00:00,-23.542273658640312,
2022-08-12 18:30:00,-23.542273658640312,
2022-08-12 20:00:00,-23.542273658640312,
2022-08-12 23:00:00,-23.542273658640312,
2022-08-12 23:59:59,-46.59250024135126,w
2022-08-15 00:00:00,-43.48810759992837,
2022-08-15 01:00:00,-43.48810759992837,
2022-08-15 02:30:00,-34.980752827979316,
2022-08-15 03:00:00,-41.95446053391733,
2022-08-15 18:30:00,-41.95446053391733,
2022-08-15 20:00:00,-41.95446053391733,
2022-08-15 23:00:00,-15.053422876674261,
2022-08-15 23:59:59,-11.480208758083307,c
2022-08-16 00:00:00,-8.643084036372116,
2022-08-16 01:00:00,-8.643084036372116,
2022-08-16 02:30:00,-52.25777311311857,
2022-08-16 03:00:00,-58.937598351466235,
2022-08-16 18:30:00,-58.937598351466235,
2022-08-16 20:00:00,-58.937598351466235,
2022-08-16 23:00:00,-69.11820379140684,
2022-08-16 23:59:59,-76.01552785454324,c
2022-08-17 00:00:00,-79.07518485003607,
2022-08-17 01:00:00,-79.07518485003607,
2022-08-17 02:30:00,-73.42450200281729,
2022-08-17 03:00:00,-74.09152059390092,
2022-08-17 18:30:00,-74.09152059390092,
2022-08-17 20:00:00,-74.09152059390092,
2022-08-17 23:00:00,-84.06361296820967,
2022-08-17 23:59:59,-68.24615960924353,c
2022-08-18 00:00:00,-86.33950211713504,
2022-08-18 01:00:00,-86.33950211713504,
2022-08-18 02:30:00,-71.52069806570657,
2022-08-18 03:00:00,-80.86956481619073,
2022-08-18 18:30:00,-80.86956481619073,
2022-08-18 20:00:00,-80.86956481619073,
2022-08-18 23:00:00,-3.5142962426092907,
2022-08-18 23:59:59,19.765696595555497,c
2022-08-19 00:00:00,2.0569598374516005,
2022-08-19 01:00:00,2.0569598374516005,
2022-08-19 02:30:00,10.072822478148353,
2022-08-19 03:00:00,4.976335038638709,
2022-08-19 18:30:00,4.976335038638709,
2022-08-19 20:00:00,4.976335038638709,
2022-08-19 23:00:00,4.976335038638709,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,126.13247304138639,
2022-08-22 01:00:00,126.13247304138639,
2022-08-22 02:30:00,102.12145018921191,
2022-08-22 03:00:00,94.0861431778072,
2022-08-22 18:30:00,94.0861431778072,
2022-08-22 20:00:00,94.0861431778072,
2022-08-22 23:00:00,164.9736999379691,
2022-08-22 23:59:59,180.4149804194174,c
2022-08-23 00:00:00,189.7091711463996,
2022-08-23 01:00:00,189.7091711463996,
2022-08-23 02:30:00,191.36870917002463,
2022-08-23 03:00:00,194.54481509402675,
2022-08-23 18:30:00,194.54481509402675,
2022-08-23 20:00:00,194.54481509402675,
2022-08-23 23:00:00,158.5336295212954,
2022-08-23 23:59:59,169.9070429968909,c
2022-08-24 00:00:00,204.5590570271846,
2022-08-24 01:00:00,204.5590570271846,
2022-08-24 02:30:00,220.94038915570692,
2022-08-24 03:00:00,211.56217902548073,
2022-08-24 18:30:00,211.56217902548073,
2022-08-24 20:00:00,211.56217902548073,
2022-08-24 23:00:00,211.56217902548073,
2022-08-24 23:59:59,206.93968584985063,c
2022-08-25 00:00:00,273.33839941984115,
2022-08-25 01:00:00,273.33839941984115,
2022-08-25 02:30:00,365.9942918817277,
2022-08-25 03:00:00,408.4966329882302,
2022-08-25 18:30:00,408.4966329882302,
2022-08-25 20:00:00,408.4966329882302,
2022-08-25 23:00:00,383.4363557839216,
2022-08-25 23:59:59,391.8275420385386,c
2022-08-26 00:00:00,414.0665490460566,
2022-08-26 01:00:00,414.0665490460566,
2022-08-26 02:30:00,394.76617031853857,
2022-08-26 03:00:00,383.600854130734,
2022-08-26 18:30:00,383.600854130734,
2022-08-26 20:00:00,383.600854130734,
2022-08-26 23:00:00,383.600854130734,
2022-08-26 23:59:59,404.9333952911527,w
2022-08-29 00:00:00,365.5994993822952,
2022-08-29 01:00:00,365.5994993822952,
2022-08-29 02:30:00,387.11313651720127,
2022-08-29 03:00:00,388.13156249207213,
2022-08-29 18:30:00,388.13156249207213,
2022-08-29 20:00:00,388.13156249207213,
2022-08-29 23:00:00,326.65063050172364,
2022-08-29 23:59:59,315.2129959261546,c
2022-08-30 00:00:00,306.6434850910805,
2022-08-30 01:00:00,306.6434850910805,
2022-08-30 02:30:00,336.6467219055977,
2022-08-30 03:00:00,332.69748887690946,
2022-08-30 18:30:00,332.69748887690946,
2022-08-30 20:00:00,332.69748887690946,
2022-08-30 23:00:00,383.03390107461996,
2022-08-30 23:59:59,434.0082510892631,c
2022-08-31 00:00:00,370.64390413422814,
2022-08-31 01:00:00,370.64390413422814,
2022-08-31 02:30:00,375.9573022599119,
2022-08-31 03:00:00,370.05119892279924,
2022-08-31 18:30:00,370.05119892279924,
2022-08-31 20:00:00,370.05119892279924,
2022-08-31 23:00:00,465.24827025119146,
2022-08-31 23:59:59,409.24916706605813,c
2022-09-01 00:00:00,419.2561654434345,
2022-09-01 01:00:00,419.2561654434345,
2022-09-01 02:30:00,401.08684100833534,
2022-09-01 03:00:00,386.3495172044037,
2022-09-01 18:30:00,386.3495172044037,
2022-09-01 20:00:00,386.3495172044037,
2022-09-01 23:00:00,313.80019184174137,
2022-09-01 23:59:59,330.17589694434946,c
2022-09-02 00:00:00,328.0407364778101,
2022-09-02 01:00:00,328.0407364778101,
2022-09-02 02:30:00,340.787331536231,
2022-09-02 03:00:00,350.55720824479715,
2022-09-02 18:30:00,350.55720824479715,
2022-09-02 20:00:00,350.55720824479715,
2022-09-02 23:00:00,350.55720824479715,
2022-09-02 23:59:59,299.94889893389666,e
2022-09-05 00:00:00,327.94897728937644,
2022-09-05 01:00:00,327.94897728937644,
2022-09-05 02:30:00,321.9087785872641,
2022-09-05 03:00:00,338.5678497056198,
2022-09-05 18:30:00,338.5678497056198,
2022-09-05 20:00:00,338.5678497056198,
2022-09-05 23:00:00,303.7359472153762,
2022-09-05 23:59:59,280.3226482158624,c
2022-09-06 00:00:00,311.7363672185869,
2022-09-06 01:00:00,311.7363672185869,
2022-09-06 02:30:00,325.6121320007711,
2022-09-06 03:00:00,324.48519848380397,
2022-09-06 18:30:00,324.48519848380397,
2022-09-06 20:00:00,324.48519848380397,
2022-09-06 23:00:00,340.7951362491773,
2022-09-06 23:59:59,342.52330457422886,c
2022-09-07 00:00:00,303.6689027657843,
2022-09-07 01:00:00,303.6689027657843,
2022-09-07 02:30:00,299.6013459701268,
2022-09-07 03:00:00,320.7474210756566,
2022-09-07 18:30:00,320.7474210756566,
2022-09-07 20:00:00,320.7474210756566,
2022-09-07 23:00:00,297.8542373998554,
2022-09-07 23:59:59,318.09850728655,c
2022-09-08 00:00:00,321.28174739085284,
2022-09-08 01:00:00,321.28174739085284,
2022-09-08 02:30:00,283.94986842241394,
2022-09-08 03:00:00,283.7376615258361,
2022-09-08 18:30:00,283.7376615258361,
2022-09-08 20:00:00,283.7376615258361,
2022-09-08 23:00:00,339.5203507081832,
2022-09-08 23:59:59,320.280294658534,c
2022-09-09 00:00:00,330.64988469748823,
2022-09-09 01:00:00,330.64988469748823,
2022-09-09 02:30:00,346.7165269386196,
2022-09-09 03:00:00,339.83000781062447,
2022-09-09 18:30:00,339.83000781062447,
2022-09-09 20:00:00,339.83000781062447,
2022-09-09 23:00:00,339.83000781062447,
2022-09-09 23:59:59,345.9191238420558,w
2022-09-12 00:00:00,343.42740786800425,
2022-09-12 01:00:00,343.42740786800425,
2022-09-12 02:30:00,343.42740786800425,
2022-09-12 03:00:00,343.42740786800425,
2022-09-12 18:30:00,343.42740786800425,
2022-09-12 20:00:00,343.42740786800425,
2022-09-12 23:00:00,323.1079961881645,
2022-09-12 23:59:59,334.5617483658232,c
2022-09-13 00:00:00,339.5641918592638,
2022-09-13 01:00:00,339.5641918592638,
2022-09-13 02:30:00,336.5141915849798,
2022-09-13 03:00:00,337.3317411024178,
2022-09-13 18:30:00,337.3317411024178,
2022-09-13 20:00:00,337.3317411024178,
2022-09-13 23:00:00,349.5049563427149,
2022-09-13 23:59:59,330.7153382460591,c
2022-09-14 00:00:00,280.98706894082227,
2022-09-14 01:00:00,280.98706894082227,
2022-09-14 02:30:00,297.46268159864144,
2022-09-14 03:00:00,291.0128651994612,
2022-09-14 18:30:00,291.0128651994612,
2022-09-14 20:00:00,291.0128651994612,
2022-09-14 23:00:00,262.2530820748426,
2022-09-14 23:59:59,283.4295896867279,c
2022-09-15 00:00:00,276.13378715090073,
2022-09-15 01:00:00,276.13378715090073,
2022-09-15 02:30:00,276.72410394313886,
2022-09-15 03:00:00,295.0327137388008,
2022-09-15 18:30:00,295.0327137388008,
2022-09-15 20:00:00,295.0327137388008,
2022-09-15 23:00:00,222.64215932424887,
2022-09-15 23:59:59,217.51312249345736,c
2022-09-16 00:00:00,184.84428279491286,
2022-09-16 01:00:00,184.84428279491286,
2022-09-16 02:30:00,159.77001751890535,
2022-09-16 03:00:00,149.54864353950765,
2022-09-16 18:30:00,149.54864353950765,
2022-09-16 20:00:00,149.54864353950765,
2022-09-16 23:00:00,149.54864353950765,
2022-09-16 23:59:59,137.89890017418384,w
2022-09-19 00:00:00,139.6240271822175,
2022-09-19 01:00:00,139.6240271822175,
2022-09-19 02:30:00,103.1941093283601,
2022-09-19 03:00:00,106.04198472198215,
2022-09-19 18:30:00,106.04198472198215,
2022-09-19 20:00:00,106.04198472198215,
2022-09-19 23:00:00,165.38438413239575,
2022-09-19 23:59:59,175.9165727967846,c
2022-09-20 00:00:00,194.19298603301755,
2022-09-20 01:00:00,194.19298603301755,
2022-09-20 02:30:00,165.22323962273137,
2022-09-20 03:00:00,171.1735581655487,
2022-09-20 18:30:00,171.1735581655487,
2022-09-20 20:00:00,171.1735581655487,
2022-09-20 23:00:00,133.75016249858854,
2022-09-20 23:59:59,116.56595959283982,c
2022-09-21 00:00:00,109.1499119210878,
2022-09-21 01:00:00,109.1499119210878,
2022-09-21 02:30:00,120.08355064876719,
2022-09-21 03:00:00,112.85376047921835,
2022-09-21 18:30:00,112.85376047921835,
2022-09-21 20:00:00,112.85376047921835,
2022-09-21 23:00:00,128.90618596216328,
2022-09-21 23:59:59,136.32240521248096,c
2022-09-22 00:00:00,112.41992257790687,
2022-09-22 01:00:00,112.41992257790687,
2022-09-22 02:30:00,160.4318346856854,
2022-09-22 03:00:00,150.56547417017688,
2022-09-22 18:30:00,150.56547417017688,
2022-09-22 20:00:00,150.56547417017688,
2022-09-22 23:00:00,100.08388922170124,
2022-09-22 23:59:59,76.87309271031876,c
2022-09-23 00:00:00,62.697644093815825,
2022-09-23 01:00:00,62.697644093815825,
2022-09-23 02:30:00,59.66725142876294,
2022-09-23 03:00:00,41.78597410827362,
2022-09-23 18:30:00,41.78597410827362,
2022-09-23 20:00:00,41.78597410827362,
2022-09-23 23:00:00,41.78597410827362,
2022-09-23 23:59:59,41.45668320547088,w
2022-09-26 00:00:00,137.50405885448362,
2022-09-26 01:00:00,137.50405885448362,
2022-09-26 02:30:00,70.46076766359178,
2022-09-26 03:00:00,82.1242401909482,
2022-09-26 18:30:00,82.1242401909482,
2022-09-26 20:00:00,82.1242401909482,
2022-09-26 23:00:00,68.86038317079246,
2022-09-26 23:59:59,83.56630020572632,c
2022-09-27 00:00:00,90.95605567236933,
2022-09-27 01:00:00,90.95605567236933,
2022-09-27 02:30:00,159.75830668578917,
2022-09-27 03:00:00,169.21565440899835,
2022-09-27 18:30:00,169.21565440899835,
2022-09-27 20:00:00,169.21565440899835,
2022-09-27 23:00:00,183.58133363018132,
2022-09-27 23:59:59,196.79675021595565,c
2022-09-28 00:00:00,186.27003591908377,
2022-09-28 01:00:00,186.27003591908377,
2022-09-28 02:30:00,194.0996634213664,
2022-09-28 03:00:00,181.77752477361045,
2022-09-28 18:30:00,181.77752477361045,
2022-09-28 20:00:00,181.77752477361045,
2022-09-28 23:00:00,157.98086606343034,
2022-09-28 23:59:59,162.21477034426695,c
2022-09-29 00:00:00,212.78197434419113,
2022-09-29 01:00:00,212.78197434419113,
2022-09-29 02:30:00,178.99694523881075,
2022-09-29 03:00:00,167.98047742720436,
2022-09-29 18:30:00,167.98047742720436,
2022-09-29 20:00:00,167.98047742720436,
2022-09-29 23:00:00,68.55044676610984,
2022-09-29 23:59:59,64.177863253212,c
2022-09-30 00:00:00,82.48385714543144,
2022-09-30 01:00:00,82.48385714543144,
2022-09-30 02:30:00,81.52495771827589,
2022-09-30 03:00:00,91.39998023837373,
2022-09-30 18:30:00,91.39998023837373,
2022-09-30 20:00:00,91.39998023837373,
2022-09-30 23:00:00,91.39998023837373,
2022-09-30 23:59:59,80.81283737780853,w
