date,MSCI_BRL_2023_Q1,meta
2023-01-05 00:00:00,-311.2374986529294,
2023-01-05 10:00:00,-225.62244586639622,
2023-01-05 10:30:00,-259.7952295694224,
2023-01-05 12:00:00,-346.27197653063126,
2023-01-05 13:30:00,-431.0183731150639,
2023-01-05 15:00:00,-412.53387990250553,
2023-01-05 15:30:30,-412.53387990250553,
2023-01-05 23:59:59,-442.6422688957225,c
2023-01-06 00:00:00,-452.6992528780288,
2023-01-06 10:00:00,-358.49447325962205,
2023-01-06 10:30:00,-367.5084151420524,
2023-01-06 12:00:00,-389.32825989289654,
2023-01-06 13:30:00,-371.4213262837902,
2023-01-06 15:00:00,-363.44468309920853,
2023-01-06 15:30:30,-363.44468309920853,
2023-01-06 23:59:59,-303.6548354563529,w
2023-01-09 00:00:00,-201.51445886930378,
2023-01-09 10:00:00,-346.36912656804384,
2023-01-09 10:30:00,-379.6882610404368,
2023-01-09 12:00:00,-455.114665629706,
2023-01-09 13:30:00,-422.4151673822396,
2023-01-09 15:00:00,-432.3597803843677,
2023-01-09 15:30:30,-432.3597803843677,
2023-01-09 23:59:59,-445.02112469720123,c
2023-01-10 00:00:00,-456.5995860472458,
2023-01-10 10:00:00,-378.1212527925984,
2023-01-10 10:30:00,-375.06543204805985,
2023-01-10 12:00:00,-448.2139714325931,
2023-01-10 13:30:00,-466.9791887554077,
2023-01-10 15:00:00,-425.6857839676943,
2023-01-10 15:30:30,-425.6857839676943,
2023-01-10 23:59:59,-409.88209331105236,c
2023-01-11 00:00:00,-437.70410956338196,
2023-01-11 10:00:00,-313.1858633768063,
2023-01-11 10:30:00,-295.1338955686779,
2023-01-11 12:00:00,-281.2717660539838,
2023-01-11 13:30:00,-267.12417169476225,
2023-01-11 15:00:00,-338.05825499611933,
2023-01-11 15:30:30,-338.05825499611933,
2023-01-11 23:59:59,-354.56376775533977,c
2023-01-12 00:00:00,-330.12669052162505,
2023-01-12 10:00:00,-289.84117708366966,
2023-01-12 10:30:00,-344.26210092462,
2023-01-12 12:00:00,-434.06394601808756,
2023-01-12 13:30:00,-439.1170919507524,
2023-01-12 15:00:00,-422.29808387904995,
2023-01-12 15:30:30,-422.29808387904995,
2023-01-12 23:59:59,-375.69277551011396,c
2023-01-13 00:00:00,-410.37684462502057,
2023-01-13 10:00:00,-320.86668993032777,
2023-01-13 10:30:00,-320.91622867596857,
2023-01-13 12:00:00,-296.98331917335213,
2023-01-13 13:30:00,-264.8031514195841,
2023-01-13 15:00:00,-235.8367673318121,
2023-01-13 15:30:30,-235.8367673318121,
2023-01-13 23:59:59,-229.15643240201803,w
2023-01-16 00:00:00,-237.4254407902863,
2023-01-16 10:00:00,-97.08472234907049,
2023-01-16 10:30:00,-61.45575875805321,
2023-01-16 12:00:00,-30.066321614719982,
2023-01-16 13:30:00,9.621685164363498,
2023-01-16 15:00:00,-71.3009143732977,
2023-01-16 15:30:30,-71.3009143732977,
2023-01-16 23:59:59,-107.14767162202611,c
2023-01-17 00:00:00,-140.09292075239523,
2023-01-17 10:00:00,-171.58290976475587,
2023-01-17 10:30:00,-176.68205419982246,
2023-01-17 12:00:00,-171.04779147421618,
2023-01-17 13:30:00,-171.63278097455145,
2023-01-17 15:00:00,-121.87417437995259,
2023-01-17 15:30:30,-121.87417437995259,
2023-01-17 23:59:59,-113.35258989381691,c
2023-01-18 00:00:00,-124.6906014831527,
2023-01-18 10:00:00,-129.57048270235828,
2023-01-18 10:30:00,-165.53027807396802,
2023-01-18 12:00:00,-26.49648663341418,
2023-01-18 13:30:00,-8.259328417105962,
2023-01-18 15:00:00,21.80619435769904,
2023-01-18 15:30:30,21.80619435769904,s
2023-01-18 23:59:59,-20.378645216100722,c
2023-01-19 00:00:00,-36.34740816871317,
2023-01-19 10:00:00,-29.417646013703234,
2023-01-19 10:30:00,-27.9206758728194,
2023-01-19 12:00:00,32.84953552518846,
2023-01-19 13:30:00,44.58179508875446,
2023-01-19 15:00:00,5.095916533761283,
2023-01-19 15:30:30,5.095916533761283,
2023-01-19 23:59:59,45.40073452769684,c
2023-01-20 00:00:00,52.434934189399655,
2023-01-20 10:00:00,-8.564482831773375,
2023-01-20 10:30:00,-28.543336741540543,
2023-01-20 12:00:00,-113.17190174230086,
2023-01-20 13:30:00,-22.973000618655988,
2023-01-20 15:00:00,-37.754898335904954,
2023-01-20 15:30:30,-37.754898335904954,
2023-01-20 23:59:59,-71.90631243193457,w
2023-01-23 00:00:00,-87.3295924520578,
2023-01-23 10:00:00,-115.56746972272003,
2023-01-23 10:30:00,-127.00345011324725,
2023-01-23 12:00:00,-158.66192501950786,
2023-01-23 13:30:00,-133.67190156151628,
2023-01-23 15:00:00,-102.47822292971136,
2023-01-23 15:30:30,-102.47822292971136,
2023-01-23 23:59:59,-147.0591419055961,c
2023-01-24 00:00:00,-171.35419334617904,
2023-01-24 10:00:00,-164.39251350303925,
2023-01-24 10:30:00,-222.80048809141226,
2023-01-24 12:00:00,-256.621677694229,
2023-01-24 13:30:00,-244.33016185002816,
2023-01-24 15:00:00,-299.596635938555,
2023-01-24 15:30:30,-299.596635938555,
2023-01-24 23:59:59,-287.156231657392,c
2023-01-25 00:00:00,-274.56977556716356,
2023-01-25 10:00:00,-266.951281628875,
2023-01-25 10:30:00,-279.638111001492,
2023-01-25 12:00:00,-269.304736537978,
2023-01-25 13:30:00,-294.6816400199202,
2023-01-25 15:00:00,-304.2816994244911,
2023-01-25 15:30:30,-304.2816994244911,
2023-01-25 23:59:59,-272.49981193904136,c
2023-01-26 00:00:00,-281.06409315864926,
2023-01-26 10:00:00,-305.5496178792073,
2023-01-26 10:30:00,-370.4351846844979,
2023-01-26 12:00:00,-344.5646113918631,
2023-01-26 13:30:00,-331.0450438513608,
2023-01-26 15:00:00,-368.5184376453601,
2023-01-26 15:30:30,-368.5184376453601,
2023-01-26 23:59:59,-370.97379453483245,c
2023-01-27 00:00:00,-392.32620672222106,
2023-01-27 10:00:00,-322.55372809709,
2023-01-27 10:30:00,-332.9806684996727,
2023-01-27 12:00:00,-292.55723082283885,
2023-01-27 13:30:00,-297.8667212386258,
2023-01-27 15:00:00,-299.72349701720304,
2023-01-27 15:30:30,-299.72349701720304,
2023-01-27 23:59:59,-295.4799592478769,w
2023-01-30 00:00:00,-303.82069933190314,
2023-01-30 10:00:00,-312.84925700827785,
2023-01-30 10:30:00,-274.502135332423,
2023-01-30 12:00:00,-250.81025406641197,
2023-01-30 13:30:00,-273.3271028870083,
2023-01-30 15:00:00,-233.15821015163442,
2023-01-30 15:30:30,-233.15821015163442,
2023-01-30 23:59:59,-235.5565029514105,c
2023-01-31 00:00:00,-253.2283702389766,
2023-01-31 10:00:00,-313.40320166726383,
2023-01-31 10:30:00,-318.1367901304943,
2023-01-31 12:00:00,-318.3379017782911,
2023-01-31 13:30:00,-326.17312867919304,
2023-01-31 15:00:00,-395.2449672572827,
2023-01-31 15:30:30,-395.2449672572827,
2023-01-31 23:59:59,-360.0621932220497,c
2023-02-01 00:00:00,-369.55629536872607,
2023-02-01 10:00:00,-389.4884051125655,
2023-02-01 10:30:00,-387.5051464211174,
2023-02-01 12:00:00,-439.26308490354654,
2023-02-01 13:30:00,-397.72559038208146,
2023-02-01 15:00:00,-437.0610629351215,
2023-02-01 15:30:30,-437.0610629351215,
2023-02-01 23:59:59,-440.50442640362144,c
2023-02-02 00:00:00,-434.19082754964893,
2023-02-02 10:00:00,-259.20117689965537,
2023-02-02 10:30:00,-287.1075254092541,
2023-02-02 12:00:00,-276.85796024525916,
2023-02-02 13:30:00,-273.1576243499321,
2023-02-02 15:00:00,-207.82065263543132,
2023-02-02 15:30:30,-207.82065263543132,
2023-02-02 23:59:59,-183.8860763461189,c
2023-02-03 00:00:00,-199.0716314599847,
