date,AS_GDXJ_2022_Q4,meta
2022-11-18 00:00:00,468.57089299811014,
2022-11-18 01:00:00,468.57089299811014,
2022-11-18 02:30:00,468.57089299811014,
2022-11-18 03:00:00,468.57089299811014,
2022-11-18 18:30:00,468.57089299811014,
2022-11-18 20:00:00,468.57089299811014,
2022-11-18 23:00:00,468.57089299811014,
2022-11-18 23:59:59,476.22372105373825,w
2022-11-21 00:00:00,506.66163547160795,
2022-11-21 01:00:00,506.66163547160795,
2022-11-21 02:30:00,506.66163547160795,
2022-11-21 03:00:00,506.66163547160795,
2022-11-21 18:30:00,541.5707415746956,
2022-11-21 20:00:00,428.71342277748454,
2022-11-21 23:00:00,520.9138563056108,
2022-11-21 23:59:59,488.4354326885341,c
2022-11-22 00:00:00,477.724006152363,
2022-11-22 01:00:00,477.724006152363,
2022-11-22 02:30:00,477.724006152363,
2022-11-22 03:00:00,477.724006152363,
2022-11-22 18:30:00,512.0050970927819,
2022-11-22 20:00:00,479.2875418395488,
2022-11-22 23:00:00,587.7283657993294,
2022-11-22 23:59:59,595.6050988090283,c
2022-11-23 00:00:00,528.3614189362183,
2022-11-23 01:00:00,528.3614189362183,
2022-11-23 02:30:00,528.3614189362183,
2022-11-23 03:00:00,528.3614189362183,
2022-11-23 18:30:00,494.7150575445489,
2022-11-23 20:00:00,415.88613454537835,
2022-11-23 23:00:00,416.46973422739393,
2022-11-23 23:59:59,398.07894030997704,c
2022-11-24 00:00:00,360.12158393683285,
2022-11-24 01:00:00,360.12158393683285,
2022-11-24 02:30:00,360.12158393683285,
2022-11-24 03:00:00,360.12158393683285,
2022-11-24 18:30:00,328.0647496826964,
2022-11-24 20:00:00,352.97500878081155,
2022-11-24 23:00:00,364.4730085143642,
2022-11-24 23:59:59,338.5532367080891,c
2022-11-25 00:00:00,343.1772864936215,
2022-11-25 01:00:00,343.1772864936215,
2022-11-25 02:30:00,343.1772864936215,
2022-11-25 03:00:00,343.1772864936215,
2022-11-25 18:30:00,343.1772864936215,
2022-11-25 20:00:00,343.1772864936215,
2022-11-25 23:00:00,343.1772864936215,
2022-11-25 23:59:59,348.22934260944976,w
2022-11-28 00:00:00,545.0016808271375,
2022-11-28 01:00:00,545.0016808271375,
2022-11-28 02:30:00,545.0016808271375,
2022-11-28 03:00:00,545.0016808271375,
2022-11-28 18:30:00,527.4255110394151,
2022-11-28 20:00:00,523.0391388537969,
2022-11-28 23:00:00,406.01069697390585,
2022-11-28 23:59:59,373.9677372648198,c
2022-11-29 00:00:00,422.1540766670719,
2022-11-29 01:00:00,422.1540766670719,
2022-11-29 02:30:00,422.1540766670719,
2022-11-29 03:00:00,422.1540766670719,
2022-11-29 18:30:00,452.6331018356109,
2022-11-29 20:00:00,446.30263037069244,
2022-11-29 23:00:00,536.8624966574912,
2022-11-29 23:59:59,520.8427458972446,c
2022-11-30 00:00:00,472.07751028506436,
2022-11-30 01:00:00,472.07751028506436,
2022-11-30 02:30:00,472.07751028506436,
2022-11-30 03:00:00,472.07751028506436,
2022-11-30 18:30:00,384.33731888062357,
2022-11-30 20:00:00,321.0188503591753,
2022-11-30 23:00:00,325.9281679497981,
2022-11-30 23:59:59,366.1505181599955,c
2022-12-01 00:00:00,289.79838522073896,
2022-12-01 01:00:00,289.79838522073896,
2022-12-01 02:30:00,289.79838522073896,
2022-12-01 03:00:00,289.79838522073896,
2022-12-01 18:30:00,303.59016176859495,
2022-12-01 20:00:00,305.60476117184453,
2022-12-01 23:00:00,262.525172892118,
2022-12-01 23:59:59,275.1669661755768,c
2022-12-02 00:00:00,205.79145868411297,
2022-12-02 01:00:00,205.79145868411297,
2022-12-02 02:30:00,205.79145868411297,
2022-12-02 03:00:00,205.79145868411297,
2022-12-02 18:30:00,205.79145868411297,
2022-12-02 20:00:00,205.79145868411297,
2022-12-02 23:00:00,205.79145868411297,
2022-12-02 23:59:59,208.0757736487517,w
2022-12-05 00:00:00,246.21672181289796,
2022-12-05 01:00:00,246.21672181289796,
2022-12-05 02:30:00,246.21672181289796,
2022-12-05 03:00:00,246.21672181289796,
2022-12-05 18:30:00,223.86830107740843,
2022-12-05 20:00:00,130.22538388410885,
2022-12-05 23:00:00,209.79775895337616,
2022-12-05 23:59:59,247.39287556052705,c
2022-12-06 00:00:00,307.71760258523454,
2022-12-06 01:00:00,307.71760258523454,
2022-12-06 02:30:00,307.71760258523454,
2022-12-06 03:00:00,307.71760258523454,
2022-12-06 18:30:00,347.51585330448324,
2022-12-06 20:00:00,236.08269477577278,
2022-12-06 23:00:00,271.4629250793341,
2022-12-06 23:59:59,295.9795649570301,c
2022-12-07 00:00:00,328.484447350108,
2022-12-07 01:00:00,328.484447350108,
2022-12-07 02:30:00,328.484447350108,
2022-12-07 03:00:00,328.484447350108,
2022-12-07 18:30:00,216.66094655167672,
2022-12-07 20:00:00,257.7330608337943,
2022-12-07 23:00:00,188.10965756968335,
2022-12-07 23:59:59,125.3146583400553,c
2022-12-08 00:00:00,60.91509585790391,
2022-12-08 01:00:00,60.91509585790391,
2022-12-08 02:30:00,60.91509585790391,
2022-12-08 03:00:00,60.91509585790391,
2022-12-08 18:30:00,1.0266440467971734,
2022-12-08 20:00:00,76.55048757461327,
2022-12-08 23:00:00,-32.56220367565675,
2022-12-08 23:59:59,-49.47902637789775,c
2022-12-09 00:00:00,-9.801798935135139,
2022-12-09 01:00:00,-9.801798935135139,
2022-12-09 02:30:00,-9.801798935135139,
2022-12-09 03:00:00,-9.801798935135139,
2022-12-09 18:30:00,-9.801798935135139,
2022-12-09 20:00:00,-9.801798935135139,
2022-12-09 23:00:00,-9.801798935135139,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,244.073606304848,
