date,MSCI_CAD_2021_Q1,meta
2021-01-12 15:30:30,-581.1043387472309,
2021-01-12 23:59:59,-571.5245556543264,c
2021-01-13 00:00:00,-347.73637266123944,
2021-01-13 10:00:00,-466.41280421705756,
2021-01-13 10:30:00,-303.4149904935322,
2021-01-13 12:00:00,-252.62758119017292,
2021-01-13 13:30:00,-285.11575601953166,
2021-01-13 15:00:00,-259.9559078497142,
2021-01-13 15:30:30,-259.9559078497142,
2021-01-13 23:59:59,-307.106684092053,c
2021-01-14 00:00:00,-471.88521412012585,
2021-01-14 10:00:00,-565.9130279066287,
2021-01-14 10:30:00,-458.8603688743459,
2021-01-14 12:00:00,-522.3498967569412,
2021-01-14 13:30:00,-541.148607998241,
2021-01-14 15:00:00,-492.613160889279,
2021-01-14 15:30:30,-492.613160889279,
2021-01-14 23:59:59,-476.33719167839183,c
2021-01-15 00:00:00,-616.941780248505,
2021-01-15 10:00:00,-650.8663894227836,
2021-01-15 10:30:00,-753.4810571401791,
2021-01-15 12:00:00,-716.2724214471414,
2021-01-15 13:30:00,-724.4194172921846,
2021-01-15 15:00:00,-750.0408312564124,
2021-01-15 15:30:30,-750.0408312564124,
2021-01-15 23:59:59,-778.5940021084648,w
2021-01-18 00:00:00,-802.3994096973228,
2021-01-18 10:00:00,-743.5984971349111,
2021-01-18 10:30:00,-737.9139229254296,
2021-01-18 12:00:00,-655.3240282553138,
2021-01-18 13:30:00,-640.557581318637,
2021-01-18 15:00:00,-621.2678857075666,
2021-01-18 15:30:30,-621.2678857075666,
2021-01-18 23:59:59,-626.8522086639543,c
2021-01-19 00:00:00,-540.949471196988,
2021-01-19 10:00:00,-564.4877896727686,
2021-01-19 10:30:00,-497.66645796847786,
2021-01-19 12:00:00,-520.8575290393613,
2021-01-19 13:30:00,-435.96075363992713,
2021-01-19 15:00:00,-361.2494464693922,
2021-01-19 15:30:30,-361.2494464693922,s
2021-01-19 23:59:59,-334.23672666863456,c
2021-01-20 00:00:00,-400.96854710963646,
2021-01-20 10:00:00,-467.7232085086563,
2021-01-20 10:30:00,-430.8044563687208,
2021-01-20 12:00:00,-491.1255979131281,
2021-01-20 13:30:00,-453.3809319937201,
2021-01-20 15:00:00,-410.57447446813626,
2021-01-20 15:30:30,-410.57447446813626,
2021-01-20 23:59:59,-409.88572589479134,c
2021-01-21 00:00:00,-460.0137859808025,
2021-01-21 10:00:00,-499.90691979144015,
2021-01-21 10:30:00,-421.66590200540963,
2021-01-21 12:00:00,-360.16372405009633,
2021-01-21 13:30:00,-362.0117131532802,
2021-01-21 15:00:00,-380.8125737678788,
2021-01-21 15:30:30,-380.8125737678788,
2021-01-21 23:59:59,-380.2742682685097,c
2021-01-22 00:00:00,-441.8661549390217,
2021-01-22 10:00:00,-339.2816665551545,
2021-01-22 10:30:00,-335.1632039166441,
2021-01-22 12:00:00,-309.12129801724757,
2021-01-22 13:30:00,-247.6406149120553,
2021-01-22 15:00:00,-257.56665168270956,
2021-01-22 15:30:30,-257.56665168270956,
2021-01-22 23:59:59,-207.79557774005582,w
2021-01-25 00:00:00,-240.56054633096244,
2021-01-25 10:00:00,-115.82128325461906,
2021-01-25 10:30:00,-143.6861124427877,
2021-01-25 12:00:00,-303.2102806950011,
2021-01-25 13:30:00,-383.92451512576065,
2021-01-25 15:00:00,-350.4493838107961,
2021-01-25 15:30:30,-350.4493838107961,
2021-01-25 23:59:59,-352.51990765464393,c
2021-01-26 00:00:00,-366.32354956787026,
2021-01-26 10:00:00,-305.0322439675566,
2021-01-26 10:30:00,-296.26105156606855,
2021-01-26 12:00:00,-224.293493275066,
2021-01-26 13:30:00,-156.74119722592172,
2021-01-26 15:00:00,-135.37860484589305,
2021-01-26 15:30:30,-135.37860484589305,
2021-01-26 23:59:59,-215.33501274193975,c
2021-01-27 00:00:00,-360.95360906826886,
2021-01-27 10:00:00,-416.25518059893614,
2021-01-27 10:30:00,-278.17618135623536,
2021-01-27 12:00:00,-300.40722358255607,
2021-01-27 13:30:00,-304.3463677540909,
2021-01-27 15:00:00,-352.6129801053456,
2021-01-27 15:30:30,-352.6129801053456,
2021-01-27 23:59:59,-341.90047822391125,c
2021-01-28 00:00:00,-384.4158296824231,
2021-01-28 10:00:00,-371.0143792168676,
2021-01-28 10:30:00,-425.21357439040924,
2021-01-28 12:00:00,-473.9486133471553,
2021-01-28 13:30:00,-493.5005026006701,
2021-01-28 15:00:00,-427.27635821964464,
2021-01-28 15:30:30,-427.27635821964464,
2021-01-28 23:59:59,-420.4139433062461,c
2021-01-29 00:00:00,-455.9115048070248,
2021-01-29 10:00:00,-366.64111222839824,
2021-01-29 10:30:00,-324.50495261911567,
2021-01-29 12:00:00,-242.83260842139475,
2021-01-29 13:30:00,-315.03437743559994,
2021-01-29 15:00:00,-356.57991185140315,
2021-01-29 15:30:30,-356.57991185140315,
2021-01-29 23:59:59,-323.4943689476596,w
2021-02-01 00:00:00,-268.3952612972204,
2021-02-01 10:00:00,-365.7479380552444,
2021-02-01 10:30:00,-353.66293785500204,
2021-02-01 12:00:00,-320.6676153452411,
2021-02-01 13:30:00,-328.96467513031246,
2021-02-01 15:00:00,-300.16596742510797,
2021-02-01 15:30:30,-300.16596742510797,
2021-02-01 23:59:59,-287.23900645236245,c
2021-02-02 00:00:00,-284.70209918542366,
2021-02-02 10:00:00,-292.38148270234115,
2021-02-02 10:30:00,-302.55938587657135,
2021-02-02 12:00:00,-311.4286358927134,
2021-02-02 13:30:00,-318.8762463793462,
2021-02-02 15:00:00,-323.0179386920713,
2021-02-02 15:30:30,-323.0179386920713,
2021-02-02 23:59:59,-278.5168335425716,c
2021-02-03 00:00:00,-287.22336739248624,
2021-02-03 10:00:00,-243.91757477364945,
2021-02-03 10:30:00,-270.7783056293853,
2021-02-03 12:00:00,-294.0431492759262,
2021-02-03 13:30:00,-300.8549143004085,
2021-02-03 15:00:00,-240.57013106873808,
2021-02-03 15:30:30,-240.57013106873808,
2021-02-03 23:59:59,-254.78892462491478,c
2021-02-04 00:00:00,-241.79945003215914,
2021-02-04 10:00:00,-162.71980249175715,
2021-02-04 10:30:00,-160.07923464990415,
2021-02-04 12:00:00,-158.4209495408412,
2021-02-04 13:30:00,-115.85536463369442,
2021-02-04 15:00:00,-164.99654421725415,
2021-02-04 15:30:30,-164.99654421725415,
2021-02-04 23:59:59,-171.1079186199695,c
2021-02-05 00:00:00,-108.66337176638478,
2021-02-05 10:00:00,-277.37209854111904,
2021-02-05 10:30:00,-246.34972553746127,
2021-02-05 12:00:00,-225.83060774025603,
2021-02-05 13:30:00,-216.96735728983504,
2021-02-05 15:00:00,-196.24324496489487,
2021-02-05 15:30:30,-196.24324496489487,
2021-02-05 23:59:59,-182.06862260357036,w
2021-02-08 00:00:00,-168.0434627169751,
2021-02-08 10:00:00,-157.58910958299623,
2021-02-08 10:30:00,-161.740229201136,
2021-02-08 12:00:00,-134.98173010193807,
2021-02-08 13:30:00,-136.46651355390588,
2021-02-08 15:00:00,-134.59522230884545,
2021-02-08 15:30:30,-134.59522230884545,
2021-02-08 23:59:59,22.84797346005098,c
2021-02-09 00:00:00,18.39775415553777,
2021-02-09 10:00:00,68.20487073751246,
2021-02-09 10:30:00,41.23148416822346,
2021-02-09 12:00:00,25.73582882485107,
2021-02-09 13:30:00,37.95821820004903,
2021-02-09 15:00:00,31.87192641593765,
2021-02-09 15:30:30,31.87192641593765,
2021-02-09 23:59:59,0.0,a
2021-02-10 00:00:00,-82.55818981755954,
2021-02-10 10:00:00,-229.4003610621562,
2021-02-10 10:30:00,-255.63108488514433,
2021-02-10 12:00:00,-335.2948450797228,
2021-02-10 13:30:00,-321.5740808591315,
2021-02-10 15:00:00,-326.75287615312266,
2021-02-10 15:30:30,-326.75287615312266,
2021-02-10 23:59:59,-447.4167934692084,c
2021-02-11 00:00:00,-357.21870195242695,
2021-02-11 10:00:00,-431.16383766328477,
2021-02-11 10:30:00,-449.87417355357024,
2021-02-11 12:00:00,-450.81224617244675,
2021-02-11 13:30:00,-434.8718422359699,
2021-02-11 15:00:00,-414.58499199670507,
2021-02-11 15:30:30,-414.58499199670507,
2021-02-11 23:59:59,-425.7126894212015,c
2021-02-12 00:00:00,-464.90958061957224,
2021-02-12 10:00:00,-607.4574929905773,
2021-02-12 10:30:00,-626.6553837096345,
2021-02-12 12:00:00,-626.0657223735182,
2021-02-12 13:30:00,-593.9415200207432,
2021-02-12 15:00:00,-609.158805742379,
2021-02-12 15:30:30,-609.158805742379,
2021-02-12 23:59:59,-580.887069601021,w
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
0,-580.887069601021,
2021-02-15 00:00:00,-580.887069601021,
2021-02-15 10:00:00,-580.887069601021,
2021-02-15 10:30:00,-580.887069601021,
2021-02-15 12:00:00,-580.887069601021,
2021-02-15 13:30:00,-580.887069601021,
2021-02-15 15:00:00,-580.887069601021,
2021-02-15 15:30:30,-580.887069601021,
2021-02-15 23:59:59,-580.887069601021,c
2021-02-16 00:00:00,-575.075695222537,
2021-02-16 10:00:00,-571.9209864257657,
2021-02-16 10:30:00,-539.9962888715379,
2021-02-16 12:00:00,-644.8778884732526,
2021-02-16 13:30:00,-690.3999265862228,
2021-02-16 15:00:00,-730.157340190425,
2021-02-16 15:30:30,-730.157340190425,
2021-02-16 23:59:59,-738.8219444560627,c
2021-02-17 00:00:00,-841.6000379991945,
2021-02-17 10:00:00,-782.9154330196161,
2021-02-17 10:30:00,-807.7024912498551,
2021-02-17 12:00:00,-835.6322960374782,
2021-02-17 13:30:00,-855.4568138775089,
2021-02-17 15:00:00,-894.0240552558876,
2021-02-17 15:30:30,-894.0240552558876,
2021-02-17 23:59:59,-870.6582286776447,c
2021-02-18 00:00:00,-870.6582286776447,
2021-02-18 10:00:00,-795.6108878145458,
2021-02-18 10:30:00,-843.2641872445595,
2021-02-18 12:00:00,-824.3521162445049,
2021-02-18 13:30:00,-836.8629975892159,
2021-02-18 15:00:00,-833.9122869660159,
2021-02-18 15:30:30,-833.9122869660159,
2021-02-18 23:59:59,-861.0282080560141,c
2021-02-19 00:00:00,-800.6371703945955,
2021-02-19 10:00:00,-696.488447805953,
2021-02-19 10:30:00,-696.7767140128085,
2021-02-19 12:00:00,-633.3366759788336,
2021-02-19 13:30:00,-707.4640328415994,
2021-02-19 15:00:00,-692.7058635254475,
2021-02-19 15:30:30,-692.7058635254475,
2021-02-19 23:59:59,-695.1687995470303,w
2021-02-22 00:00:00,-777.6659572206352,
2021-02-22 10:00:00,-707.0360638251356,
2021-02-22 10:30:00,-775.1596296046052,
2021-02-22 12:00:00,-820.4886674329268,
2021-02-22 13:30:00,-828.5185702673637,
2021-02-22 15:00:00,-827.8831548697818,
2021-02-22 15:30:30,-827.8831548697818,
2021-02-22 23:59:59,-861.6005741506337,c
2021-02-23 00:00:00,-1111.8204170350969,
2021-02-23 10:00:00,-1112.0570567619302,
2021-02-23 10:30:00,-1040.1018617132625,
2021-02-23 12:00:00,-977.1966293718685,
2021-02-23 13:30:00,-966.5842376961235,
2021-02-23 15:00:00,-942.5368289416547,
2021-02-23 15:30:30,-942.5368289416547,
2021-02-23 23:59:59,-907.3983977645283,c
2021-02-24 00:00:00,-870.0419310937755,
2021-02-24 10:00:00,-933.5900568124442,
2021-02-24 10:30:00,-926.745467317379,
2021-02-24 12:00:00,-907.7629628436001,
2021-02-24 13:30:00,-924.1214931374575,
2021-02-24 15:00:00,-939.2886907857744,
2021-02-24 15:30:30,-939.2886907857744,
2021-02-24 23:59:59,-887.3551294777155,c
2021-02-25 00:00:00,-955.0990271223747,
2021-02-25 10:00:00,-956.5688427761498,
2021-02-25 10:30:00,-934.0529932493605,
2021-02-25 12:00:00,-932.9589612100963,
2021-02-25 13:30:00,-913.3373693424219,
2021-02-25 15:00:00,-915.8012513965123,
2021-02-25 15:30:30,-915.8012513965123,
2021-02-25 23:59:59,-1087.8024268339493,c
2021-02-26 00:00:00,-1101.8378713994748,
2021-02-26 10:00:00,-1059.1015809556566,
2021-02-26 10:30:00,-1053.2799038179253,
2021-02-26 12:00:00,-950.9406766783521,
2021-02-26 13:30:00,-978.4681077077113,
2021-02-26 15:00:00,-1008.4809518531998,
2021-02-26 15:30:30,-1008.4809518531998,
2021-02-26 23:59:59,-1016.2703299263763,e
2021-03-01 00:00:00,-947.6805459195946,
2021-03-01 10:00:00,-942.3243261316065,
2021-03-01 10:30:00,-953.2410001693346,
2021-03-01 12:00:00,-965.7701678300313,
2021-03-01 13:30:00,-960.7379885092408,
2021-03-01 15:00:00,-982.4183422290474,
2021-03-01 15:30:30,-982.4183422290474,
2021-03-01 23:59:59,-927.2542258089959,c
2021-03-02 00:00:00,-930.8963808112869,
2021-03-02 10:00:00,-964.3886056684295,
2021-03-02 10:30:00,-980.6960141162294,
2021-03-02 12:00:00,-1009.4103570562951,
2021-03-02 13:30:00,-1069.4772728233659,
2021-03-02 15:00:00,-1072.2586558390049,
2021-03-02 15:30:30,-1072.2586558390049,
2021-03-02 23:59:59,-1070.8586195898167,c
2021-03-03 00:00:00,-1076.564944094248,
2021-03-03 10:00:00,-1079.3491066562876,
2021-03-03 10:30:00,-1124.2905014037376,
2021-03-03 12:00:00,-1156.122850624267,
2021-03-03 13:30:00,-1190.6412713172222,
2021-03-03 15:00:00,-1236.5078935653112,
2021-03-03 15:30:30,-1236.5078935653112,
2021-03-03 23:59:59,-1256.3587368739657,c
2021-03-04 00:00:00,-1350.8999185596,
2021-03-04 10:00:00,-1369.986253017204,
2021-03-04 10:30:00,-1325.821735516237,
2021-03-04 12:00:00,-1397.498014168763,
2021-03-04 13:30:00,-1410.1041492666973,
2021-03-04 15:00:00,-1409.989887861333,
2021-03-04 15:30:30,-1409.989887861333,
2021-03-04 23:59:59,-1405.8201792893672,c
2021-03-05 00:00:00,-1410.9890363938825,
2021-03-05 10:00:00,-1500.4320853926852,
2021-03-05 10:30:00,-1575.6273316741745,
2021-03-05 12:00:00,-1641.7062707185282,
2021-03-05 13:30:00,-1586.9250732590742,
2021-03-05 15:00:00,-1590.040202286777,
2021-03-05 15:30:30,-1590.040202286777,
2021-03-05 23:59:59,-1577.3999878425886,w
2021-03-08 00:00:00,-1617.167650850898,
2021-03-08 10:00:00,-1595.6851951258122,
2021-03-08 10:30:00,-1607.2482604970282,
2021-03-08 12:00:00,-1665.8133443372167,
2021-03-08 13:30:00,-1734.2675306102574,
2021-03-08 15:00:00,-1719.9793473246086,
2021-03-08 15:30:30,-1719.9793473246086,
2021-03-08 23:59:59,-1740.080751121944,c
2021-03-09 00:00:00,-1601.8786242497463,
2021-03-09 10:00:00,-1604.9539790603792,
2021-03-09 10:30:00,-1588.672636588596,
2021-03-09 12:00:00,-1617.0158531109296,
2021-03-09 13:30:00,-1597.8087250702788,
2021-03-09 15:00:00,-1601.242890164972,
2021-03-09 15:30:30,-1601.242890164972,
2021-03-09 23:59:59,-1588.889067596177,c
2021-03-10 00:00:00,-1345.9777766608559,
2021-03-10 10:00:00,-1453.52516058292,
2021-03-10 10:30:00,-1564.844286003372,
2021-03-10 12:00:00,-1572.7865586623575,
2021-03-10 13:30:00,-1626.3607808821462,
2021-03-10 15:00:00,-1609.149732751825,
2021-03-10 15:30:30,-1609.149732751825,
2021-03-10 23:59:59,-1619.341446354861,c
2021-03-11 00:00:00,-1580.4594477448868,
2021-03-11 10:00:00,-1673.9398859168612,
2021-03-11 10:30:00,-1630.0824549153037,
2021-03-11 12:00:00,-1505.6854042280754,
2021-03-11 13:30:00,-1502.209181007463,
2021-03-11 15:00:00,-1476.4744620676684,
2021-03-11 15:30:30,-1476.4744620676684,
2021-03-11 23:59:59,-1470.1829470491145,c
2021-03-12 00:00:00,-1577.1008981475695,
2021-03-12 10:00:00,-1532.2456980849327,
2021-03-12 10:30:00,-1523.643032583112,
2021-03-12 12:00:00,-1488.3987465501777,
2021-03-12 13:30:00,-1480.1805992875975,
2021-03-12 15:00:00,-1479.4308579103222,
2021-03-12 15:30:30,-1479.4308579103222,
2021-03-12 23:59:59,-1441.9322334844833,w
2021-03-15 00:00:00,-1445.3773020376975,
2021-03-15 10:00:00,-1484.9616292650694,
2021-03-15 10:30:00,-1451.9952778278885,
2021-03-15 12:00:00,-1442.837513951429,
2021-03-15 13:30:00,-1449.4714723887578,
2021-03-15 15:00:00,-1426.691608587289,
2021-03-15 15:30:30,-1426.691608587289,
2021-03-15 23:59:59,-1441.355872447116,c
2021-03-16 00:00:00,-1455.25194290506,
2021-03-16 10:00:00,-1484.5502901657603,
2021-03-16 10:30:00,-1427.742007267297,
2021-03-16 12:00:00,-1426.1573126274682,
2021-03-16 13:30:00,-1509.066504225239,
2021-03-16 15:00:00,-1533.107319331146,
2021-03-16 15:30:30,-1533.107319331146,
2021-03-16 23:59:59,-1530.8713058904123,c
2021-03-17 00:00:00,-1617.2143548522527,
2021-03-17 10:00:00,-1561.3401027986238,
2021-03-17 10:30:00,-1553.561471126156,
2021-03-17 12:00:00,-1622.587967306622,
2021-03-17 13:30:00,-1592.3431137928942,
2021-03-17 15:00:00,-1553.7315617603817,
2021-03-17 15:30:30,-1553.7315617603817,
2021-03-17 23:59:59,-1538.7259736346473,c
2021-03-18 00:00:00,-1564.52066490598,
2021-03-18 10:00:00,-1595.2656666030807,
2021-03-18 10:30:00,-1593.8652694682983,
2021-03-18 12:00:00,-1570.8814827712986,
2021-03-18 13:30:00,-1567.388049521938,
2021-03-18 15:00:00,-1590.5853358248444,
2021-03-18 15:30:30,-1590.5853358248444,
2021-03-18 23:59:59,-1622.7027662362234,c
2021-03-19 00:00:00,-1665.1787800394043,
2021-03-19 10:00:00,-1631.86357217306,
2021-03-19 10:30:00,-1631.1044305065334,
2021-03-19 12:00:00,-1641.2596443643772,
2021-03-19 13:30:00,-1620.7552968086477,
2021-03-19 15:00:00,-1631.0429082160554,
2021-03-19 15:30:30,-1631.0429082160554,q
2021-03-19 23:59:59,-1601.7104790814074,w
