date,SOXX_2022_Q1,meta
2022-02-18 00:00:00,77.30927303397199,
2022-02-18 10:00:00,78.93866632854642,
2022-02-18 10:30:00,54.17136617703085,
2022-02-18 12:00:00,51.09535607020551,
2022-02-18 13:30:00,35.217879905930886,
2022-02-18 15:00:00,39.11275140683165,
2022-02-18 15:30:30,39.11275140683165,
2022-02-18 23:59:59,32.222794920873355,w
2022-02-21 00:00:00,32.222794920873355,
2022-02-21 10:00:00,32.222794920873355,
2022-02-21 10:30:00,32.222794920873355,
2022-02-21 12:00:00,32.222794920873355,
2022-02-21 13:30:00,32.222794920873355,
2022-02-21 15:00:00,32.222794920873355,
2022-02-21 15:30:30,32.222794920873355,
2022-02-21 23:59:59,32.222794920873355,c
2022-02-22 00:00:00,-2.331149979135745,
2022-02-22 10:00:00,-1.1418640066454202,
2022-02-22 10:30:00,22.042825916260085,
2022-02-22 12:00:00,-0.8761322517298993,
2022-02-22 13:30:00,-0.530462680809336,
2022-02-22 15:00:00,0.6806538029513831,
2022-02-22 15:30:30,0.6806538029513831,
2022-02-22 23:59:59,-8.052767666422739,c
2022-02-23 00:00:00,13.13639641613554,
2022-02-23 10:00:00,4.727055221759713,
2022-02-23 10:30:00,-2.8070890863799036,
2022-02-23 12:00:00,-3.741922613505011,
2022-02-23 13:30:00,-14.621915278105604,
2022-02-23 15:00:00,-12.205749494031778,
2022-02-23 15:30:30,-12.205749494031778,
2022-02-23 23:59:59,-26.48091384498167,c
2022-02-24 00:00:00,-37.74854146205436,
2022-02-24 10:00:00,-26.57097837279909,
2022-02-24 10:30:00,-11.63315681722051,
2022-02-24 12:00:00,11.658175653024472,
2022-02-24 13:30:00,13.129992391488457,
2022-02-24 15:00:00,19.02395484765023,
2022-02-24 15:30:30,19.02395484765023,
2022-02-24 23:59:59,42.59450233965637,c
2022-02-25 00:00:00,50.84163084753828,
2022-02-25 10:00:00,27.013001489032177,
2022-02-25 10:30:00,28.14802716655464,
2022-02-25 12:00:00,32.329004039948984,
2022-02-25 13:30:00,36.726975586006404,
2022-02-25 15:00:00,37.7828387300878,
2022-02-25 15:30:30,37.7828387300878,
2022-02-25 23:59:59,49.69231825278172,w
2022-02-28 00:00:00,57.070600651194084,
