date,PAR1_AD_20220613,meta
2021-12-10 00:00:00,1165.7494638665958,
2021-12-10 10:00:00,1138.5510822127967,
2021-12-10 10:30:00,1172.3995639586747,
2021-12-10 12:00:00,1129.833870684712,
2021-12-10 13:30:00,1148.1651432684803,
2021-12-10 15:00:00,1114.7010852834383,
2021-12-10 15:30:30,1114.7010852834383,
2021-12-10 23:59:59,1132.4032003392176,w
2021-12-13 00:00:00,1142.1552264900552,
2021-12-13 10:00:00,1156.186560955578,
2021-12-13 10:30:00,1128.877430872617,
2021-12-13 12:00:00,1063.2471669793872,
2021-12-13 13:30:00,1077.5105035412762,
2021-12-13 15:00:00,1064.290574335836,
2021-12-13 15:30:30,1064.290574335836,
2021-12-13 23:59:59,1074.9722624735928,c
2021-12-14 00:00:00,1049.944328945132,
2021-12-14 10:00:00,1011.0055243449127,
2021-12-14 10:30:00,1039.2721052853085,
2021-12-14 12:00:00,1028.4730859591955,
2021-12-14 13:30:00,1041.336807051051,
2021-12-14 15:00:00,1055.7657168340556,
2021-12-14 15:30:30,1055.7657168340556,
2021-12-14 23:59:59,1046.4284400753327,c
2021-12-15 00:00:00,959.9806022345455,
2021-12-15 10:00:00,942.0258079841225,
2021-12-15 10:30:00,937.4317355645031,
2021-12-15 12:00:00,941.3340402981343,
2021-12-15 13:30:00,942.9183741822777,
2021-12-15 15:00:00,933.6151464750159,
2021-12-15 15:30:30,933.6151464750159,
2021-12-15 23:59:59,973.7944845740725,c
2021-12-16 00:00:00,994.2559744532069,
2021-12-16 10:00:00,973.5316859588421,
2021-12-16 10:30:00,968.8543037621552,
2021-12-16 12:00:00,873.0890855670925,
2021-12-16 13:30:00,867.7821177104977,
2021-12-16 15:00:00,802.2400866471808,
2021-12-16 15:30:30,802.2400866471808,
2021-12-16 23:59:59,834.1917279390075,c
2021-12-17 00:00:00,797.9539885847247,
2021-12-17 10:00:00,760.8582325506065,
2021-12-17 10:30:00,802.7303578354221,
2021-12-17 12:00:00,813.0249237257607,
2021-12-17 13:30:00,857.4863659675542,
2021-12-17 15:00:00,857.1822578057522,
2021-12-17 15:30:30,857.1822578057522,q
