date,Q_ILLIQ_HEDGED_2021_Q2,meta
2021-05-26 00:00:00,-171.75222128090212,
2021-05-26 10:00:00,-160.18271405931455,
2021-05-26 10:30:00,-152.16577331854603,
2021-05-26 12:00:00,-151.69001669506252,
2021-05-26 13:30:00,-147.61866932458986,
2021-05-26 15:00:00,-145.91886598158823,
2021-05-26 15:30:30,-145.91886598158823,
2021-05-26 23:59:59,-146.9076379346127,c
2021-05-27 00:00:00,-153.97894224644853,
2021-05-27 10:00:00,-160.7292467752785,
2021-05-27 10:30:00,-158.32918766741273,
2021-05-27 12:00:00,-159.06944305878744,
2021-05-27 13:30:00,-150.42125336043557,
2021-05-27 15:00:00,-140.81544457262748,
2021-05-27 15:30:30,-140.81544457262748,m
2021-05-27 23:59:59,-142.33773642523272,c
2021-05-28 00:00:00,-154.56796940164128,
2021-05-28 10:00:00,-143.73027276381765,
2021-05-28 10:30:00,-143.89857463911716,
2021-05-28 12:00:00,-142.7849717307297,
2021-05-28 13:30:00,-153.55373338833596,
2021-05-28 15:00:00,-150.02358219456994,
2021-05-28 15:30:30,-150.02358219456994,
2021-05-28 23:59:59,-152.4606295509588,w
2021-05-31 00:00:00,-152.4606295509588,
2021-05-31 10:00:00,-152.4606295509588,
2021-05-31 10:30:00,-152.4606295509588,
2021-05-31 12:00:00,-152.4606295509588,
2021-05-31 13:30:00,-152.4606295509588,
2021-05-31 15:00:00,-152.4606295509588,
2021-05-31 15:30:30,-152.4606295509588,
2021-05-31 23:59:59,-152.4606295509588,c
2021-06-01 00:00:00,-167.1943322560449,
2021-06-01 10:00:00,-148.5190378094772,
2021-06-01 10:30:00,-148.92068133627384,
2021-06-01 12:00:00,-137.54758785781672,
2021-06-01 13:30:00,-127.80562405623937,
2021-06-01 15:00:00,-121.16941187558558,
2021-06-01 15:30:30,-121.16941187558558,
2021-06-01 23:59:59,-121.92173780761163,c
2021-06-02 00:00:00,-115.036638938176,
2021-06-02 10:00:00,-115.47699418431284,
2021-06-02 10:30:00,-114.97363176908522,
2021-06-02 12:00:00,-102.79145321309909,
2021-06-02 13:30:00,-93.85143412162785,
2021-06-02 15:00:00,-88.95635631147081,
2021-06-02 15:30:30,-88.95635631147081,
2021-06-02 23:59:59,-94.06005220260255,c
2021-06-03 00:00:00,-89.88276792958584,
2021-06-03 10:00:00,-88.99086523970863,
2021-06-03 10:30:00,-75.44696347073835,
2021-06-03 12:00:00,-81.49479773798282,
2021-06-03 13:30:00,-78.93879912278874,
2021-06-03 15:00:00,-79.75905672158257,
2021-06-03 15:30:30,-79.75905672158257,
2021-06-03 23:59:59,-83.31796209196096,c
2021-06-04 00:00:00,-85.8828170405285,
2021-06-04 10:00:00,-84.98618829019239,
2021-06-04 10:30:00,-91.80767508701837,
2021-06-04 12:00:00,-84.06498729320668,
2021-06-04 13:30:00,-83.86146602463128,
2021-06-04 15:00:00,-81.76439241721056,
2021-06-04 15:30:30,-81.76439241721056,
2021-06-04 23:59:59,-85.98776832555967,w
2021-06-07 00:00:00,-75.73627520541197,
2021-06-07 10:00:00,-56.68757256264877,
2021-06-07 10:30:00,-52.28014131955706,
2021-06-07 12:00:00,-57.94541083674801,
2021-06-07 13:30:00,-59.100396476836465,
2021-06-07 15:00:00,-61.16829242084685,
2021-06-07 15:30:30,-61.16829242084685,
2021-06-07 23:59:59,-66.43574468729594,c
2021-06-08 00:00:00,-67.16674914407298,
2021-06-08 10:00:00,-43.62200880586528,
2021-06-08 10:30:00,-29.094102390100772,
2021-06-08 12:00:00,-29.002864675337094,
2021-06-08 13:30:00,-7.049474960629652,
2021-06-08 15:00:00,-12.245598802202153,
2021-06-08 15:30:30,-12.245598802202153,
2021-06-08 23:59:59,-18.757267607346932,c
2021-06-09 00:00:00,-15.612206041747697,
2021-06-09 10:00:00,-15.306994801247754,
2021-06-09 10:30:00,-13.781444512497558,
2021-06-09 12:00:00,-8.555469561999473,
2021-06-09 13:30:00,-1.3593172151428234,
2021-06-09 15:00:00,8.377698589356896,
2021-06-09 15:30:30,8.377698589356896,
2021-06-09 23:59:59,-3.2516073701174832,c
2021-06-10 00:00:00,-25.631972344993642,
2021-06-10 10:00:00,-14.952215118856657,
2021-06-10 10:30:00,-14.95275904420697,
2021-06-10 12:00:00,-18.848395848829114,
2021-06-10 13:30:00,-12.092703593293209,
2021-06-10 15:00:00,-14.758063692979647,
2021-06-10 15:30:30,-14.758063692979647,
2021-06-10 23:59:59,-16.996567456189723,c
2021-06-11 00:00:00,-27.162319915605224,
2021-06-11 10:00:00,-34.723478814052896,
2021-06-11 10:30:00,-30.302145554552624,
2021-06-11 12:00:00,-13.974362017324722,
2021-06-11 13:30:00,-9.299917489688369,
2021-06-11 15:00:00,-8.970197878532588,
2021-06-11 15:30:30,-8.970197878532588,
2021-06-11 23:59:59,0.0,a
2021-06-14 00:00:00,18.515283055438744,
2021-06-14 10:00:00,62.46015096932649,
2021-06-14 10:30:00,74.34607135200912,
2021-06-14 12:00:00,86.72831471505125,
2021-06-14 13:30:00,84.43562215754085,
2021-06-14 15:00:00,71.57831120875483,
2021-06-14 15:30:30,71.57831120875483,
2021-06-14 23:59:59,66.24209213051705,c
2021-06-15 00:00:00,58.9861255780543,
2021-06-15 10:00:00,67.0993526650642,
2021-06-15 10:30:00,53.469250683463,
2021-06-15 12:00:00,65.98626675302029,
2021-06-15 13:30:00,68.1531751602499,
2021-06-15 15:00:00,64.79891276000441,
2021-06-15 15:30:30,64.79891276000441,
2021-06-15 23:59:59,61.000430783874805,c
2021-06-16 00:00:00,59.21142150906533,
2021-06-16 10:00:00,91.57141168911772,
2021-06-16 10:30:00,83.02342129467715,
2021-06-16 12:00:00,108.71579141892593,
2021-06-16 13:30:00,119.15533454686917,
2021-06-16 15:00:00,123.16617586981826,
2021-06-16 15:30:30,123.16617586981826,
2021-06-16 23:59:59,116.79391381427558,c
2021-06-17 00:00:00,108.9421881035193,
2021-06-17 10:00:00,156.408319578395,
2021-06-17 10:30:00,137.01778923848713,
2021-06-17 12:00:00,110.2903205938886,
2021-06-17 13:30:00,99.74012697052589,
2021-06-17 15:00:00,94.72312010743511,
2021-06-17 15:30:30,94.72312010743511,
2021-06-17 23:59:59,84.59927817137134,c
2021-06-18 00:00:00,104.82789405373316,
2021-06-18 10:00:00,129.17647202796533,
2021-06-18 10:30:00,122.6294251803908,
2021-06-18 12:00:00,138.11577016813854,
2021-06-18 13:30:00,137.78470577850337,
2021-06-18 15:00:00,149.15764620763213,
2021-06-18 15:30:30,149.15764620763213,
2021-06-18 23:59:59,109.9349730630525,e
2021-06-21 00:00:00,105.83202160200207,
2021-06-21 10:00:00,89.27306032934425,
2021-06-21 10:30:00,74.57361828508908,
2021-06-21 12:00:00,71.87110277212972,
2021-06-21 13:30:00,73.40347995415416,
2021-06-21 15:00:00,65.06714302951164,
2021-06-21 15:30:30,65.06714302951164,
2021-06-21 23:59:59,62.940293760408906,c
2021-06-22 00:00:00,60.39705221466676,
2021-06-22 10:00:00,36.60434900475954,
2021-06-22 10:30:00,42.74369388658519,
2021-06-22 12:00:00,47.516659746150594,
2021-06-22 13:30:00,40.944710868738866,
2021-06-22 15:00:00,31.884600221827583,
2021-06-22 15:30:30,31.884600221827583,
2021-06-22 23:59:59,36.35031992644585,c
2021-06-23 00:00:00,29.720152053249535,
2021-06-23 10:00:00,37.25481535962871,
2021-06-23 10:30:00,37.62559108212332,
2021-06-23 12:00:00,35.0486659642894,
2021-06-23 13:30:00,31.409109029970097,
2021-06-23 15:00:00,32.34051002869677,
2021-06-23 15:30:30,32.34051002869677,
2021-06-23 23:59:59,32.495478272057085,c
2021-06-24 00:00:00,21.776353493273945,
2021-06-24 10:00:00,24.49105623640736,
2021-06-24 10:30:00,15.312500758764259,
2021-06-24 12:00:00,4.16181568024939,
2021-06-24 13:30:00,-3.0470739938259044,
2021-06-24 15:00:00,-9.035029339532969,
2021-06-24 15:30:30,-9.035029339532969,
2021-06-24 23:59:59,-8.374516551647332,c
2021-06-25 00:00:00,-6.679715289702926,
2021-06-25 10:00:00,-8.673018526806686,
2021-06-25 10:30:00,-0.47008314283817754,
2021-06-25 12:00:00,-13.539706529131763,
2021-06-25 13:30:00,-10.9647638813571,
2021-06-25 15:00:00,-12.915230991594399,
2021-06-25 15:30:30,-12.915230991594399,
2021-06-25 23:59:59,-34.32547275332024,w
2021-06-28 00:00:00,-42.2968090307661,
2021-06-28 10:00:00,-41.31850034790398,
2021-06-28 10:30:00,-40.39983621857965,
2021-06-28 12:00:00,-44.940862949578616,
2021-06-28 13:30:00,-33.02723529114718,
2021-06-28 15:00:00,-28.19922522134152,
2021-06-28 15:30:30,-28.19922522134152,
2021-06-28 23:59:59,-20.76661293684805,c
2021-06-29 00:00:00,-22.907489751222727,
2021-06-29 10:00:00,-31.12780565750694,
2021-06-29 10:30:00,-24.89221132918533,
2021-06-29 12:00:00,-24.00824934650751,
2021-06-29 13:30:00,-21.68232385132569,
2021-06-29 15:00:00,-22.958779416362916,
2021-06-29 15:30:30,-22.958779416362916,
2021-06-29 23:59:59,-21.147905269881278,c
2021-06-30 00:00:00,-25.543208074302015,
2021-06-30 10:00:00,-33.97900636784516,
2021-06-30 10:30:00,-38.689896116480384,
2021-06-30 12:00:00,-48.74635756257055,
2021-06-30 13:30:00,-50.246193004816234,
2021-06-30 15:00:00,-51.52247661337799,
2021-06-30 15:30:30,-51.52247661337799,
2021-06-30 23:59:59,-45.02035976692093,c
2021-07-01 00:00:00,-45.15635227768814,
2021-07-01 10:00:00,-55.48766717801624,
2021-07-01 10:30:00,-56.85111609329243,
2021-07-01 12:00:00,-58.95694733385335,
2021-07-01 13:30:00,-70.72936783168745,
2021-07-01 15:00:00,-73.37477382386828,
2021-07-01 15:30:30,-73.37477382386828,
2021-07-01 23:59:59,-75.33863199404362,c
2021-07-02 00:00:00,-78.70072776998876,
2021-07-02 10:00:00,-85.2144768782249,
2021-07-02 10:30:00,-88.99716329700829,
2021-07-02 12:00:00,-93.42468649354066,
2021-07-02 13:30:00,-95.87948233010445,
2021-07-02 15:00:00,-92.48851044919746,
2021-07-02 15:30:30,-92.48851044919746,
2021-07-02 23:59:59,-85.46221865673897,w
2021-07-05 00:00:00,-85.46221865673897,
2021-07-05 10:00:00,-85.46221865673897,
2021-07-05 10:30:00,-85.46221865673897,
2021-07-05 12:00:00,-85.46221865673897,
2021-07-05 13:30:00,-85.46221865673897,
2021-07-05 15:00:00,-85.46221865673897,
2021-07-05 15:30:30,-85.46221865673897,
2021-07-05 23:59:59,-85.46221865673897,c
2021-07-06 00:00:00,-79.60326740108616,
2021-07-06 10:00:00,-97.30112431282618,
2021-07-06 10:30:00,-88.49439170795131,
2021-07-06 12:00:00,-90.3686698966286,
2021-07-06 13:30:00,-89.38493406914301,
2021-07-06 15:00:00,-93.43709090589789,
2021-07-06 15:30:30,-93.43709090589789,
2021-07-06 23:59:59,-96.93305176746253,c
2021-07-07 00:00:00,-98.51376791708702,
2021-07-07 10:00:00,-109.7292473585369,
2021-07-07 10:30:00,-119.31645434054383,
2021-07-07 12:00:00,-123.71207667793857,
2021-07-07 13:30:00,-126.64542038840546,
2021-07-07 15:00:00,-127.11027096140697,
2021-07-07 15:30:30,-127.11027096140697,
2021-07-07 23:59:59,-128.5304758592165,c
2021-07-08 00:00:00,-122.18589724376773,
2021-07-08 10:00:00,-149.41903742596537,
2021-07-08 10:30:00,-146.14685101927813,
2021-07-08 12:00:00,-150.6107312033862,
2021-07-08 13:30:00,-153.58765817211537,
2021-07-08 15:00:00,-154.3248186942924,
2021-07-08 15:30:30,-154.3248186942924,
2021-07-08 23:59:59,-146.7598829617616,c
2021-07-09 00:00:00,-130.6427160485984,
2021-07-09 10:00:00,-143.9770525726608,
2021-07-09 10:30:00,-148.5512893233212,
2021-07-09 12:00:00,-156.80517783342304,
2021-07-09 13:30:00,-158.3536033152207,
2021-07-09 15:00:00,-157.4796573433503,
2021-07-09 15:30:30,-157.4796573433503,
2021-07-09 23:59:59,-154.91606258388902,w
2021-07-12 00:00:00,-152.05672651450317,
2021-07-12 10:00:00,-163.39973354955953,
2021-07-12 10:30:00,-162.34627037598744,
2021-07-12 12:00:00,-155.96047958583443,
2021-07-12 13:30:00,-154.39580359050785,
2021-07-12 15:00:00,-157.78801800802262,
2021-07-12 15:30:30,-157.78801800802262,
2021-07-12 23:59:59,-157.7334782535553,c
2021-07-13 00:00:00,-160.93908570085745,
2021-07-13 10:00:00,-180.1132090914884,
2021-07-13 10:30:00,-178.08505787093156,
2021-07-13 12:00:00,-178.14270842411986,
2021-07-13 13:30:00,-174.81685621063735,
2021-07-13 15:00:00,-180.98321912306744,
2021-07-13 15:30:30,-180.98321912306744,
2021-07-13 23:59:59,-182.7591446799629,c
2021-07-14 00:00:00,-190.76321536494999,
2021-07-14 10:00:00,-199.16303115941918,
2021-07-14 10:30:00,-204.07721422285186,
2021-07-14 12:00:00,-219.00599776549097,
2021-07-14 13:30:00,-212.0557559737369,
2021-07-14 15:00:00,-211.88895777648787,
2021-07-14 15:30:30,-211.88895777648787,
2021-07-14 23:59:59,-206.06160896889082,c
2021-07-15 00:00:00,-209.45738000177778,
2021-07-15 10:00:00,-200.56081187051745,
2021-07-15 10:30:00,-204.5810917478388,
2021-07-15 12:00:00,-212.5976054522601,
2021-07-15 13:30:00,-211.52514307640797,
2021-07-15 15:00:00,-216.52928258572683,
2021-07-15 15:30:30,-216.52928258572683,
2021-07-15 23:59:59,-211.58375785161633,c
2021-07-16 00:00:00,-218.30536614480957,
2021-07-16 10:00:00,-217.36505886264877,
2021-07-16 10:30:00,-218.97542882461408,
2021-07-16 12:00:00,-223.10862826637248,
2021-07-16 13:30:00,-220.8305684320535,
2021-07-16 15:00:00,-224.4291894837865,
2021-07-16 15:30:30,-224.4291894837865,
2021-07-16 23:59:59,-226.57949659081254,w
2021-07-19 00:00:00,-220.35417976933337,
2021-07-19 10:00:00,-223.45143145187973,
2021-07-19 10:30:00,-221.62779426866433,
2021-07-19 12:00:00,-216.41511554481434,
2021-07-19 13:30:00,-220.7027418902482,
2021-07-19 15:00:00,-219.49585806660826,
2021-07-19 15:30:30,-219.49585806660826,
2021-07-19 23:59:59,-222.134220804464,c
2021-07-20 00:00:00,-226.61300239078486,
2021-07-20 10:00:00,-232.56036941692378,
2021-07-20 10:30:00,-240.30034010708675,
2021-07-20 12:00:00,-246.894478307499,
2021-07-20 13:30:00,-246.97581551834452,
2021-07-20 15:00:00,-240.26869832996448,
2021-07-20 15:30:30,-240.26869832996448,
2021-07-20 23:59:59,-237.9655509514526,c
2021-07-21 00:00:00,-237.59624585087664,
2021-07-21 10:00:00,-222.3054946742531,
2021-07-21 10:30:00,-216.55692811419146,
2021-07-21 12:00:00,-225.0310924782022,
2021-07-21 13:30:00,-219.71136456330197,
2021-07-21 15:00:00,-215.48415996905936,
2021-07-21 15:30:30,-215.48415996905936,
2021-07-21 23:59:59,-216.6797460768147,c
2021-07-22 00:00:00,-222.83863997645494,
2021-07-22 10:00:00,-238.24433744540488,
2021-07-22 10:30:00,-240.4629069755208,
2021-07-22 12:00:00,-246.91641011874702,
2021-07-22 13:30:00,-244.89557201675626,
2021-07-22 15:00:00,-253.24472540039875,
2021-07-22 15:30:30,-253.24472540039875,
2021-07-22 23:59:59,-252.70045399977522,c
2021-07-23 00:00:00,-264.36530985472467,
2021-07-23 10:00:00,-269.7167677066205,
2021-07-23 10:30:00,-272.5836199447719,
2021-07-23 12:00:00,-281.37035033251067,
2021-07-23 13:30:00,-278.5463663530864,
2021-07-23 15:00:00,-278.8688344472967,
2021-07-23 15:30:30,-278.8688344472967,
2021-07-23 23:59:59,-279.1449131378268,w
