date,VYM_HEDGED_2021_Q3,meta
2021-09-07 23:59:59,-4.996936936936208,c
2021-09-08 00:00:00,-1.611784849916603,
2021-09-08 10:00:00,3.7075560737152955,
2021-09-08 10:30:00,6.73949376424639,
2021-09-08 12:00:00,11.704186105035433,
2021-09-08 13:30:00,19.763721408413176,
2021-09-08 15:00:00,27.256826292880532,
2021-09-08 15:30:30,27.256826292880532,
2021-09-08 23:59:59,21.908604533244215,c
2021-09-09 00:00:00,11.495850822120246,
2021-09-09 10:00:00,40.965338788440704,
2021-09-09 10:30:00,48.168280393829036,
2021-09-09 12:00:00,58.617068748771544,
2021-09-09 13:30:00,54.63466188392454,
2021-09-09 15:00:00,51.38362327367531,
2021-09-09 15:30:30,51.38362327367531,
2021-09-09 23:59:59,55.59141952497612,c
2021-09-10 00:00:00,53.62611440140654,
2021-09-10 10:00:00,36.262081513566045,
2021-09-10 10:30:00,25.55535513115433,
2021-09-10 12:00:00,16.156502543175748,
2021-09-10 13:30:00,21.490434045014354,
2021-09-10 15:00:00,22.233042644587158,
2021-09-10 15:30:30,22.233042644587158,
2021-09-10 23:59:59,22.982742653701962,w
2021-09-13 00:00:00,32.16270729192206,
2021-09-13 10:00:00,32.95736925061078,
2021-09-13 10:30:00,26.104617621623447,
2021-09-13 12:00:00,33.9394662616005,
2021-09-13 13:30:00,33.408234004956284,
2021-09-13 15:00:00,24.69599960662822,
2021-09-13 15:30:30,24.69599960662822,
2021-09-13 23:59:59,26.646496048145536,c
2021-09-14 00:00:00,42.50190408621211,
2021-09-14 10:00:00,38.071532674029186,
2021-09-14 10:30:00,29.63662334863193,
2021-09-14 12:00:00,43.52315943611029,
2021-09-14 13:30:00,47.522895045448195,
2021-09-14 15:00:00,35.38188147896585,
2021-09-14 15:30:30,35.38188147896585,
2021-09-14 23:59:59,35.98825651271068,c
2021-09-15 00:00:00,19.46768214210283,
2021-09-15 10:00:00,22.75163277491879,
2021-09-15 10:30:00,12.717993838366283,
2021-09-15 12:00:00,22.923941446375693,
2021-09-15 13:30:00,42.13818062817472,
2021-09-15 15:00:00,52.03516407303255,
2021-09-15 15:30:30,52.03516407303255,
2021-09-15 23:59:59,46.92111865905554,c
2021-09-16 00:00:00,53.37275062177491,
2021-09-16 10:00:00,38.725603363101754,
2021-09-16 10:30:00,40.1657978993253,
2021-09-16 12:00:00,40.16436150208733,
2021-09-16 13:30:00,37.55317870021213,
2021-09-16 15:00:00,39.493702476718,
2021-09-16 15:30:30,39.493702476718,
2021-09-16 23:59:59,37.752427294532936,c
2021-09-17 00:00:00,58.79972151819584,
2021-09-17 10:00:00,41.14958818609307,
2021-09-17 10:30:00,42.092352446462655,
2021-09-17 12:00:00,33.387830434192665,
2021-09-17 13:30:00,19.94471758625332,
2021-09-17 15:00:00,30.85341536342503,
2021-09-17 15:30:30,30.85341536342503,
2021-09-17 23:59:59,20.851810999720783,e
2021-09-20 00:00:00,-5.935145049390485,
2021-09-20 10:00:00,-11.64260299947,
2021-09-20 10:30:00,-29.496312669129566,
2021-09-20 12:00:00,-53.33441044666006,
2021-09-20 13:30:00,-46.44094567233901,
2021-09-20 15:00:00,-50.62500519333594,
2021-09-20 15:30:30,-50.62500519333594,
2021-09-20 23:59:59,-37.35020556140648,c
2021-09-21 00:00:00,-28.338251479174005,
2021-09-21 10:00:00,-19.904130670947097,
2021-09-21 10:30:00,-28.315848320152554,
2021-09-21 12:00:00,-43.93409868939898,
2021-09-21 13:30:00,-42.64325489054386,
2021-09-21 15:00:00,-44.03167611622871,
2021-09-21 15:30:30,-44.03167611622871,
2021-09-21 23:59:59,-44.640372069446585,c
2021-09-22 00:00:00,-30.371145654530665,
2021-09-22 10:00:00,-18.737997668143862,
2021-09-22 10:30:00,-23.998475001891165,
2021-09-22 12:00:00,-33.234094937737154,
2021-09-22 13:30:00,-26.4306394956011,
2021-09-22 15:00:00,-25.868693488771896,
2021-09-22 15:30:30,-25.868693488771896,
2021-09-22 23:59:59,-21.419920916890078,c
2021-09-23 00:00:00,-5.12134744062223,
2021-09-23 10:00:00,-6.035181270639669,
2021-09-23 10:30:00,-9.901169689929247,
2021-09-23 12:00:00,-9.47481867425472,
2021-09-23 13:30:00,-3.7352648177520678,
2021-09-23 15:00:00,-3.09742970765501,
2021-09-23 15:30:30,-3.09742970765501,
2021-09-23 23:59:59,-2.4086357460621457,c
2021-09-24 00:00:00,-10.07402115410764,
2021-09-24 10:00:00,-18.33253895538064,
2021-09-24 10:30:00,-26.954217382152592,
2021-09-24 12:00:00,-20.231384193177064,
2021-09-24 13:30:00,-14.677438363136844,
2021-09-24 15:00:00,-16.439300304659355,
2021-09-24 15:30:30,-16.439300304659355,
2021-09-24 23:59:59,-18.530049453293714,w
2021-09-27 00:00:00,-11.809329671462365,
2021-09-27 10:00:00,6.18125325228857,
2021-09-27 10:30:00,12.429014650793988,
2021-09-27 12:00:00,15.080260198949418,
2021-09-27 13:30:00,17.901231375895804,
2021-09-27 15:00:00,20.733979210991947,
2021-09-27 15:30:30,20.733979210991947,
2021-09-27 23:59:59,14.472217009542192,c
2021-09-28 00:00:00,5.317606383217708,
2021-09-28 10:00:00,20.317195526242585,
2021-09-28 10:30:00,-5.5451483179010665,
2021-09-28 12:00:00,-5.531556770727548,
2021-09-28 13:30:00,-3.923322641058121,
2021-09-28 15:00:00,-9.298177651251535,
2021-09-28 15:30:30,-9.298177651251535,
2021-09-28 23:59:59,-16.71940951842248,c
2021-09-29 00:00:00,-15.308731643382998,
2021-09-29 10:00:00,-28.902417940473242,
2021-09-29 10:30:00,-34.939698865289984,
2021-09-29 12:00:00,-38.0496100988662,
2021-09-29 13:30:00,-42.79260910429457,
2021-09-29 15:00:00,-43.61283324170677,
2021-09-29 15:30:30,-43.61283324170677,
2021-09-29 23:59:59,-49.51040605676053,c
2021-09-30 00:00:00,-52.58402502057788,
2021-09-30 10:00:00,-77.85471090224348,
2021-09-30 10:30:00,-77.45105189255355,
2021-09-30 12:00:00,-82.68587205259587,
2021-09-30 13:30:00,-94.68441196558433,
2021-09-30 15:00:00,-87.11460511399207,
2021-09-30 15:30:30,-87.11460511399207,
2021-09-30 23:59:59,-93.52605871450646,c
2021-10-01 00:00:00,-87.60624203670875,
2021-10-01 10:00:00,-73.19201519695741,
2021-10-01 10:30:00,-79.70376697342795,
2021-10-01 12:00:00,-82.7226226073168,
2021-10-01 13:30:00,-83.23631692247886,
2021-10-01 15:00:00,-72.55862449296217,
2021-10-01 15:30:30,-72.55862449296217,
2021-10-01 23:59:59,-78.46683839788966,w
2021-10-04 00:00:00,-68.44797527563048,
2021-10-04 10:00:00,-47.9766945056308,
2021-10-04 10:30:00,-63.17592071534136,
2021-10-04 12:00:00,-89.28785999260913,
2021-10-04 13:30:00,-94.35851020331245,
2021-10-04 15:00:00,-91.66827252560563,
2021-10-04 15:30:30,-91.66827252560563,
2021-10-04 23:59:59,-82.40016457109971,c
2021-10-05 00:00:00,-79.31052806922378,
2021-10-05 10:00:00,-69.26109965572414,
2021-10-05 10:30:00,-50.69395192344291,
2021-10-05 12:00:00,-48.621169803229805,
2021-10-05 13:30:00,-50.537099861802744,
2021-10-05 15:00:00,-49.17689358693315,
2021-10-05 15:30:30,-49.17689358693315,
2021-10-05 23:59:59,-60.08887476616337,c
2021-10-06 00:00:00,-69.09204145776516,
2021-10-06 10:00:00,-81.68191838494022,
2021-10-06 10:30:00,-77.4566437404253,
2021-10-06 12:00:00,-58.23646820290401,
2021-10-06 13:30:00,-54.720626774216726,
2021-10-06 15:00:00,-40.65712726318293,
2021-10-06 15:30:30,-40.65712726318293,
2021-10-06 23:59:59,-39.76496828770382,c
2021-10-07 00:00:00,-28.58670449250326,
2021-10-07 10:00:00,-27.523085354339628,
2021-10-07 10:30:00,-40.75847791354067,
2021-10-07 12:00:00,-45.20354570467248,
2021-10-07 13:30:00,-46.07618484514637,
2021-10-07 15:00:00,-55.72551117465832,
2021-10-07 15:30:30,-55.72551117465832,
2021-10-07 23:59:59,-58.52637049915609,c
2021-10-08 00:00:00,-29.78049225952759,
2021-10-08 10:00:00,-36.37353111972811,
2021-10-08 10:30:00,-35.33576673868333,
2021-10-08 12:00:00,-44.09316319218351,
2021-10-08 13:30:00,-46.82687638067114,
2021-10-08 15:00:00,-43.643427258610245,
2021-10-08 15:30:30,-43.643427258610245,
2021-10-08 23:59:59,-41.564110437967884,w
2021-10-11 00:00:00,-56.040655813021885,
2021-10-11 10:00:00,-46.48651181034484,
2021-10-11 10:30:00,-43.34806977013545,
2021-10-11 12:00:00,-46.308810710031594,
2021-10-11 13:30:00,-63.17321084525804,
2021-10-11 15:00:00,-64.91722537040312,
2021-10-11 15:30:30,-64.91722537040312,
2021-10-11 23:59:59,-73.8591190269401,c
2021-10-12 00:00:00,-77.18887717559187,
2021-10-12 10:00:00,-77.92742359982014,
2021-10-12 10:30:00,-84.59370688839806,
2021-10-12 12:00:00,-73.00114283131995,
2021-10-12 13:30:00,-76.33203256175591,
2021-10-12 15:00:00,-79.70254961941487,
2021-10-12 15:30:30,-79.70254961941487,
2021-10-12 23:59:59,-82.13308845489883,c
2021-10-13 00:00:00,-83.82088238333188,
2021-10-13 10:00:00,-93.48404508125464,
2021-10-13 10:30:00,-100.24155336947388,
2021-10-13 12:00:00,-101.28552214041338,
2021-10-13 13:30:00,-97.49291168966272,
2021-10-13 15:00:00,-98.31784567895568,
2021-10-13 15:30:30,-98.31784567895568,
2021-10-13 23:59:59,-92.77161407887195,c
2021-10-14 00:00:00,-62.871223002895704,
2021-10-14 10:00:00,-62.83799169720294,
2021-10-14 10:30:00,-61.02662882966297,
2021-10-14 12:00:00,-51.80616691343198,
2021-10-14 13:30:00,-53.35654057934471,
2021-10-14 15:00:00,-51.865259053529144,
2021-10-14 15:30:30,-51.865259053529144,
2021-10-14 23:59:59,-52.56517833649423,c
2021-10-15 00:00:00,-21.121501875429885,
2021-10-15 10:00:00,-22.64710222496501,
2021-10-15 10:30:00,-29.758898323245376,
2021-10-15 12:00:00,-13.089003152498208,
2021-10-15 13:30:00,-21.531554055442257,
2021-10-15 15:00:00,-4.8318794431831975,
2021-10-15 15:30:30,-4.8318794431831975,
2021-10-15 23:59:59,-2.0088116279996484,w
